duration,trust,placebo1,private,community,placebo2,coproduce,mc,sex,race,age,ideology,income,education,at,gw,gwh,rand,DV_DO,mcpass,atpass,mcatpass,trustprime,climatebelief,climatebelief_scale,white,black,hispanic,asian,other
261,9,50,49,98,100,100,1,1,asian,55,2,7,6,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,0,0,0,1,0
308,90,51,82,100,51,75,2,0,white,64,2,1,3,80,1,1,Honest,dv|private|placebo|community|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
182,10,50,50,100,100,70,1,1,white,34,2,1,6,80,1,1,Corrupt,dv|placebo2|private|community|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
234,81,73,84,84,92,75,2,0,black,31,4,2,5,80,1,1,Honest,dv|placebo2|placebo|community|private,1,1,1,2,1,0.54212611,0,1,0,0,0
604,60,70,75,85,85,75,4,1,white,67,2,4,6,80,1,1,Control,dv|placebo2|community|placebo|private,1,1,1,1,1,0.54212611,1,0,0,0,0
238,75,34,61,62,73,55,2,1,white,60,3,4,6,80,1,1,Honest,dv|private|placebo|placebo2|community,1,1,1,2,1,0.54212611,1,0,0,0,0
77,79,100,25,92,65,94,1,1,black,21,3,6,2,92,1,1,Control,dv|community|private|placebo2|placebo,0,0,0,1,1,0.54212611,0,1,0,0,0
163,70,51,19,83,100,92,2,0,white,32,1,6,6,80,1,1,Honest,dv|placebo2|placebo|private|community,1,1,1,2,1,0.54212611,1,0,0,0,0
190,75,50,50,100,100,80,4,0,hispanic,24,3,1,4,80,1,0,Control,dv|community|placebo2|private|placebo,1,1,1,1,0.5,-0.421115818,0,0,1,0,0
161,90,50,70,70,60,90,2,1,white,48,2,3,5,80,1,1,Honest,dv|private|placebo|community|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
240,90,20,77,80,70,81,2,0,white,31,5,2,3,80,-1,-1,Honest,dv|community|placebo2|placebo|private,1,1,1,2,-1,-3.310841601,1,0,0,0,0
92,35,50,78,100,95,100,4,0,white,28,4,6,5,80,0,1,Control,dv|private|placebo2|community|placebo,1,1,1,1,0.5,-0.421115818,1,0,0,0,0
263,61,50,70,100,50,81,4,1,asian,40,3,5,5,80,1,1,Control,dv|private|placebo2|placebo|community,1,1,1,1,1,0.54212611,0,0,0,1,0
254,70,20,80,40,40,100,4,0,white,66,4,6,3,80,1,0,Control,dv|community|private|placebo|placebo2,1,1,1,1,0.5,-0.421115818,1,0,0,0,0
221,68,70,72,71,98,81,2,1,asian,36,3,3,5,80,1,1,Honest,dv|private|placebo2|community|placebo,1,1,1,2,1,0.54212611,0,0,0,1,0
164,75,50,60,80,100,75,2,1,white,41,2,7,6,80,1,1,Honest,dv|private|placebo2|placebo|community,1,1,1,2,1,0.54212611,1,0,0,0,0
138,18,50,92,100,100,100,1,1,white,69,1,6,4,80,1,1,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
236,92,97,87,94,97,51,2,1,other,55,2,5,4,80,1,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,1,0.54212611,0,0,0,0,1
1069,20,30,50,75,10,75,4,1,white,70,5,5,7,80,-1,-1,Control,dv|private|placebo2|placebo|community,1,1,1,1,-1,-3.310841601,1,0,0,0,0
142,92,100,27,90,57,57,2,1,white,27,2,6,6,80,1,1,Honest,dv|placebo2|placebo|private|community,1,1,1,2,1,0.54212611,1,0,0,0,0
186,70,57,60,80,70,33,4,1,white,49,2,1,2,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
236,0,73,81,71,71,93,1,1,black,55,2,7,3,80,1,1,Corrupt,dv|placebo2|community|placebo|private,1,1,1,0,1,0.54212611,0,1,0,0,0
135,51,50,39,80,99,75,4,1,white,46,2,1,3,80,1,1,Control,dv|private|placebo2|placebo|community,1,1,1,1,1,0.54212611,1,0,0,0,0
205,83,73,79,77,93,88,2,1,white,26,2,2,3,80,1,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
184,85,50,100,100,90,70,4,1,white,64,4,2,3,80,1,1,Control,dv|community|placebo|private|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
163,70,50,60,19,100,80,4,1,white,30,2,3,4,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
105,72,51,60,40,51,60,4,1,white,59,5,6,5,80,1,1,Control,dv|community|placebo|placebo2|private,1,1,1,1,1,0.54212611,1,0,0,0,0
94,74,51,59,56,57,50,4,0,white,49,3,4,3,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
165,90,67,69,90,89,19,2,1,white,33,3,5,5,80,1,1,Honest,dv|placebo|private|placebo2|community,1,1,1,2,1,0.54212611,1,0,0,0,0
266,19,62,59,70,57,60,1,1,white,33,4,4,3,80,1,1,Corrupt,dv|private|placebo2|placebo|community,1,1,1,0,1,0.54212611,1,0,0,0,0
652,35,30,40,95,100,80,4,1,white,36,4,1,6,80,1,1,Control,dv|placebo2|private|community|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
177,56,51,68,78,85,74,4,0,asian,21,2,4,3,80,1,1,Control,dv|community|private|placebo2|placebo,1,1,1,1,1,0.54212611,0,0,0,1,0
184,75,50,40,100,100,100,2,0,white,37,4,5,2,80,-1,0,Control,dv|placebo|private|community|placebo2,0,1,0,1,-0.5,-2.347599673,1,0,0,0,0
190,60,45,35,75,75,40,4,1,white,36,2,4,5,80,1,1,Control,dv|placebo2|community|placebo|private,1,1,1,1,1,0.54212611,1,0,0,0,0
286,30,29,82,72,100,92,4,0,black,31,3,5,6,80,1,1,Corrupt,dv|placebo|community|placebo2|private,0,1,0,0,1,0.54212611,0,1,0,0,0
153,71,94,87,81,89,93,4,1,black,50,1,6,2,70,1,1,Control,dv|community|placebo2|placebo|private,1,0,0,1,1,0.54212611,0,1,0,0,0
199,58,73,58,45,100,72,2,0,white,38,4,4,5,80,1,1,Honest,dv|placebo2|community|private|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
180,33,85,62,39,84,82,1,0,white,34,5,6,2,80,1,1,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
91,0,51,12,76,73,81,1,0,white,38,2,5,5,80,1,1,Corrupt,dv|community|placebo2|placebo|private,1,1,1,0,1,0.54212611,1,0,0,0,0
150,79,94,81,72,81,82,1,0,white,33,4,3,5,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
119,17,70,59,92,92,70,1,0,white,43,1,4,7,80,1,1,Corrupt,dv|placebo2|placebo|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
306,73,71,75,60,77,61,2,1,white,45,2,3,5,80,1,0,Honest,dv|placebo|community|placebo2|private,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
168,10,1,9,11,7,29,4,1,white,47,4,6,3,80,-1,0,Control,dv|placebo2|community|placebo|private,1,1,1,1,-0.5,-2.347599673,1,0,0,0,0
257,40,71,66,87,68,53,1,1,black,34,3,3,2,90,1,1,Corrupt,dv|placebo|placebo2|community|private,1,0,0,0,1,0.54212611,0,1,0,0,0
171,82,70,75,86,71,74,2,1,white,39,2,3,3,80,1,1,Control,dv|placebo2|placebo|community|private,0,1,0,1,1,0.54212611,1,0,0,0,0
102,15,71,52,52,52,69,1,1,black,27,4,3,6,80,1,1,Honest,dv|placebo2|private|community|placebo,0,1,0,2,1,0.54212611,0,1,0,0,0
77,80,50,68,73,89,75,2,0,asian,20,2,3,3,79,1,1,Honest,dv|community|placebo|private|placebo2,1,0,0,2,1,0.54212611,0,0,0,1,0
150,72,67,73,70,72,74,1,0,hispanic,27,4,5,5,80,1,1,Honest,dv|private|placebo|community|placebo2,0,1,0,2,1,0.54212611,0,0,1,0,0
221,23,51,40,71,51,43,1,0,white,30,3,7,4,80,0,-1,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,-0.5,-2.347599673,1,0,0,0,0
356,29,49,50,82,78,92,1,0,hispanic,31,3,4,2,80,1,1,Corrupt,dv|placebo|private|community|placebo2,1,1,1,0,1,0.54212611,0,0,1,0,0
320,0,42,82,80,100,80,1,1,white,42,2,4,3,80,1,1,Corrupt,dv|community|placebo2|placebo|private,1,1,1,0,1,0.54212611,1,0,0,0,0
106,65,70,75,36,78,84,2,1,asian,24,3,5,6,80,1,1,Honest,dv|placebo|private|community|placebo2,1,1,1,2,1,0.54212611,0,0,0,1,0
125,50,80,20,100,100,75,4,0,asian,30,1,1,4,80,1,1,Control,dv|private|community|placebo2|placebo,1,1,1,1,1,0.54212611,0,0,0,1,0
184,80,60,60,70,80,70,2,1,asian,37,3,4,6,80,1,1,Honest,dv|placebo|community|placebo2|private,1,1,1,2,1,0.54212611,0,0,0,1,0
160,50,50,0,100,100,80,4,0,asian,33,2,3,5,80,1,1,Control,dv|community|placebo|placebo2|private,1,1,1,1,1,0.54212611,0,0,0,1,0
120,36,53,52,49,51,34,2,1,white,45,3,7,3,80,1,1,Control,dv|placebo|community|placebo2|private,0,1,0,1,1,0.54212611,1,0,0,0,0
156,70,51,70,81,59,60,2,0,white,32,2,2,5,80,1,1,Honest,dv|private|placebo2|community|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
450,51,100,16,100,99,13,2,0,white,44,3,2,2,80,1,0,Honest,dv|private|placebo2|placebo|community,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
373,33,51,72,69,45,12,1,1,white,31,3,1,3,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
113,52,70,50,90,95,61,4,0,asian,35,3,1,2,80,-1,0,Control,dv|placebo2|placebo|community|private,1,1,1,1,-0.5,-2.347599673,0,0,0,1,0
114,28,36,69,72,80,79,1,1,white,21,2,4,3,80,1,1,Honest,dv|private|placebo2|placebo|community,0,1,0,2,1,0.54212611,1,0,0,0,0
264,28,17,27,19,62,49,1,0,black,37,1,4,3,80,1,1,Corrupt,dv|community|placebo|placebo2|private,1,1,1,0,1,0.54212611,0,1,0,0,0
131,85,50,30,100,100,90,2,0,white,57,1,7,6,80,1,1,Honest,dv|placebo2|placebo|community|private,1,1,1,2,1,0.54212611,1,0,0,0,0
213,13,50,70,58,100,22,1,0,white,34,1,6,5,80,1,1,Corrupt,dv|private|placebo2|community|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
102,3,29,51,22,39,71,1,1,white,44,4,4,4,80,-1,0,Corrupt,dv|placebo2|private|placebo|community,1,1,1,0,-0.5,-2.347599673,1,0,0,0,0
352,35,36,56,70,74,61,1,1,white,29,4,1,2,80,1,0,Corrupt,dv|placebo2|private|community|placebo,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
210,70,65,40,85,100,90,4,0,white,22,2,4,4,80,1,1,Control,dv|placebo|placebo2|private|community,1,1,1,1,1,0.54212611,1,0,0,0,0
145,61,0,51,100,0,21,1,0,white,50,5,2,5,80,0,0,Corrupt,dv|private|placebo2|placebo|community,1,1,1,0,0,-1.384357745,1,0,0,0,0
86,25,51,42,51,72,19,1,1,hispanic,19,2,4,3,80,1,1,Control,dv|private|placebo2|community|placebo,0,1,0,1,1,0.54212611,0,0,1,0,0
257,86,0,63,84,51,51,2,1,other,58,3,3,5,80,1,1,Honest,dv|community|placebo2|placebo|private,1,1,1,2,1,0.54212611,0,0,0,0,1
164,32,68,16,29,27,58,1,0,black,37,1,4,3,80,1,1,Corrupt,dv|private|placebo2|placebo|community,1,1,1,0,1,0.54212611,0,1,0,0,0
1095,85,82,89,88,76,100,2,1,black,49,5,3,5,88,1,0,Honest,dv|private|community|placebo2|placebo,1,0,0,2,0.5,-0.421115818,0,1,0,0,0
291,1,40,19,98,59,97,1,0,white,47,3,1,5,80,0,0,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,0,-1.384357745,1,0,0,0,0
253,19,50,21,91,91,100,1,1,white,43,1,4,6,80,1,0,Corrupt,dv|placebo|placebo2|private|community,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
2632,93,80,91,85,93,89,1,1,hispanic,47,5,3,5,81,NA,0,Corrupt,dv|community|placebo2|private|placebo,1,0,0,0,NA,NA,0,0,1,0,0
184,70,40,45,85,100,69,4,0,white,40,2,2,4,80,1,1,Control,dv|community|placebo2|placebo|private,1,1,1,1,1,0.54212611,1,0,0,0,0
94,67,50,60,60,85,85,2,1,white,45,2,4,6,80,1,1,Control,dv|placebo|private|community|placebo2,0,1,0,1,1,0.54212611,1,0,0,0,0
175,86,51,93,93,91,93,2,0,white,58,4,6,5,80,-1,-1,Honest,dv|placebo2|placebo|community|private,1,1,1,2,-1,-3.310841601,1,0,0,0,0
313,36,53,68,82,41,76,4,0,white,45,4,5,5,79,0,0,Honest,dv|private|placebo|placebo2|community,0,0,0,2,0,-1.384357745,1,0,0,0,0
159,10,51,51,51,51,51,1,1,white,44,3,4,4,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
157,73,56,82,89,65,93,4,0,white,45,3,7,5,80,1,1,Control,dv|placebo2|private|community|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
173,71,51,50,72,81,65,2,1,white,40,5,5,5,80,1,1,Honest,dv|private|community|placebo2|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
149,2,30,59,82,100,100,1,0,black,55,2,6,5,80,1,1,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,1,0.54212611,0,1,0,0,0
313,20,60,60,70,0,0,1,1,white,38,5,5,5,80,0,1,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
183,63,51,57,90,100,74,2,0,white,22,1,7,5,80,1,1,Honest,dv|community|placebo|private|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
315,75,80,81,83,80,96,2,0,hispanic,63,3,3,3,80,1,1,Control,dv|placebo|private|placebo2|community,0,1,0,1,1,0.54212611,0,0,1,0,0
112,62,79,53,42,54,56,2,1,black,38,1,3,5,53,1,1,Control,dv|community|placebo2|placebo|private,0,0,0,1,1,0.54212611,0,1,0,0,0
136,0,50,0,100,100,51,1,0,white,79,1,1,8,80,1,1,Corrupt,dv|private|community|placebo2|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
230,76,72,73,30,74,75,2,0,white,30,2,5,5,80,1,0,Corrupt,dv|placebo2|community|placebo|private,0,1,0,0,0.5,-0.421115818,1,0,0,0,0
173,55,50,45,75,50,20,4,0,white,38,4,4,3,80,1,1,Control,dv|placebo2|private|placebo|community,1,1,1,1,1,0.54212611,1,0,0,0,0
201,18,75,71,86,87,75,1,0,asian,39,3,6,6,80,1,1,Corrupt,dv|placebo|community|placebo2|private,1,1,1,0,1,0.54212611,0,0,0,1,0
160,80,0,0,0,100,82,2,0,white,33,4,4,5,80,0,0,Honest,dv|placebo|private|community|placebo2,1,1,1,2,0,-1.384357745,1,0,0,0,0
125,20,29,41,71,86,0,4,1,white,32,1,2,4,80,1,1,Control,dv|placebo|community|placebo2|private,1,1,1,1,1,0.54212611,1,0,0,0,0
201,86,76,62,30,80,69,2,0,white,26,4,3,2,80,1,1,Honest,dv|private|placebo2|community|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
303,81,96,86,100,96,83,2,1,white,46,1,6,6,80,1,1,Honest,dv|community|private|placebo2|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
88,97,18,71,82,100,18,2,1,white,45,1,5,5,80,1,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
268,10,0,20,100,0,100,1,1,white,31,4,3,4,80,-1,-1,Corrupt,dv|community|placebo2|private|placebo,1,1,1,0,-1,-3.310841601,1,0,0,0,0
482,74,67,71,80,71,76,4,0,white,44,2,6,5,80,1,1,Control,dv|community|private|placebo|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
251,14,42,34,27,67,36,1,0,black,31,3,5,6,80,1,1,Corrupt,dv|community|private|placebo2|placebo,1,1,1,0,1,0.54212611,0,1,0,0,0
160,11,50,51,74,50,81,1,1,white,20,3,5,3,80,1,0,Corrupt,dv|community|placebo|placebo2|private,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
183,29,63,10,75,85,55,1,1,white,28,3,3,5,80,1,1,Corrupt,dv|placebo2|community|placebo|private,1,1,1,0,1,0.54212611,1,0,0,0,0
184,28,77,36,100,100,95,1,1,white,63,3,3,3,80,1,1,Corrupt,dv|placebo|private|placebo2|community,1,1,1,0,1,0.54212611,1,0,0,0,0
276,70,55,55,55,90,92,2,1,white,37,4,5,6,80,1,1,Control,dv|community|placebo|placebo2|private,0,1,0,1,1,0.54212611,1,0,0,0,0
205,20,50,0,100,90,26,4,1,white,25,3,1,5,80,1,1,Control,dv|placebo2|placebo|community|private,1,1,1,1,1,0.54212611,1,0,0,0,0
277,82,40,51,86,74,40,2,0,black,30,2,1,8,80,1,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,1,0.54212611,0,1,0,0,0
209,40,70,75,67,82,65,2,1,hispanic,39,2,2,2,80,1,1,Control,dv|community|placebo2|private|placebo,0,1,0,1,1,0.54212611,0,0,1,0,0
201,85,84,78,78,85,83,1,0,white,43,1,6,5,80,1,1,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
199,13,50,89,87,50,60,1,1,white,50,4,5,5,80,0,1,Corrupt,dv|community|placebo2|placebo|private,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
215,30,49,80,65,71,81,1,0,white,43,3,3,2,80,1,0,Corrupt,dv|private|placebo|placebo2|community,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
228,30,50,51,53,51,61,1,0,white,57,4,6,3,80,1,0,Corrupt,dv|community|placebo|private|placebo2,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
308,50,21,38,66,39,71,4,0,black,33,4,2,3,80,1,0,Control,dv|placebo2|private|community|placebo,1,1,1,1,0.5,-0.421115818,0,1,0,0,0
296,25,30,30,100,100,25,4,1,white,73,2,4,7,80,1,1,Control,dv|private|placebo|placebo2|community,1,1,1,1,1,0.54212611,1,0,0,0,0
93,5,52,51,63,96,57,1,0,white,32,3,5,6,80,1,1,Corrupt,dv|placebo2|placebo|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
133,75,47,86,85,76,18,2,0,white,44,4,4,5,80,-1,0,Honest,dv|private|community|placebo2|placebo,1,1,1,2,-0.5,-2.347599673,1,0,0,0,0
149,98,52,91,93,52,90,2,0,white,73,4,4,6,80,-1,0,Honest,dv|placebo2|private|placebo|community,1,1,1,2,-0.5,-2.347599673,1,0,0,0,0
155,57,71,50,86,91,51,4,1,white,45,2,2,3,80,1,1,Control,dv|placebo2|community|private|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
95,57,67,58,54,69,61,1,1,white,25,3,3,2,80,0,1,Corrupt,dv|private|community|placebo2|placebo,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
289,33,72,50,50,100,67,2,1,white,27,1,2,5,80,1,1,Control,dv|placebo2|private|community|placebo,0,1,0,1,1,0.54212611,1,0,0,0,0
149,83,80,27,55,100,22,2,0,white,37,3,6,5,80,1,1,Honest,dv|placebo|community|placebo2|private,1,1,1,2,1,0.54212611,1,0,0,0,0
634,84,68,92,82,80,85,4,1,other,46,3,1,4,80,1,0,Control,dv|placebo2|placebo|private|community,1,1,1,1,0.5,-0.421115818,0,0,0,0,1
148,40,61,16,100,100,100,2,0,black,33,1,3,6,80,1,1,Honest,dv|placebo2|placebo|community|private,1,1,1,2,1,0.54212611,0,1,0,0,0
351,25,56,65,86,78,37,2,1,white,53,3,4,5,80,1,1,Corrupt,dv|private|community|placebo2|placebo,0,1,0,0,1,0.54212611,1,0,0,0,0
356,80,20,20,50,20,85,2,1,white,51,5,7,8,80,-1,0,Honest,dv|community|private|placebo2|placebo,1,1,1,2,-0.5,-2.347599673,1,0,0,0,0
137,81,60,88,85,92,87,2,0,white,41,3,4,6,80,1,0,Honest,dv|placebo|community|placebo2|private,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
58,64,60,35,41,82,39,2,1,white,46,3,1,3,100,0,-1,Corrupt,dv|private|placebo|community|placebo2,0,0,0,0,-0.5,-2.347599673,1,0,0,0,0
284,82,81,92,71,72,92,2,0,white,38,4,3,5,80,1,1,Honest,dv|placebo|private|community|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
157,0,0,100,100,0,100,1,1,white,60,5,5,4,80,1,0,Corrupt,dv|placebo2|private|placebo|community,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
182,70,60,60,99,60,50,4,1,white,31,3,3,5,80,1,1,Control,dv|community|placebo|placebo2|private,1,1,1,1,1,0.54212611,1,0,0,0,0
55,66,75,45,34,61,67,2,0,white,21,4,6,3,67,1,0,Corrupt,dv|community|placebo|placebo2|private,0,0,0,0,0.5,-0.421115818,1,0,0,0,0
225,67,50,50,50,100,71,4,1,asian,28,1,5,5,80,1,1,Control,dv|community|placebo|private|placebo2,1,1,1,1,1,0.54212611,0,0,0,1,0
134,0,20,0,77,22,50,1,1,white,28,3,3,5,80,-1,-1,Corrupt,dv|placebo2|community|private|placebo,1,1,1,0,-1,-3.310841601,1,0,0,0,0
149,20,50,91,81,100,100,1,1,white,38,1,5,6,80,1,1,Corrupt,dv|private|community|placebo|placebo2,1,1,1,0,1,0.54212611,1,0,0,0,0
147,40,50,10,100,100,60,2,0,white,33,1,1,3,80,1,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
213,19,60,90,100,60,100,4,0,white,60,4,6,6,80,0,0,Corrupt,dv|placebo2|community|private|placebo,0,1,0,0,0,-1.384357745,1,0,0,0,0
170,65,64,59,60,70,41,2,1,white,42,3,3,3,80,0,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
203,85,61,83,80,60,91,4,0,white,51,3,6,6,80,1,1,Control,dv|placebo2|community|placebo|private,1,1,1,1,1,0.54212611,1,0,0,0,0
454,71,61,51,71,81,93,2,1,other,51,3,4,2,80,1,0,Honest,dv|placebo|community|placebo2|private,1,1,1,2,0.5,-0.421115818,0,0,0,0,1
134,54,50,76,92,88,31,4,0,white,37,2,5,6,80,1,1,Control,dv|private|placebo|community|placebo2,1,1,1,1,1,0.54212611,1,0,0,0,0
208,30,51,71,91,81,60,1,0,white,35,3,6,6,80,1,1,Corrupt,dv|placebo2|private|community|placebo,1,1,1,0,1,0.54212611,1,0,0,0,0
217,64,26,49,80,86,66,4,0,hispanic,44,3,1,2,80,-1,0,Control,dv|private|community|placebo2|placebo,1,1,1,1,-0.5,-2.347599673,0,0,1,0,0
151,68,63,78,62,63,45,2,1,white,58,3,5,6,80,-1,0,Honest,dv|placebo2|private|community|placebo,1,1,1,2,-0.5,-2.347599673,1,0,0,0,0
200,65,30,50,100,65,90,4,0,white,69,2,3,5,80,1,1,Control,dv|placebo2|private|placebo|community,1,1,1,1,1,0.54212611,1,0,0,0,0
255,75,86,77,85,87,89,1,0,white,57,5,4,5,80,1,1,Control,dv|private|community|placebo2|placebo,0,1,0,1,1,0.54212611,1,0,0,0,0
308,24,70,71,100,1,99,1,1,white,57,2,4,2,80,1,1,Corrupt,dv|placebo|placebo2|private|community,1,1,1,0,1,0.54212611,1,0,0,0,0
176,75,19,84,77,100,90,4,0,asian,46,3,4,5,80,1,1,Control,dv|placebo|private|community|placebo2,1,1,1,1,1,0.54212611,0,0,0,1,0
123,0,30,60,90,70,100,1,0,white,54,4,7,5,80,-1,-1,Corrupt,dv|private|placebo|placebo2|community,1,1,1,0,-1,-3.310841601,1,0,0,0,0
223,78,55,51,79,77,51,2,1,white,62,4,2,4,80,0,1,Honest,dv|placebo|private|placebo2|community,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
446,22,52,57,92,95,57,1,1,white,26,2,2,3,80,1,1,Corrupt,dv|private|placebo|placebo2|community,1,1,1,0,1,0.54212611,1,0,0,0,0
106,92,94,86,97,92,89,2,0,white,91,1,5,6,80,1,1,Control,dv|placebo|private|community|placebo2,0,1,0,1,1,0.54212611,1,0,0,0,0
312,83,51,51,51,51,60,4,1,hispanic,28,3,2,2,80,1,1,Control,dv|placebo|private|placebo2|community,1,1,1,1,1,0.54212611,0,0,1,0,0
156,65,64,61,82,76,69,4,0,asian,58,4,4,5,80,1,0,Control,dv|placebo|placebo2|community|private,1,1,1,1,0.5,-0.421115818,0,0,0,1,0
231,73,67,66,64,71,71,4,1,black,49,2,3,5,80,1,1,Corrupt,dv|placebo|community|placebo2|private,0,1,0,0,1,0.54212611,0,1,0,0,0
163,82,81,100,71,91,50,4,1,asian,63,3,4,5,80,1,1,Control,dv|community|placebo2|placebo|private,1,1,1,1,1,0.54212611,0,0,0,1,0
324,95,50,60,90,80,65,2,1,white,44,3,5,2,80,1,1,Honest,dv|community|placebo|placebo2|private,1,1,1,2,1,0.54212611,1,0,0,0,0
82,55,45,57,45,55,45,2,0,white,49,4,4,6,80,-1,0,Control,dv|placebo2|placebo|private|community,0,1,0,1,-0.5,-2.347599673,1,0,0,0,0
390,63,35,77,66,28,77,4,1,black,39,2,2,2,80,1,0,Honest,dv|community|private|placebo2|placebo,0,1,0,2,0.5,-0.421115818,0,1,0,0,0
199,37,51,63,100,100,81,4,1,black,28,2,2,3,80,1,1,Control,dv|placebo|community|private|placebo2,1,1,1,1,1,0.54212611,0,1,0,0,0
186,43,0,58,64,39,29,2,1,white,59,4,6,5,80,0,0,Honest,dv|placebo|placebo2|community|private,1,1,1,2,0,-1.384357745,1,0,0,0,0
157,52,57,75,80,100,29,4,1,white,28,2,5,6,80,1,1,Control,dv|placebo2|private|community|placebo,1,1,1,1,1,0.54212611,1,0,0,0,0
209,42,47,26,32,72,32,1,1,white,40,1,4,5,80,1,1,Corrupt,dv|placebo|placebo2|community|private,1,1,1,0,1,0.54212611,1,0,0,0,0
161,61,50,61,70,82,56,4,1,white,18,3,5,2,80,1,1,Honest,dv|placebo2|private|community|placebo,0,1,0,2,1,0.54212611,1,0,0,0,0
233,85,51,81,81,100,39,2,1,white,38,2,4,3,80,1,0,Honest,dv|community|placebo2|private|placebo,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
205,90,69,93,89,90,95,4,0,hispanic,32,3,1,1,80,0,1,Control,dv|placebo|private|community|placebo2,1,1,1,1,0.5,-0.421115818,0,0,1,0,0
114,83,50,50,50,76,61,2,1,white,40,1,5,5,79,1,1,Honest,dv|placebo|community|placebo2|private,1,0,0,2,1,0.54212611,1,0,0,0,0
151,99,50,8,100,86,77,2,0,white,57,3,6,2,80,1,1,Honest,dv|placebo2|community|private|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
279,79,50,64,71,83,61,2,1,white,53,2,5,5,80,1,1,Honest,dv|community|placebo|private|placebo2,1,1,1,2,1,0.54212611,1,0,0,0,0
355,1,25,100,100,50,67,1,0,white,69,4,4,6,80,1,0,Corrupt,dv|community|private|placebo|placebo2,1,1,1,0,0.5,-0.421115818,1,0,0,0,0
147,66,30,75,47,75,25,4,1,black,36,3,5,4,80,1,0,Corrupt,dv|placebo|community|private|placebo2,0,1,0,0,0.5,-0.421115818,0,1,0,0,0
270,77,32,62,88,93,93,2,0,white,63,4,4,2,80,1,0,Honest,dv|community|placebo|private|placebo2,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
406,95,79,0,100,100,100,2,1,white,48,1,5,5,80,1,1,Honest,dv|placebo2|private|community|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
