fip,age,race,year,sex,totcase,totpop,rate,totrate,id,ir,crack,alcohol,income,ur,poverty,black,perc1519,perc,repeal,aids,aidscapita,ac,acc,trend,tsq,blk,wht,male,female,lnr,t,younger,fa,pi,wm15,wf15,bm15,bf15
31.0,15.0,2.0,1989.0,2,452.0,5253,10384.9,8604.6,662.0,601.37225,0.1783613,2.18,16825.0,2.85,12.8,3.5860553,7.3603125,7.360312461853027,0.0,28.0,1.7778839,87.0,5.5334044,5.0,25.0,1.0,0.0,0.0,1.0,9.248108,5.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1990.0,2,467.0,5245,9431.7,8903.7,662.0,644.9302,-0.0883188,2.25,17983.0,2.325,10.3,3.5995095,7.1508417,7.15084171295166,0.0,34.0,2.1496403,108.0,6.857445,6.0,36.0,1.0,0.0,0.0,1.0,9.151832,6.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1991.0,2,421.0,5086,9365.9,8277.6,662.0,632.4183,-0.0005046,2.19,18524.0,2.65,9.5,3.631638,7.033941,7.03394079208374,0.0,44.0,2.7570322,136.0,8.593288,7.0,49.0,1.0,0.0,0.0,1.0,9.144831,7.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1992.0,2,319.0,5139,7470.1,6207.4,662.0,619.9063,0.0405295,2.16,19349.0,2.8583333,10.6,3.6730456,7.047522,7.047522068023682,0.0,53.0,3.2884798,159.0,9.973036,8.0,64.0,1.0,0.0,0.0,1.0,8.918664,8.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1993.0,2,179.0,5191,3726.5,3448.3,662.0,607.3944,-0.0015699,2.14,19750.0,2.7916667,10.3,3.6973038,7.1566014,7.156601428985596,0.0,58.0,3.5679352,189.0,11.763087,9.0,81.0,1.0,0.0,0.0,1.0,8.223225,9.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1994.0,2,206.0,5418,4588.2,3802.1,662.0,594.8825,0.076664,2.14,20751.0,2.6166666,8.8,3.773731,7.3076878,7.307687759399414,0.0,89.0,5.4300046,244.0,15.043451,10.0,100.0,1.0,0.0,0.0,1.0,8.431243,10.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1995.0,2,212.0,5731,4248.2,3699.2,662.0,582.37054,-0.0407783,2.1,21730.0,2.6166666,9.6,3.8228912,7.4739046,7.473904609680176,0.0,75.0,4.526274,275.0,16.812695,11.0,121.0,1.0,0.0,0.0,1.0,8.354251,11.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1996.0,2,240.0,6009,4829.7,3994.0,662.0,569.8587,0.0340054,2.11,23530.0,2.7666667,10.2,3.8888357,7.6636753,7.663675308227539,0.0,63.0,3.7640254,285.0,17.288239,12.0,144.0,1.0,0.0,0.0,1.0,8.48254,12.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1997.0,2,209.0,6308,4244.2,3313.3,662.0,557.3468,0.032707,2.09,24061.0,2.4166667,9.8,3.9829984,7.813484,7.813484191894531,0.0,36.0,2.134702,263.0,15.855006,13.0,169.0,1.0,0.0,0.0,1.0,8.353309,13.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1998.0,2,247.0,6601,4912.0,3741.9,662.0,544.83484,0.1375034,2.16,25542.0,2.5,12.3,4.0596385,7.923796,7.9237961769104,0.0,29.0,1.7100912,203.0,12.135093,14.0,196.0,1.0,0.0,0.0,1.0,8.499436,14.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,1999.0,2,217.0,6773,4759.0,3203.9,662.0,532.32294,0.0996448,2.19,26465.0,2.75,11.0,4.134062,7.9315963,7.931596279144287,0.0,20.0,1.173183,148.0,8.7820015,15.0,225.0,1.0,0.0,0.0,1.0,8.4677925,15.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
31.0,15.0,2.0,2000.0,2,285.0,6896,5428.7,4132.8,662.0,519.81104,0.1264566,2.23,27625.0,2.7916667,8.6,4.2507334,7.839498,7.839498043060303,0.0,27.0,1.5758371,112.0,6.5938134,16.0,256.0,1.0,0.0,0.0,1.0,8.599455,16.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1985.0,2,430.0,5805,6563.2,7407.4,686.0,406.741,0.8616616,4.99,15481.0,7.4416666,14.4,6.379767,6.923985,6.923985004425049,0.0,14.0,1.4717121,18.0,1.9041282,1.0,1.0,1.0,0.0,0.0,1.0,8.789233,1.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1986.0,2,530.0,5928,7644.4,8940.6,686.0,488.08917,2.400998,5.05,16170.0,6.6083336,8.1,6.363675,6.858193,6.8581929206848145,0.0,27.0,2.752984,45.0,4.657112,2.0,4.0,1.0,0.0,0.0,1.0,8.941729,2.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1987.0,2,573.0,6070,7471.3,9439.9,686.0,569.4374,1.36349,4.99,16865.0,6.125,10.4,6.3444376,6.728295,6.728294849395752,0.0,62.0,6.057302,107.0,10.714415,3.0,9.0,1.0,0.0,0.0,1.0,8.918824,3.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1988.0,2,443.0,6232,5075.8,7108.5,686.0,650.7856,1.555188,4.91,18168.0,5.2833333,8.6,6.329692,6.576336,6.576335906982422,0.0,83.0,7.7192497,186.0,18.001247,4.0,16.0,1.0,0.0,0.0,1.0,8.532239,4.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1989.0,2,526.0,6397,5591.3,8222.6,686.0,732.1338,1.215949,4.83,19360.0,4.758333,10.8,6.3161125,6.3805547,6.380554676055908,0.0,108.0,9.494873,280.0,26.024408,5.0,25.0,1.0,0.0,0.0,1.0,8.628967,5.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1990.0,2,494.0,6825,5025.7,7238.1,686.0,813.482,0.8958199,4.78,20346.0,5.0833335,9.8,6.409955,6.2541423,6.2541422843933105,0.0,124.0,10.158148,377.0,33.429573,6.0,36.0,1.0,0.0,0.0,1.0,8.52232,6.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1991.0,2,492.0,7009,5011.9,7019.5,686.0,787.335,1.480873,4.31,20761.0,6.25,11.4,6.485641,5.9785323,5.978532314300537,0.0,182.0,14.041357,497.0,41.413628,7.0,49.0,1.0,0.0,0.0,1.0,8.51957,7.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1992.0,2,380.0,7211,3537.5,5269.7,686.0,761.18805,1.914457,4.25,22084.0,6.95,14.7,6.5973196,5.880934,5.88093376159668,0.0,216.0,15.983815,630.0,49.678192,8.0,64.0,1.0,0.0,0.0,1.0,8.171176,8.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1993.0,2,340.0,7259,3502.8,4683.8,686.0,735.0411,1.722351,4.06,22777.0,6.7833333,9.8,6.6245046,5.8378773,5.83787727355957,0.0,243.0,17.219204,765.0,57.402523,9.0,81.0,1.0,0.0,0.0,1.0,8.161318,9.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1994.0,2,310.0,7694,3367.8,4029.1,686.0,708.89417,1.700314,4.0,23772.0,6.116667,11.1,6.739087,5.887822,5.887822151184082,0.0,315.0,21.009832,956.0,68.25421,10.0,100.0,1.0,0.0,0.0,1.0,8.122015,10.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1995.0,2,237.0,8059,2873.9,2940.8,686.0,682.7472,1.907531,3.84,24817.0,5.5583334,11.1,6.784869,5.9646125,5.9646124839782715,0.0,286.0,18.083206,1060.0,72.29606,11.0,121.0,1.0,0.0,0.0,1.0,7.963425,11.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1996.0,2,130.0,8535,1429.6,1523.1,686.0,656.6002,2.325102,3.89,26085.0,5.175,8.1,6.799774,6.0784845,6.078484535217285,0.0,195.0,11.702435,1039.0,68.01468,12.0,144.0,1.0,0.0,0.0,1.0,7.26515,12.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1997.0,2,113.0,9038,1264.4,1250.3,686.0,630.45325,1.882172,3.72,26862.0,4.5416665,11.0,6.8517504,6.198331,6.198330879211426,0.0,147.0,8.332842,943.0,59.128315,13.0,169.0,1.0,0.0,0.0,1.0,7.142353,13.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1998.0,2,226.0,9788,2445.1,2308.9,686.0,604.3063,2.227402,3.62,28260.0,4.4166665,10.6,6.96156,6.302696,6.302696228027344,0.0,124.0,6.691161,752.0,44.809643,14.0,196.0,1.0,0.0,0.0,1.0,7.8018413,14.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,1999.0,2,192.0,10376,1975.4,1850.4,686.0,578.1593,2.112857,3.74,29184.0,4.2666664,11.3,7.0299134,6.335549,6.3355488777160645,0.0,140.0,7.2361965,606.0,33.962635,15.0,225.0,1.0,0.0,0.0,1.0,7.5885262,15.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
32.0,15.0,2.0,2000.0,2,219.0,11011,2221.8,1988.9,686.0,552.0123,2.397581,3.67,30437.0,4.475,8.8,7.103676,6.455478,6.455478191375732,0.0,102.0,5.0524364,513.0,27.312635,16.0,256.0,1.0,0.0,0.0,1.0,7.706073,16.0,1.0,57.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1986.0,2,1.0,671,300.3,149.0,710.0,0.0,0.7100537,4.51,16981.0,2.5166667,3.7,0.63071483,7.701822,7.701821804046631,0.0,14.0,1.3656058,19.0,1.8671088,2.0,4.0,1.0,0.0,0.0,1.0,5.704782,2.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1987.0,2,1.0,675,298.5,148.1,710.0,0.0,1.862501,4.41,18261.0,2.275,4.8,0.62830514,7.5473433,7.5473432540893555,0.0,17.0,1.6122546,36.0,3.4793634,3.0,9.0,1.0,0.0,0.0,1.0,5.69877,3.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1988.0,2,6.0,676,597.0,887.6,710.0,0.0,2.42311,4.33,19563.0,2.45,6.7,0.626756,7.3594418,7.359441757202148,0.0,26.0,2.401364,62.0,5.880728,4.0,16.0,1.0,0.0,0.0,1.0,6.391917,4.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1989.0,2,1.0,667,302.1,149.9,710.0,0.0,2.743691,4.37,20475.0,3.5333333,7.7,0.62508094,7.116543,7.116542816162109,0.0,23.0,2.0823958,80.0,7.4616203,5.0,25.0,1.0,0.0,0.0,1.0,5.710758,5.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1990.0,2,6.0,649,617.3,924.5,710.0,0.0,1.268162,4.3,20512.0,5.6583333,6.3,0.6086927,6.801698,6.801698207855225,0.0,30.0,2.6969104,96.0,8.792925,6.0,36.0,1.0,0.0,0.0,1.0,6.425355,6.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1991.0,2,4.0,561,369.0,713.0,710.0,40.339703,1.333127,4.3,21189.0,7.2916665,7.3,0.5527381,6.3506765,6.350676536560059,0.0,32.0,2.8830674,111.0,10.063738,7.0,49.0,1.0,0.0,0.0,1.0,5.9107966,7.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1994.0,2,2.0,661,627.0,302.6,710.0,161.35881,0.53737,4.13,23607.0,4.75,7.7,0.6141472,6.2585773,6.258577346801758,0.0,50.0,4.3761377,154.0,13.668158,10.0,100.0,1.0,0.0,0.0,1.0,6.4409466,10.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1995.0,2,4.0,670,940.4,597.0,710.0,201.69852,0.1897591,4.12,24748.0,4.0,5.3,0.627008,6.3889503,6.388950347900391,0.0,63.0,5.4424777,185.0,16.227568,11.0,121.0,1.0,0.0,0.0,1.0,6.8463054,11.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1996.0,2,5.0,755,821.9,662.3,710.0,242.03822,1.717704,4.13,26427.0,3.7,6.4,0.6674788,6.5767217,6.576721668243408,0.0,37.0,3.1496894,185.0,16.067137,12.0,144.0,1.0,0.0,0.0,1.0,6.711619,12.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1997.0,2,3.0,765,262.5,392.2,710.0,282.37793,4.167997,4.04,27257.0,3.15,9.1,0.6882317,6.7479663,6.747966289520264,0.0,17.0,1.429262,167.0,14.397567,13.0,169.0,1.0,0.0,0.0,1.0,5.570251,13.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1998.0,2,4.0,835,1033.6,479.0,710.0,322.71762,1.984717,3.98,29147.0,2.875,9.8,0.7025225,6.901587,6.901587009429932,0.0,14.0,1.1609201,131.0,11.182349,14.0,196.0,1.0,0.0,0.0,1.0,6.940803,14.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
33.0,15.0,2.0,1999.0,2,4.0,888,724.6,450.5,710.0,363.0573,1.815496,4.01,30380.0,2.75,7.6,0.7603841,6.962768,6.962768077850342,0.0,17.0,1.3911461,85.0,7.1310177,15.0,225.0,1.0,0.0,0.0,1.0,6.58562,15.0,1.0,59.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1986.0,2,3367.0,97719,3578.5,3445.6,734.0,380.7818,0.9229618,2.77,18763.0,5.05,8.9,13.283735,7.4045234,7.4045233726501465,0.0,848.0,11.124087,1632.0,21.524755,2.0,4.0,1.0,0.0,0.0,1.0,8.182699,2.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1987.0,2,3063.0,96190,2832.6,3184.3,734.0,425.74252,1.408301,2.72,20134.0,4.0833335,8.3,13.254425,7.242541,7.2425408363342285,0.0,1204.0,15.693932,2727.0,35.759174,3.0,9.0,1.0,0.0,0.0,1.0,7.9489503,3.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1988.0,2,2683.0,94061,2343.7,2852.4,734.0,470.70322,2.536221,2.58,21988.0,3.8166666,6.2,13.230981,7.044028,7.044027805328369,0.0,1364.0,17.683416,3855.0,50.302708,4.0,16.0,1.0,0.0,0.0,1.0,7.759486,4.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1989.0,2,1925.0,90756,1674.9,2121.1,734.0,515.66394,2.905937,2.59,23487.0,4.108333,8.2,13.206593,6.7854576,6.785457611083984,0.0,1679.0,21.73146,5095.0,66.232895,5.0,25.0,1.0,0.0,0.0,1.0,7.4235086,5.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1990.0,2,1706.0,86051,1715.2,1982.5,734.0,560.62463,2.308316,2.59,24572.0,5.0916667,9.2,12.872534,6.5390882,6.539088249206543,0.0,1783.0,22.968035,6030.0,78.07684,6.0,36.0,1.0,0.0,0.0,1.0,7.447285,6.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1991.0,2,1901.0,82947,1941.6,2291.8,734.0,548.3337,2.640601,2.35,24847.0,6.766667,9.7,13.001332,6.3074017,6.307401657104492,0.0,2002.0,25.618465,6828.0,88.00137,7.0,49.0,1.0,0.0,0.0,1.0,7.5712676,7.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1992.0,2,1302.0,82289,1349.1,1582.2,734.0,536.0428,2.221625,2.35,26382.0,8.458333,10.3,13.133671,6.2132287,6.213228702545166,0.0,2159.0,27.396711,7623.0,97.714676,8.0,64.0,1.0,0.0,0.0,1.0,7.207193,8.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1993.0,2,1169.0,81865,1387.8,1428.0,734.0,523.75183,2.581174,2.31,26824.0,7.616667,10.9,13.208671,6.1556454,6.155645370483398,0.0,2563.0,32.243393,8507.0,108.22661,9.0,81.0,1.0,0.0,0.0,1.0,7.235475,9.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1994.0,2,1065.0,83321,1172.1,1278.2,734.0,511.46088,3.719538,2.3,27558.0,6.8166666,9.2,13.285268,6.161681,6.161681175231934,0.0,2959.0,36.921474,9683.0,122.180046,10.0,100.0,1.0,0.0,0.0,1.0,7.066552,10.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1995.0,2,587.0,85295,692.5,688.2,734.0,499.16992,3.83268,2.25,28941.0,6.45,7.8,13.329998,6.189435,6.189435005187988,0.0,3023.0,37.39836,10704.0,133.95995,11.0,121.0,1.0,0.0,0.0,1.0,6.5403085,11.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1996.0,2,624.0,87012,956.7,717.1,734.0,486.87903,3.843302,2.25,30470.0,6.175,9.2,13.377755,6.2256336,6.22563362121582,0.0,2249.0,27.59646,10794.0,134.15968,12.0,144.0,1.0,0.0,0.0,1.0,6.86349,12.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1997.0,2,873.0,87505,1231.1,997.7,734.0,474.58807,4.149534,2.19,32051.0,5.3166666,9.3,13.428383,6.2372303,6.23723030090332,0.0,1422.0,17.301779,9653.0,119.21808,13.0,169.0,1.0,0.0,0.0,1.0,7.1156635,13.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1998.0,2,941.0,88156,1327.7,1067.4,734.0,462.29712,3.809059,2.17,34115.0,4.6,8.6,13.496109,6.256979,6.256978988647461,0.0,1091.0,13.164535,7785.0,95.461136,14.0,196.0,1.0,0.0,0.0,1.0,7.1912036,14.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,1999.0,2,1123.0,87813,1606.4,1278.9,734.0,450.0062,3.724232,2.2,35215.0,4.475,7.8,13.530924,6.241381,6.2413811683654785,0.0,1142.0,13.6609535,5904.0,71.723724,15.0,225.0,1.0,0.0,0.0,1.0,7.381751,15.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
34.0,15.0,2.0,2000.0,2,1212.0,88849,1768.4,1364.1,734.0,437.71524,2.664618,2.2,38364.0,3.675,7.3,13.55282,6.286583,6.286582946777344,0.0,993.0,11.774781,4648.0,55.902046,16.0,256.0,1.0,0.0,0.0,1.0,7.4778304,16.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1985.0,2,66.0,1368,5582.9,4824.6,758.0,164.4737,0.3572728,2.83,12080.0,8.675,18.5,1.055711,8.385635,8.385635375976562,0.0,9.0,0.6255447,9.0,0.6255447,1.0,1.0,1.0,0.0,0.0,1.0,8.627463,1.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1986.0,2,68.0,1381,4397.4,4924.0,758.0,197.36844,0.2979429,2.7,12301.0,9.191667,21.3,1.0532777,8.323416,8.323415756225586,0.0,24.0,1.6405131,33.0,2.2660577,2.0,4.0,1.0,0.0,0.0,1.0,8.388769,2.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1987.0,2,55.0,1371,3940.9,4011.7,758.0,230.26317,1.107283,2.65,12695.0,9.008333,19.4,1.0489976,8.172538,8.172537803649902,0.0,26.0,1.7582477,59.0,4.0243053,3.0,9.0,1.0,0.0,0.0,1.0,8.279164,3.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1988.0,2,63.0,1351,5166.7,4663.2,758.0,263.1579,1.013266,2.64,13296.0,7.5833335,23.0,1.0453789,7.9860587,7.986058712005615,0.0,33.0,2.213933,92.0,6.2382383,4.0,16.0,1.0,0.0,0.0,1.0,8.54999,4.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1989.0,2,37.0,1319,2735.0,2805.2,758.0,296.05264,1.170331,2.58,14078.0,6.725,19.5,1.04195,7.7285824,7.728582382202148,0.0,60.0,3.9895978,143.0,9.602291,5.0,25.0,1.0,0.0,0.0,1.0,7.9138865,5.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1990.0,2,41.0,2400,1861.7,1708.3,758.0,328.9474,1.176739,2.64,14924.0,6.7666664,20.9,1.8307358,7.5302286,7.530228614807129,0.0,69.0,4.5347776,188.0,12.496556,6.0,36.0,1.0,0.0,0.0,1.0,7.5292454,6.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1991.0,2,61.0,2489,2140.4,2450.8,758.0,398.56,1.506013,2.54,15625.0,7.15,22.4,1.8544916,7.4685674,7.468567371368408,0.0,90.0,5.7866464,252.0,16.524956,7.0,49.0,1.0,0.0,0.0,1.0,7.668748,7.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1992.0,2,55.0,2554,2631.6,2153.5,758.0,468.17264,1.820892,2.47,16273.0,7.475,21.6,1.8801687,7.51635,7.516349792480469,0.0,112.0,7.019998,331.0,21.33102,8.0,64.0,1.0,0.0,0.0,1.0,7.875347,8.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1993.0,2,45.0,2593,1441.2,1735.4,758.0,537.7853,1.745513,2.39,16959.0,7.2666664,17.4,1.8869469,7.567159,7.567159175872803,0.0,130.0,7.9440107,401.0,25.285433,9.0,81.0,1.0,0.0,0.0,1.0,7.2732315,9.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1994.0,2,43.0,2732,1680.7,1573.9,758.0,607.39795,2.067705,2.25,17631.0,6.633333,21.1,1.8823726,7.6649523,7.664952278137207,0.0,146.0,8.678089,478.0,29.428745,10.0,100.0,1.0,0.0,0.0,1.0,7.4269657,10.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1995.0,2,37.0,2890,1206.5,1280.3,758.0,677.01056,2.333835,2.4,18426.0,6.758333,25.3,1.8855565,7.801004,7.801003932952881,0.0,175.0,10.172089,563.0,33.814186,11.0,121.0,1.0,0.0,0.0,1.0,7.095479,11.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1996.0,2,24.0,2957,773.0,811.6,758.0,746.62317,2.237132,2.38,19029.0,7.516667,25.5,1.9054674,7.9338546,7.933854579925537,0.0,96.0,5.4784327,547.0,32.27262,12.0,144.0,1.0,0.0,0.0,1.0,6.650279,12.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1997.0,2,33.0,3094,1289.0,1066.6,758.0,816.23584,2.646339,2.33,19698.0,6.575,21.2,1.9282876,8.030982,8.03098201751709,0.0,61.0,3.4369314,478.0,27.765541,13.0,169.0,1.0,0.0,0.0,1.0,7.161622,13.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1998.0,2,50.0,3168,1809.7,1578.3,758.0,885.84845,3.031299,2.31,20656.0,6.233333,20.4,1.9055648,8.106234,8.106233596801758,0.0,59.0,3.2896864,391.0,22.37714,14.0,196.0,1.0,0.0,0.0,1.0,7.5009165,14.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,1999.0,2,46.0,3178,2574.5,1447.5,758.0,955.4611,4.148487,2.36,21042.0,5.5833335,20.9,1.913796,8.075021,8.075020790100098,0.0,32.0,1.7698312,248.0,13.974882,15.0,225.0,1.0,0.0,0.0,1.0,7.8534107,15.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
35.0,15.0,2.0,2000.0,2,30.0,3118,1380.3,962.2,758.0,1025.0737,1.968154,2.38,22134.0,4.9583335,17.5,1.8919543,8.00234,8.002340316772461,0.0,44.0,2.4152374,196.0,10.911686,16.0,256.0,1.0,0.0,0.0,1.0,7.2300563,16.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1985.0,2,2741.0,255936,1315.2,1071.0,782.0,331.95132,0.5644556,2.62,16877.0,6.633333,15.8,15.664935,7.657652,7.657651901245117,1.0,2092.0,11.755508,4150.0,18.153177,1.0,1.0,1.0,0.0,0.0,1.0,7.181744,1.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1986.0,2,2292.0,254936,1148.7,899.0,782.0,359.3674,1.593725,2.55,17956.0,6.25,13.2,15.648805,7.6109924,7.610992431640625,1.0,3104.0,17.403372,7047.0,34.37975,2.0,4.0,1.0,0.0,0.0,1.0,7.0463862,2.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1987.0,2,1685.0,251138,864.0,670.9,782.0,386.78348,2.089364,2.53,19115.0,4.8916664,14.3,15.632314,7.4829006,7.482900619506836,1.0,3858.0,21.587791,10269.0,54.169716,3.0,9.0,1.0,0.0,0.0,1.0,6.761573,3.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1988.0,2,1471.0,246588,710.5,596.5,782.0,414.19955,2.768763,2.47,20777.0,4.2833333,13.4,15.622749,7.3177342,7.317734241485596,1.0,4936.0,27.50789,13990.0,78.25456,4.0,16.0,1.0,0.0,0.0,1.0,6.565969,4.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1989.0,2,1436.0,239295,619.7,600.1,782.0,441.61563,3.28335,2.36,22286.0,4.983333,12.6,15.612309,7.0860353,7.086035251617432,1.0,6125.0,34.05959,18023.0,100.55864,5.0,25.0,1.0,0.0,0.0,1.0,6.4292355,5.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1990.0,2,2107.0,212905,990.5,989.6,782.0,469.0317,2.85911,2.3,23523.0,5.325,14.3,14.368165,6.8214846,6.821484565734863,1.0,6507.0,36.108307,21426.0,119.26358,6.0,36.0,1.0,0.0,0.0,1.0,6.89821,6.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1991.0,2,1917.0,204842,948.4,935.8,782.0,471.03888,3.384964,2.14,23965.0,7.325,15.3,14.514419,6.498079,6.4980788230896,1.0,7461.0,41.169792,25029.0,138.84558,7.0,49.0,1.0,0.0,0.0,1.0,6.8547764,7.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1992.0,2,1605.0,205116,839.9,782.5,782.0,473.04596,2.954528,2.09,24867.0,8.666667,15.7,14.64997,6.3928056,6.392805576324463,1.0,8088.0,44.32594,28181.0,155.66364,8.0,64.0,1.0,0.0,0.0,1.0,6.733283,8.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1993.0,2,1579.0,208383,913.7,757.7,782.0,475.05313,3.412864,1.98,25143.0,7.875,16.4,14.78518,6.3933983,6.393398284912109,1.0,8372.0,45.56202,30428.0,167.16606,9.0,81.0,1.0,0.0,0.0,1.0,6.8175025,9.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
36.0,15.0,2.0,1994.0,2,2107.0,213808,1181.8,985.5,782.0,477.0602,3.691823,1.93,25785.0,6.925,17.0,14.931431,6.4559927,6.455992698669434,1.0,9501.0,51.469517,33422.0,182.52727,10.0,100.0,1.0,0.0,0.0,1.0,7.074794,10.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0
