state,year,policy,fatalities,employment,rate,union,trtraut,pctttu,mlc,pctmlc,manuf,pctmanufacturing,ST,RTW,lr
SD,2010,-1.162671,36,404.4,8.902077,5.7,80.7,19.95549,21.3,5.267062,37.2,9.198813,SD,1,2.186285
SD,2011,-1.186434,31,407.8,7.601766,5.2,81.9,20.08337,21.1,5.174105,39.6,9.710643,SD,1,2.028381
SD,2012,-1.197394,31,413.9,7.489732,5.7,83,20.05315,20.5,4.952887,41.4,10.00242,SD,1,2.013533
SD,2013,-1.154262,20,417.7,4.788126,4.9,83.6,20.01436,21.6,5.171175,41.4,9.91142,SD,1,1.566139
SD,2014,-1.183451,29,424.5,6.831566,5,86.3,20.3298,22.1,5.206125,42.5,10.01178,SD,1,1.921554
SD,2015,,21,428.4,4.901961,6,87.7,20.47152,23,5.368814,42.4,9.897292,SD,1,1.589635
SD,2016,,31,433.5,7.151096,5.185614,88.5,20.41522,24.3,5.605536,42.1,9.711649,SD,1,1.967266
TN,1990,-0.6519159,,2202.8,,11.9,486.6,22.09007,100.5,4.562375,498.5,22.63029,TN,1,
TN,1991,-0.6186717,,2191.4,,11.1,478.4,21.83079,94.7,4.321438,487.8,22.25974,TN,1,
TN,1992,-0.6787378,145,2251.1,6.441295,10.6,485.3,21.55835,97,4.309004,501.5,22.278,TN,1,1.86273
TN,1993,-0.6900419,154,2338.5,6.585418,11.2,500.3,21.39406,102.3,4.374599,513.2,21.94569,TN,1,1.884858
TN,1994,-0.7274413,170,2433.2,6.986684,12,522.9,21.49022,106.9,4.393392,524.8,21.56831,TN,1,1.944006
TN,1995,-0.768929,179,2509.9,7.131758,9.6,537.6,21.41918,118.5,4.721303,526.7,20.9849,TN,1,1.964558
TN,1996,-0.7298617,152,2538,5.988968,9.6,547.6,21.57604,120.3,4.739953,510.1,20.0985,TN,1,1.789919
TN,1997,-0.7120252,168,2589,6.488992,8.7,555.6,21.46002,125.6,4.851294,505.1,19.50946,TN,1,1.870107
TN,1998,-0.2577742,150,2648.1,5.664439,8,571.5,21.58151,128.1,4.83743,507.1,19.14958,TN,1,1.734208
TN,1999,-0.5228425,154,2698.5,5.706874,7.6,586.5,21.7343,129.9,4.813786,505.9,18.74745,TN,1,1.741671
TN,2000,-0.9836181,160,2737.1,5.845603,8.9,592.8,21.65796,130.8,4.77878,496.3,18.13233,TN,1,1.76569
TN,2001,-0.9086771,136,2678.9,5.076711,7.9,586.9,21.90825,124.4,4.643697,448.3,16.73448,TN,1,1.624664
TN,2002,-0.9402082,140,2669.4,5.244624,9.1,577.1,21.61909,119,4.457931,429.2,16.07852,TN,1,1.657204
TN,2003,-0.9479499,137,2656.7,5.156774,7.6,578.5,21.77514,119.8,4.509354,409.6,15.41762,TN,1,1.640311
TN,2004,-0.9840713,145,2710.9,5.348777,6.7,588.3,21.70128,121.2,4.47084,412.9,15.2311,TN,1,1.676868
TN,2005,-0.9893833,139,2747.9,5.058408,5.4,601.3,21.88216,126.2,4.592598,407.2,14.81859,TN,1,1.621052
TN,2006,-1.031721,153,2790.4,5.483085,6,608.4,21.80333,135.2,4.845183,398.7,14.28827,TN,1,1.701668
TN,2007,-0.9628724,154,2803.6,5.492938,5.3,609.7,21.74704,137.1,4.890141,376.5,13.42916,TN,1,1.703463
TN,2008,-1.03363,135,2772.8,4.868725,5.5,599,21.60271,130.4,4.702827,359.9,12.97966,TN,1,1.582832
TN,2009,-0.9843781,111,2597.9,4.272682,5.1,555,21.36341,107.3,4.130259,302,11.62477,TN,1,1.452242
TN,2010,-1.003275,138,2620.1,5.266974,4.7,556,21.22056,106,4.045647,299.6,11.43468,TN,1,1.661456
TN,2011,-0.9828774,120,2673.9,4.487827,4.6,564.6,21.11522,110.4,4.1288,304.2,11.37664,TN,1,1.501369
TN,2012,-1.000771,101,2716.3,3.718293,4.8,574.6,21.15378,108.3,3.987041,314.7,11.58561,TN,1,1.313265
TN,2013,-1.066802,95,2762,3.439537,6.2,581.2,21.04272,107.6,3.895728,317.5,11.49529,TN,1,1.235337
TN,2014,-1.073468,127,2829.6,4.488267,5.1,591.2,20.89341,111,3.922816,325.1,11.48926,TN,1,1.501467
TN,2015,,112,2904.4,3.856218,5.5,605.1,20.83391,118.4,4.076573,334.1,11.50324,TN,1,1.349687
TN,2016,,122,2975.4,4.100289,5.737563,619.6,20.82409,119.4,4.012906,345,11.59508,TN,1,1.411057
TX,1990,-0.7464289,,7151.7,,6.5,1577.5,22.05769,514.1,7.1885,951.8,13.30872,TX,1,
TX,1991,-0.6484976,,7190.4,,6.6,1576.2,21.92089,515.2,7.165109,932.2,12.96451,TX,1,
TX,1992,-0.6910382,536,7309.1,7.333324,7,1577.4,21.58132,506.9,6.93519,929.4,12.71566,TX,1,1.992429
TX,1993,-0.73585,529,7554.3,7.002634,7.6,1631.8,21.60094,516.2,6.833194,942.6,12.47766,TX,1,1.946286
TX,1994,-0.6771232,497,7834.9,6.343412,7.2,1677.8,21.41444,537.4,6.859054,971.5,12.39965,TX,1,1.847417
TX,1995,-0.7235886,475,8081.6,5.877549,6.6,1724.5,21.3386,562.3,6.957781,995,12.31192,TX,1,1.77114
TX,1996,-0.8152904,514,8317.9,6.179444,6.7,1758.9,21.14596,592.1,7.118383,1020.3,12.26632,TX,1,1.821228
TX,1997,-0.7192941,459,8687.4,5.283514,6.5,1799.4,20.71276,638.1,7.34512,1046.1,12.04158,TX,1,1.664591
TX,1998,-0.8030431,523,9002.3,5.809627,6,1866.1,20.72915,673,7.475867,1084.3,12.0447,TX,1,1.759516
TX,1999,-0.7951943,468,9198.7,5.087676,6.1,1916,20.82903,678.1,7.371694,1064,11.56685,TX,1,1.626821
TX,2000,-0.858567,572,9497.2,6.022828,5.9,1975.4,20.79981,717.4,7.553805,1071.5,11.28227,TX,1,1.795557
TX,2001,-0.7671291,536,9552.7,5.610979,5.8,1978.3,20.70933,739.5,7.741267,1021.1,10.68912,TX,1,1.724725
TX,2002,-0.8074051,417,9446.1,4.41452,5.3,1937,20.50582,715.4,7.573496,947.3,10.02848,TX,1,1.484899
TX,2003,-0.8756908,491,9386.5,5.230917,5.7,1903.3,20.27699,700.9,7.467107,895.4,9.539232,TX,1,1.654587
TX,2004,-0.8685607,440,9551.4,4.606655,5.1,1944.4,20.35723,699.1,7.319346,895.2,9.372448,TX,1,1.527502
TX,2005,-0.9324992,495,9810.7,5.045512,5.4,1994.6,20.33086,739.6,7.538708,902.6,9.200159,TX,1,1.618499
TX,2006,-0.9902647,489,10134.9,4.824912,4.9,2043.2,20.16004,799.4,7.887596,933.2,9.207787,TX,1,1.573792
TX,2007,-0.9358273,528,10466.8,5.044522,4.7,2109.1,20.15038,863.9,8.253716,939.4,8.975045,TX,1,1.618303
TX,2008,-0.9358866,463,10675.1,4.337196,4.5,2142.1,20.06632,908.3,8.508585,929.4,8.706242,TX,1,1.467228
TX,2009,-0.9576365,482,10262.7,4.69662,5.2,2036.2,19.84078,776,7.561363,825.1,8.039795,TX,1,1.546843
TX,2010,-1.03082,461,10389.1,4.437343,5.5,2045.8,19.69179,775.2,7.461667,817.6,7.869787,TX,1,1.490056
TX,2011,-0.8652661,433,10644.6,4.06779,5.3,2110.4,19.82602,808.7,7.59728,846.9,7.956147,TX,1,1.4031
TX,2012,-0.8845524,536,10961.4,4.889886,5.7,2175,19.84236,860.1,7.846625,874.1,7.974346,TX,1,1.587169
TX,2013,-0.8097678,508,11283,4.502349,4.8,2242.8,19.87769,907.7,8.044847,875.5,7.759461,TX,1,1.504599
TX,2014,-0.8016607,531,11637.6,4.562797,4.9,2316.7,19.90703,973.5,8.365127,890.6,7.652781,TX,1,1.517936
TX,2015,,527,11899.6,4.42872,4.5,2395,20.12673,954.3,8.019597,874.1,7.345625,TX,1,1.488111
TX,2016,,545,12035.3,4.528346,4.029552,2424.3,20.14325,914,7.594326,841.8,6.994425,TX,1,1.510357
UT,1990,-0.7824587,,729.1,,9.5,155.3,21.30023,36.9,5.061034,104.8,14.37389,UT,1,
UT,1991,-0.8019386,,751.7,,9.6,158.1,21.03233,40.7,5.414394,101.3,13.47612,UT,1,
UT,1992,-0.7696301,59,774.7,7.615851,9.7,163,21.0404,43.8,5.653801,103,13.29547,UT,1,2.030232
UT,1993,-0.834678,66,818.5,8.063531,10.1,171.6,20.96518,49,5.986561,107.2,13.09713,UT,1,2.087352
UT,1994,-0.9388882,66,868.5,7.599309,9.8,182.8,21.04778,57.7,6.643639,112.7,12.9764,UT,1,2.028057
UT,1995,-0.970455,51,914.7,5.575599,9.1,190.9,20.87023,63.6,6.953099,115.9,12.67082,UT,1,1.7184
UT,1996,-0.9984981,64,961.1,6.659037,8.5,198,20.60139,69,7.179274,122.9,12.78743,UT,1,1.895975
UT,1997,-0.9775541,66,996.8,6.621188,8.4,203.8,20.44543,72.9,7.313403,126.4,12.68058,UT,1,1.890275
UT,1998,-0.9918492,67,1028.5,6.514341,6.8,211.7,20.58337,76.8,7.467185,126.8,12.32863,UT,1,1.874006
UT,1999,-1.008792,54,1052.1,5.132592,6.5,215.9,20.52086,80.3,7.632354,125.9,11.96654,UT,1,1.635611
UT,2000,-1.078601,61,1077.6,5.660728,7.5,220.7,20.4807,79.4,7.368226,125.4,11.63697,UT,1,1.733552
UT,2001,-1.034979,65,1081.8,6.008504,7,218.4,20.18857,79.5,7.348863,121.4,11.22204,UT,1,1.793176
UT,2002,-1.064374,52,1070.7,4.856636,6.3,215.7,20.1457,74.3,6.939385,113.5,10.60054,UT,1,1.580346
UT,2003,-1.079261,54,1074.3,5.026529,5.3,214,19.91995,74.2,6.906823,111.9,10.41609,UT,1,1.61473
UT,2004,-1.08101,50,1107.3,4.515488,5.8,219,19.77784,81,7.315091,114.8,10.36756,UT,1,1.507513
UT,2005,-1.112094,54,1156.5,4.669261,4.9,227.1,19.63684,91.3,7.894509,119.1,10.29831,UT,1,1.541001
UT,2006,-1.093134,60,1211.4,4.952947,5.4,236.7,19.53938,106.4,8.783226,123.3,10.17831,UT,1,1.599983
UT,2007,-1.131128,78,1257,6.205251,5.9,246.1,19.57836,114.7,9.124901,128.8,10.24662,UT,1,1.825396
UT,2008,-1.139206,64,1254.7,5.100821,5.8,248.4,19.79756,102,8.129434,125.2,9.978481,UT,1,1.629402
UT,2009,-1.104322,48,1178.9,4.071592,7,231.4,19.62847,78.7,6.675714,111.4,9.449487,UT,1,1.404034
UT,2010,-1.11706,41,1184.6,3.461084,6.6,229.4,19.36519,75.1,6.339693,111.4,9.404018,UT,1,1.241582
UT,2011,-1.118104,39,1213.1,3.214904,5.8,234.3,19.31415,78.4,6.462781,114.2,9.413898,UT,1,1.167798
UT,2012,-1.145749,39,1254.2,3.109552,5.1,240.9,19.20746,82.3,6.561952,117.1,9.336629,UT,1,1.134479
UT,2013,-1.090896,37,1293.3,2.860898,4,247,19.09843,86.5,6.688317,119.1,9.209001,UT,1,1.051136
UT,2014,-1.142162,54,1331.4,4.055881,3.7,252.8,18.98753,91.2,6.849932,120.8,9.073156,UT,1,1.400168
UT,2015,,42,1385.1,3.032272,4,264.2,19.07443,95.4,6.887589,124.1,8.959641,UT,1,1.109312
UT,2016,,44,1434.7,3.066843,4.70003,272.9,19.0214,100.3,6.991009,126.1,8.789294,UT,1,1.120649
VA,1990,-0.4744412,,2900.9,,8.5,575.2,19.82833,195.8,6.749629,387,13.34069,VA,1,
VA,1991,-0.4817376,,2822.3,,8.8,548.4,19.43096,164.3,5.821493,375.2,13.29412,VA,1,
VA,1992,-0.4644731,175,2854,6.131745,9.4,545.7,19.12053,159.8,5.599159,371.6,13.02032,VA,1,1.813479
VA,1993,-0.4700484,135,2928.5,4.609869,8.8,559,19.08827,168.2,5.743555,370.8,12.66177,VA,1,1.528199
VA,1994,-0.5946056,164,3023.1,5.424895,7.4,581,19.21868,178.6,5.907843,370.8,12.26556,VA,1,1.690999
VA,1995,-0.595551,132,3073.8,4.294359,6.7,585.8,19.05784,182,5.92101,373.2,12.14132,VA,1,1.457302
VA,1996,-0.6489722,153,3149.9,4.857297,6.9,601.2,19.08632,191.7,6.085907,371.1,11.78133,VA,1,1.580482
VA,1997,-0.5484712,166,3234.1,5.132803,6.6,608.2,18.80585,200.6,6.202653,373.3,11.54262,VA,1,1.635652
VA,1998,-0.6714835,177,3339.7,5.299877,6.9,622,18.62443,206.9,6.195167,374,11.19861,VA,1,1.667684
VA,1999,-0.6059945,154,3419.9,4.503056,6.6,638.5,18.67014,209.3,6.120062,367.6,10.74885,VA,1,1.504756
VA,2000,-0.6124495,148,3529.2,4.193585,5.7,651.2,18.45177,222.4,6.301712,361,10.22895,VA,1,1.433556
VA,2001,-0.8161089,146,3528,4.138322,5.4,644.1,18.2568,229.4,6.502267,338.8,9.603174,VA,1,1.42029
VA,2002,-0.7997788,142,3500.4,4.056679,6.1,636.4,18.18078,224.1,6.402125,318.4,9.096104,VA,1,1.400365
VA,2003,-0.848837,155,3501.8,4.426295,6.5,635.9,18.15923,229,6.539494,301.1,8.598435,VA,1,1.487563
VA,2004,-0.7404617,171,3601,4.748681,5.3,648.7,18.01444,242.2,6.725909,298.6,8.292141,VA,1,1.557867
VA,2005,-0.7762225,186,3681.3,5.052563,4.9,658.5,17.8877,257.9,7.005677,295.5,8.027056,VA,1,1.619896
VA,2006,-0.7553325,165,3740.4,4.411293,4.1,662.3,17.70666,259.4,6.935087,288.6,7.715752,VA,1,1.484168
VA,2007,-0.7492669,146,3767,3.875763,3.7,666.9,17.70374,249.4,6.620653,276.3,7.334749,VA,1,1.354743
VA,2008,-0.7356541,156,3777.2,4.130044,4.1,658.5,17.43355,231.7,6.134173,264.3,6.997247,VA,1,1.418288
VA,2009,-0.7522622,119,3632.6,3.275891,4.8,619.8,17.06216,196.4,5.406596,234.8,6.46369,VA,1,1.18659
VA,2010,-0.8945752,107,3654.1,2.928218,4.7,623.6,17.06576,194.3,5.317315,229.3,6.275143,VA,1,1.074394
VA,2011,-0.9220571,127,3696.3,3.435868,4.6,630.7,17.06301,189.6,5.129454,232.1,6.279252,VA,1,1.23427
VA,2012,-0.972172,149,3733.5,3.990893,4.5,630.9,16.89835,186.6,4.997991,231.4,6.197937,VA,1,1.384015
VA,2013,-0.9462765,128,3761.7,3.402717,5,636.3,16.91522,186.8,4.96584,230.5,6.127549,VA,1,1.224574
VA,2014,-0.9519264,116,3788.8,3.061656,4.9,642.3,16.9526,187.6,4.951436,231.8,6.118032,VA,1,1.118956
VA,2015,,106,3878.7,2.732874,5.5,658.1,16.96703,195.2,5.032614,234.4,6.043262,VA,1,1.005354
VA,2016,,153,3922.5,3.900574,4.27091,662,16.87699,194.3,4.953474,232.5,5.927342,VA,1,1.361124
VT,1990,1.109151,,257.6,,12.9,51.1,19.83696,15.3,5.939441,42.7,16.57609,VT,0,
VT,1991,1.204686,,249.7,,11.9,48.6,19.46336,12.8,5.126152,39.9,15.97917,VT,0,
VT,1992,1.388408,11,251.8,4.368546,10.8,49.5,19.65846,12.1,4.805401,39.8,15.8062,VT,0,1.47443
VT,1993,1.318798,7,258,2.713178,10.1,51.7,20.03876,13.1,5.077519,39.8,15.42636,VT,0,0.9981208
VT,1994,1.269662,8,264.2,3.028009,9.6,52.8,19.98486,12.9,4.882665,40.4,15.29145,VT,0,1.107905
VT,1995,1.348189,16,270.7,5.910602,9.5,53.7,19.83746,13.4,4.95013,41.4,15.29368,VT,0,1.776748
VT,1996,1.304166,7,275,2.545455,9.9,54.1,19.67273,14.1,5.127273,42.7,15.52727,VT,0,0.9343092
VT,1997,1.360814,9,280,3.214286,8.6,55.4,19.78572,13.9,4.964286,43.7,15.60714,VT,0,1.167605
VT,1998,1.480576,16,285.8,5.59832,9.5,55.9,19.55913,14.5,5.073478,44.7,15.64031,VT,0,1.722467
VT,1999,1.534571,14,292.2,4.791239,9.7,56.7,19.40452,15.4,5.270363,45.5,15.57153,VT,0,1.566789
VT,2000,1.566343,15,299.1,5.015045,10.4,58.2,19.45838,16,5.349381,46.5,15.54664,VT,0,1.612442
VT,2001,1.593325,6,301.9,1.987413,10.9,58.4,19.34415,16.5,5.465386,45.1,14.93872,VT,0,0.6868338
VT,2002,1.558068,11,298.5,3.685092,9.7,59.2,19.8325,15.5,5.19263,39.3,13.16583,VT,0,1.304296
VT,2003,1.569389,14,299.4,4.676019,9.8,58.1,19.40548,16.4,5.477622,37.4,12.49165,VT,0,1.542447
VT,2004,1.58696,7,304,2.302632,10,59.1,19.44079,17.7,5.822369,37,12.17105,VT,0,0.8340526
VT,2005,1.672532,7,306.5,2.28385,11,59.5,19.41272,18.1,5.905384,36.7,11.9739,VT,0,0.8258626
VT,2006,1.746499,14,308,4.545455,11.2,59.6,19.35065,18.4,5.974026,36.1,11.72078,VT,0,1.514128
VT,2007,1.832979,10,308.3,3.243594,10.5,58.9,19.10477,17.6,5.708725,35.8,11.61207,VT,0,1.176682
VT,2008,1.803843,10,306.5,3.262643,10.5,58.9,19.21697,16.2,5.285481,35,11.41925,VT,0,1.182537
VT,2009,1.886714,12,296.5,4.047217,12.5,56,18.88701,14.6,4.924115,30.7,10.35413,VT,0,1.39803
VT,2010,1.798213,12,298.2,4.024145,12,56.3,18.87995,14.2,4.761905,30.7,10.2951,VT,0,1.392312
VT,2011,1.820835,8,301.6,2.65252,12.2,55.8,18.50133,15,4.973475,31.3,10.37798,VT,0,0.9755101
VT,2012,1.784776,11,305.3,3.603014,10.9,55.6,18.2116,14.9,4.880445,31.8,10.41598,VT,0,1.281771
VT,2013,1.729114,7,307.1,2.279388,11.1,55.6,18.10485,14.7,4.786715,31.6,10.28981,VT,0,0.8239068
VT,2014,1.729273,10,311.1,3.214401,11.2,55.8,17.93636,15.6,5.014465,31.3,10.06107,VT,0,1.167641
VT,2015,,9,312.3,2.881844,12.7,55.3,17.70733,16,5.123279,30.9,9.894332,VT,0,1.05843
VT,2016,,10,314.3,3.181674,11.45132,55.6,17.69011,16.1,5.122494,29.8,9.481387,VT,0,1.157407
WA,1990,0.8239307,,2164.7,,23.1,435.3,20.10902,131.7,6.083984,335.8,15.51254,WA,0,
WA,1991,0.7150258,,2186.6,,23.2,435.9,19.93506,127,5.808104,328.3,15.01418,WA,0,
WA,1992,0.6554351,97,2230.9,4.348021,23.7,441.4,19.78574,129.8,5.81828,324.6,14.55018,WA,0,1.469721
WA,1993,0.752586,112,2277,4.918753,24.2,448.5,19.69697,129.2,5.674133,317.6,13.94818,WA,0,1.593055
WA,1994,0.986072,118,2324.9,5.075487,22.3,455.6,19.59654,132.7,5.707772,312.4,13.43714,WA,0,1.624423
WA,1995,0.9752622,109,2366.6,4.605763,21.3,469.4,19.83436,133.4,5.636778,311.9,13.17924,WA,0,1.527308
WA,1996,0.9699191,128,2440.8,5.244182,20.3,481.9,19.74353,139.3,5.707145,326.9,13.39315,WA,0,1.657119
WA,1997,0.7327591,112,2543.7,4.403035,21,490.1,19.26721,147.9,5.814365,353.8,13.90887,WA,0,1.482294
WA,1998,0.7976215,113,2630.4,4.295925,21.8,506.1,19.24042,155.2,5.900243,360.3,13.69754,WA,0,1.457667
WA,1999,1.05401,88,2688.6,3.273079,21.1,518.8,19.29629,167.1,6.21513,341.3,12.69434,WA,0,1.185731
WA,2000,0.9699199,75,2755,2.722323,18.5,529.3,19.21234,170.5,6.188748,331.5,12.03267,WA,0,1.001486
WA,2001,0.9034069,102,2731.3,3.734485,18.8,521.8,19.10446,167.9,6.147256,314.3,11.50734,WA,0,1.31761
WA,2002,0.9632007,86,2695.9,3.190029,19,507.8,18.83601,164.6,6.105568,282.3,10.47146,WA,0,1.16003
WA,2003,0.8847906,83,2701.4,3.072481,19.9,509.3,18.85319,164.4,6.085733,264.6,9.794921,WA,0,1.122485
WA,2004,0.7945637,98,2745.8,3.569087,19.6,520.2,18.9453,174,6.336951,263.5,9.596475,WA,0,1.27231
WA,2005,0.8293468,85,2823.7,3.010235,19.3,531.5,18.82282,187.7,6.647307,275.4,9.75316,WA,0,1.102018
WA,2006,1.243259,87,2903.4,2.996487,20.1,542.4,18.68155,206.2,7.102018,287,9.884962,WA,0,1.097441
WA,2007,1.189438,90,2975.2,3.025007,20.4,553.4,18.60043,217.8,7.320516,293.7,9.871605,WA,0,1.106913
WA,2008,1.09302,84,3005.4,2.794969,20.1,553.1,18.40354,207.1,6.89093,293.2,9.755773,WA,0,1.027821
WA,2009,1.296575,76,2840.4,2.675679,20.6,518.2,18.24391,159.4,5.611886,261.7,9.213491,WA,0,0.9842033
WA,2010,1.314427,104,2834.1,3.669595,19.8,515.5,18.1892,145.9,5.148019,257.4,9.082249,WA,0,1.300081
WA,2011,1.370711,60,2880.7,2.082827,19.3,527.6,18.31499,142.2,4.9363,270.7,9.397021,WA,0,0.7337261
WA,2012,1.425502,67,2923.7,2.291617,18.8,536.8,18.3603,145.1,4.96289,282.3,9.655574,WA,0,0.8292575
WA,2013,1.2716,56,2988.2,1.874038,19.2,551.8,18.46597,156.7,5.243959,286.5,9.587711,WA,0,0.6280954
WA,2014,1.31044,88,3068.8,2.86757,17.1,571.8,18.63269,167.5,5.458159,289.1,9.42062,WA,0,1.053465
WA,2015,,70,3160.6,2.214769,17.2,590.7,18.68949,180.1,5.698285,292.5,9.254572,WA,0,0.7951483
WA,2016,,78,3256.8,2.394989,17.41999,611.9,18.78838,195.1,5.990543,288.7,8.86453,WA,0,0.8733786
WI,1990,0.8306757,,2298.2,,20.9,461.5,20.08093,91.9,3.998782,523.5,22.7787,WI,0,
WI,1991,0.6636289,,2306,,21.1,461.3,20.00434,91.4,3.963573,513.4,22.26366,WI,0,
WI,1992,0.6646599,135,2365.4,5.70728,20.3,465.7,19.688,96.3,4.071193,518.5,21.92018,WI,0,1.741743
WI,1993,0.6617115,138,2416.9,5.709794,19.8,473.9,19.60776,99.3,4.108569,524.9,21.7179,WI,0,1.742183
WI,1994,0.9985342,109,2496.8,4.365588,18.6,491.1,19.66918,104.9,4.201378,549.6,22.01218,WI,0,1.473753
WI,1995,0.9793265,117,2565.1,4.561226,17.8,503.7,19.63666,105.3,4.105103,569.5,22.20186,WI,0,1.517591
WI,1996,0.9448511,108,2610.9,4.136505,19.2,505.6,19.36497,113.1,4.33184,570.4,21.84687,WI,0,1.419851
WI,1997,0.8028161,114,2661.7,4.282977,19.1,517,19.42368,115.8,4.350603,581.9,21.86197,WI,0,1.454648
WI,1998,0.6857187,97,2721.5,3.564211,18.9,525.8,19.32023,121.7,4.471798,594.6,21.84825,WI,0,1.270943
WI,1999,0.7052633,105,2793.1,3.759264,18.2,542.4,19.41928,125.4,4.489635,596.3,21.34904,WI,0,1.324223
WI,2000,0.7214021,107,2839.5,3.768269,17.9,553.2,19.4823,129.6,4.564184,592.3,20.85931,WI,0,1.326616
WI,2001,0.8539576,110,2808.6,3.916542,16.6,546.2,19.44741,130.2,4.635762,554.1,19.72869,WI,0,1.365209
WI,2002,0.889717,91,2778.5,3.275148,15.8,534.6,19.2406,128.1,4.610401,526.5,18.94907,WI,0,1.186363
WI,2003,0.8267039,103,2760.3,3.731478,16,535.1,19.38557,127.9,4.633554,499.3,18.08861,WI,0,1.316805
WI,2004,0.75643,94,2815.9,3.338187,16.1,541.2,19.21943,131,4.652154,505,17.93388,WI,0,1.205428
WI,2005,0.758554,125,2839.9,4.401564,16.2,544.3,19.16617,131.6,4.633966,505.8,17.81049,WI,0,1.48196
WI,2006,0.6864254,91,2861.2,3.180484,15,544.3,19.02349,130.9,4.575004,506.8,17.71285,WI,0,1.157033
WI,2007,0.6080418,104,2880.2,3.61086,14.4,546.4,18.97091,129.5,4.496215,501.3,17.40504,WI,0,1.283946
WI,2008,0.6340806,77,2867.7,2.685079,15.1,540.8,18.85832,121.6,4.240332,491,17.12173,WI,0,0.98771
WI,2009,0.883851,94,2716.4,3.460462,15.4,514.9,18.95523,102.2,3.762332,424.2,15.61626,WI,0,1.241402
WI,2010,1.044184,91,2729.8,3.333578,14.3,508,18.60942,96.8,3.546047,433.4,15.87662,WI,0,1.204046
WI,2011,0.8867347,89,2756.6,3.228615,13.5,511.5,18.55547,96.1,3.486179,447.8,16.24465,WI,0,1.172053
WI,2012,0.8483768,114,2779,4.102195,11.4,511,18.38791,95.4,3.432889,456.9,16.44117,WI,0,1.411522
WI,2013,0.684269,97,2814.5,3.446438,12.4,518.5,18.42245,103.6,3.680938,456.5,16.21958,WI,0,1.237341
WI,2014,0.6687632,99,2864.4,3.456221,11.6,525,18.32845,109,3.805335,466.2,16.27566,WI,0,1.240176
WI,2015,,104,2896.6,3.590416,8.4,534.6,18.45612,113.8,3.928744,466.7,16.11199,WI,1,1.278268
WI,2016,,105,2929.1,3.584719,8.098529,541.5,18.48691,115.6,3.946605,463.6,15.82739,WI,1,1.27668
WV,1990,0.0421993,,631.9,,19.3,135.8,21.49074,62.7,9.922456,82.4,13.04004,WV,0,
WV,1991,-0.0219209,,629.1,,19.5,133.4,21.2049,59.5,9.457955,78.6,12.49404,WV,0,
WV,1992,-0.0141363,77,640.5,12.02186,18.6,133.8,20.88993,58.3,9.102263,78.4,12.24044,WV,0,2.486727
WV,1993,0.0262571,66,652.6,10.11339,17.7,138.7,21.25345,55.4,8.48912,78.5,12.02881,WV,0,2.313861
WV,1994,0.0824312,61,677.9,8.998378,17.7,143,21.09456,62.6,9.234401,77.3,11.40286,WV,0,2.197044
WV,1995,0.1143948,56,691.3,8.10068,16.4,143.9,20.81586,60.7,8.780559,78.6,11.36988,WV,0,2.091948
WV,1996,0.0700578,66,700.9,9.416465,15.8,143.9,20.53075,61.6,8.7887,77.3,11.02868,WV,0,2.24246
WV,1997,0.2827739,53,708.1,7.484818,15.7,142.2,20.08191,59.9,8.459257,76.6,10.81768,WV,0,2.012877
WV,1998,0.0783134,57,719.6,7.921067,12.5,144.3,20.05281,58.8,8.171206,77.6,10.78377,WV,0,2.069526
WV,1999,0.1716018,57,726,7.85124,15.3,144.8,19.9449,55.5,7.644628,77.1,10.61983,WV,0,2.060671
WV,2000,0.2385812,46,731.9,6.285012,14.4,144.8,19.78412,54.4,7.432709,75.5,10.31562,WV,0,1.838168
WV,2001,0.2921556,63,735.3,8.567931,14.7,139.3,18.94465,58.9,8.010336,71.4,9.710322,WV,0,2.148026
WV,2002,0.2503968,40,733.2,5.455537,13.3,136.4,18.60338,56.4,7.692307,68.3,9.315331,WV,0,1.696631
WV,2003,0.248718,51,728.2,7.003571,13.1,136,18.67619,54.5,7.484208,64.2,8.816259,WV,0,1.94642
WV,2004,0.1833301,58,737.8,7.861209,14.3,137.6,18.65004,59,7.996747,62.8,8.511792,WV,0,2.06194
WV,2005,0.0285688,46,748.9,6.142342,14.4,139.7,18.65403,63.2,8.439044,62.3,8.318868,WV,0,1.815206
WV,2006,0.1034565,79,755.8,10.4525,14.3,141.5,18.72188,67.5,8.930934,60.7,8.031225,WV,0,2.346841
WV,2007,0.0029811,61,759.6,8.030542,13.4,143.1,18.83886,67.8,8.925751,58.8,7.740916,WV,0,2.083252
WV,2008,-0.0039026,53,763.6,6.940807,13.8,141.3,18.50445,71.1,9.311157,56.4,7.386066,WV,0,1.937418
WV,2009,-0.0914349,41,743.9,5.511494,13.9,135.4,18.20137,61,8.200027,49.3,6.627235,WV,0,1.706836
WV,2010,-0.1483889,95,750.3,12.6616,14.8,134.7,17.95282,63.9,8.516593,49.4,6.584033,WV,0,2.538574
WV,2011,-0.1331307,43,755.1,5.69461,13.9,135.7,17.97113,67.7,8.9657,49.5,6.555423,WV,0,1.73952
WV,2012,-0.1630092,49,761.5,6.434669,12,135.6,17.80696,68.5,8.995404,48.2,6.329613,WV,0,1.8617
WV,2013,-0.2257263,61,764.9,7.974899,12.8,135.5,17.71473,66.2,8.654726,48.4,6.327624,WV,0,2.076299
