state,year,tot_acc_all,DUI_1620,tot_acc_nt,tot_acc_dt,tot_acc_we,tot_acc_wd,nonDUI_1620,ur1620_r,mw2,mwdef,bac,pc_perinc,lpc_perinc,beertax,realbeertax,cpi,cpi2006,pop,pop1620,lpop
38.0,2007.0,20,8.1,9,10,10,9,11.9,6.278067,5.5,5.347419,1,36162,10.495764,0.16,0.15556128,202.76717,197.142,652822.0,53350.0,13.38906
38.0,2008.0,15,5.9,9,6,6,9,9.1,6.0995555,6.2,5.7913547,1,40923,10.619448,0.16,0.14945433,211.05258,197.142,657569.0,52747.0,13.396305
38.0,2009.0,19,9.0,12,7,8,11,10.0,13.028786,6.9,6.488966,1,39422,10.582079,0.16,0.15046878,209.62967,197.142,664968.0,51952.0,13.407495
38.0,2010.0,14,4.0,7,7,5,9,10.0,11.671496,7.25,6.6799116,1,42964,10.668118,0.16,0.14741874,213.96683,197.142,674344.0,51921.0,13.421495
38.0,2011.0,18,3.1,6,12,5,13,14.9,11.364918,7.25,6.450545,1,47861,10.776056,0.16,0.14235686,221.575,197.142,684867.0,52319.0,13.43698
38.0,2012.0,19,8.3,14,5,10,9,10.7,10.657676,7.25,6.317844,1,55388,10.922118,0.16,0.13942827,226.229,197.142,701345.0,52884.0,13.460755
38.0,2013.0,17,4.0,7,8,2,13,13.0,4.390081,7.25,6.232577,1,54373,10.903623,0.16,0.13754652,229.324,197.142,723393.0,53969.0,13.491708
39.0,1991.0,299,83.3,182,117,145,154,215.7,16.788578,4.14,6.0794625,0,18929,9.848451,0.18,0.26432446,134.25,197.142,10945762.0,793948.0,16.208464
39.0,1992.0,275,58.3,143,132,116,159,216.7,18.458956,4.25,6.0644436,0,20034,9.905186,0.18,0.25684702,138.15834,197.142,11029431.0,769004.0,16.216078
39.0,1993.0,309,63.733337,163,146,132,177,245.26666,17.151188,4.25,5.897954,0,20740,9.939819,0.18,0.24979569,142.05833,197.142,11101140.0,761482.0,16.222559
39.0,1994.0,278,46.983334,135,143,121,157,231.01666,13.6180725,4.25,5.752842,0,21782,9.988839,0.18,0.24364978,145.64166,197.142,11152454.0,764467.0,16.22717
39.0,1995.0,275,49.15,133,142,99,176,225.85,14.773853,4.25,5.5947037,0,22707,10.030429,0.18,0.23695216,149.75833,197.142,11202751.0,775297.0,16.23167
39.0,1996.0,270,52.9,147,123,104,166,217.1,16.500381,4.38,5.601873,0,23710,10.073652,0.18,0.23021394,154.14166,197.142,11242827.0,789557.0,16.23524
39.0,1997.0,271,46.75,141,130,111,160,224.25,15.545416,4.88,6.1060114,0,25037,10.12811,0.18,0.22522172,157.55833,197.142,11277357.0,802585.0,16.238308
39.0,1998.0,289,58.05,141,147,117,171,230.95,12.079477,5.15,6.359087,0,26408,10.181422,0.18,0.22225936,159.65834,197.142,11311536.0,812171.0,16.241333
39.0,1999.0,288,51.45,153,135,123,165,236.55,12.979065,5.15,6.2198157,0,27250,10.212809,0.18,0.21739163,163.23334,197.142,11335454.0,816451.0,16.243446
39.0,2000.0,281,56.05,134,147,115,166,224.95,10.724122,5.15,6.0114355,0,28631,10.262245,0.18,0.21010841,168.89166,197.142,11363543.0,814853.0,16.24592
39.0,2001.0,250,54.2,123,127,117,133,195.8,12.997603,5.15,5.8512034,0,29418,10.289362,0.18,0.20450808,173.51666,197.142,11387404.0,809767.0,16.248018
39.0,2002.0,268,48.55,121,147,103,165,219.45,13.57712,5.15,5.7727437,0,29809,10.302566,0.18,0.20176579,175.875,197.142,11407889.0,806809.0,16.249815
39.0,2003.0,257,53.216663,135,122,112,145,203.78334,13.641481,5.15,5.6464643,1,30579,10.328069,0.18,0.19735214,179.80833,197.142,11434788.0,805194.0,16.25217
39.0,2004.0,250,56.75,131,118,99,150,193.25,16.00052,5.15,5.503377,1,31732,10.365081,0.18,0.19235103,184.48334,197.142,11452251.0,805930.0,16.253696
39.0,2005.0,236,39.55,114,122,97,139,196.45,14.5964775,5.15,5.3163047,1,32687,10.394732,0.18,0.18581259,190.975,197.142,11463320.0,814487.0,16.254663
39.0,2006.0,213,42.3,107,106,94,119,170.7,15.965901,5.15,5.1500087,1,34415,10.446248,0.18,0.1800003,197.14166,197.142,11481213.0,821871.0,16.256222
39.0,2007.0,209,45.9,110,99,85,124,163.1,13.721867,6.85,6.659967,1,35632,10.480999,0.18,0.17500643,202.76717,197.142,11500468.0,828431.0,16.257898
39.0,2008.0,178,28.5,86,92,71,107,149.5,20.230644,7.0,6.538626,1,36643,10.508978,0.18,0.1681361,211.05258,197.142,11515391.0,833784.0,16.259195
39.0,2009.0,164,26.733332,89,75,81,83,137.26666,21.851215,7.3,6.865138,1,35530,10.478132,0.18,0.16927737,209.62967,197.142,11528896.0,832865.0,16.260366
39.0,2010.0,154,33.85,91,63,71,83,120.15,23.20933,7.3,6.7259803,1,36377,10.501692,0.18,0.16584608,213.96683,197.142,11545435.0,831988.0,16.2618
39.0,2011.0,155,25.4,79,76,58,97,129.6,17.124083,7.4,6.5840044,1,38807,10.566356,0.18,0.16015147,221.575,197.142,11549772.0,817402.0,16.262177
39.0,2012.0,143,25.95,68,75,63,80,117.05,15.009821,7.7,6.7099857,1,40329,10.604826,0.18,0.1568568,226.229,197.142,11553031.0,800421.0,16.262459
39.0,2013.0,110,24.45,61,49,53,57,85.55,17.614037,7.85,6.7483764,1,40749,10.615187,0.18,0.15473984,229.324,197.142,11570808.0,784093.0,16.263996
40.0,1991.0,139,37.7,81,57,72,66,101.3,11.843544,4.14,6.0794625,0,16525,9.712629,0.403,0.5917931,134.25,197.142,3175440.0,236259.0,14.970957
40.0,1992.0,136,45.35,76,60,74,62,90.65,13.267821,4.25,6.0644436,0,17357,9.761751,0.403,0.57505196,138.15834,197.142,3220517.0,234919.0,14.985052
40.0,1993.0,150,36.6,92,57,59,90,113.4,18.62458,4.25,5.897954,0,17872,9.790991,0.403,0.5592648,142.05833,197.142,3252285.0,236600.0,14.994868
40.0,1994.0,142,28.4,83,59,60,82,113.6,13.263432,4.25,5.752842,0,18509,9.826013,0.403,0.5455048,145.64166,197.142,3280940.0,240107.0,15.00364
40.0,1995.0,140,28.8,68,72,53,87,111.2,12.463647,4.25,5.5947037,0,19164,9.860788,0.403,0.53050953,149.75833,197.142,3308208.0,245416.0,15.011917
40.0,1996.0,157,33.95,75,82,70,87,123.05,8.816029,4.38,5.601873,0,20101,9.9085245,0.403,0.5154234,154.14166,197.142,3340129.0,252034.0,15.02152
40.0,1997.0,155,28.75,76,79,65,90,126.25,13.899342,4.88,6.1060114,0,21011,9.952802,0.403,0.5042464,157.55833,197.142,3372917.0,258881.0,15.031288
40.0,1998.0,143,31.05,77,66,68,75,111.95,14.454635,5.15,6.359087,0,22140,10.005141,0.403,0.497614,159.65834,197.142,3405194.0,265047.0,15.0408125
40.0,1999.0,151,31.15,68,83,66,85,119.85,8.939956,5.15,6.2198157,0,22797,10.034384,0.403,0.48671567,163.23334,197.142,3437147.0,271597.0,15.050153
40.0,2000.0,143,25.25,80,62,66,76,117.75,10.391005,5.15,6.0114355,0,24801,10.118639,0.4,0.4669076,168.89166,197.142,3454365.0,272938.0,15.055149
40.0,2001.0,123,27.05,66,57,44,79,95.95,14.920868,5.15,5.8512034,1,26572,10.1876135,0.4,0.4544624,173.51666,197.142,3467100.0,274603.0,15.058829
40.0,2002.0,145,28.85,64,81,68,77,116.15,11.399391,5.15,5.7727437,1,26807,10.196419,0.4,0.44836843,175.875,197.142,3489080.0,274053.0,15.065148
40.0,2003.0,114,26.45,64,50,52,62,87.55,17.339798,5.15,5.6464643,1,27548,10.223685,0.4,0.4385603,179.80833,197.142,3504892.0,269090.0,15.069671
40.0,2004.0,155,31.0,89,66,66,89,124.0,11.943886,5.15,5.503377,1,28989,10.274672,0.4,0.42744672,184.48334,197.142,3525233.0,266107.0,15.075457
40.0,2005.0,133,26.75,72,61,60,73,106.25,16.341812,5.15,5.3163047,1,30957,10.340354,0.4,0.41291687,190.975,197.142,3548597.0,264829.0,15.082063
40.0,2006.0,119,28.95,53,66,56,63,90.05,7.6201653,5.15,5.1500087,1,33522,10.419957,0.4,0.4000007,197.14166,197.142,3594090.0,266563.0,15.094801
40.0,2007.0,110,22.4,57,53,52,58,87.6,12.321265,5.5,5.347419,1,34563,10.450539,0.4,0.3889032,202.76717,197.142,3634349.0,267017.0,15.105941
40.0,2008.0,129,35.0,70,58,50,78,94.0,6.4297028,6.2,5.7913547,1,37739,10.538449,0.4,0.3736358,211.05258,197.142,3668976.0,269002.0,15.115423
40.0,2009.0,109,19.6,62,46,40,68,89.4,14.045164,6.9,6.488966,1,34578,10.450973,0.4,0.37617195,209.62967,197.142,3717572.0,270641.0,15.128581
40.0,2010.0,90,19.0,44,46,32,58,71.0,23.717169,7.25,6.6799116,1,35949,10.489857,0.4,0.36854684,213.96683,197.142,3759263.0,270615.0,15.139733
40.0,2011.0,94,18.75,58,36,37,57,75.25,16.590305,7.25,6.450545,1,39037,10.572266,0.4,0.35589215,221.575,197.142,3785534.0,267707.0,15.146697
40.0,2012.0,76,14.5,31,44,32,43,61.5,14.622018,7.25,6.317844,1,41549,10.634628,0.4,0.34857067,226.229,197.142,3815780.0,263428.0,15.154655
40.0,2013.0,76,13.2,36,39,35,40,62.8,8.335248,7.25,6.232577,1,41962,10.64452,0.4,0.34386632,229.324,197.142,3850568.0,259514.0,15.163732
41.0,1991.0,83,33.6,44,37,34,47,49.4,12.164669,4.75,6.975229,1,18562,9.828872,0.084,0.12335142,134.25,197.142,2928507.0,194745.0,14.890003
41.0,1992.0,76,15.05,41,35,29,47,60.95,19.160975,4.75,6.777908,1,19440,9.875088,0.084,0.119861946,138.15834,197.142,2991755.0,195569.0,14.91137
41.0,1993.0,76,16.4,43,33,30,46,59.6,12.830702,4.75,6.5918307,1,20364,9.921524,0.084,0.11657132,142.05833,197.142,3060367.0,202197.0,14.934046
41.0,1994.0,76,15.5,33,41,30,44,60.5,20.057709,4.75,6.429647,1,21399,9.9711,0.084,0.113703236,145.64166,197.142,3121264.0,209295.0,14.953749
41.0,1995.0,107,21.8,53,52,49,56,85.2,10.712896,4.75,6.252904,1,22583,10.024953,0.084,0.11057767,149.75833,197.142,3184369.0,217933.0,14.973764
41.0,1996.0,93,21.15,51,41,46,46,71.85,14.479332,4.75,6.07509,1,23889,10.081173,0.084,0.10743317,154.14166,197.142,3247111.0,226879.0,14.993277
41.0,1997.0,78,22.2,37,40,29,48,55.8,18.014236,5.5,6.881775,1,24946,10.124469,0.084,0.10510347,157.55833,197.142,3304310.0,234535.0,15.010738
41.0,1998.0,99,28.7,53,46,49,50,70.3,12.973918,6.0,7.408645,1,26106,10.169921,0.084,0.10372103,159.65834,197.142,3352449.0,239906.0,15.025202
41.0,1999.0,63,15.9,32,30,26,36,47.1,17.333607,6.5,7.850253,1,26959,10.202072,0.084,0.10144942,163.23334,197.142,3393941.0,243475.0,15.037502
41.0,2000.0,89,17.1,49,40,39,50,71.9,9.412939,6.5,7.5872483,1,28878,10.270835,0.08,0.09338152,168.89166,197.142,3429708.0,245050.0,15.047986
41.0,2001.0,69,18.4,37,32,27,42,50.6,17.28118,6.5,7.385014,1,29342,10.286776,0.08,0.09089248,173.51666,197.142,3467937.0,246702.0,15.059071
41.0,2002.0,65,10.0,32,32,26,38,55.0,21.656496,6.5,7.2859874,1,29306,10.285547,0.084,0.094157375,175.875,197.142,3513424.0,248408.0,15.072102
41.0,2003.0,82,15.7,39,43,36,46,66.3,25.854877,6.9,7.5651655,1,30028,10.309886,0.08,0.087712064,179.80833,197.142,3547376.0,248148.0,15.081718
41.0,2004.0,71,18.5,28,41,33,36,52.5,21.016375,7.05,7.5337486,1,31486,10.357298,0.08,0.08548935,184.48334,197.142,3569463.0,247214.0,15.087926
41.0,2005.0,80,13.65,43,37,42,38,66.35,15.095822,7.25,7.484118,1,32434,10.386963,0.08,0.08258337,190.975,197.142,3613202.0,249854.0,15.100105
41.0,2006.0,66,15.8,32,34,28,38,50.2,15.2619,7.5,7.500013,1,34546,10.4500475,0.08,0.08000014,197.14166,197.142,3670883.0,253842.0,15.115943
41.0,2007.0,73,20.3,34,37,24,47,52.7,12.875862,7.8,7.5836124,1,35648,10.481448,0.08,0.07778064,202.76717,197.142,3722417.0,257609.0,15.129884
41.0,2008.0,33,6.2,14,15,10,19,26.8,17.085,7.95,7.426011,1,36750,10.511893,0.084,0.07846352,211.05258,197.142,3768748.0,259240.0,15.142254
41.0,2009.0,45,13.5,27,17,19,25,31.5,32.55376,8.4,7.8996105,1,35390,10.474185,0.0839,0.078902066,209.62967,197.142,3808600.0,259754.0,15.152772
41.0,2010.0,36,7.05,15,20,13,22,28.95,25.337479,8.4,7.7394834,1,35791,10.485452,0.0839,0.0773027,213.96683,197.142,3837208.0,257515.0,15.160255
41.0,2011.0,34,5.5,18,15,11,22,28.5,25.136503,8.5,7.562708,1,37512,10.532416,0.08,0.07117843,221.575,197.142,3867937.0,253827.0,15.168232
41.0,2012.0,38,7.4,20,18,15,23,30.6,25.387726,8.8,7.6685553,1,39083,10.573442,0.08,0.06971414,226.229,197.142,3899801.0,250355.0,15.176436
41.0,2013.0,34,10.15,16,17,14,19,23.85,26.958647,8.95,7.6940084,1,39426,10.582181,0.08,0.06877326,229.324,197.142,3930065.0,247801.0,15.184167
42.0,1991.0,298,107.8,190,108,146,152,190.2,16.63349,4.14,6.0794625,0,20266,9.916699,0.08,0.11747754,134.25,197.142,11982164.0,824738.0,16.29893
42.0,1992.0,236,69.5,142,94,112,124,166.5,17.745392,4.25,6.0644436,0,21276,9.965335,0.08,0.114154235,138.15834,197.142,12049450.0,788114.0,16.30453
42.0,1993.0,235,53.35,123,112,113,122,181.65,17.451235,4.25,5.897954,0,21951,9.996568,0.08,0.111020304,142.05833,197.142,12119724.0,775912.0,16.310345
42.0,1994.0,233,55.9,124,109,104,129,177.1,12.170201,4.25,5.752842,0,22613,10.02628,0.08,0.108288795,145.64166,197.142,12166050.0,779264.0,16.31416
42.0,1995.0,250,61.3,149,101,103,147,188.7,16.89759,4.25,5.5947037,0,23592,10.068663,0.08,0.10531207,149.75833,197.142,12198403.0,791002.0,16.316816
42.0,1996.0,237,44.466667,134,103,105,132,192.53333,15.897664,4.38,5.601873,0,24767,10.117268,0.08,0.10231731,154.14166,197.142,12220464.0,806664.0,16.318623
42.0,1997.0,289,78.95,169,120,136,153,210.05,14.578429,4.88,6.1060114,0,25998,10.165775,0.08,0.10009854,157.55833,197.142,12227814.0,821761.0,16.319223
42.0,1998.0,301,71.9,156,145,129,172,229.1,14.697665,5.15,6.359087,0,27374,10.217349,0.08,0.098781936,159.65834,197.142,12245672.0,835947.0,16.320683
42.0,1999.0,293,65.35,145,148,131,162,227.65,14.741685,5.15,6.2198157,0,28524,10.258501,0.08,0.096618496,163.23334,197.142,12263805.0,848704.0,16.322163
42.0,2000.0,273,74.0,152,121,115,158,199.0,14.972793,5.15,6.0114355,0,30493,10.325253,0.08,0.09338152,168.89166,197.142,12284173.0,853251.0,16.323822
42.0,2001.0,282,81.25,174,108,127,155,200.75,13.787744,5.15,5.8512034,0,31524,10.358504,0.08,0.09089248,173.51666,197.142,12298970.0,856643.0,16.325026
42.0,2002.0,306,66.7,158,143,116,185,239.3,13.5671425,5.15,5.7727437,0,32108,10.376861,0.08,0.08967369,175.875,197.142,12331031.0,865703.0,16.32763
42.0,2003.0,288,63.8,152,135,117,170,224.2,13.591931,5.15,5.6464643,1,33055,10.405928,0.08,0.087712064,179.80833,197.142,12374658.0,876604.0,16.331161
42.0,2004.0,275,66.7,149,126,123,152,208.3,16.416471,5.15,5.503377,1,34648,10.452995,0.08,0.08548935,184.48334,197.142,12410722.0,884208.0,16.334072
42.0,2005.0,243,56.5,140,102,119,123,186.5,12.807408,5.15,5.3163047,1,35910,10.488771,0.08,0.08258337,190.975,197.142,12449990.0,898693.0,16.33723
42.0,2006.0,251,56.0,144,104,119,129,195.0,12.572212,5.15,5.1500087,1,38202,10.550643,0.08,0.08000014,197.14166,197.142,12510809.0,916800.0,16.342104
42.0,2007.0,267,47.45,137,129,121,145,219.55,13.56456,6.7,6.514128,1,40084,10.598733,0.08,0.07778064,202.76717,197.142,12563937.0,926547.0,16.34634
42.0,2008.0,207,36.7,96,111,82,125,170.3,17.800333,7.15,6.67874,1,41675,10.637657,0.08,0.07472716,211.05258,197.142,12612285.0,931031.0,16.350182
42.0,2009.0,188,40.5,100,88,90,98,147.5,18.805891,7.2,6.771095,1,40785,10.61607,0.08,0.07523439,209.62967,197.142,12666858.0,933048.0,16.3545
42.0,2010.0,194,42.5,106,88,80,114,151.5,23.436834,7.25,6.6799116,1,41918,10.643471,0.08,0.07370937,213.96683,197.142,12710472.0,925981.0,16.357937
42.0,2011.0,195,40.8,117,78,92,103,154.2,15.326628,7.25,6.450545,1,44018,10.692354,0.08,0.07117843,221.575,197.142,12741310.0,908806.0,16.36036
42.0,2012.0,186,33.950005,103,83,72,114,152.04999,15.801999,7.25,6.317844,1,45781,10.731625,0.08,0.06971414,226.229,197.142,12764475.0,890403.0,16.362177
42.0,2013.0,134,28.1,72,62,59,75,105.9,22.756212,7.25,6.232577,1,46028,10.737005,0.08,0.06877326,229.324,197.142,12773801.0,870765.0,16.362907
44.0,1991.0,13,4.6,9,4,8,5,8.4,18.106285,4.4,6.461265,0,20219,9.914378,0.097,0.14244151,134.25,197.142,1010649.0,72749.0,13.826103
44.0,1992.0,10,1.0,8,2,4,6,9.0,15.754724,4.45,6.349829,0,21125,9.958213,0.097,0.13841201,138.15834,197.142,1012581.0,66180.0,13.828013
44.0,1993.0,5,1.1,4,1,0,5,3.9,17.36353,4.45,6.175504,0,21975,9.997661,0.097,0.13461213,142.05833,197.142,1015112.0,63362.0,13.830509
44.0,1994.0,9,1.4,3,6,3,6,7.6,15.712597,4.45,6.023564,0,22508,10.021626,0.097,0.13130017,145.64166,197.142,1015960.0,64092.0,13.831345
44.0,1995.0,12,2.5,10,2,8,4,9.5,16.992598,4.45,5.8579836,0,23708,10.073567,0.097,0.12769088,149.75833,197.142,1017002.0,65796.0,13.83237
44.0,1996.0,11,2.0,6,5,6,5,9.0,11.914355,4.55,5.8192973,0,24471,10.105244,0.097,0.12405974,154.14166,197.142,1020893.0,68262.0,13.836188
44.0,1997.0,18,7.4,13,5,11,7,10.6,8.27023,5.15,6.443844,0,25798,10.158052,0.097,0.12136948,157.55833,197.142,1025353.0,71324.0,13.840548
44.0,1998.0,13,3.2,9,4,4,9,9.8,17.122042,5.15,6.359087,0,27423,10.219137,0.097,0.1197731,159.65834,197.142,1031155.0,74321.0,13.84619
44.0,1999.0,7,0.9,2,5,4,3,6.1,9.055493,5.4,6.5217485,0,28365,10.252912,0.097,0.11714993,163.23334,197.142,1040402.0,77048.0,13.855118
44.0,2000.0,18,8.1,14,4,8,10,9.9,19.32919,5.9,6.886887,0,30214,10.316061,0.1,0.1167269,168.89166,197.142,1050268.0,79171.0,13.864556
44.0,2001.0,19,8.9,13,6,12,7,10.1,12.439375,6.15,6.9873595,0,31574,10.360089,0.1,0.1136156,173.51666,197.142,1057142.0,79739.0,13.871079
44.0,2002.0,19,4.65,16,3,9,10,14.35,12.92755,6.15,6.893665,0,32698,10.395069,0.097,0.10872935,175.875,197.142,1065995.0,80751.0,13.879419
44.0,2003.0,23,10.85,16,7,9,14,12.15,9.9207945,6.15,6.742865,1,34137,10.438137,0.1,0.10964008,179.80833,197.142,1071342.0,81792.0,13.884422
44.0,2004.0,17,3.4,9,8,8,9,13.6,15.330419,6.75,7.2131634,1,35562,10.4790325,0.1,0.10686168,184.48334,197.142,1074579.0,83975.0,13.88744
44.0,2005.0,19,7.8,12,7,9,10,11.2,12.730682,6.75,6.967972,1,36592,10.507585,0.1,0.10322922,190.975,197.142,1067916.0,84437.0,13.88122
44.0,2006.0,13,4.65,9,4,8,5,8.35,12.745976,7.04,7.040012,1,38779,10.565634,0.1,0.10000017,197.14166,197.142,1063096.0,86226.0,13.876696
44.0,2007.0,14,3.4,9,5,4,10,10.6,10.883057,7.4,7.1947093,1,40691,10.613762,0.11,0.106948376,202.76717,197.142,1057315.0,86393.0,13.8712435
44.0,2008.0,9,2.0,6,3,3,6,7.0,22.219023,7.4,6.9122624,1,41889,10.642778,0.11,0.10274985,211.05258,197.142,1055003.0,86756.0,13.869054
44.0,2009.0,11,7.0,10,1,5,6,4.0,30.390558,7.4,6.959181,1,41081,10.623301,0.11,0.10344728,209.62967,197.142,1053646.0,87029.0,13.867767
44.0,2010.0,6,2.0,4,2,3,3,4.0,24.309772,7.4,6.8181167,1,42737,10.66282,0.11,0.10135038,213.96683,197.142,1052669.0,85436.0,13.866839
44.0,2011.0,4,1.2,4,0,1,3,2.8,24.875595,7.4,6.5840044,1,44292,10.69856,0.11,0.097870335,221.575,197.142,1050350.0,83474.0,13.864634
44.0,2012.0,4,2.0,3,1,2,2,2.0,23.202364,7.4,6.448558,1,46084,10.738221,0.11,0.09585694,226.229,197.142,1050304.0,81688.0,13.864591
44.0,2013.0,7,3.3,5,2,3,4,3.7,19.087402,7.75,6.66241,1,46145,10.739544,0.11,0.09456324,229.324,197.142,1051511.0,80325.0,13.865739
45.0,1991.0,170,51.13333,99,71,79,91,118.86667,17.6791,4.14,6.0794625,0,16380,9.703816,0.768,1.1277844,134.25,197.142,3570404.0,284355.0,15.088189
45.0,1992.0,138,32.6,86,52,69,69,105.4,15.710566,4.25,6.0644436,0,17213,9.75342,0.768,1.0958806,138.15834,197.142,3620464.0,274974.0,15.102113
45.0,1993.0,129,25.35,74,55,52,77,103.65,21.07711,4.25,5.897954,0,17880,9.791438,0.768,1.065795,142.05833,197.142,3663314.0,271459.0,15.113879
45.0,1994.0,171,29.6,102,69,74,97,141.4,18.426212,4.25,5.752842,0,18753,9.839109,0.768,1.0395724,145.64166,197.142,3705397.0,272347.0,15.125301
45.0,1995.0,122,18.6,65,57,56,66,103.4,14.523956,4.25,5.5947037,0,19629,9.884764,0.768,1.0109959,149.75833,197.142,3748582.0,275722.0,15.1368885
45.0,1996.0,165,46.7,87,78,69,96,118.3,21.179758,4.38,5.601873,0,20614,9.933725,0.768,0.98224616,154.14166,197.142,3796200.0,281598.0,15.149511
45.0,1997.0,162,33.5,97,65,65,97,128.5,17.228998,4.88,6.1060114,0,21574,9.979244,0.768,0.960946,157.55833,197.142,3859696.0,289271.0,15.166099
45.0,1998.0,166,21.9,80,86,68,98,144.1,10.902879,5.15,6.359087,0,22828,10.035743,0.768,0.94830656,159.65834,197.142,3919235.0,294866.0,15.181407
45.0,1999.0,193,39.6,106,87,80,113,153.4,13.12955,5.15,6.2198157,0,23715,10.073863,0.768,0.92753756,163.23334,197.142,3974682.0,299804.0,15.195456
45.0,2000.0,147,39.0,78,69,63,84,108.0,11.181073,5.15,6.0114355,0,25143,10.132335,0.77,0.8987971,168.89166,197.142,4024223.0,303004.0,15.207843
45.0,2001.0,171,54.9,111,60,66,105,116.1,22.328047,5.15,5.8512034,0,25859,10.160414,0.77,0.87484014,173.51666,197.142,4064995.0,302452.0,15.217923
45.0,2002.0,157,50.5,79,78,63,94,106.5,17.856287,5.15,5.7727437,0,26263,10.175917,0.77,0.86310923,175.875,197.142,4107795.0,301301.0,15.228397
45.0,2003.0,157,49.0,93,64,73,84,108.0,21.984076,5.15,5.6464643,1,26903,10.199993,0.77,0.8442286,179.80833,197.142,4150297.0,303582.0,15.23869
45.0,2004.0,151,34.3,95,56,80,71,116.7,11.162321,5.15,5.503377,1,28135,10.24477,0.77,0.82283497,184.48334,197.142,4210921.0,310080.0,15.253192
45.0,2005.0,149,51.0,91,58,77,72,98.0,18.370377,5.15,5.3163047,1,29402,10.288818,0.77,0.79486495,190.975,197.142,4270150.0,316498.0,15.267159
45.0,2006.0,153,40.95,85,68,80,73,112.05,17.459595,5.15,5.1500087,1,31183,10.347629,0.77,0.7700013,197.14166,197.142,4357847.0,325451.0,15.287489
45.0,2007.0,158,41.9,84,74,72,86,116.1,17.691437,5.5,5.347419,1,32443,10.38724,0.77,0.74863863,202.76717,197.142,4444110.0,333131.0,15.30709
45.0,2008.0,122,49.65,78,44,62,60,72.35,14.552868,6.2,5.7913547,1,33449,10.417777,0.77,0.7192489,211.05258,197.142,4528996.0,338977.0,15.326011
45.0,2009.0,122,38.75,75,47,53,69,83.25,30.911526,6.9,6.488966,1,32499,10.388965,0.77,0.724131,209.62967,197.142,4589872.0,343594.0,15.339363
45.0,2010.0,108,35.85,57,51,48,60,72.15,28.805832,7.25,6.6799116,1,32853,10.399798,0.77,0.7094527,213.96683,197.142,4636361.0,341740.0,15.349441
45.0,2011.0,99,33.73333,58,41,41,58,65.26667,28.999542,7.25,6.450545,1,34220,10.440565,0.77,0.6850924,221.575,197.142,4673509.0,332664.0,15.357421
45.0,2012.0,114,32.75,71,43,55,59,81.25,26.826555,7.25,6.317844,1,35461,10.476189,0.77,0.6709986,226.229,197.142,4723417.0,324641.0,15.368043
45.0,2013.0,88,30.583334,54,34,35,53,57.416664,24.120821,7.25,6.232577,1,35472,10.476499,0.77,0.66194266,229.324,197.142,4774839.0,320235.0,15.378871
46.0,1991.0,14,3.3,5,9,7,7,10.7,8.851647,4.14,6.0794625,0,17044,9.743553,0.274,0.4023606,134.25,197.142,703669.0,50998.0,13.464064
46.0,1992.0,28,12.2,15,12,14,13,15.8,8.548892,4.25,6.0644436,0,18226,9.810604,0.274,0.39097825,138.15834,197.142,712801.0,51346.0,13.476957
46.0,1993.0,20,5.0,11,9,10,10,15.0,14.803142,4.25,5.897954,0,18813,9.842303,0.274,0.38024455,142.05833,197.142,722159.0,52970.0,13.490001
46.0,1994.0,33,10.1,20,13,20,13,22.9,7.213648,4.25,5.752842,0,20021,9.904537,0.274,0.37088913,145.64166,197.142,730790.0,54827.0,13.501882
46.0,1995.0,19,4.9,12,7,10,9,14.1,9.009254,4.25,5.5947037,0,20238,9.915318,0.274,0.36069384,149.75833,197.142,737925.0,57059.0,13.511598
46.0,1996.0,29,11.4,11,17,17,11,17.6,9.8299,4.38,5.601873,0,22237,10.009513,0.274,0.35043678,154.14166,197.142,742213.0,59071.0,13.517391
46.0,1997.0,33,12.75,19,14,15,18,20.25,8.6777315,4.88,6.1060114,0,22644,10.02765,0.274,0.3428375,157.55833,197.142,744223.0,60517.0,13.520096
46.0,1998.0,35,9.4,17,17,14,20,25.6,6.407789,5.15,6.359087,0,24416,10.102994,0.274,0.33832812,159.65834,197.142,746058.0,61394.0,13.522558
46.0,1999.0,26,8.0,19,7,9,17,18.0,10.497523,5.15,6.2198157,0,25631,10.151558,0.274,0.33091834,163.23334,197.142,750412.0,62144.0,13.528378
46.0,2000.0,26,6.4,7,19,17,9,19.6,7.349635,5.15,6.0114355,0,27267,10.213432,0.27,0.31516263,168.89166,197.142,755844.0,62441.0,13.53559
46.0,2001.0,31,11.6,16,15,17,14,19.4,8.653168,5.15,5.8512034,0,28440,10.255552,0.27,0.30676213,173.51666,197.142,757972.0,63044.0,13.538402
46.0,2002.0,33,14.9,18,12,16,14,18.1,8.18123,5.15,5.7727437,1,28538,10.258992,0.27,0.3026487,175.875,197.142,760020.0,63665.0,13.5411005
46.0,2003.0,27,12.0,12,13,11,14,15.0,9.773894,5.15,5.6464643,1,30941,10.339837,0.27,0.2960282,179.80833,197.142,763729.0,62817.0,13.545968
46.0,2004.0,25,9.4,14,11,11,14,15.6,11.482629,5.15,5.503377,1,32564,10.390963,0.27,0.28852654,184.48334,197.142,770396.0,62256.0,13.55466
46.0,2005.0,25,10.5,15,10,16,9,14.5,13.587767,5.15,5.3163047,1,33443,10.417598,0.27,0.2787189,190.975,197.142,775493.0,61267.0,13.5612545
