"","ward_code","count","trnt","full","loc","year","treat","ward"
"964","E05000229",5,0.541,"Greenwich woolwichcommon","Greenwich",2010,0,"woolwichcommon"
"965","E05000229",5,0.281,"Greenwich woolwichcommon","Greenwich",2006,0,"woolwichcommon"
"966","E05000229",5,0.287,"Greenwich woolwichcommon","Greenwich",2002,0,"woolwichcommon"
"967","E05000230",5,0.3136,"Greenwich woolwichriverside","Greenwich",2014,0,NA
"968","E05000230",5,0.31,"Greenwich woolwichriverside","Greenwich",2018,0,NA
"969","E05000230",5,0.544,"Greenwich woolwichriverside","Greenwich",2010,0,"woolwichriverside"
"970","E05000230",5,0.28,"Greenwich woolwichriverside","Greenwich",2006,0,"woolwichriverside"
"971","E05000230",5,0.228,"Greenwich woolwichriverside","Greenwich",2002,0,"woolwichriverside"
"972","E05000250",5,0.4292,"Hammersmith and Fulham addison","Hammersmith and Fulham",2014,0,NA
"973","E05000250",5,0.42,"Hammersmith and Fulham addison","Hammersmith and Fulham",2018,0,NA
"974","E05000250",5,0.641,"Hammersmith and Fulham addison","Hammersmith and Fulham",2010,0,"addison"
"975","E05000250",5,0.45,"Hammersmith and Fulham addison","Hammersmith and Fulham",2006,0,"addison"
"976","E05000250",5,0.299,"Hammersmith and Fulham addison","Hammersmith and Fulham",2002,0,"addison"
"977","E05000251",5,0.3696,"Hammersmith and Fulham askew","Hammersmith and Fulham",2014,0,NA
"978","E05000251",5,0.37,"Hammersmith and Fulham askew","Hammersmith and Fulham",2018,0,NA
"979","E05000251",5,0.629,"Hammersmith and Fulham askew","Hammersmith and Fulham",2010,0,"askew"
"980","E05000251",5,0.369,"Hammersmith and Fulham askew","Hammersmith and Fulham",2006,0,"askew"
"981","E05000251",5,0.266,"Hammersmith and Fulham askew","Hammersmith and Fulham",2002,0,"askew"
"982","E05000252",5,0.3688,"Hammersmith and Fulham avonmoreandbrookgreen","Hammersmith and Fulham",2014,0,NA
"983","E05000252",5,0.43,"Hammersmith and Fulham avonmorebrookgreen","Hammersmith and Fulham",2018,0,NA
"984","E05000252",5,0.598,"Hammersmith and Fulham avonmoreandbrookgreen","Hammersmith and Fulham",2010,0,"avonmoreandbrookgreen"
"985","E05000252",5,0.38,"Hammersmith and Fulham avonmoreandbrookgreen","Hammersmith and Fulham",2006,0,"avonmoreandbrookgreen"
"986","E05000252",5,0.341,"Hammersmith and Fulham avonmoreandbrookgreen","Hammersmith and Fulham",2002,0,"avonmoreandbrookgreen"
"987","E05000253",5,0.3174,"Hammersmith and Fulham collegeparkandoldoak","Hammersmith and Fulham",2014,0,NA
"988","E05000253",5,0.33,"Hammersmith and Fulham collegeparkandoldoak","Hammersmith and Fulham",2018,0,NA
"989","E05000253",5,0.582,"Hammersmith and Fulham collegeparkandoldoak","Hammersmith and Fulham",2010,0,"collegeparkandoldoak"
"990","E05000253",5,0.315,"Hammersmith and Fulham collegeparkandoldoak","Hammersmith and Fulham",2006,0,"collegeparkandoldoak"
"991","E05000253",5,0.248,"Hammersmith and Fulham collegeparkandoldoak","Hammersmith and Fulham",2002,0,"collegeparkandoldoak"
"992","E05000254",5,0.3937,"Hammersmith and Fulham fulhambroadway","Hammersmith and Fulham",2014,0,NA
"993","E05000254",5,0.38,"Hammersmith and Fulham fulhambroadway","Hammersmith and Fulham",2018,0,NA
"994","E05000254",5,0.593,"Hammersmith and Fulham fulhambroadway","Hammersmith and Fulham",2010,0,"fulhambroadway"
"995","E05000254",5,0.443,"Hammersmith and Fulham fulhambroadway","Hammersmith and Fulham",2006,0,"fulhambroadway"
"996","E05000254",5,0.378,"Hammersmith and Fulham fulhambroadway","Hammersmith and Fulham",2002,0,"fulhambroadway"
"997","E05000255",5,0.4173,"Hammersmith and Fulham fulhamreach","Hammersmith and Fulham",2014,0,NA
"998","E05000255",5,0.42,"Hammersmith and Fulham fulhamreach","Hammersmith and Fulham",2018,0,NA
"999","E05000255",5,0.623,"Hammersmith and Fulham fulhamreach","Hammersmith and Fulham",2010,0,"fulhamreach"
"1000","E05000255",5,0.44,"Hammersmith and Fulham fulhamreach","Hammersmith and Fulham",2006,0,"fulhamreach"
"1001","E05000255",5,0.343,"Hammersmith and Fulham fulhamreach","Hammersmith and Fulham",2002,0,"fulhamreach"
"1002","E05000256",5,0.37,"Hammersmith and Fulham hammersmithbroadway","Hammersmith and Fulham",2014,0,NA
"1003","E05000256",5,0.39,"Hammersmith and Fulham hammersmithbroadway","Hammersmith and Fulham",2018,0,NA
"1004","E05000256",5,0.61,"Hammersmith and Fulham hammersmithbroadway","Hammersmith and Fulham",2010,0,"hammersmithbroadway"
"1005","E05000256",5,0.368,"Hammersmith and Fulham hammersmithbroadway","Hammersmith and Fulham",2006,0,"hammersmithbroadway"
"1006","E05000256",5,0.283,"Hammersmith and Fulham hammersmithbroadway","Hammersmith and Fulham",2002,0,"hammersmithbroadway"
"1007","E05000257",5,0.3209,"Hammersmith and Fulham munster","Hammersmith and Fulham",2014,0,NA
"1008","E05000257",5,0.35,"Hammersmith and Fulham munster","Hammersmith and Fulham",2018,0,NA
"1009","E05000257",5,0.614,"Hammersmith and Fulham munster","Hammersmith and Fulham",2010,0,"munster"
"1010","E05000257",5,0.352,"Hammersmith and Fulham munster","Hammersmith and Fulham",2006,0,"munster"
"1011","E05000257",5,0.272,"Hammersmith and Fulham munster","Hammersmith and Fulham",2002,0,"munster"
"1012","E05000258",5,0.394,"Hammersmith and Fulham northend","Hammersmith and Fulham",2014,0,NA
"1013","E05000258",5,0.38,"Hammersmith and Fulham northend","Hammersmith and Fulham",2018,0,NA
"1014","E05000258",5,0.614,"Hammersmith and Fulham northend","Hammersmith and Fulham",2010,0,"northend"
"1015","E05000258",5,0.421,"Hammersmith and Fulham northend","Hammersmith and Fulham",2006,0,"northend"
"1016","E05000258",5,0.331,"Hammersmith and Fulham northend","Hammersmith and Fulham",2002,0,"northend"
"1017","E05000259",5,0.4428,"Hammersmith and Fulham palaceriverside","Hammersmith and Fulham",2014,0,NA
"1018","E05000259",5,0.47,"Hammersmith and Fulham palaceriverside","Hammersmith and Fulham",2018,0,NA
"1019","E05000259",5,0.694,"Hammersmith and Fulham palaceriverside","Hammersmith and Fulham",2010,0,"palaceriverside"
"1020","E05000259",5,0.505,"Hammersmith and Fulham palaceriverside","Hammersmith and Fulham",2006,0,"palaceriverside"
"1021","E05000259",5,0.406,"Hammersmith and Fulham palaceriverside","Hammersmith and Fulham",2002,0,"palaceriverside"
"1022","E05000260",5,0.3548,"Hammersmith and Fulham parsonsgreenandwalham","Hammersmith and Fulham",2014,0,NA
"1023","E05000260",5,0.38,"Hammersmith and Fulham parsonsgreenwalham","Hammersmith and Fulham",2018,0,NA
"1024","E05000260",5,0.641,"Hammersmith and Fulham parsonsgreenandwalham","Hammersmith and Fulham",2010,0,"parsonsgreenandwalham"
"1025","E05000260",5,0.418,"Hammersmith and Fulham parsonsgreenandwalham","Hammersmith and Fulham",2006,0,"parsonsgreenandwalham"
"1026","E05000260",5,0.341,"Hammersmith and Fulham parsonsgreenandwalham","Hammersmith and Fulham",2002,0,"parsonsgreenandwalham"
"1027","E05000261",5,0.493,"Hammersmith and Fulham ravenscourtpark","Hammersmith and Fulham",2014,0,NA
"1028","E05000261",5,0.51,"Hammersmith and Fulham ravenscourtpark","Hammersmith and Fulham",2018,0,NA
"1029","E05000261",5,0.677,"Hammersmith and Fulham ravenscourtpark","Hammersmith and Fulham",2010,0,"ravenscourtpark"
"1030","E05000261",5,0.488,"Hammersmith and Fulham ravenscourtpark","Hammersmith and Fulham",2006,0,"ravenscourtpark"
"1031","E05000261",5,0.455,"Hammersmith and Fulham ravenscourtpark","Hammersmith and Fulham",2002,0,"ravenscourtpark"
"1032","E05000262",5,0.3259,"Hammersmith and Fulham sandsend","Hammersmith and Fulham",2014,0,NA
"1033","E05000262",5,0.4,"Hammersmith and Fulham sandsend","Hammersmith and Fulham",2018,0,NA
"1034","E05000262",5,0.589,"Hammersmith and Fulham sandsend","Hammersmith and Fulham",2010,0,"sandsend"
"1035","E05000262",5,0.411,"Hammersmith and Fulham sandsend","Hammersmith and Fulham",2006,0,"sandsend"
"1036","E05000262",5,0.377,"Hammersmith and Fulham sandsend","Hammersmith and Fulham",2002,0,"sandsend"
"1037","E05000263",5,0.3493,"Hammersmith and Fulham shepherdsbushgreen","Hammersmith and Fulham",2014,0,NA
"1038","E05000263",5,0.36,"Hammersmith and Fulham shepherdsbushgreen","Hammersmith and Fulham",2018,0,NA
"1039","E05000263",5,0.597,"Hammersmith and Fulham shepherdsbushgreen","Hammersmith and Fulham",2010,0,"shepherdsbushgreen"
"1040","E05000263",5,0.312,"Hammersmith and Fulham shepherdsbushgreen","Hammersmith and Fulham",2006,0,"shepherdsbushgreen"
"1041","E05000263",5,0.262,"Hammersmith and Fulham shepherdsbushgreen","Hammersmith and Fulham",2002,0,"shepherdsbushgreen"
"1042","E05000264",5,0.3233,"Hammersmith and Fulham town","Hammersmith and Fulham",2014,0,NA
"1043","E05000264",5,0.42,"Hammersmith and Fulham town","Hammersmith and Fulham",2018,0,NA
"1044","E05000264",5,0.61,"Hammersmith and Fulham town","Hammersmith and Fulham",2010,0,"town"
"1045","E05000264",5,0.35,"Hammersmith and Fulham town","Hammersmith and Fulham",2006,0,"town"
"1046","E05000264",5,0.275,"Hammersmith and Fulham town","Hammersmith and Fulham",2002,0,"town"
"1047","E05000265",5,0.3697,"Hammersmith and Fulham wormholtandwhitecity","Hammersmith and Fulham",2014,0,NA
"1048","E05000265",5,0.35,"Hammersmith and Fulham wormholtandwhitecity","Hammersmith and Fulham",2018,0,NA
"1049","E05000265",5,0.61,"Hammersmith and Fulham wormholtandwhitecity","Hammersmith and Fulham",2010,0,"wormholtandwhitecity"
"1050","E05000265",5,0.334,"Hammersmith and Fulham wormholtandwhitecity","Hammersmith and Fulham",2006,0,"wormholtandwhitecity"
"1051","E05000265",5,0.256,"Hammersmith and Fulham wormholtandwhitecity","Hammersmith and Fulham",2002,0,"wormholtandwhitecity"
"1052","E05000266",5,0.4938,"Haringey alexandra","Haringey",2014,0,NA
"1053","E05000266",5,0.55,"Haringey alexandra","Haringey",2018,0,NA
"1054","E05000266",5,0.74,"Haringey alexandra","Haringey",2010,0,"alexandra"
"1055","E05000266",5,0.436,"Haringey alexandra","Haringey",2006,0,"alexandra"
"1056","E05000266",5,0.435,"Haringey alexandra","Haringey",2002,0,"alexandra"
"1057","E05000267",5,0.378,"Haringey boundsgreen","Haringey",2014,0,NA
"1058","E05000267",5,0.39,"Haringey boundsgreen","Haringey",2018,0,NA
"1059","E05000267",5,0.576,"Haringey boundsgreen","Haringey",2010,0,"boundsgreen"
"1060","E05000267",5,0.397,"Haringey boundsgreen","Haringey",2006,0,"boundsgreen"
"1061","E05000267",5,0.268,"Haringey boundsgreen","Haringey",2002,0,"boundsgreen"
"1062","E05000268",5,0.3046,"Haringey brucegrove","Haringey",2014,0,NA
"1063","E05000268",5,0.31,"Haringey brucegrove","Haringey",2018,0,NA
"1064","E05000268",5,0.541,"Haringey brucegrove","Haringey",2010,0,"brucegrove"
"1065","E05000268",5,0.297,"Haringey brucegrove","Haringey",2006,0,"brucegrove"
"1066","E05000268",5,0.232,"Haringey brucegrove","Haringey",2002,0,"brucegrove"
"1067","E05000269",5,0.4378,"Haringey crouchend","Haringey",2014,0,NA
"1068","E05000269",5,0.49,"Haringey crouchend","Haringey",2018,0,NA
"1069","E05000269",5,0.716,"Haringey crouchend","Haringey",2010,0,"crouchend"
"1070","E05000269",5,0.382,"Haringey crouchend","Haringey",2006,0,"crouchend"
"1071","E05000269",5,0.321,"Haringey crouchend","Haringey",2002,0,"crouchend"
"1072","E05000270",5,0.4241,"Haringey fortisgreen","Haringey",2014,0,NA
"1073","E05000270",5,0.48,"Haringey fortisgreen","Haringey",2018,0,NA
"1074","E05000270",5,0.696,"Haringey fortisgreen","Haringey",2010,0,"fortisgreen"
"1075","E05000270",5,0.388,"Haringey fortisgreen","Haringey",2006,0,"fortisgreen"
"1076","E05000270",5,0.395,"Haringey fortisgreen","Haringey",2002,0,"fortisgreen"
"1077","E05000271",5,0.4052,"Haringey harringay","Haringey",2014,0,NA
"1078","E05000271",5,0.42,"Haringey harringay","Haringey",2018,0,NA
"1079","E05000271",5,0.595,"Haringey harringay","Haringey",2010,0,"harringay"
"1080","E05000271",5,0.366,"Haringey harringay","Haringey",2006,0,"harringay"
"1081","E05000271",5,0.259,"Haringey harringay","Haringey",2002,0,"harringay"
"1082","E05000272",5,0.4371,"Haringey highgate","Haringey",2014,0,NA
"1083","E05000272",5,0.45,"Haringey highgate","Haringey",2018,0,NA
"1084","E05000272",5,0.705,"Haringey highgate","Haringey",2010,0,"highgate"
"1085","E05000272",5,0.45,"Haringey highgate","Haringey",2006,0,"highgate"
"1086","E05000272",5,0.354,"Haringey highgate","Haringey",2002,0,"highgate"
"1087","E05000273",5,0.4477,"Haringey hornsey","Haringey",2014,0,NA
"1088","E05000273",5,0.43,"Haringey hornsey","Haringey",2018,0,NA
"1089","E05000273",5,0.668,"Haringey hornsey","Haringey",2010,0,"hornsey"
"1090","E05000273",5,0.399,"Haringey hornsey","Haringey",2006,0,"hornsey"
"1091","E05000273",5,0.273,"Haringey hornsey","Haringey",2002,0,"hornsey"
"1092","E05000274",5,0.4885,"Haringey muswellhill","Haringey",2014,0,NA
"1093","E05000274",5,0.54,"Haringey muswellhill","Haringey",2018,0,NA
"1094","E05000274",5,0.735,"Haringey muswellhill","Haringey",2010,0,"muswellhill"
"1095","E05000274",5,0.435,"Haringey muswellhill","Haringey",2006,0,"muswellhill"
"1096","E05000274",5,0.391,"Haringey muswellhill","Haringey",2002,0,"muswellhill"
"1097","E05000275",5,0.336,"Haringey noelpark","Haringey",2014,0,NA
"1098","E05000275",5,0.34,"Haringey noelpark","Haringey",2018,0,NA
"1099","E05000275",5,0.555,"Haringey noelpark","Haringey",2010,0,"noelpark"
"1100","E05000275",5,0.326,"Haringey noelpark","Haringey",2006,0,"noelpark"
"1101","E05000275",5,0.231,"Haringey noelpark","Haringey",2002,0,"noelpark"
"1102","E05000276",5,0.3199,"Haringey northumberlandpark","Haringey",2014,0,NA
"1103","E05000276",5,0.3,"Haringey northumberlandpark","Haringey",2018,0,NA
"1104","E05000276",5,0.562,"Haringey northumberlandpark","Haringey",2010,0,"northumberlandpark"
"1105","E05000276",5,0.295,"Haringey northumberlandpark","Haringey",2006,0,"northumberlandpark"
"1106","E05000276",5,0.195,"Haringey northumberlandpark","Haringey",2002,0,"northumberlandpark"
"1107","E05000277",5,0.325,"Haringey stanns","Haringey",2014,0,NA
"1108","E05000277",5,0.35,"Haringey stanns","Haringey",2018,0,NA
"1109","E05000277",5,0.521,"Haringey stanns","Haringey",2010,0,"stanns"
"1110","E05000277",5,0.313,"Haringey stanns","Haringey",2006,0,"stanns"
"1111","E05000277",5,0.235,"Haringey stanns","Haringey",2002,0,"stanns"
"1112","E05000278",5,0.3697,"Haringey sevensisters","Haringey",2014,0,NA
"1113","E05000278",5,0.32,"Haringey sevensisters","Haringey",2018,0,NA
"1114","E05000278",5,0.566,"Haringey sevensisters","Haringey",2010,0,"sevensisters"
"1115","E05000278",5,0.309,"Haringey sevensisters","Haringey",2006,0,"sevensisters"
"1116","E05000278",5,0.217,"Haringey sevensisters","Haringey",2002,0,"sevensisters"
"1117","E05000279",5,0.4585,"Haringey stroudgreen","Haringey",2014,0,NA
"1118","E05000279",5,0.47,"Haringey stroudgreen","Haringey",2018,0,NA
"1119","E05000279",5,0.689,"Haringey stroudgreen","Haringey",2010,0,"stroudgreen"
"1120","E05000279",5,0.398,"Haringey stroudgreen","Haringey",2006,0,"stroudgreen"
"1121","E05000279",5,0.303,"Haringey stroudgreen","Haringey",2002,0,"stroudgreen"
"1122","E05000280",5,0.319,"Haringey tottenhamgreen","Haringey",2014,0,NA
"1123","E05000280",5,0.31,"Haringey tottenhamgreen","Haringey",2018,0,NA
"1124","E05000280",5,0.492,"Haringey tottenhamgreen","Haringey",2010,0,"tottenhamgreen"
"1125","E05000280",5,0.269,"Haringey tottenhamgreen","Haringey",2006,0,"tottenhamgreen"
"1126","E05000280",5,0.225,"Haringey tottenhamgreen","Haringey",2002,0,"tottenhamgreen"
"1127","E05000281",5,0.3183,"Haringey tottenhamhale","Haringey",2014,0,NA
"1128","E05000281",5,0.31,"Haringey tottenhamhale","Haringey",2018,0,NA
"1129","E05000281",5,0.52,"Haringey tottenhamhale","Haringey",2010,0,"tottenhamhale"
"1130","E05000281",5,0.289,"Haringey tottenhamhale","Haringey",2006,0,"tottenhamhale"
"1131","E05000281",5,0.216,"Haringey tottenhamhale","Haringey",2002,0,"tottenhamhale"
"1132","E05000282",5,0.3374,"Haringey westgreen","Haringey",2014,0,NA
"1133","E05000282",5,0.34,"Haringey westgreen","Haringey",2018,0,NA
"1134","E05000282",5,0.535,"Haringey westgreen","Haringey",2010,0,"westgreen"
"1135","E05000282",5,0.337,"Haringey westgreen","Haringey",2006,0,"westgreen"
"1136","E05000282",5,0.253,"Haringey westgreen","Haringey",2002,0,"westgreen"
"1137","E05000283",5,0.3289,"Haringey whitehartlane","Haringey",2014,0,NA
"1138","E05000283",5,0.31,"Haringey whitehartlane","Haringey",2018,0,NA
"1139","E05000283",5,0.537,"Haringey whitehartlane","Haringey",2010,0,"whitehartlane"
"1140","E05000283",5,0.341,"Haringey whitehartlane","Haringey",2006,0,"whitehartlane"
"1141","E05000283",5,0.225,"Haringey whitehartlane","Haringey",2002,0,"whitehartlane"
"1142","E05000284",5,0.353,"Haringey woodside","Haringey",2014,0,NA
"1143","E05000284",5,0.36,"Haringey woodside","Haringey",2018,0,NA
"1144","E05000284",5,0.563,"Haringey woodside","Haringey",2010,0,"woodside"
"1145","E05000284",5,0.381,"Haringey woodside","Haringey",2006,0,"woodside"
"1146","E05000284",5,0.274,"Haringey woodside","Haringey",2002,0,"woodside"
"1147","E05000285",5,0.4205,"Harrow belmont","Harrow",2014,0,NA
"1148","E05000285",5,0.43,"Harrow belmont","Harrow",2018,0,NA
"1149","E05000285",5,0.696,"Harrow belmont","Harrow",2010,0,"belmont"
"1150","E05000285",5,0.459,"Harrow belmont","Harrow",2006,0,"belmont"
"1151","E05000285",5,0.31,"Harrow belmont","Harrow",2002,0,"belmont"
"1152","E05000286",5,0.3721,"Harrow canons","Harrow",2014,0,NA
"1153","E05000286",5,0.37,"Harrow canons","Harrow",2018,0,NA
"1154","E05000286",5,0.654,"Harrow canons","Harrow",2010,0,"canons"
"1155","E05000286",5,0.38,"Harrow canons","Harrow",2006,0,"canons"
"1156","E05000286",5,0.316,"Harrow canons","Harrow",2002,0,"canons"
"1157","E05000287",5,0.3943,"Harrow edgware","Harrow",2014,0,NA
"1158","E05000287",5,0.38,"Harrow edgware","Harrow",2018,0,NA
"1159","E05000287",5,0.602,"Harrow edgware","Harrow",2010,0,"edgware"
"1160","E05000287",5,0.372,"Harrow edgware","Harrow",2006,0,"edgware"
"1161","E05000287",5,0.292,"Harrow edgware","Harrow",2002,0,"edgware"
"1162","E05000288",5,0.3465,"Harrow greenhill","Harrow",2014,0,NA
"1163","E05000288",5,0.33,"Harrow greenhill","Harrow",2018,0,NA
"1164","E05000288",5,0.577,"Harrow greenhill","Harrow",2010,0,"greenhill"
"1165","E05000288",5,0.369,"Harrow greenhill","Harrow",2006,0,"greenhill"
"1166","E05000288",5,0.276,"Harrow greenhill","Harrow",2002,0,"greenhill"
"1167","E05000289",5,0.3898,"Harrow harrowonthehill","Harrow",2014,0,NA
"1168","E05000289",5,0.42,"Harrow harrowonthehill","Harrow",2018,0,NA
"1169","E05000289",5,0.606,"Harrow harrowonthehill","Harrow",2010,0,"harrowonthehill"
"1170","E05000289",5,0.374,"Harrow harrowonthehill","Harrow",2006,0,"harrowonthehill"
"1171","E05000289",5,0.346,"Harrow harrowonthehill","Harrow",2002,0,"harrowonthehill"
"1172","E05000290",5,0.4341,"Harrow harrowweald","Harrow",2014,0,NA
"1173","E05000290",5,0.43,"Harrow harrowweald","Harrow",2018,0,NA
"1174","E05000290",5,0.655,"Harrow harrowweald","Harrow",2010,0,"harrowweald"
"1175","E05000290",5,0.415,"Harrow harrowweald","Harrow",2006,0,"harrowweald"
"1176","E05000290",5,0.343,"Harrow harrowweald","Harrow",2002,0,"harrowweald"
"1177","E05000291",5,0.3952,"Harrow hatchend","Harrow",2014,0,NA
"1178","E05000291",5,0.39,"Harrow hatchend","Harrow",2018,0,NA
"1179","E05000291",5,0.7,"Harrow hatchend","Harrow",2010,0,"hatchend"
"1180","E05000291",5,0.428,"Harrow hatchend","Harrow",2006,0,"hatchend"
"1181","E05000291",5,0.308,"Harrow hatchend","Harrow",2002,0,"hatchend"
"1182","E05000292",5,0.4596,"Harrow headstonenorth","Harrow",2014,0,NA
"1183","E05000292",5,0.47,"Harrow headstonenorth","Harrow",2018,0,NA
"1184","E05000292",5,0.726,"Harrow headstonenorth","Harrow",2010,0,"headstonenorth"
