duration,agree,lt_follow,ht_follow,competence,benevolence,honesty,PPP,PCP,coproduce,sex,race,age,ideology,income,education,at,gw,gwh,covid_concern,covid_job,rand,trust_DO,dv_DO,climatebelief,covid,white,black,hispanic,asian,other,trustprime
104,1,12,NA,6,6,6,33,58,62,0,white,32,1,6,7,80,1,1,3,1,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,4,1,0,0,0,0,0
514,1,NA,15,5,6,5,90,72,61,0,white,29,4,5,5,80,-1,0,4,3,ht,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,-0.5,7,1,0,0,0,0,2
325,1,12,NA,4,2,2,81,91,100,1,black,37,3,3,5,80,1,1,4,2,lt,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,6,0,1,0,0,0,0
227,1,NA,16,6,5,6,62,71,71,1,white,28,3,6,3,80,1,1,4,2,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,6,1,0,0,0,0,2
353,1,NA,NA,5,3,4,75,100,100,1,hispanic,45,2,4,4,80,1,1,4,4,control,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,8,0,0,1,0,0,1
113,1,NA,NA,6,6,6,40,90,80,0,white,31,2,4,3,80,1,1,3,2,control,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,5,1,0,0,0,0,1
193,1,NA,16,6,5,5,86,84,85,1,white,62,4,2,2,80,1,1,4,2,ht,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,6,1,0,0,0,0,2
202,1,NA,16,5,5,5,75,74,70,1,white,31,3,3,3,80,1,1,4,4,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,8,1,0,0,0,0,2
181,1,12,NA,3,3,2,100,100,100,1,other,36,3,4,5,80,1,1,5,1,lt,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,6,0,0,0,0,1,0
203,1,NA,16,5,5,4,60,100,75,1,black,28,3,2,3,80,1,0,1,2,ht,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,0.5,3,0,1,0,0,0,2
225,1,NA,13,6,6,4,10,80,30,1,other,18,3,4,2,80,1,1,2,3,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,5,0,0,0,0,1,2
81,1,NA,15,5,6,5,58,79,62,0,white,24,3,6,5,80,1,1,1,1,ht,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,2,1,0,0,0,0,2
394,1,NA,16,5,5,6,71,65,35,0,white,32,3,5,5,80,1,1,3,4,ht,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,7,1,0,0,0,0,2
214,1,NA,NA,6,4,5,82,76,77,1,black,28,2,4,3,80,1,1,5,4,control,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,9,0,1,0,0,0,1
159,1,NA,15,5,5,5,30,64,59,0,white,36,2,4,6,80,1,1,4,4,ht,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,8,1,0,0,0,0,2
265,1,12,NA,4,4,4,100,100,51,1,black,37,2,4,3,80,1,0,4,2,lt,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,0.5,6,0,1,0,0,0,0
107,1,NA,16,5,6,6,55,55,60,1,white,41,4,5,5,80,1,1,2,2,ht,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,4,1,0,0,0,0,2
471,1,12,NA,5,2,2,76,79,100,1,white,47,4,5,6,80,1,0,3,2,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,0.5,5,1,0,0,0,0,0
144,1,NA,NA,5,5,5,95,92,99,1,white,33,2,2,5,80,1,1,5,5,control,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,10,1,0,0,0,0,1
131,1,14,NA,5,4,5,55,94,31,0,black,31,3,1,3,80,1,1,3,1,lt,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,4,0,1,0,0,0,0
198,1,12,NA,2,2,3,93,96,79,1,white,30,4,4,5,80,1,1,4,3,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,7,1,0,0,0,0,0
86,1,NA,NA,4,5,4,51,51,51,1,white,28,3,3,5,80,1,0,3,3,control,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,0.5,6,1,0,0,0,0,1
171,1,NA,NA,5,5,3,71,61,71,1,asian,21,2,2,5,80,1,1,4,2,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,6,0,0,0,1,0,1
93,1,NA,NA,6,5,4,70,75,80,1,white,38,3,1,5,80,1,1,2,5,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,1
445,1,16,NA,6,6,6,94,91,78,0,white,40,3,3,6,81,1,1,4,5,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,9,1,0,0,0,0,0
265,1,NA,12,2,2,1,20,90,95,1,black,48,1,3,3,80,1,1,4,5,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,9,0,1,0,0,0,2
121,1,12,NA,1,1,1,100,100,72,0,white,45,3,5,5,80,1,0,5,3,lt,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,0.5,8,1,0,0,0,0,0
175,1,NA,16,7,5,5,55,90,70,1,white,30,4,4,4,80,1,1,2,1,ht,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,3,1,0,0,0,0,2
81,1,NA,12,7,7,7,100,100,100,1,white,38,5,2,2,80,1,1,4,4,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,8,1,0,0,0,0,2
251,1,NA,16,5,5,5,62,71,73,1,white,23,2,1,5,80,1,1,4,4,ht,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,8,1,0,0,0,0,2
185,1,NA,15,5,5,5,0,100,96,0,white,46,2,1,6,80,1,1,4,3,ht,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,7,1,0,0,0,0,2
196,1,NA,15,6,6,5,50,90,60,1,black,34,2,3,5,80,1,1,3,4,ht,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,7,0,1,0,0,0,2
307,1,NA,NA,5,5,5,95,79,63,0,white,35,2,2,3,81,1,0,4,4,control,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,0.5,8,1,0,0,0,0,1
557,1,NA,15,5,6,6,79,79,65,1,white,41,3,4,6,80,1,-1,2,2,ht,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,0,4,1,0,0,0,0,2
117,1,NA,NA,2,3,2,62,66,66,0,white,41,3,7,3,80,-1,0,3,3,control,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,-0.5,6,1,0,0,0,0,1
285,1,14,NA,1,5,4,46,62,0,1,hispanic,25,1,2,2,80,1,1,5,5,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,10,0,0,1,0,0,0
284,1,NA,NA,6,5,5,43,55,20,0,hispanic,29,4,4,4,80,1,1,2,5,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,0,0,1,0,0,1
152,1,NA,15,6,6,6,95,94,30,1,white,66,4,5,3,80,1,1,3,1,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,4,1,0,0,0,0,2
103,1,NA,NA,4,3,4,46,67,59,1,asian,28,3,5,6,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,8,0,0,0,1,0,1
130,1,NA,14,3,4,5,26,84,13,1,white,32,5,2,3,80,1,1,5,5,ht,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,1,10,1,0,0,0,0,2
232,1,12,NA,4,3,4,70,50,51,1,black,66,1,1,1,80,0,0,5,1,lt,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,0,6,0,1,0,0,0,0
133,1,NA,NA,4,4,4,20,100,100,0,other,46,3,2,5,80,1,1,5,2,control,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,7,0,0,0,0,1,1
371,1,NA,16,5,6,5,70,76,55,0,white,66,3,5,6,80,0,1,3,3,ht,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,0.5,6,1,0,0,0,0,2
191,1,NA,15,4,4,3,0,100,100,1,white,68,5,1,3,79,-1,-1,3,3,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,-1,6,1,0,0,0,0,2
150,1,NA,15,5,6,5,41,76,34,1,white,21,3,1,4,80,1,1,5,1,ht,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,6,1,0,0,0,0,2
67,1,14,NA,6,4,6,75,39,72,0,white,25,5,1,5,80,1,1,5,5,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,10,1,0,0,0,0,0
136,1,12,NA,5,6,6,76,73,32,1,white,30,3,4,5,80,0,0,2,4,lt,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,0,6,1,0,0,0,0,0
201,1,NA,16,6,6,6,84,92,82,1,other,30,3,1,2,80,1,1,2,5,ht,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,7,0,0,0,0,1,2
267,1,NA,NA,5,4,4,90,80,50,1,black,67,3,1,2,80,1,0,5,4,control,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,0.5,9,0,1,0,0,0,1
76,1,NA,14,5,5,5,27,64,90,0,white,31,3,4,4,80,-1,0,2,4,ht,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,-0.5,6,1,0,0,0,0,2
161,1,12,NA,3,3,2,19,70,0,1,white,42,3,5,4,80,1,1,5,2,lt,trust intro|honesty|competence|benevolence,PPP|coproduce|PCP,1,7,1,0,0,0,0,0
170,1,12,NA,1,1,1,8,100,81,0,asian,36,2,4,5,80,1,1,3,4,lt,trust intro|competence|honesty|benevolence,PPP|PCP|coproduce,1,7,0,0,0,1,0,0
145,1,12,NA,7,7,7,100,100,100,0,white,23,5,2,2,80,-1,-1,1,5,lt,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,-1,6,1,0,0,0,0,0
122,1,NA,NA,5,3,4,42,65,60,1,white,23,4,3,5,63,1,0,1,2,control,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,0.5,3,1,0,0,0,0,1
281,1,NA,16,6,6,6,86,84,90,1,black,25,3,2,3,80,1,1,4,4,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,8,0,1,0,0,0,2
139,1,NA,NA,1,3,2,71,71,30,1,white,32,4,4,5,80,1,1,1,1,control,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,2,1,0,0,0,0,1
133,1,NA,NA,6,6,5,100,100,16,1,black,22,2,7,3,80,1,1,4,4,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,8,0,1,0,0,0,1
107,1,NA,NA,5,5,5,50,80,50,1,asian,23,3,5,6,80,1,1,3,5,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,8,0,0,0,1,0,1
142,1,NA,NA,6,3,2,46,99,52,1,white,35,3,2,6,80,1,1,1,2,control,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,3,1,0,0,0,0,1
127,1,NA,NA,5,5,5,67,59,65,1,white,31,3,4,5,80,1,1,5,5,control,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,10,1,0,0,0,0,1
381,1,NA,NA,4,5,2,72,42,61,0,white,39,4,2,2,80,1,0,4,3,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,0.5,7,1,0,0,0,0,1
154,1,13,NA,6,6,5,70,90,30,0,white,41,3,7,6,80,1,1,3,4,lt,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,7,1,0,0,0,0,0
182,1,NA,NA,6,6,5,78,74,71,1,black,44,3,1,4,80,1,1,5,3,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,8,0,1,0,0,0,1
97,1,NA,14,5,4,4,58,60,72,0,asian,30,3,4,5,80,1,1,3,3,ht,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,6,0,0,0,1,0,2
256,1,NA,NA,3,3,2,75,89,72,1,white,60,4,3,4,80,-1,-1,4,4,control,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,-1,8,1,0,0,0,0,1
94,1,NA,NA,3,5,3,41,92,60,1,white,30,1,7,8,80,1,1,4,2,control,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,6,1,0,0,0,0,1
182,1,NA,16,7,7,7,63,58,60,1,white,30,5,1,2,80,1,1,4,3,ht,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,7,1,0,0,0,0,2
251,1,NA,NA,5,3,3,81,100,81,1,other,32,3,2,5,80,1,0,1,2,control,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,0.5,3,0,0,0,0,1,1
209,1,NA,16,5,5,6,82,64,55,0,asian,29,1,4,5,80,1,1,3,5,ht,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,8,0,0,0,1,0,2
137,1,NA,NA,5,6,2,28,70,47,1,hispanic,24,3,5,3,80,1,0,1,4,control,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,0.5,5,0,0,1,0,0,1
109,1,NA,NA,5,2,4,26,80,57,1,white,26,2,4,5,80,1,1,4,3,control,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,1,7,1,0,0,0,0,1
218,1,12,NA,6,5,5,25,86,50,1,black,29,2,3,5,80,1,1,2,1,lt,trust intro|competence|honesty|benevolence,coproduce|PPP|PCP,1,3,0,1,0,0,0,0
117,1,NA,NA,6,6,5,68,68,70,1,white,27,3,4,3,80,1,1,4,4,control,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,8,1,0,0,0,0,1
50,1,14,NA,4,5,4,71,34,72,0,hispanic,30,3,5,5,75,1,1,3,3,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,6,0,0,1,0,0,0
253,1,NA,15,6,4,5,50,50,50,1,black,27,3,5,4,80,1,1,5,3,ht,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,8,0,1,0,0,0,2
108,1,NA,NA,6,5,5,75,91,81,1,white,39,2,4,5,80,1,1,5,2,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,7,1,0,0,0,0,1
177,1,12,NA,5,5,5,37,74,71,1,white,44,2,3,4,80,1,1,5,4,lt,trust intro|benevolence|competence|honesty,PPP|coproduce|PCP,1,9,1,0,0,0,0,0
92,1,NA,16,6,6,6,97,85,75,0,white,30,3,4,4,80,0,0,2,3,ht,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,0,5,1,0,0,0,0,2
106,1,NA,NA,7,6,7,70,90,85,0,white,55,2,7,6,80,1,1,5,2,control,trust intro|benevolence|competence|honesty,coproduce|PPP|PCP,1,7,1,0,0,0,0,1
245,1,NA,16,6,6,6,85,85,85,1,white,72,3,1,3,80,1,0,5,3,ht,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0.5,8,1,0,0,0,0,2
120,1,12,NA,1,1,1,100,100,100,1,white,36,3,1,3,80,1,1,3,5,lt,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,8,1,0,0,0,0,0
103,1,12,NA,5,5,5,40,100,77,0,hispanic,30,2,5,6,80,1,1,4,2,lt,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,6,0,0,1,0,0,0
340,1,13,NA,4,5,4,82,92,78,0,white,60,3,4,3,80,1,1,4,3,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,0
127,1,NA,16,5,5,5,71,100,90,1,white,48,1,5,5,80,1,1,5,1,ht,trust intro|honesty|competence|benevolence,PPP|PCP|coproduce,1,6,1,0,0,0,0,2
136,1,NA,NA,6,3,5,67,91,75,1,white,42,3,4,6,80,1,1,4,2,control,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,6,1,0,0,0,0,1
131,1,NA,NA,4,3,3,100,100,81,0,white,44,3,6,5,80,1,1,3,5,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,8,1,0,0,0,0,1
109,1,NA,NA,5,5,5,22,38,44,1,white,24,3,4,6,80,1,1,3,2,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,5,1,0,0,0,0,1
229,1,NA,16,6,6,6,92,84,71,1,white,66,3,6,5,80,1,0,4,1,ht,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,0.5,5,1,0,0,0,0,2
163,1,13,NA,5,5,4,10,70,40,0,white,21,4,1,3,80,1,1,3,4,lt,trust intro|benevolence|competence|honesty,PCP|coproduce|PPP,1,7,1,0,0,0,0,0
197,1,NA,NA,6,6,7,84,92,83,1,black,34,1,4,5,80,-1,0,5,4,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,-0.5,9,0,1,0,0,0,1
475,1,16,NA,6,7,7,89,92,92,0,white,48,2,5,6,80,1,1,4,5,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,9,1,0,0,0,0,0
226,1,12,NA,3,5,3,22,42,19,1,black,27,4,2,4,80,1,0,2,3,lt,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,0.5,5,0,1,0,0,0,0
200,1,NA,NA,5,4,5,80,92,81,1,white,29,2,3,5,80,1,1,4,3,control,trust intro|honesty|benevolence|competence,coproduce|PPP|PCP,1,7,1,0,0,0,0,1
211,1,NA,NA,6,6,3,30,81,99,1,hispanic,37,2,2,6,80,1,1,2,4,control,trust intro|benevolence|honesty|competence,PPP|PCP|coproduce,1,6,0,0,1,0,0,1
151,1,12,NA,4,4,4,88,81,67,1,black,27,4,2,4,80,1,1,5,4,lt,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,9,0,1,0,0,0,0
140,1,NA,13,1,1,1,100,100,0,0,black,30,2,1,5,80,1,1,2,5,ht,trust intro|competence|benevolence|honesty,PCP|PPP|coproduce,1,7,0,1,0,0,0,2
223,1,12,NA,4,3,2,10,70,52,1,black,51,2,3,2,80,1,1,3,4,lt,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,7,0,1,0,0,0,0
136,1,15,NA,4,5,3,64,63,34,0,white,31,4,5,5,80,1,0,3,3,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0.5,6,1,0,0,0,0,0
93,1,NA,16,6,6,7,60,84,81,1,white,26,1,2,2,80,1,1,5,5,ht,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,10,1,0,0,0,0,2
131,1,NA,NA,2,4,2,0,100,71,0,white,43,1,6,6,83,1,1,5,1,control,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,6,1,0,0,0,0,1
828,1,13,NA,7,6,6,66,52,80,1,black,31,3,1,3,80,1,0,4,2,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,0.5,6,0,1,0,0,0,0
171,1,NA,NA,6,6,6,60,34,71,0,white,53,3,5,6,80,-1,-1,1,1,control,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,-1,2,1,0,0,0,0,1
114,1,NA,NA,5,5,1,33,100,80,1,white,35,3,7,5,80,1,1,4,1,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,5,1,0,0,0,0,1
290,1,12,NA,5,3,2,82,79,75,0,black,47,2,3,3,80,1,0,2,4,lt,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,0.5,6,0,1,0,0,0,0
171,1,NA,16,7,7,7,100,100,100,1,white,58,1,2,6,80,1,0,5,3,ht,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0.5,8,1,0,0,0,0,2
195,1,12,NA,1,1,1,0,100,93,1,white,31,2,7,2,80,1,1,4,4,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,8,1,0,0,0,0,0
180,1,NA,NA,1,2,2,0,86,90,1,hispanic,33,3,2,3,80,1,1,3,2,control,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,5,0,0,1,0,0,1
152,1,NA,NA,4,6,4,30,85,80,0,white,37,3,7,6,80,1,1,3,1,control,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,4,1,0,0,0,0,1
169,1,12,NA,3,3,2,83,82,50,1,hispanic,31,3,4,6,80,1,1,4,2,lt,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,1,6,0,0,1,0,0,0
234,1,NA,NA,5,5,3,71,82,61,0,black,40,2,2,2,80,1,1,4,4,control,trust intro|benevolence|honesty|competence,PPP|coproduce|PCP,1,8,0,1,0,0,0,1
194,1,NA,NA,5,5,6,81,81,98,1,white,70,3,6,5,80,1,1,4,1,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,5,1,0,0,0,0,1
125,1,12,NA,2,2,2,23,100,100,1,white,32,3,5,6,80,1,0,1,5,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,0.5,6,1,0,0,0,0,0
79,1,13,NA,4,4,4,50,50,50,1,white,24,4,5,2,80,0,1,3,3,lt,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,0.5,6,1,0,0,0,0,0
124,1,NA,NA,4,5,4,90,100,75,0,white,28,3,6,5,80,1,1,1,1,control,trust intro|benevolence|honesty|competence,coproduce|PPP|PCP,1,2,1,0,0,0,0,1
204,1,NA,NA,5,5,5,80,100,70,0,white,32,2,3,6,80,1,1,4,4,control,trust intro|competence|benevolence|honesty,coproduce|PCP|PPP,1,8,1,0,0,0,0,1
157,1,NA,NA,6,3,2,39,92,81,1,black,42,3,3,4,80,1,1,5,4,control,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,1,9,0,1,0,0,0,1
179,1,NA,15,6,6,6,39,74,20,1,white,38,2,5,5,80,1,1,3,1,ht,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,4,1,0,0,0,0,2
231,1,12,NA,5,5,5,70,90,90,1,hispanic,30,2,1,2,80,1,1,4,5,lt,trust intro|competence|benevolence|honesty,PPP|PCP|coproduce,1,9,0,0,1,0,0,0
592,1,NA,NA,6,7,6,88,82,89,0,white,30,4,6,5,80,1,1,4,4,control,trust intro|competence|honesty|benevolence,PCP|PPP|coproduce,1,8,1,0,0,0,0,1
121,1,NA,NA,3,4,2,8,81,61,1,white,38,2,4,3,80,1,1,3,1,control,trust intro|honesty|benevolence|competence,PPP|coproduce|PCP,1,4,1,0,0,0,0,1
1071,1,NA,15,5,6,5,76,75,51,1,black,40,4,3,6,80,1,1,4,4,ht,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,1,8,0,1,0,0,0,2
226,1,12,NA,4,4,3,10,80,90,0,white,42,5,7,3,80,-1,-1,1,1,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,-1,2,1,0,0,0,0,0
112,1,NA,16,5,5,4,70,100,60,0,asian,26,4,3,5,80,1,1,3,4,ht,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,1,7,0,0,0,1,0,2
295,1,12,NA,5,3,2,75,75,50,1,white,47,1,4,4,80,1,1,4,2,lt,trust intro|competence|honesty|benevolence,PPP|coproduce|PCP,1,6,1,0,0,0,0,0
129,1,12,NA,3,4,3,56,65,74,1,asian,25,3,4,5,80,1,1,5,3,lt,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,1,8,0,0,0,1,0,0
156,1,NA,NA,4,3,4,61,100,71,1,asian,23,3,2,2,80,1,1,4,3,control,trust intro|honesty|competence|benevolence,coproduce|PPP|PCP,1,7,0,0,0,1,0,1
266,1,NA,16,6,6,7,99,96,93,0,white,36,5,2,5,80,1,1,4,5,ht,trust intro|honesty|benevolence|competence,coproduce|PCP|PPP,1,9,1,0,0,0,0,2
400,1,NA,14,4,4,4,47,58,37,1,other,38,3,3,3,80,1,0,5,5,ht,trust intro|benevolence|honesty|competence,PCP|coproduce|PPP,0.5,10,0,0,0,0,1,2
107,1,12,NA,1,2,1,58,62,35,0,asian,27,4,6,5,80,1,1,2,2,lt,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,4,0,0,0,1,0,0
143,1,NA,NA,7,6,6,64,33,72,0,white,50,2,3,6,80,1,0,4,5,control,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,0.5,9,1,0,0,0,0,1
113,1,NA,NA,2,2,1,0,100,100,0,other,42,1,4,5,80,1,1,4,4,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,8,0,0,0,0,1,1
236,1,15,NA,6,5,5,81,71,70,1,hispanic,40,4,4,5,80,1,1,4,4,lt,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,1,8,0,0,1,0,0,0
150,1,16,NA,6,6,7,81,73,42,1,white,45,2,3,6,80,1,0,4,4,lt,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,0.5,8,1,0,0,0,0,0
232,1,16,NA,7,6,6,60,70,58,0,white,36,1,3,6,80,1,0,4,4,lt,trust intro|benevolence|honesty|competence,PCP|PPP|coproduce,0.5,8,1,0,0,0,0,0
305,1,NA,13,6,6,6,73,82,82,1,white,61,2,4,3,80,1,0,4,4,ht,trust intro|honesty|benevolence|competence,PCP|PPP|coproduce,0.5,8,1,0,0,0,0,2
111,1,15,NA,6,7,6,68,36,67,0,white,67,2,3,6,80,1,0,4,5,lt,trust intro|competence|benevolence|honesty,PCP|coproduce|PPP,0.5,9,1,0,0,0,0,0
158,1,NA,NA,7,6,6,63,64,61,1,white,41,1,4,6,80,1,1,4,5,control,trust intro|honesty|benevolence|competence,PCP|coproduce|PPP,1,9,1,0,0,0,0,1
142,1,NA,NA,6,7,6,63,76,39,0,white,33,3,3,6,80,1,0,4,5,control,trust intro|competence|benevolence|honesty,coproduce|PPP|PCP,0.5,9,1,0,0,0,0,1
133,1,15,NA,6,6,6,76,74,75,0,white,53,3,3,6,80,1,0,4,4,lt,trust intro|benevolence|competence|honesty,coproduce|PCP|PPP,0.5,8,1,0,0,0,0,0
175,1,NA,NA,5,5,4,64,65,72,0,white,32,4,4,6,80,0,0,1,4,control,trust intro|honesty|competence|benevolence,PCP|coproduce|PPP,0,5,1,0,0,0,0,1
93,1,16,NA,6,5,6,80,89,85,0,black,30,4,4,6,80,1,1,5,5,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,1,10,0,1,0,0,0,0
147,1,12,NA,3,3,1,34,69,75,0,asian,37,4,7,5,80,-1,-1,3,1,lt,trust intro|honesty|benevolence|competence,PPP|PCP|coproduce,-1,4,0,0,0,1,0,0
111,1,NA,NA,3,1,2,17,100,30,1,white,24,2,4,5,80,1,1,3,2,control,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,5,1,0,0,0,0,1
114,1,NA,NA,6,5,6,69,93,91,0,white,53,3,5,5,80,0,1,4,3,control,trust intro|benevolence|competence|honesty,PPP|PCP|coproduce,0.5,7,1,0,0,0,0,1
197,1,NA,16,6,4,5,50,90,50,0,hispanic,31,2,4,2,80,1,1,3,1,ht,trust intro|honesty|competence|benevolence,coproduce|PCP|PPP,1,4,0,0,1,0,0,2
589,1,12,NA,1,1,1,50,81,80,0,asian,27,3,3,3,80,1,1,4,2,lt,trust intro|competence|honesty|benevolence,coproduce|PCP|PPP,1,6,0,0,0,1,0,0
153,1,NA,NA,2,5,6,65,100,80,1,white,29,3,4,3,80,1,0,3,2,control,trust intro|honesty|competence|benevolence,PCP|PPP|coproduce,0.5,5,1,0,0,0,0,1
121,1,NA,13,3,5,3,34,81,62,1,asian,24,1,4,5,80,1,1,4,4,ht,trust intro|benevolence|honesty|competence,coproduce|PCP|PPP,1,8,0,0,0,1,0,2
156,1,15,NA,6,7,6,90,96,90,0,white,25,2,3,5,80,1,1,4,5,lt,trust intro|competence|benevolence|honesty,PPP|coproduce|PCP,1,9,1,0,0,0,0,0
