,statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
1373,13114,0.7845033,0.72249305,1.0,1.0,0.5728477,0.3281545,0.18798257,0.10768539,4.0,5.0,0.0,0.0,1.0,0.5728477,0.3281545,0.18798257,0.10768539,0.06201023
1374,13114,0.71187717,0.74062103,1.0,1.0,0.56900656,0.32376847,0.18422638,0.10482602,5.0,6.0,0.0,0.0,1.0,0.56900656,0.32376847,0.18422638,0.10482602,-0.028743863
1377,13115,0.89430666,0.8372049,1.0,1.0,0.7206514,0.5193384,0.37426195,0.2697124,1.0,1.0,0.0,0.0,1.0,0.7206514,0.5193384,0.37426195,0.2697124,0.057101786
1378,13115,0.8869261,0.8520786,1.0,1.0,0.80736226,0.65183383,0.52626604,0.42488733,2.0,2.0,0.0,1.0,1.0,0.80736226,0.65183383,0.52626604,0.42488733,0.034847498
1379,13115,0.9290762,0.89430666,1.0,1.0,0.79772246,0.6363611,0.5076396,0.40495548,3.0,3.0,0.0,0.0,1.0,0.79772246,0.6363611,0.5076396,0.40495548,0.034769535
1382,13116,0.9195467,0.9360657,1.0,1.0,0.79397416,0.630395,0.5005173,0.39739782,6.0,6.0,0.0,1.0,1.0,0.79397416,0.630395,0.5005173,0.39739782,-0.01651895
1383,13116,0.89990616,0.88873744,1.0,1.0,0.83909345,0.70407784,0.59078705,0.49572557,7.0,7.0,0.0,0.0,1.0,0.83909345,0.70407784,0.59078705,0.49572557,0.011168718
1386,13121,0.61604184,0.5396362,1.0,1.0,0.28511807,0.08129232,0.023177909,0.006608441,1.0,1.0,0.0,0.0,1.0,0.28511807,0.08129232,0.023177909,0.006608441,0.076405644
1389,13122,0.42395514,0.45566228,1.0,0.0,-0.026178986,0.000685339,-1.79e-05,4.6968995e-07,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.031707138
1390,13122,0.39890105,0.4869105,1.0,0.0,-0.15208972,0.023131281,-0.00351803,0.000535056,3.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.08800945
1391,13122,0.5041904,0.42395514,1.0,0.0,-0.12783116,0.016340805,-0.002088864,0.000267022,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08023524
1394,13123,0.72677296,0.7004484,1.0,1.0,0.6337482,0.40163675,0.25453657,0.16131207,7.0,7.0,0.0,1.0,1.0,0.6337482,0.40163675,0.25453657,0.16131207,0.02632457
1395,13123,0.6653253,0.8168741,1.0,1.0,0.48308086,0.23336712,0.11273519,0.054460213,0.0,0.0,0.0,0.0,1.0,0.48308086,0.23336712,0.11273519,0.054460213,-0.1515488
1396,13123,0.817757,0.72677296,1.0,1.0,0.4025709,0.16206333,0.065241985,0.026264524,0.0,0.0,0.0,0.0,1.0,0.4025709,0.16206333,0.065241985,0.026264524,0.09098405
1399,13124,0.87046665,0.879447,1.0,1.0,0.66311896,0.43972674,0.29159114,0.19335961,3.0,3.0,0.0,1.0,1.0,0.66311896,0.43972674,0.29159114,0.19335961,-0.008980334
1400,13124,0.8777197,0.80190426,1.0,1.0,0.76295537,0.58210087,0.444117,0.33884144,4.0,4.0,0.0,0.0,1.0,0.76295537,0.58210087,0.444117,0.33884144,0.07581544
1401,13124,0.87114453,0.87046665,1.0,1.0,0.7554394,0.57068866,0.43112072,0.3256856,5.0,5.0,0.0,0.0,1.0,0.7554394,0.57068866,0.43112072,0.3256856,0.000677884
1404,13125,0.91488993,0.9051341,1.0,1.0,0.827237,0.68432105,0.5660957,0.46829534,1.0,1.0,0.0,0.0,1.0,0.827237,0.68432105,0.5660957,0.46829534,0.00975585
1405,13125,0.9301254,0.9050366,1.0,1.0,0.8551392,0.73126304,0.6253317,0.53474563,2.0,2.0,0.0,0.0,1.0,0.8551392,0.73126304,0.6253317,0.53474563,0.025088787
1406,13125,0.94900584,0.91488993,1.0,1.0,0.86025083,0.7400315,0.6366127,0.5476466,3.0,3.0,0.0,1.0,1.0,0.86025083,0.7400315,0.6366127,0.5476466,0.03411591
1409,13126,0.8461065,0.7654071,1.0,1.0,0.8594014,0.73857075,0.6347288,0.5454868,1.0,1.0,0.0,0.0,1.0,0.8594014,0.73857075,0.6347288,0.5454868,0.080699444
1410,13126,0.8361693,0.9228938,1.0,1.0,0.7097466,0.50374025,0.3575279,0.25375423,2.0,2.0,0.0,0.0,1.0,0.7097466,0.50374025,0.3575279,0.25375423,-0.08672452
1413,13131,0.5686138,0.5350333,1.0,1.0,0.17077649,0.029164609,0.004980629,0.000850574,1.0,1.0,0.0,0.0,1.0,0.17077649,0.029164609,0.004980629,0.000850574,0.03358054
1416,13132,0.7116014,0.6831247,1.0,1.0,0.5965309,0.35584912,0.21227501,0.12662861,3.0,3.0,0.0,0.0,1.0,0.5965309,0.35584912,0.21227501,0.12662861,0.028476655
1417,13132,0.76141834,0.78840894,1.0,1.0,0.42320275,0.17910057,0.07579585,0.032077014,4.0,4.0,0.0,1.0,1.0,0.42320275,0.17910057,0.07579585,0.032077014,-0.026990592
1418,13132,0.7540573,0.7116014,1.0,1.0,0.5228367,0.2733582,0.1429217,0.074724704,5.0,5.0,0.0,0.0,1.0,0.5228367,0.2733582,0.1429217,0.074724704,0.04245591
1421,13133,0.6190717,0.7459398,1.0,1.0,0.50490737,0.25493145,0.12871677,0.06499004,8.0,8.0,0.0,0.0,1.0,0.50490737,0.25493145,0.12871677,0.06499004,-0.12686807
1422,13133,0.68175936,0.6906832,1.0,1.0,0.43272343,0.18724957,0.08102728,0.035062402,9.0,9.0,0.0,0.0,1.0,0.43272343,0.18724957,0.08102728,0.035062402,-0.008923829
1423,13133,0.7703847,0.6190717,1.0,1.0,0.5207351,0.27116504,0.14120515,0.07353047,0.0,0.0,0.0,0.0,1.0,0.5207351,0.27116504,0.14120515,0.07353047,0.151313
1426,13134,0.83664083,0.651688,1.0,1.0,0.6362901,0.40486506,0.2576116,0.16391571,0.0,0.0,0.0,0.0,1.0,0.6362901,0.40486506,0.2576116,0.16391571,0.18495286
1427,13134,0.8113839,0.81814504,1.0,1.0,0.67328167,0.4533082,0.3052041,0.20548832,1.0,1.0,0.0,1.0,1.0,0.67328167,0.4533082,0.3052041,0.20548832,-0.006761134
1428,13134,0.7944666,0.83664083,1.0,1.0,0.6227678,0.38783973,0.2415341,0.15041967,2.0,2.0,0.0,0.0,1.0,0.6227678,0.38783973,0.2415341,0.15041967,-0.04217422
1431,13135,0.82401264,0.8052273,1.0,1.0,0.31810093,0.1011882,0.03218806,0.010239052,5.0,5.0,0.0,0.0,1.0,0.31810093,0.1011882,0.03218806,0.010239052,0.018785357
1432,13135,0.74700713,0.65905046,1.0,1.0,0.6764325,0.45756093,0.30950907,0.20936199,6.0,6.0,0.0,5.0,1.0,0.6764325,0.45756093,0.30950907,0.20936199,0.08795667
1433,13135,0.8041286,0.82401264,1.0,1.0,0.49401423,0.24405006,0.12056421,0.059560433,7.0,7.0,0.0,0.0,1.0,0.49401423,0.24405006,0.12056421,0.059560433,-0.01988405
1436,13136,0.34711808,0.38242272,1.0,0.0,-0.46307826,0.21444148,-0.099303186,0.045985147,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.035304636
1437,13136,0.34170142,0.25123072,1.0,0.0,-0.26848066,0.072081864,-0.019352587,0.005195795,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0904707
1440,13141,0.7062102,0.7499669,1.0,1.0,0.5569539,0.31019765,0.17276579,0.09622259,0.0,0.0,0.0,0.0,1.0,0.5569539,0.31019765,0.17276579,0.09622259,-0.043756723
1443,13142,0.6419384,0.6422525,1.0,1.0,0.47603908,0.22661321,0.10787674,0.051353544,4.0,4.0,0.0,0.0,1.0,0.47603908,0.22661321,0.10787674,0.051353544,-0.000314116
1444,13142,0.70566833,0.7312833,1.0,1.0,0.28387678,0.08058602,0.022876501,0.006494107,5.0,5.0,0.0,1.0,1.0,0.28387678,0.08058602,0.022876501,0.006494107,-0.025614977
1445,13142,0.7056937,0.6419384,1.0,1.0,0.41133666,0.16919784,0.06959728,0.028627912,6.0,6.0,0.0,0.0,1.0,0.41133666,0.16919784,0.06959728,0.028627912,0.06375533
1448,13143,0.7619031,0.70899004,1.0,1.0,0.54874694,0.3011232,0.16524044,0.09067519,9.0,9.0,0.0,0.0,1.0,0.54874694,0.3011232,0.16524044,0.09067519,0.05291307
1449,13143,0.6389407,0.7743735,1.0,1.0,0.5238062,0.27437294,0.14371826,0.07528052,10.0,10.0,0.0,3.0,1.0,0.5238062,0.27437294,0.14371826,0.07528052,-0.13543278
1450,13143,0.5516242,0.7619031,1.0,1.0,0.36007398,0.12965328,0.04668477,0.016809972,11.0,11.0,0.0,1.0,1.0,0.36007398,0.12965328,0.04668477,0.016809972,-0.21027893
1453,13144,0.8495525,0.53888136,1.0,1.0,0.58020234,0.33663476,0.19531627,0.11332296,0.0,0.0,0.0,0.0,1.0,0.58020234,0.33663476,0.19531627,0.11332296,0.31067115
1454,13144,0.7691496,0.71308887,1.0,1.0,0.7126892,0.5079259,0.36199334,0.25798875,1.0,1.0,0.0,0.0,1.0,0.7126892,0.5079259,0.36199334,0.25798875,0.05606073
1455,13144,0.7611135,0.8495525,1.0,1.0,0.58468527,0.34185687,0.19987866,0.11686611,2.0,2.0,0.0,0.0,1.0,0.58468527,0.34185687,0.19987866,0.11686611,-0.08843899
1458,13145,0.29742903,0.4288154,1.0,0.0,-0.4032263,0.16259144,-0.06556114,0.026435975,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.13138637
1459,13145,0.3670045,0.29838684,1.0,0.0,-0.39050996,0.15249804,-0.059552,0.02325565,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06861767
1460,13145,0.35472438,0.29742903,1.0,0.0,-0.26599097,0.0707512,-0.01881918,0.005005732,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.057295352
1463,13146,0.72425264,0.5036341,1.0,1.0,0.2882952,0.083114125,0.023961404,0.006907958,1.0,1.0,0.0,0.0,1.0,0.2882952,0.083114125,0.023961404,0.006907958,0.22061855
1464,13146,0.77385914,0.6423018,1.0,1.0,0.48701155,0.23718025,0.115509525,0.056254473,2.0,2.0,0.0,0.0,1.0,0.48701155,0.23718025,0.115509525,0.056254473,0.13155735
1467,13151,0.7279199,0.78698826,1.0,1.0,0.62751544,0.3937756,0.24710028,0.15505923,1.0,1.0,0.0,0.0,1.0,0.62751544,0.3937756,0.24710028,0.15505923,-0.05906838
1470,13152,0.38155326,0.41528612,1.0,0.0,-0.034324944,0.001178202,-4.04e-05,1.3881595e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.03373286
1471,13152,0.47183207,0.48147023,1.0,0.0,-0.23689345,0.056118503,-0.013294105,0.003149287,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.009638161
1472,13152,0.4719998,0.38155326,1.0,0.0,-0.056335837,0.003173726,-0.000178795,1.007254e-05,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09044653
1475,13153,0.56841034,0.501728,1.0,1.0,0.071992785,0.005182961,0.000373136,2.6863085e-05,2.0,2.0,0.0,0.0,1.0,0.071992785,0.005182961,0.000373136,2.6863085e-05,0.06668234
1476,13153,0.5757944,0.5359964,1.0,1.0,0.13682064,0.01871989,0.002561267,0.000350434,3.0,3.0,0.0,0.0,1.0,0.13682064,0.01871989,0.002561267,0.000350434,0.03979802
1477,13153,0.6466228,0.56841034,1.0,1.0,0.2691065,0.07241831,0.01948824,0.005244412,4.0,4.0,0.0,0.0,1.0,0.2691065,0.07241831,0.01948824,0.005244412,0.07821244
1480,13154,0.6324221,0.52170646,1.0,1.0,0.20581582,0.042360153,0.00871839,0.001794383,0.0,0.0,0.0,0.0,1.0,0.20581582,0.042360153,0.00871839,0.001794383,0.11071563
1481,13154,0.6812017,0.58454996,1.0,1.0,0.32516187,0.10573024,0.034379445,0.011178885,1.0,1.0,0.0,0.0,1.0,0.32516187,0.10573024,0.034379445,0.011178885,0.09665173
1482,13154,0.5019803,0.6324221,1.0,1.0,0.39767182,0.15814288,0.062888965,0.025009168,2.0,2.0,0.0,0.0,1.0,0.39767182,0.15814288,0.062888965,0.025009168,-0.13044178
1485,13155,0.41995397,0.44853595,1.0,0.0,-0.121011406,0.01464376,-0.001772062,0.00021444,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.028581977
1486,13155,0.3671296,0.43949428,1.0,0.0,-0.16009209,0.025629476,-0.004103076,0.00065687,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.07236469
1487,13155,0.3716694,0.41995397,1.0,0.0,-0.24602953,0.06053053,-0.014892297,0.003663945,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.04828456
1490,13156,0.9131271,0.94866884,1.0,1.0,0.9302597,0.8653831,0.80503106,0.74888796,12.0,12.0,0.0,0.0,1.0,0.9302597,0.8653831,0.80503106,0.74888796,-0.035541713
1491,13156,0.93087226,0.96512985,1.0,1.0,0.8654176,0.7489476,0.6481525,0.56092256,13.0,13.0,0.0,2.0,1.0,0.8654176,0.7489476,0.6481525,0.56092256,-0.03425759
1494,13161,0.5048267,0.38827896,1.0,0.0,0.053584337,0.002871281,0.000153856,8.244256e-06,0.0,0.0,0.0,0.0,1.0,0.053584337,0.002871281,0.000153856,8.244256e-06,0.11654776
1497,13162,0.69728553,0.73913884,1.0,1.0,0.6169368,0.38061103,0.23481295,0.14486475,4.0,4.0,0.0,1.0,1.0,0.6169368,0.38061103,0.23481295,0.14486475,-0.04185331
1498,13162,0.9081143,0.77551204,1.0,1.0,0.49799058,0.24799462,0.12349898,0.061501328,5.0,5.0,0.0,0.0,1.0,0.49799058,0.24799462,0.12349898,0.061501328,0.13260227
1499,13162,0.7158532,0.69728553,1.0,1.0,0.8162286,0.6662292,0.54379535,0.4438613,6.0,6.0,0.0,0.0,1.0,0.8162286,0.6662292,0.54379535,0.4438613,0.018567681
1502,13163,0.57403284,0.47450012,1.0,1.0,0.22790301,0.05193978,0.011837233,0.002697741,3.0,5.0,0.0,0.0,1.0,0.22790301,0.05193978,0.011837233,0.002697741,0.09953272
1503,13163,0.48750183,0.6139515,1.0,1.0,0.14806566,0.021923438,0.003246108,0.000480637,4.0,6.0,0.0,0.0,1.0,0.14806566,0.021923438,0.003246108,0.000480637,-0.12644967
1504,13163,0.5163858,0.57403284,1.0,1.0,0.15495601,0.024011366,0.003720706,0.000576546,5.0,7.0,0.0,1.0,1.0,0.15495601,0.024011366,0.003720706,0.000576546,-0.05764705
1507,13164,0.8287485,0.6402176,1.0,1.0,0.5777693,0.33381733,0.19286941,0.11143402,1.0,1.0,0.0,0.0,1.0,0.5777693,0.33381733,0.19286941,0.11143402,0.18853092
1508,13164,0.8190836,0.78888464,1.0,1.0,0.65749705,0.43230236,0.28423753,0.18688534,2.0,2.0,0.0,0.0,1.0,0.65749705,0.43230236,0.28423753,0.18688534,0.030198932
1509,13164,0.77471644,0.8287485,1.0,1.0,0.6900535,0.47617388,0.32858545,0.22674155,3.0,3.0,0.0,0.0,1.0,0.6900535,0.47617388,0.32858545,0.22674155,-0.054032087
1512,13165,0.9640727,0.9748235,1.0,1.0,0.9490931,0.9007777,0.85492194,0.8114005,7.0,7.0,0.0,1.0,1.0,0.9490931,0.9007777,0.85492194,0.8114005,-0.010750771
1513,13165,0.97086155,0.9700242,1.0,1.0,0.9438036,0.89076525,0.8407075,0.79346275,8.0,8.0,0.0,2.0,1.0,0.9438036,0.89076525,0.8407075,0.79346275,0.000837326
1514,13165,0.9723005,0.9640727,1.0,1.0,0.9548128,0.9116675,0.87047184,0.83113766,9.0,9.0,0.0,0.0,1.0,0.9548128,0.9116675,0.87047184,0.83113766,0.008227825
1517,13166,0.9630667,0.9144286,1.0,1.0,0.925792,0.8570908,0.7934878,0.7346046,2.0,2.0,0.0,0.0,1.0,0.925792,0.8570908,0.7934878,0.7346046,0.048638105
1518,13166,0.9544772,0.962896,1.0,1.0,0.93406427,0.87247604,0.81494874,0.7612145,3.0,3.0,0.0,0.0,1.0,0.93406427,0.87247604,0.81494874,0.7612145,-0.008418798
1521,13171,0.4149719,0.34158492,1.0,0.0,-0.1604763,0.025752641,-0.004132689,0.000663199,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07338697
1524,13172,0.49084055,0.40749604,1.0,0.0,-0.003214449,1.033268e-05,-3.32e-08,1.06764285e-10,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08334452
1525,13172,0.46095675,0.4983928,1.0,0.0,-0.018318892,0.000335582,-6.15e-06,1.1261513e-07,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.03743604
1526,13172,0.3980829,0.49084055,1.0,0.0,-0.078086495,0.006097501,-0.000476132,3.7179514e-05,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09275764
1529,13173,0.46231908,0.3133266,1.0,0.0,-0.6654129,0.44277433,-0.29462776,0.19604911,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14899248
1530,13173,0.5168282,0.049997102,1.0,0.0,-0.01481694,0.000219542,-3.25e-06,4.819856e-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668311
1531,13173,0.6200602,0.46231908,1.0,0.0,0.08880377,0.007886109,0.000700316,6.219072e-05,0.0,0.0,0.0,0.0,1.0,0.08880377,0.007886109,0.000700316,6.219072e-05,0.15774113
1534,13174,0.65574807,0.60270214,1.0,1.0,0.32158113,0.103414424,0.033256125,0.010694542,8.0,10.0,0.0,2.0,1.0,0.32158113,0.103414424,0.033256125,0.010694542,0.05304593
1535,13174,0.54249156,0.5773999,1.0,1.0,0.45169407,0.20402753,0.09215803,0.041627236,9.0,11.0,0.0,0.0,1.0,0.45169407,0.20402753,0.09215803,0.041627236,-0.034908354
1536,13174,0.34985065,0.65574807,1.0,1.0,0.21165252,0.044796787,0.009481353,0.002006752,10.0,12.0,0.0,2.0,1.0,0.21165252,0.044796787,0.009481353,0.002006752,-0.3058974
1539,13175,0.85468537,0.7316604,1.0,1.0,0.6475519,0.41932344,0.2715337,0.17583217,4.0,5.0,0.0,0.0,1.0,0.6475519,0.41932344,0.2715337,0.17583217,0.12302494
1540,13175,0.8436634,0.81456697,1.0,1.0,0.7145926,0.5106425,0.36490136,0.2607558,5.0,6.0,0.0,0.0,1.0,0.7145926,0.5106425,0.36490136,0.2607558,0.029096425
1541,13175,0.8045226,0.85468537,1.0,1.0,0.6873268,0.47241813,0.32470563,0.22317888,6.0,7.0,0.0,0.0,1.0,0.6873268,0.47241813,0.32470563,0.22317888,-0.050162792
1544,13176,0.84981585,0.80133355,1.0,1.0,0.5972227,0.35667494,0.21301436,0.12721701,3.0,3.0,0.0,0.0,1.0,0.5972227,0.35667494,0.21301436,0.12721701,0.0484823
1545,13176,0.88001174,0.77605605,1.0,1.0,0.7164792,0.51334244,0.36779916,0.26352045,4.0,4.0,0.0,0.0,1.0,0.7164792,0.51334244,0.36779916,0.26352045,0.103955686
1548,13181,0.57804847,0.5419394,1.0,1.0,-0.0515002,0.002652271,-0.000136592,7.03454e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610909
1551,13182,0.5798358,0.92634517,1.0,1.0,0.7599763,0.577564,0.43893498,0.3335802,2.0,2.0,0.0,0.0,1.0,0.7599763,0.577564,0.43893498,0.3335802,-0.3465094
1552,13182,0.59369016,0.8683005,1.0,1.0,0.15967157,0.025495011,0.004070829,0.000649996,0.0,0.0,0.0,0.0,1.0,0.15967157,0.025495011,0.004070829,0.000649996,-0.27461034
1553,13182,0.5833863,0.5798358,1.0,1.0,0.2555231,0.065292045,0.016683625,0.004263051,1.0,1.0,0.0,0.0,1.0,0.2555231,0.065292045,0.016683625,0.004263051,0.00355053
1556,13183,0.7404841,0.69644856,1.0,1.0,0.74194074,0.5504761,0.40842062,0.30302387,9.0,9.0,0.0,2.0,1.0,0.74194074,0.5504761,0.40842062,0.30302387,0.044035554
1557,13183,0.80773246,0.84632313,1.0,1.0,0.5654306,0.31971174,0.1807748,0.102215596,10.0,10.0,0.0,0.0,1.0,0.5654306,0.31971174,0.1807748,0.102215596,-0.03859067
1558,13183,0.8676114,0.7404841,1.0,1.0,0.65084374,0.42359757,0.27569583,0.17943491,11.0,11.0,0.0,0.0,1.0,0.65084374,0.42359757,0.27569583,0.17943491,0.12712729
1561,13184,0.75080645,0.69939184,1.0,1.0,0.5790097,0.33525226,0.19411431,0.11239407,3.0,3.0,0.0,0.0,1.0,0.5790097,0.33525226,0.19411431,0.11239407,0.05141461
1562,13184,0.46748498,0.7671618,1.0,1.0,0.5518532,0.30454195,0.16806243,0.09274579,4.0,4.0,0.0,0.0,1.0,0.5518532,0.30454195,0.16806243,0.09274579,-0.2996768
1563,13184,0.42671216,0.75080645,1.0,1.0,-0.06503007,0.00422891,-0.000275006,1.7883678e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3240943
1566,13185,0.93506354,0.9886411,1.0,1.0,0.7992484,0.638798,0.5105583,0.40806288,3.0,3.0,0.0,0.0,1.0,0.7992484,0.638798,0.5105583,0.40806288,-0.053577542
1567,13185,0.9106147,0.8923677,1.0,1.0,0.8815826,0.7771879,0.68515533,0.6040211,4.0,4.0,0.0,0.0,1.0,0.8815826,0.7771879,0.68515533,0.6040211,0.018247008
1568,13185,0.93205214,0.93506354,1.0,1.0,0.84105664,0.7073763,0.5949435,0.5003812,5.0,5.0,0.0,0.0,1.0,0.84105664,0.7073763,0.5949435,0.5003812,-0.003011406
1571,13186,0.6364028,0.55551773,1.0,1.0,0.16335836,0.026685953,0.004359374,0.00071214,3.0,3.0,0.0,0.0,1.0,0.16335836,0.026685953,0.004359374,0.00071214,0.08088505
1572,13186,0.8276544,0.572704,1.0,1.0,0.31610146,0.09992013,0.0315849,0.009984033,4.0,4.0,0.0,0.0,1.0,0.31610146,0.09992013,0.0315849,0.009984033,0.2549504
1575,13191,0.66422653,0.7139151,1.0,1.0,0.544853,0.29686475,0.16174765,0.088128686,1.0,1.0,0.0,0.0,1.0,0.544853,0.29686475,0.16174765,0.088128686,-0.049688578
1578,13192,0.6844043,0.6599279,1.0,1.0,0.4914674,0.2415402,0.118709125,0.058341663,4.0,4.0,0.0,0.0,1.0,0.4914674,0.2415402,0.118709125,0.058341663,0.024476409
1579,13192,0.7313183,0.7457337,1.0,1.0,0.3688086,0.13601978,0.050165266,0.01850138,0.0,0.0,0.0,0.0,1.0,0.3688086,0.13601978,0.050165266,0.01850138,-0.014415383
1580,13192,0.72429335,0.6844043,1.0,1.0,0.4626366,0.21403262,0.09901932,0.04580996,1.0,1.0,0.0,0.0,1.0,0.4626366,0.21403262,0.09901932,0.04580996,0.039889038
1583,13193,0.5775557,0.5850113,1.0,1.0,0.48701078,0.2371795,0.11550897,0.056254115,4.0,4.0,0.0,1.0,1.0,0.48701078,0.2371795,0.11550897,0.056254115,-0.007455587
1584,13193,0.53263414,0.6887053,1.0,1.0,0.31519207,0.09934604,0.031313084,0.009869636,5.0,5.0,0.0,2.0,1.0,0.31519207,0.09934604,0.031313084,0.009869636,-0.15607119
1585,13193,0.52260303,0.5775557,1.0,1.0,0.200544,0.040217895,0.008065457,0.001617479,6.0,6.0,0.0,0.0,1.0,0.200544,0.040217895,0.008065457,0.001617479,-0.05495268
1588,13194,0.97026914,0.96008056,1.0,1.0,0.93743956,0.87879294,0.8238153,0.772277,2.0,2.0,0.0,0.0,1.0,0.93743956,0.87879294,0.8238153,0.772277,0.01018858
1589,13194,0.9635431,0.9687198,1.0,1.0,0.9473121,0.89740026,0.8501181,0.8053272,3.0,3.0,0.0,0.0,1.0,0.9473121,0.89740026,0.8501181,0.8053272,-0.005176663
1590,13194,0.96207196,0.97026914,1.0,1.0,0.9369586,0.8778914,0.822548,0.77069336,4.0,4.0,0.0,0.0,1.0,0.9369586,0.8778914,0.822548,0.77069336,-0.008197188
1593,13195,0.90164256,0.9367475,1.0,1.0,0.89639163,0.80351794,0.72026676,0.6456411,8.0,8.0,0.0,0.0,1.0,0.89639163,0.80351794,0.72026676,0.6456411,-0.03510493
1594,13195,0.56015915,0.9481958,1.0,1.0,0.83070195,0.69006574,0.57323897,0.47619072,9.0,9.0,0.0,1.0,1.0,0.83070195,0.69006574,0.57323897,0.47619072,-0.38803667
1595,13195,0.6120571,0.90164256,1.0,1.0,0.28824696,0.08308631,0.023949375,0.006903335,0.0,0.0,0.0,0.0,1.0,0.28824696,0.08308631,0.023949375,0.006903335,-0.28958547
1598,13196,0.39405066,0.39943388,1.0,0.0,-0.15327936,0.023494564,-0.003601232,0.000551995,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005383223
1599,13196,0.33591926,0.3676167,1.0,0.0,-0.06897679,0.004757797,-0.000328178,2.2636637e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.031697452
1602,13201,0.6211954,0.6108181,1.0,1.0,0.31385234,0.09850329,0.030915488,0.009702899,1.0,1.0,0.0,1.0,1.0,0.31385234,0.09850329,0.030915488,0.009702899,0.010377288
1605,13202,0.637648,0.6021743,1.0,1.0,0.3657556,0.13377716,0.04892974,0.017896326,0.0,0.0,0.0,0.0,1.0,0.3657556,0.13377716,0.04892974,0.017896326,0.035473704
1606,13202,0.6704948,0.67235166,1.0,1.0,0.27529594,0.07578786,0.02086409,0.005743799,0.0,0.0,0.0,0.0,1.0,0.27529594,0.07578786,0.02086409,0.005743799,-0.001856864
1607,13202,0.55716616,0.637648,1.0,1.0,0.3409896,0.1162739,0.03964819,0.01351962,1.0,1.0,0.0,1.0,1.0,0.3409896,0.1162739,0.03964819,0.01351962,-0.08048183
1610,13203,0.74772805,0.7258492,1.0,1.0,0.66909146,0.4476834,0.29954115,0.20042041,2.0,2.0,0.0,0.0,1.0,0.66909146,0.4476834,0.29954115,0.20042041,0.021878839
1611,13203,0.78807503,0.82460093,1.0,1.0,0.5405828,0.29222974,0.15797436,0.08539822,3.0,3.0,0.0,0.0,1.0,0.5405828,0.29222974,0.15797436,0.08539822,-0.036525905
1612,13203,0.7874474,0.74772805,1.0,1.0,0.6217735,0.38660225,0.24037904,0.14946131,4.0,4.0,0.0,1.0,1.0,0.6217735,0.38660225,0.24037904,0.14946131,0.039719343
1615,13204,0.8324464,0.5574102,1.0,1.0,0.631439,0.39871517,0.2517643,0.15897378,2.0,2.0,0.0,0.0,1.0,0.631439,0.39871517,0.2517643,0.15897378,0.27503622
1616,13204,0.8464365,0.7872059,1.0,1.0,0.7047063,0.496611,0.3499649,0.24662247,0.0,0.0,0.0,0.0,1.0,0.7047063,0.496611,0.3499649,0.24662247,0.059230626
1617,13204,0.82392853,0.8324464,1.0,1.0,0.692873,0.480073,0.33262962,0.23047008,1.0,1.0,0.0,0.0,1.0,0.692873,0.480073,0.33262962,0.23047008,-0.008517861
1620,13205,0.44560167,0.56492066,1.0,1.0,0.04370305,0.001909957,8.347093e-05,3.647934e-06,0.0,0.0,0.0,0.0,1.0,0.04370305,0.001909957,8.347093e-05,3.647934e-06,-0.11931899
1621,13205,0.5029691,0.48203647,1.0,1.0,-0.093076795,0.00866329,-0.000806351,7.5052594e-05,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.020932615
