"","total_expenditure","food_expenditure","education_expenditure","kerosene_expenditure","electricity_expenditure","kerosene_lamps","num_kerosene_lamps","kerosene_lamp_hours","kerosene_other","lighting_hours","child_lighting","adult_lighting","appliances","appliance_use","adult_activity","child_activity","satisfaction_reliability","satisfaction_cost","satisfaction_safety","satisfaction_brightness","satisfaction","satisfaction_chng","elec_value","satisfaction_business","income_increase","business_interest","aspirations","knowledge","fuel_type","distance","forcing","treat","katiya","gender","birthplace","age","religion","caste","education","homeBuilt","yrsConnected","elec_hours","Pole","hours_avail","outages","low_voltage","adult_home_work","adult_home_cook","adult_home_charge","adult_home_clean","adult_home_leisure","adult_home_time","hb_r","yrs_r","el_r","ex_zsc","ex_icw","k_zsc","k_icw","l_zsc","l_icw","a_zsc","a_icw","ha_zsc","ha_icw","sa_zsc","sa_icw","village","te_log","fe_log","lighting_business","lighting_friends_family","lighting_studying","lighting_reading","lighting_media","lighting_other","mobile","ic_bulb","cfl_bulb","led_light","tube_light","fans","iron","refrigerator","television","radio","cooler","washing_machine","electric_stove","inverter","water_pump","other"
"189",4000,3000,0,50,NA,1,2,4,3,0.5,0,0,0,0,3,2.28571428571429,4,4,4,4,3.4,4,100,NA,0,1,3.4,0,5,50,0,0,NA,0,1,60,1,1,FALSE,4,NA,NA,1036,NA,NA,NA,2,1,0,1,4,10,4,NA,NA,-0.112614494935009,0.0070811398257515,3.71950420293197,0.973896223184999,-0.210637215531061,-0.119308511572197,-0.543009498597405,-0.414247546542954,0.41741478509982,0.357574120407272,0.897688441629882,0.453567107272064,"Chamaran purwa",8.294049890102,8.00636790098353,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",3000,2500,200,25,NA,1,2,4,0,1,0,0,0,0,3.16666666666667,1.71428571428571,4,4,4,4,3.4,5,100,NA,0,0,3.2,0,5,55,0,0,NA,0,1,60,1,1,FALSE,4,NA,NA,1036,NA,NA,NA,2,1,0,2,4,10,4,NA,NA,-0.429631676607834,-0.419397592671668,0.405852186844196,0.297611501238809,0.346058433942886,0.139957072238701,-0.543009498597405,-0.414247546542954,0.17720048073976,0.0994789933920363,0.584204282690608,0.217496570070758,"Chamaran purwa",8.00636790098353,7.82404641085621,0,0,0,0,0,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",3000,2800,0,50,NA,1,2,5,0,0.666666666666667,0,0,0,0,2.5,1.85714285714286,4,3,2,4,2.8,4,100,NA,1,0,3.4,0,2,49,0,0,NA,0,1,35,1,1,FALSE,7,NA,NA,1036,NA,NA,NA,2,1,0,2,0,10,7,NA,NA,-0.315582875892572,-0.131854508863311,0.525702697173985,0.544889381453593,-0.0250719990397455,-0.0328866503018979,-0.543009498597405,-0.414247546542954,-0.409581264784634,-0.25053765207482,0.144991654362329,0.133809102264066,"Chamaran purwa",8.00636790098353,7.93737505330609,0,0,0,0,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",6000,4500,200,56,NA,1,2,3,10,0.333333333333333,2,0,0,0,3.83333333333333,2.28571428571429,4,4,4,4,4,4,100,NA,1,1,3.4,0.1,5,25,1,0,NA,0,1,40,1,0,FALSE,15,NA,NA,1035,NA,NA,NA,6,2,0,2,1,12,15,NA,NA,0.819430740077333,0.35939575577127,11.331508396807,2.30461602751132,1.84837039064999,0.613767403209916,-0.543009498597405,-0.414247546542954,1.2798618805857,0.910294690034827,1.54877383887729,0.281330162886259,"Chamaran purwa",8.69951491487685,8.41183289798061,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",3000,2500,0,56,NA,1,1,2,0,0,0,0,0,0,4,0,4,4,4,4,4,4,150,NA,0,0,3.4,0,4,26,1,0,NA,1,0,55,1,0,FALSE,20,NA,NA,1036,NA,NA,NA,5,2,0,1,2,14,20,NA,NA,-0.359542862294038,-0.0683530815988784,-0.12467842757018,-0.273208600011773,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.198463594146066,-0.45371815980265,0.769321017474042,-0.15040748347072,"Chamaran purwa",8.00636790098353,7.82404641085621,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",3500,3000,0,75,NA,1,2,5,1,0.5,0,0,0,0,2.5,2.14285714285714,4,2,4,4,3,4,100,NA,1,0,3.4,0,2,52,0,0,NA,0,1,50,1,1,FALSE,7,NA,NA,1035,NA,NA,NA,2,2,0,1,0,10,7,NA,NA,-0.000372676844620438,0.217714184915061,1.63025336920324,0.770317622102323,-0.210637215531061,-0.119308511572197,-0.543009498597405,-0.414247546542954,-0.203229403056017,-0.0662180316044471,0.417437240255252,0.195115556715945,"Chamaran purwa",8.16051853319175,8.00636790098353,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",8000,6500,1000,28,0,1,1,2,0,0.333333333333333,1.5,0,0,0,3.66666666666667,2.14285714285714,4,4,5,4,4.2,4,100,NA,1,0,3.2,0,4,23,1,1,0,1,0,35,1,0,FALSE,16,1,6.66666666666667,1036,6.66666666666667,7.66666666666667,7.66666666666667,5,2,0,1,2,12,16,1,7,2.12321746889292,0.322648267799067,-0.12467842757018,-0.273208600011773,1.2872271849819,0.408892959196813,-0.543009498597405,-0.414247546542954,1.00419653062421,0.707590765874129,1.27317787923342,0.0395014995849702,"Chamaran purwa",8.98719694566197,8.77955760972987,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",3000,2500,0,100,NA,1,2,5,1,0.333333333333333,0,0,0,0,3,3.42857142857143,4,4,4,4,3.4,4,50,NA,0,1,3.4,0.1,2,50,0,0,NA,0,1,25,1,1,FALSE,3,NA,NA,1035,NA,NA,NA,2,1,0,2,3,10,3,NA,NA,-0.0351281248932232,0.422602196980158,1.63025336920324,0.770317622102323,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,1.24282223201429,1.09485260228877,0.760358541993609,0.395622039241985,"Chamaran purwa",8.00636790098353,7.82404641085621,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",4000,3200,0,50,NA,1,2,4,0,0.333333333333333,0,0,0,0,2.5,2.42857142857143,4,2,4,4,3,4,0,NA,0,0,3.8,0,2,47,0,0,NA,0,1,55,1,1,FALSE,9,NA,NA,1035,NA,NA,NA,2,1,0,2,0,10,9,NA,NA,-0.0538155884794122,0.00937915303543599,0.405852186844196,0.297611501238809,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,0.00312245867260104,0.118101588865926,-0.147749208938009,0.00844750633519424,"Chamaran purwa",8.294049890102,8.07090640128777,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",8000,7000,0,56,NA,1,1,3,0,0,0,0,1,0.1,4.5,2,4,4,4,4,4,3,100,NA,0,0,3.2,0.1,2,29,1,0,NA,1,0,45,1,0,FALSE,15,NA,NA,1036,NA,NA,NA,6,2,1,2,2,14,15,NA,NA,1.68427990546672,0.666540393015914,-0.0048279172403913,-0.025930719796989,-0.767332865005008,-0.378574095383095,-0.217521439635045,-0.335365515335486,1.76346769524579,1.1681515252665,0.319219205658235,-0.391186814365958,"Chamaran purwa",8.98719694566197,8.85366557089458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",5000,2000,100,54,NA,1,2,2,0,0.166666666666667,1,0,0,0,2.66666666666667,1.42857142857143,4,4,4,4,3.6,3,100,NA,0,0,3.2,0.2,2,31,1,0,NA,0,1,60,0,1,TRUE,NA,NA,NA,1037,NA,NA,NA,3,2,0,1,1,9,NA,NA,NA,-0.153709246701651,0.174288906726931,0.166151166184619,-0.196944259190759,0.540518762822489,0.11759665391341,-0.543009498597405,-0.414247546542954,-0.546619638280385,-0.41647296885487,0.19771795643,-0.116615746337244,"Chandan Pur khash",8.51719339141622,7.60090295954196,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",4000,2500,500,54,NA,1,1,3,0,0,0,0,0,0,3.16666666666667,2.14285714285714,4,4,4,4,3.6,3,0,NA,0,0,3.2,0,2,35,1,0,NA,0,1,35,0,1,FALSE,NA,NA,NA,1037,NA,NA,NA,2,2,0,1,1,13,NA,NA,NA,0.166070773554383,0.0331079019421009,-0.0048279172403913,-0.025930719796989,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,0.486728273332687,0.375958424097596,-0.0769418428425451,-0.232505882397401,"Chandan Pur khash",8.294049890102,7.82404641085621,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",6000,4000,0,84,NA,1,2,4,0,0,0,0,1,1,2.5,1.71428571428571,3,3,3,3,2.8,3,100,NA,0,0,3.2,0.1,2,50,0,0,NA,0,1,55,1,0,FALSE,NA,NA,NA,1037,NA,NA,NA,2,3,0,1,0,9,NA,NA,NA,0.720403101611174,0.671221010280368,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,-0.148541343680677,-0.217509591027176,-0.512757195648943,-0.342697462310007,-0.876422453435294,-0.49383809850072,"Chandan Pur khash",8.69951491487685,8.294049890102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",2500,2000,0,77,NA,1,2,5,0,1.66666666666667,0,0,1,3,2.83333333333333,2.14285714285714,4,4,4,4,3.4,2,100,NA,1,0,3.4,0,2,58,0,0,NA,0,1,35,1,1,TRUE,NA,NA,NA,1037,NA,NA,NA,3,2,0,2,0,10,NA,NA,NA,-0.42379055919726,0.0919026324135798,0.525702697173985,0.544889381453593,1.08831929990815,0.485644517319898,0.00474775844014188,0.044392462991289,0.141749435138335,0.154870196246575,0.471335816525751,0.246296925805897,"Chandan Pur khash",7.82404641085621,7.60090295954196,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",2500,2000,0,28,NA,1,2,5,0,1.5,0,0,0,0,2.5,4.57142857142857,4,4,4,4,3.4,2,100,NA,0,0,3.4,0,2,60,0,0,NA,0,1,35,1,1,TRUE,NA,NA,NA,1037,NA,NA,NA,2,2,0,1,0,10,NA,NA,NA,-0.785070607666349,-0.454843018731257,0.525702697173985,0.544889381453593,0.902754083416833,0.399222656049599,-0.543009498597405,-0.414247546542954,1.55076142163723,1.50049874239373,0.00250229312069202,0.00667726814862901,"Chandan Pur khash",7.82404641085621,7.60090295954196,0,0,0,0,0,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",6000,3500,0,216,0,1,1,2,0,0.333333333333333,1,0,2,8.1,3.33333333333333,2.28571428571429,4,4,4,4,4,4,150,NA,0,0,3.2,0.1,1,25,1,1,0,1,0,40,0,1,FALSE,NA,2,8.66666666666667,1037,8.66666666666667,8.33333333333333,9.33333333333333,2,1,1,1,1,14,NA,2,9,1.54665004767463,2.13834181299327,-0.12467842757018,-0.273208600011773,0.726083979313805,0.20401851518371,0.713458572704549,0.778029629244921,0.762393623294172,0.578662348258294,0.68016758073187,-0.234828355139058,"Chandan Pur khash",8.69951491487685,8.16051853319175,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"205",2500,2000,0,54,NA,1,2,5,0,0,0,0,0,0,2.66666666666667,2,3,2,2,2,2,3,50,NA,0,0,3.8,0.1,2,52,0,0,NA,0,1,36,1,0,FALSE,60,NA,NA,1144,NA,NA,NA,2,2,0,1,1,10,60,NA,NA,-0.593370990111322,-0.164733081389099,0.525702697173985,0.544889381453593,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.13391591482315,-0.0478337279141229,-1.58504468197021,-0.416865459602847,"Chandela kalan",7.82404641085621,7.60090295954196,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",6000,5000,0,81,0,1,3,4,0,0,0,0,3,0,2.83333333333333,1.57142857142857,4,4,4,4,3.8,4,0,NA,0,0,3.2,0,1,22,1,1,0,1,0,30,1,0,FALSE,15,0.58,10.3333333333333,1144,10.3333333333333,4.33333333333333,4.33333333333333,4,3,0,1,0,9,15,1,10,0.992278447248191,0.649236852789311,0.696681780598996,0.373875842059823,-0.767332865005008,-0.378574095383095,0.410461312971552,-0.216886761023318,-0.2709542883189,-0.213769044694172,0.207427257208934,-0.271378025214936,"Chandela kalan",8.69951491487685,8.51719339141622,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"207",3000,2000,100,104,NA,1,3,9,0,0,0,0,1,1,2.66666666666667,1.57142857142857,1,1,2,3,1.6,3,150,NA,0,1,4.4,0.3,2,59,0,0,NA,0,1,35,1,0,TRUE,60,NA,NA,1144,NA,NA,NA,3,2,0,1,2,8,60,NA,NA,-0.0733950850228422,0.458917361426171,1.29593433224794,1.61026524313374,-0.767332865005008,-0.378574095383095,-0.148541343680677,-0.217509591027176,-0.443443707416076,-0.324313158619683,-1.17189235291213,-0.125866446441024,"Chandela kalan",8.00636790098353,7.60090295954196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",3000,2500,0,54,NA,1,2,8,0,0,0,0,1,1,2.66666666666667,1.57142857142857,2,2,1,3,1.8,3,150,NA,0,0,3.6,0.2,2,55,0,0,NA,0,1,47,1,0,TRUE,60,NA,NA,1144,NA,NA,NA,3,2,0,1,2,8,60,NA,NA,-0.374288986721347,-0.0906692306251983,0.885254228163352,1.28672302209795,-0.767332865005008,-0.378574095383095,-0.148541343680677,-0.217509591027176,-0.443443707416076,-0.324313158619683,-1.69125581332119,-0.560672269127145,"Chandela kalan",8.00636790098353,7.82404641085621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",9000,6000,0,108,0,1,3,4,0,0,0,0,3,0,3.16666666666667,1.71428571428571,4,4,4,4,3.8,4,0,NA,0,0,3.2,0.1,1,27,1,1,0,0,1,61,1,0,FALSE,30,0.58,10.3333333333333,1144,10.3333333333333,4.33333333333333,3,4,4,0,2,0,9,30,1,10,1.91785408280076,1.37190783713119,0.696681780598996,0.373875842059823,-0.767332865005008,-0.378574095383095,0.410461312971552,-0.216886761023318,0.17720048073976,0.0994789933920363,0.207427257208934,-0.271378025214936,"Chandela kalan",9.10497996742946,8.69951491487685,0,0,0,0,0,0,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"210",6000,3000,500,81,NA,1,3,4,0,0.333333333333333,0.5,0,1,1,3.33333333333333,1.71428571428571,4,4,4,4,3.8,4,100,NA,0,0,3.2,0.1,2,33,1,0,NA,0,1,40,1,1,FALSE,25,NA,NA,1144,NA,NA,NA,4,3,0,2,2,9,25,NA,NA,0.80047966846599,0.613396217780387,0.696681780598996,0.373875842059823,0.164940773645714,-0.00085592882939354,-0.148541343680677,-0.217509591027176,0.349689899836937,0.210023107317547,0.48208705648148,-0.155487889154779,"Chandela kalan",8.69951491487685,8.00636790098353,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",3000,3500,0,54,NA,1,2,4,0,0.333333333333333,0,0,0,0,2.5,0,3,2,2,3,2.2,4,100,NA,1,0,3.2,0,2,50,0,0,NA,0,1,65,0,0,FALSE,5,NA,NA,1092,NA,NA,NA,2,2,0,1,0,10,5,NA,NA,-0.0802944544433655,-0.0791791645767759,0.405852186844196,0.297611501238809,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,-1.75086836602065,-1.44861518513225,-0.756795517512369,-0.23517885647091,"Chanpaiya",8.00636790098353,8.16051853319175,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",5000,3000,0,0,0,0,0,0,0,0,0,0,6,6,3.33333333333333,0,4,4,4,5,3.8,5,0,NA,0,1,4.2,0.2,1,25,1,1,0,0,1,32,0,0,TRUE,5,7,16.6666666666667,1150,16.6666666666667,1.33333333333333,0.666666666666667,5,2,0,1,2,10,5,7,17,-0.337098131115785,-0.414184950352867,-1.36327300540094,-1.22952276605159,-0.767332865005008,-0.378574095383095,1.82379943090297,0.766180186551714,-0.88842127053477,-0.895894615504693,1.52993906558317,0.675459416320501,"Chanpaiya",8.51719339141622,8.00636790098353,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
"213",3000,2500,0,54,NA,1,2,4,0,0.5,0,0,0,0,2.5,0,3,4,4,3,3,4,0,NA,0,1,3.2,0,2,50,0,0,NA,0,1,40,1,1,FALSE,6,NA,NA,1150,NA,NA,NA,2,2,0,1,0,10,6,NA,NA,-0.374288986721347,-0.0906692306251983,0.405852186844196,0.297611501238809,-0.210637215531061,-0.119308511572197,-0.543009498597405,-0.414247546542954,-1.75086836602065,-1.44861518513225,-0.0281907659447498,0.092693088218729,"Chanpaiya",8.00636790098353,7.82404641085621,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",3000,2500,0,0,NA,0,0,0,0,0.166666666666667,0,0,0,0,2.33333333333333,1.85714285714286,4,4,4,4,3.4,4,100,NA,1,0,3.6,0,5,45,0,0,NA,0,1,50,0,0,FALSE,6,NA,NA,1150,NA,NA,NA,2,1,0,1,0,10,6,NA,NA,-0.77243434625871,-0.693205254335835,-1.36327300540094,-1.22952276605159,-0.581767648513693,-0.292152234112796,-0.543009498597405,-0.414247546542954,-0.58207068388181,-0.361081766000331,1.00772620414265,0.527544579867878,"Chanpaiya",8.00636790098353,7.82404641085621,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",3000,2500,100,54,NA,1,2,4,0,0.333333333333333,0.5,0,0,0,2.33333333333333,2.14285714285714,4,4,4,4,3.4,4,100,NA,1,0,3.6,0,5,52,0,0,NA,0,1,40,1,0,FALSE,6,NA,NA,1092,NA,NA,NA,2,1,0,2,0,9,6,NA,NA,-0.295050929566595,-0.0932413312076141,0.405852186844196,0.297611501238809,0.164940773645714,-0.00085592882939354,-0.543009498597405,-0.414247546542954,-0.375718822153192,-0.176762145529958,1.00772620414265,0.527544579867878,"Chanpaiya",8.00636790098353,7.82404641085621,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",3500,3000,0,0,NA,0,0,0,0,0.166666666666667,0,0,0,0,2.5,1.85714285714286,4,4,4,4,3.4,4,100,NA,1,0,3.2,0,5,47,0,0,NA,0,1,50,1,1,FALSE,6,NA,NA,1150,NA,NA,NA,2,2,0,1,0,10,6,NA,NA,-0.553352342868736,-0.619141403571934,-1.36327300540094,-1.22952276605159,-0.581767648513693,-0.292152234112796,-0.543009498597405,-0.414247546542954,-0.409581264784634,-0.25053765207482,0.829419330658304,0.358702836531204,"Chanpaiya",8.16051853319175,8.00636790098353,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",4500,3000,0,0,250,0,0,0,0,0,0,0,5,0.3,3.16666666666667,1.71428571428571,4,3,4,5,3.6,5,0,NA,0,0,3.2,0.1,1,34,1,1,0,0,1,65,1,0,TRUE,20,7,14.6666666666667,1150,14.6666666666667,2.66666666666667,1.33333333333333,4,2,0,1,2,10,20,7,15,-0.409182868366768,-0.482503768092556,-1.36327300540094,-1.22952276605159,-0.767332865005008,-0.378574095383095,1.06910188600231,-0.0460275959074578,0.17720048073976,0.0994789933920363,0.385654920665235,-0.120712074492774,"Chanpaiya",8.41183289798061,8.00636790098353,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"218",4000,3000,100,0,0,0,0,0,0,0,0,0,1,1,2.66666666666667,1.57142857142857,3,4,4,4,3.4,4,0,NA,0,1,3.2,0.1,1,30,1,0,1,0,1,36,1,0,FALSE,30,1,16.6666666666667,1092,16.6666666666667,1.33333333333333,0.666666666666667,3,2,0,0,1,10,30,1,17,-0.402029548463,-0.553394686414661,-1.36327300540094,-1.22952276605159,-0.767332865005008,-0.378574095383095,-0.148541343680677,-0.217509591027176,-0.443443707416076,-0.324313158619683,0.298487434875034,-0.00562134454284777,"Chanpaiya",8.294049890102,8.00636790098353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",3000,2500,0,60,NA,1,2,4,0,0,0,0,1,1,3.33333333333333,1.71428571428571,2,3,3,2,2.4,3,50,NA,0,0,3,0,2,24,1,0,NA,0,1,40,1,0,FALSE,20,NA,NA,1092,NA,NA,NA,4,2,0,1,1,12,20,NA,NA,-0.330050613439418,-0.0237207835462387,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,-0.148541343680677,-0.217509591027176,0.349689899836937,0.210023107317547,-1.66497176137365,-0.796767049523977,"Chanpaiya",8.00636790098353,7.82404641085621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",4000,3500,100,54,NA,1,2,4,0,0.333333333333333,0,0,0,0,2.33333333333333,2.14285714285714,2,3,3,2,2.2,4,100,NA,1,0,3.2,0,2,45,0,0,NA,0,1,68,0,0,FALSE,6,NA,NA,1092,NA,NA,NA,2,2,0,1,0,9,6,NA,NA,0.143113077213354,0.0548863703201866,0.405852186844196,0.297611501238809,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,-0.375718822153192,-0.176762145529958,-0.806787050766904,-0.179082526957113,"Chanpaiya",8.294049890102,8.16051853319175,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",6000,4000,100,0,250,0,0,0,0,0.333333333333333,0,0,5,23,2.5,1.85714285714286,4,4,4,5,4.4,5,0,NA,1,1,4,0.2,1,22,1,1,0,0,1,40,1,0,TRUE,10,10,16.6666666666667,1092,16.6666666666667,2.66666666666667,1.33333333333333,2,2,0,1,1,9,10,10,17,0.180303932818917,-0.268629349407482,-1.36327300540094,-1.22952276605159,-0.396202432022377,-0.205730372842497,2.80893319507361,2.92656071720212,-0.409581264784634,-0.25053765207482,2.09187102608841,0.418801600266359,"Chanpaiya",8.69951491487685,8.294049890102,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"222",5000,4000,0,81,NA,1,3,5,0,0,0,0,0,0,2.83333333333333,2.14285714285714,3,2,3,2,2.4,3,70,NA,0,0,3.6,0.1,2,25,1,0,NA,0,1,25,0,0,FALSE,30,NA,NA,1150,NA,NA,NA,3,2,0,1,1,10,30,NA,NA,0.554114440468242,0.50110915126151,0.816532290928784,0.621153722274608,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,0.141749435138335,0.154870196246575,-1.29700885951099,-0.522738572976672,"Chanpaiya",8.51719339141622,8.294049890102,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",5000,4000,0,0,NA,0,0,0,0,0.833333333333333,0,0,2,2,3.33333333333333,2,4,4,4,3,3.2,4,0,NA,0,0,2.8,0,4,49,0,0,NA,1,0,37,1,0,FALSE,3,NA,NA,1148,NA,NA,NA,5,2,0,1,2,10,3,NA,NA,-0.0431035988378029,-0.402694884304444,-1.36327300540094,-1.22952276605159,0.16049321745157,0.0535352109684015,0.245926811236051,-0.0207716355113983,0.556041761565554,0.394342727787921,-0.35830844170931,-0.204619801775677,"Chandpara",8.51719339141622,8.294049890102,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",5000,4000,0,0,NA,0,0,0,0,1,0,0,1,1,3.33333333333333,2.42857142857143,4,4,5,4,3.8,4,0,NA,0,0,3.2,0.2,4,55,0,0,NA,0,1,62,0,0,FALSE,15,NA,NA,1147,NA,NA,NA,5,2,0,1,3,9,15,NA,NA,-0.0431035988378029,-0.402694884304444,-1.36327300540094,-1.22952276605159,0.346058433942886,0.139957072238701,-0.148541343680677,-0.217509591027176,0.865569554158481,0.670822158493481,0.408183307327585,-0.04143722610374,"Chandpara",8.51719339141622,8.294049890102,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",3000,2500,500,54,NA,1,2,4,0,0.166666666666667,1,0,0,0,2.33333333333333,2.57142857142857,4,4,4,4,3.4,5,100,NA,1,0,3.2,0,5,24,1,0,NA,0,1,40,1,1,FALSE,6,NA,NA,1148,NA,NA,NA,2,2,0,1,0,9,6,NA,NA,0.0219012990524153,-0.103529733537277,0.405852186844196,0.297611501238809,0.540518762822489,0.11759665391341,-0.543009498597405,-0.414247546542954,-0.0661910295602657,0.0997172851756023,1.05303780609567,0.457116227728026,"Chandpara",8.00636790098353,7.82404641085621,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",3500,3000,0,54,200,1,2,4,0,0.166666666666667,0,0,4,14,2.33333333333333,2.14285714285714,2,2,3,4,2.4,4,200,NA,1,0,2.8,0,1,28,1,1,0,0,1,50,1,0,FALSE,5,1,11.6666666666667,1147,11.6666666666667,4,2.33333333333333,2,1,0,2,0,9,5,1,12,-0.155206983331373,-0.0166053798612979,0.405852186844196,0.297611501238809,-0.581767648513693,-0.292152234112796,1.8013086316736,1.68221454561248,-0.375718822153192,-0.176762145529958,-0.429146736139981,-0.278096007469868,"Chandpara",8.16051853319175,8.00636790098353,0,0,0,0,0,1,NA,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"227",3000,3600,0,54,NA,1,1,3,0,0.5,0,0,0,0,2.33333333333333,2.42857142857143,4,4,5,4,3.6,4,100,NA,1,1,3.2,0,5,25,1,0,NA,0,1,40,1,0,FALSE,6,NA,NA,1149,NA,NA,NA,2,2,0,1,0,9,6,NA,NA,-0.0508950012155674,-0.0780301579719336,-0.0048279172403913,-0.025930719796989,-0.210637215531061,-0.119308511572197,-0.543009498597405,-0.414247546542954,-0.169366960424575,0.00755747494041537,1.53887520302554,0.701421158357833,"Chandpara",8.00636790098353,8.18868940222194,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",3000,2600,100,54,NA,1,2,4,0,0.333333333333333,1,0,0,0,2.33333333333333,2.28571428571429,4,4,4,4,3.4,4,100,NA,0,0,3.2,0,5,30,1,0,NA,0,1,45,1,0,TRUE,5,NA,NA,1147,NA,NA,NA,2,1,0,2,0,9,5,NA,NA,-0.265651476338797,-0.0920923246027719,0.405852186844196,0.297611501238809,0.726083979313805,0.20401851518371,-0.543009498597405,-0.414247546542954,-0.272542891288884,-0.0846023352947712,0.360585807253245,0.119083178873936,"Chandpara",8.00636790098353,7.86326710862488,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",3000,2600,0,27,NA,1,2,4,0,0.166666666666667,0,0,0,0,2.66666666666667,2.57142857142857,2,3,2,2,2,4,100,NA,1,0,3.6,0,2,26,1,0,NA,0,1,45,1,1,FALSE,5,NA,NA,1148,NA,NA,NA,2,2,0,1,2,9,5,NA,NA,-0.543962213262231,-0.390788235875674,0.405852186844196,0.297611501238809,-0.581767648513693,-0.292152234112796,-0.543009498597405,-0.414247546542954,0.278787808634086,0.320805513026624,-0.889986852015328,-0.102896048717277,"Chandpara",8.00636790098353,7.86326710862488,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
