year,policy_year,share_detained_sheriff,share_detained_crime0,share_detained_crime1,share_detained_crime2,share_detained_crime3,no_287g,no_detention_contract,no_ice_alerts,ice_interrogation_limits,sanctuary_2018,in_287g_2018,enforcement_scale_2018,large_county,county_id,election_id,rv,treat,rv2,rv3,rv4,rv5,treat_rv,treat_rv2,treat_rv3,all_sheriff_per1k_fb,all_sheriff_per1k_pop,log_all_sheriff,detained_sheriff_per1k_fb,detained_sheriff_per1k_pop,log_detained_sheriff,sub_per_fb,rem_per1k_fb,miss_share_detained_sheriff,pre_share_detained_sheriff,pre_all_sheriff_per1k_fb,pre_all_sheriff_per1k_pop,pre_log_all_sheriff,pre_detained_sheriff_per1k_fb,pre_detained_sheriff_per1k_pop,pre_log_detained_sheriff,pre_year
2013,2014.0,,,,,,,,,,,,,0.0,225.0,370.0,31.821854,1.0,1012.6304,32223.775,1025420.25,32630774.0,31.821854,1012.6304,32223.775,0.0,0.0,0.0,0.0,0.0,0.0,13391.305,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,226.0,371.0,26.514343,1.0,703.0104,18639.86,494223.62,13104015.0,26.514343,703.0104,18639.86,0.0,0.0,0.0,0.0,0.0,0.0,43.47826,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,226.0,371.0,26.514343,1.0,703.0104,18639.86,494223.62,13104015.0,26.514343,703.0104,18639.86,,,,,,,369.56522,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,226.0,371.0,26.514343,1.0,703.0104,18639.86,494223.62,13104015.0,26.514343,703.0104,18639.86,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,226.0,371.0,26.514343,1.0,703.0104,18639.86,494223.62,13104015.0,26.514343,703.0104,18639.86,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,1.0,,,,1.0,1.0,1.0,0.0,0.0,,,,0.0,227.0,372.0,-10.555702,0.0,111.42285,-1176.1464,12415.052,-131049.586,0.0,0.0,0.0,6.329114,0.042806387,0.6931472,6.329114,0.042806387,0.6931472,8069.62,6.329114,0.0,0.0,6.329114,0.042806387,0.6931472,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,227.0,372.0,-10.555702,0.0,111.42285,-1176.1464,12415.052,-131049.586,0.0,0.0,0.0,,,,,,,3443.038,18.98734,,0.0,6.329114,0.042806387,0.6931472,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,227.0,372.0,-10.555702,0.0,111.42285,-1176.1464,12415.052,-131049.586,0.0,0.0,0.0,,,,,,,,,,0.0,6.329114,0.042806387,0.6931472,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,227.0,372.0,-10.555702,0.0,111.42285,-1176.1464,12415.052,-131049.586,0.0,0.0,0.0,,,,,,,,,,0.0,6.329114,0.042806387,0.6931472,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,228.0,373.0,-1.8914223,0.0,3.5774782,-6.766522,12.79835,-24.207085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,228.0,373.0,-1.8914223,0.0,3.5774782,-6.766522,12.79835,-24.207085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,228.0,373.0,-1.8914223,0.0,3.5774782,-6.766522,12.79835,-24.207085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,228.0,373.0,-1.8914223,0.0,3.5774782,-6.766522,12.79835,-24.207085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9937.5,62.5,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,,,,,,,,0.0,228.0,374.0,-9.1552925,0.0,83.81938,-767.3909,7025.6885,-64322.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8187.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,228.0,374.0,-9.1552925,0.0,83.81938,-767.3909,7025.6885,-64322.234,0.0,0.0,0.0,,,,,,,6125.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,228.0,374.0,-9.1552925,0.0,83.81938,-767.3909,7025.6885,-64322.234,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,228.0,374.0,-9.1552925,0.0,83.81938,-767.3909,7025.6885,-64322.234,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,229.0,375.0,11.749802,1.0,138.05785,1622.1522,19059.967,223950.83,11.749802,138.05785,1622.1522,0.0,0.0,0.0,0.0,0.0,0.0,2422.9324,35.714287,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,229.0,375.0,11.749802,1.0,138.05785,1622.1522,19059.967,223950.83,11.749802,138.05785,1622.1522,,,,,,,1592.1052,31.015038,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,229.0,375.0,11.749802,1.0,138.05785,1622.1522,19059.967,223950.83,11.749802,138.05785,1622.1522,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,229.0,375.0,11.749802,1.0,138.05785,1622.1522,19059.967,223950.83,11.749802,138.05785,1622.1522,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,230.0,376.0,-13.910355,0.0,193.49797,-2691.6252,37441.46,-520824.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,230.0,376.0,-13.910355,0.0,193.49797,-2691.6252,37441.46,-520824.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,230.0,376.0,-13.910355,0.0,193.49797,-2691.6252,37441.46,-520824.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,230.0,376.0,-13.910355,0.0,193.49797,-2691.6252,37441.46,-520824.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91444.445,3111.111,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,,,,,,,,0.0,231.0,377.0,4.397457,1.0,19.33763,85.03639,373.9439,1644.4022,4.397457,19.33763,85.03639,0.0,0.0,0.0,0.0,0.0,0.0,6989.011,131.86813,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,231.0,377.0,4.397457,1.0,19.33763,85.03639,373.9439,1644.4022,4.397457,19.33763,85.03639,,,,,,,3395.6045,21.978022,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,231.0,377.0,4.397457,1.0,19.33763,85.03639,373.9439,1644.4022,4.397457,19.33763,85.03639,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,231.0,377.0,4.397457,1.0,19.33763,85.03639,373.9439,1644.4022,4.397457,19.33763,85.03639,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,232.0,378.0,10.345776,1.0,107.03507,1107.3608,11456.507,118526.445,10.345776,107.03507,1107.3608,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,232.0,378.0,10.345776,1.0,107.03507,1107.3608,11456.507,118526.445,10.345776,107.03507,1107.3608,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,232.0,378.0,10.345776,1.0,107.03507,1107.3608,11456.507,118526.445,10.345776,107.03507,1107.3608,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,232.0,378.0,10.345776,1.0,107.03507,1107.3608,11456.507,118526.445,10.345776,107.03507,1107.3608,0.0,0.0,0.0,0.0,0.0,0.0,3811.5942,57.971016,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,,,,,,,,0.0,232.0,379.0,-1.8907547,0.0,3.5749533,-6.75936,12.780292,-24.164396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739.1304,28.985508,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,232.0,379.0,-1.8907547,0.0,3.5749533,-6.75936,12.780292,-24.164396,0.0,0.0,0.0,,,,,,,1362.3188,28.985508,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,232.0,379.0,-1.8907547,0.0,3.5749533,-6.75936,12.780292,-24.164396,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,232.0,379.0,-1.8907547,0.0,3.5749533,-6.75936,12.780292,-24.164396,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,233.0,380.0,-3.756279,0.0,14.109632,-52.999714,199.08171,-747.80646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,233.0,380.0,-3.756279,0.0,14.109632,-52.999714,199.08171,-747.80646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,233.0,380.0,-3.756279,0.0,14.109632,-52.999714,199.08171,-747.80646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,233.0,380.0,-3.756279,0.0,14.109632,-52.999714,199.08171,-747.80646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.1004,7.7220078,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,233.0,381.0,-8.610897,0.0,74.147545,-638.4769,5497.859,-47341.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.2394,11.583012,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,233.0,381.0,-8.610897,0.0,74.147545,-638.4769,5497.859,-47341.496,0.0,0.0,0.0,,,,,,,343.62933,5.791506,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,233.0,381.0,-8.610897,0.0,74.147545,-638.4769,5497.859,-47341.496,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,233.0,381.0,-8.610897,0.0,74.147545,-638.4769,5497.859,-47341.496,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,,,,,,,,,,,,,0.0,234.0,382.0,7.683487,1.0,59.035973,453.6021,3485.2458,26778.842,7.683487,59.035973,453.6021,0.0,0.0,0.0,0.0,0.0,0.0,2739.1304,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,234.0,382.0,7.683487,1.0,59.035973,453.6021,3485.2458,26778.842,7.683487,59.035973,453.6021,,,,,,,1043.4783,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,234.0,382.0,7.683487,1.0,59.035973,453.6021,3485.2458,26778.842,7.683487,59.035973,453.6021,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,234.0,382.0,7.683487,1.0,59.035973,453.6021,3485.2458,26778.842,7.683487,59.035973,453.6021,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,235.0,383.0,8.54406,1.0,73.00095,623.72455,5329.1396,45532.49,8.54406,73.00095,623.72455,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,235.0,383.0,8.54406,1.0,73.00095,623.72455,5329.1396,45532.49,8.54406,73.00095,623.72455,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,235.0,383.0,8.54406,1.0,73.00095,623.72455,5329.1396,45532.49,8.54406,73.00095,623.72455,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,235.0,383.0,8.54406,1.0,73.00095,623.72455,5329.1396,45532.49,8.54406,73.00095,623.72455,0.0,0.0,0.0,0.0,0.0,0.0,1955.9229,30.30303,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2010,2011.0,,,,,,,,,,,,,0.0,236.0,384.0,-5.7655945,0.0,33.24208,-191.66035,1105.0359,-6371.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,236.0,384.0,-5.7655945,0.0,33.24208,-191.66035,1105.0359,-6371.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,236.0,384.0,-5.7655945,0.0,33.24208,-191.66035,1105.0359,-6371.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,236.0,384.0,-5.7655945,0.0,33.24208,-191.66035,1105.0359,-6371.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388.889,55.555557,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,,,,,,,,0.0,236.0,385.0,-18.511066,0.0,342.65958,-6342.994,117415.586,-2173487.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,236.0,385.0,-18.511066,0.0,342.65958,-6342.994,117415.586,-2173487.8,0.0,0.0,0.0,,,,,,,2666.6667,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,236.0,385.0,-18.511066,0.0,342.65958,-6342.994,117415.586,-2173487.8,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,236.0,385.0,-18.511066,0.0,342.65958,-6342.994,117415.586,-2173487.8,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,237.0,386.0,22.043015,1.0,485.8945,10710.579,236093.45,5204211.5,22.043015,485.8945,10710.579,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,237.0,386.0,22.043015,1.0,485.8945,10710.579,236093.45,5204211.5,22.043015,485.8945,10710.579,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,237.0,386.0,22.043015,1.0,485.8945,10710.579,236093.45,5204211.5,22.043015,485.8945,10710.579,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,237.0,386.0,22.043015,1.0,485.8945,10710.579,236093.45,5204211.5,22.043015,485.8945,10710.579,0.0,0.0,0.0,0.0,0.0,0.0,7584.906,56.603775,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2010,2011.0,,,,,,,,,,,,,0.0,238.0,387.0,4.770565,1.0,22.758291,108.56991,517.9398,2470.8655,4.770565,22.758291,108.56991,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,238.0,387.0,4.770565,1.0,22.758291,108.56991,517.9398,2470.8655,4.770565,22.758291,108.56991,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,238.0,387.0,4.770565,1.0,22.758291,108.56991,517.9398,2470.8655,4.770565,22.758291,108.56991,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,238.0,387.0,4.770565,1.0,22.758291,108.56991,517.9398,2470.8655,4.770565,22.758291,108.56991,0.0,0.0,0.0,0.0,0.0,0.0,4353.9824,50.884956,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,238.0,388.0,11.211006,1.0,125.68666,1409.0739,15797.137,177101.8,11.211006,125.68666,1409.0739,0.0,0.0,0.0,0.0,0.0,0.0,3353.9824,19.911505,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,238.0,388.0,11.211006,1.0,125.68666,1409.0739,15797.137,177101.8,11.211006,125.68666,1409.0739,,,,,,,1834.0708,37.61062,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,238.0,388.0,11.211006,1.0,125.68666,1409.0739,15797.137,177101.8,11.211006,125.68666,1409.0739,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,238.0,388.0,11.211006,1.0,125.68666,1409.0739,15797.137,177101.8,11.211006,125.68666,1409.0739,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,239.0,389.0,4.9814262,1.0,24.814608,123.61214,615.7647,3067.3867,4.9814262,24.814608,123.61214,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,239.0,389.0,4.9814262,1.0,24.814608,123.61214,615.7647,3067.3867,4.9814262,24.814608,123.61214,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,239.0,389.0,4.9814262,1.0,24.814608,123.61214,615.7647,3067.3867,4.9814262,24.814608,123.61214,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,239.0,389.0,4.9814262,1.0,24.814608,123.61214,615.7647,3067.3867,4.9814262,24.814608,123.61214,0.0,0.0,0.0,0.0,0.0,0.0,1064.1025,6.4102564,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,239.0,390.0,-8.374683,0.0,70.13532,-587.3611,4918.9634,-41194.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.82053,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,239.0,390.0,-8.374683,0.0,70.13532,-587.3611,4918.9634,-41194.76,0.0,0.0,0.0,,,,,,,1243.5897,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,239.0,390.0,-8.374683,0.0,70.13532,-587.3611,4918.9634,-41194.76,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,239.0,390.0,-8.374683,0.0,70.13532,-587.3611,4918.9634,-41194.76,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,,,,,,,,,,,,,0.0,240.0,391.0,-10.750431,0.0,115.57177,-1242.4463,13356.834,-143591.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,14.285714,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,240.0,391.0,-10.750431,0.0,115.57177,-1242.4463,13356.834,-143591.72,0.0,0.0,0.0,,,,,,,757.1429,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,240.0,391.0,-10.750431,0.0,115.57177,-1242.4463,13356.834,-143591.72,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,240.0,391.0,-10.750431,0.0,115.57177,-1242.4463,13356.834,-143591.72,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2014,2015.0,,,,,,,,,,,,,0.0,241.0,392.0,21.863838,1.0,478.02744,10451.515,228510.22,4996110.5,21.863838,478.02744,10451.515,0.0,0.0,0.0,0.0,0.0,0.0,2405.0632,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,241.0,392.0,21.863838,1.0,478.02744,10451.515,228510.22,4996110.5,21.863838,478.02744,10451.515,,,,,,,1367.0886,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,241.0,392.0,21.863838,1.0,478.02744,10451.515,228510.22,4996110.5,21.863838,478.02744,10451.515,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,241.0,392.0,21.863838,1.0,478.02744,10451.515,228510.22,4996110.5,21.863838,478.02744,10451.515,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,,,,,,,,,,,,,0.0,242.0,393.0,6.871624,1.0,47.219215,324.4727,2229.6543,15321.347,6.871624,47.219215,324.4727,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2011,2012.0,,,,,,,,,,,,,0.0,242.0,393.0,6.871624,1.0,47.219215,324.4727,2229.6543,15321.347,6.871624,47.219215,324.4727,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2012,2013.0,,,,,,,,,,,,,0.0,242.0,393.0,6.871624,1.0,47.219215,324.4727,2229.6543,15321.347,6.871624,47.219215,324.4727,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2013,2014.0,,,,,,,,,,,,,0.0,242.0,393.0,6.871624,1.0,47.219215,324.4727,2229.6543,15321.347,6.871624,47.219215,324.4727,0.0,0.0,0.0,0.0,0.0,0.0,6877.3584,97.484276,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2010.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,0.0,242.0,394.0,1.1391716,1.0,1.297712,1.4783165,1.6840563,1.918429,1.1391716,1.297712,1.4783165,0.0,0.0,0.0,0.0,0.0,0.0,4880.503,56.603775,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,0.0,242.0,394.0,1.1391716,1.0,1.297712,1.4783165,1.6840563,1.918429,1.1391716,1.297712,1.4783165,,,,,,,2465.4087,37.735847,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,0.0,242.0,394.0,1.1391716,1.0,1.297712,1.4783165,1.6840563,1.918429,1.1391716,1.297712,1.4783165,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,0.0,242.0,394.0,1.1391716,1.0,1.297712,1.4783165,1.6840563,1.918429,1.1391716,1.297712,1.4783165,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2010,2011.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,243.0,395.0,-6.756939,0.0,45.656223,-308.4963,2084.4907,-14084.776,0.0,0.0,0.0,6.339144,0.12098847,1.609438,0.0,0.0,0.0,,,0.0,1.0,3.169572,0.060494237,1.0986123,3.169572,0.060494237,1.0986123,2010.0
2011,2012.0,0.0,0.0,0.0,,,,,,,,,,0.0,243.0,395.0,-6.756939,0.0,45.656223,-308.4963,2084.4907,-14084.776,0.0,0.0,0.0,12.678288,0.24197695,2.1972246,0.0,0.0,0.0,,,0.0,1.0,3.169572,0.060494237,1.0986123,3.169572,0.060494237,1.0986123,2010.0
2012,2013.0,0.0,0.0,,,,,,,,,,,0.0,243.0,395.0,-6.756939,0.0,45.656223,-308.4963,2084.4907,-14084.776,0.0,0.0,0.0,22.187004,0.42345968,2.7080503,0.0,0.0,0.0,,,0.0,1.0,3.169572,0.060494237,1.0986123,3.169572,0.060494237,1.0986123,2010.0
