wave,duration,country,device,sex,age,agerecode,vaccine,south_korea_score,china_score,usa_score,japan_score,ideology,education,region_ar,region_br,region_co,region_cl,region_mx,region_pe,delta_china,delta_usa,income,region_code,country_name,respondent_code,news_experiment,both_waves,excluded
2020,409,5,3,0,45,4,0,30,30,50,40,5,5,,,,,28,,,,4,28,Mexico,866,1,1,0
2021,720,5,3,0,45,4,0,,10,50,,5,4,,,,,28,,,0,4,28,Mexico,866,0,1,0
2020,453,6,3,1,35,3,0,100,50,100,70,10,9,,,,,,15,,,1,15,Peru,867,1,1,0
2021,215,6,3,1,36,4,0,80,0,100,50,10,10,,,,,,15,-50,0,1,15,Peru,867,1,1,0
2020,319,6,3,0,37,4,0,,40,50,,5,9,,,,,,2,,,2,2,Peru,868,1,1,0
2021,852,6,3,0,38,4,1,50,50,80,60,6,10,,,,,,2,10,30,3,2,Peru,868,1,1,0
2020,372,2,3,0,18,2,0,,100,50,70,3,5,,2826,,,,,,,1,2826,Brazil,869,1,1,0
2021,551,2,3,0,19,2,1,80,85,30,100,4,8,,2826,,,,,-15,-20,1,2826,Brazil,869,0,1,0
2020,423,2,3,0,35,3,0,,10,90,,6,5,,2820,,,,,,,3,2820,Brazil,870,1,1,0
2021,344,2,3,0,36,4,1,,10,50,50,5,7,,2820,,,,,,,3,2820,Brazil,870,0,1,0
2020,1141,6,3,1,58,6,0,30,10,100,8,9,7,,,,,,15,,,2,15,Peru,871,0,1,0
2021,494,6,3,1,59,6,0,,50,80,,5,5,,,,,,15,,-20,3,15,Peru,871,0,1,0
2020,304,5,1,1,65,6,0,80,50,50,70,7,9,,,,,24,,,,2,24,Mexico,872,1,1,0
2021,450,5,1,1,66,7,1,80,70,70,80,5,9,,,,,24,,20,20,2,24,Mexico,872,1,1,0
2020,263,6,3,1,51,5,0,60,60,40,70,6,10,,,,,,15,,,3,15,Peru,873,0,0,1
2020,240,2,3,1,21,2,0,50,50,50,50,2,7,,2841,,,,,,,1,2841,Brazil,874,1,1,0
2021,323,2,3,1,22,2,0,80,100,50,80,5,7,,2841,,,,,50,0,2,2841,Brazil,874,1,1,0
2020,536,2,3,1,26,3,0,100,100,70,100,0,9,,2831,,,,,,,3,2831,Brazil,875,1,1,0
2021,571,2,1,1,27,3,0,100,100,100,100,0,9,,2831,,,,,0,30,3,2831,Brazil,875,1,1,0
2020,321,1,3,0,42,4,0,0,40,20,80,5,6,2,,,,,,,,3,2,Argentina,876,0,1,0
2021,307,1,3,0,43,4,1,30,30,80,100,5,6,2,,,,,,-10,60,3,2,Argentina,876,0,1,0
2020,438,1,1,1,52,5,0,20,20,0,20,3,7,15,,,,,,,,2,15,Argentina,877,1,1,0
2021,364,1,3,1,52,5,1,60,90,0,80,0,7,15,,,,,,70,0,2,15,Argentina,877,1,1,0
2020,231,2,3,0,37,4,0,50,0,100,60,10,6,,2841,,,,,,,2,2841,Brazil,878,0,0,1
2020,771,6,1,1,43,4,0,75,75,75,85,5,9,,,,,,15,,,1,15,Peru,879,1,1,0
2021,1996,6,1,1,44,4,1,10,15,15,50,5,9,,,,,,15,-60,-60,1,15,Peru,879,0,1,0
2020,199,5,3,0,34,3,0,,10,0,100,5,9,,,,,44,,,,3,44,Mexico,880,0,0,1
2020,289,1,3,0,32,3,0,35,35,30,,5,5,2,,,,,,,,2,2,Argentina,881,0,1,0
2021,259,1,3,0,33,3,0,,100,90,,5,5,2,,,,,,65,,3,2,Argentina,881,1,1,0
2020,165,2,1,0,23,2,0,,10,100,,5,7,,2833,,,,,,,1,2833,Brazil,882,1,0,1
2020,241,4,3,1,20,2,0,,100,90,,5,8,,,,13,,,,,4,13,Chile,883,1,0,1
2020,472,1,3,0,54,5,0,50,89,90,80,5,4,2,,,,,,,,3,2,Argentina,884,1,0,1
2020,1798,6,1,1,52,5,0,90,10,91,99,8,9,,,,,,4,,,2,4,Peru,885,1,0,1
2020,259,6,3,1,46,5,0,50,50,50,50,3,9,,,,,,15,,,1,15,Peru,886,1,1,0
2021,216,6,3,1,47,5,0,60,75,75,60,3,9,,,,,,15,25,25,1,15,Peru,886,0,1,0
2020,256,3,3,1,45,4,0,,0,40,,5,5,,,1,,,,,,2,1,Colombia,887,0,0,1
2020,278,1,3,0,27,3,0,,60,80,50,6,9,4,,,,,,,,4,4,Argentina,888,1,1,0
2021,417,1,3,0,28,3,0,,50,60,60,6,9,4,,,,,,-10,-20,4,4,Argentina,888,1,1,0
2020,886,1,3,0,39,4,0,,10,0,,2,8,1,,,,,,,,3,1,Argentina,889,1,0,1
2020,192,4,1,1,50,5,0,50,50,50,50,1,9,,,,13,,,,,1,13,Chile,890,1,1,0
2021,368,4,3,1,51,5,1,40,30,50,30,2,9,,,,13,,,-20,0,1,13,Chile,890,1,1,0
2020,336,3,2,0,46,5,0,80,60,0,60,2,9,,,1,,,,,,2,1,Colombia,891,1,0,1
2020,146,2,3,0,21,2,0,40,100,60,50,7,8,,2841,,,,,,,2,2841,Brazil,892,1,1,0
2021,276,2,3,0,22,2,0,,100,50,80,0,8,,2841,,,,,0,-10,3,2841,Brazil,892,0,1,0
2020,273,3,3,1,43,4,0,100,15,100,100,10,10,,,1,,,,,,1,1,Colombia,893,0,1,0
2021,324,3,3,1,45,4,0,100,10,100,100,10,10,,,1,,,,-5,0,1,1,Colombia,893,0,1,0
2020,330,4,3,1,46,5,0,80,50,50,80,5,7,,,,8,,,,,2,8,Chile,894,1,1,0
2021,289,4,3,1,47,5,0,80,100,10,100,0,5,,,,8,,,50,-40,3,8,Chile,894,1,1,0
2020,176,4,3,1,47,5,0,75,67,80,70,8,9,,,,13,,,,,2,13,Chile,895,0,1,0
2021,290,4,3,1,48,5,1,70,50,90,90,7,9,,,,13,,,-17,10,2,13,Chile,895,0,1,0
2020,358,2,3,0,37,4,0,,10,40,30,5,5,,2840,,,,,,,3,2840,Brazil,896,1,0,1
2020,324,1,3,1,55,5,0,80,80,20,80,7,8,2,,,,,,,,2,2,Argentina,897,1,0,1
2020,490,3,1,1,55,5,0,80,80,85,90,4,9,,,11,,,,,,2,11,Colombia,898,1,1,0
2021,311,3,1,1,56,6,1,60,60,60,90,3,9,,,11,,,,-20,-25,2,11,Colombia,898,1,1,0
2020,312,1,3,1,56,6,0,,10,10,20,4,9,1,,,,,,,,1,1,Argentina,899,0,1,0
2021,403,1,1,1,58,6,0,50,50,30,50,4,9,1,,,,,,40,20,1,1,Argentina,899,1,1,0
2020,618,5,2,1,54,5,0,100,80,100,100,10,10,,,,,28,,,,2,28,Mexico,900,1,0,1
2020,368,1,1,0,27,3,0,45,85,0,85,2,8,2,,,,,,,,3,2,Argentina,901,1,1,0
2021,341,1,1,0,28,3,1,0,50,0,50,2,8,2,,,,,,-35,0,2,2,Argentina,901,1,1,0
2020,240,3,1,0,45,4,0,70,80,80,90,5,10,,,13,,,,,,2,13,Colombia,902,1,0,1
2020,190,5,1,1,57,6,0,,10,20,,9,9,,,,,34,,,,3,34,Mexico,903,0,1,0
2021,224,5,1,1,58,6,0,50,70,40,70,8,9,,,,,34,,,20,3,34,Mexico,903,0,1,0
2020,219,1,3,0,23,2,0,20,40,30,40,3,8,2,,,,,,,,3,2,Argentina,904,1,1,0
2021,280,1,3,0,24,2,0,30,10,90,,3,9,2,,,,,,,,4,2,Argentina,904,1,1,0
2020,809,3,1,0,25,2,0,50,100,0,50,8,9,,,5,,,,,,3,5,Colombia,905,1,1,0
2021,176,3,1,0,26,3,1,50,50,50,50,10,9,,,5,,,,-50,50,2,5,Colombia,905,1,1,0
2020,844,6,3,1,43,4,0,80,70,40,60,4,9,,,,,,6,,,2,6,Peru,906,1,0,1
2020,194,3,1,1,44,4,0,0,5,0,100,4,10,,,2,,,,,,4,2,Colombia,907,0,0,1
2020,615,1,3,1,49,5,0,80,80,40,90,5,5,9,,,,,,,,3,9,Argentina,908,0,0,1
2020,151,4,3,1,35,3,0,70,50,1,90,0,9,,,,7,,,,,2,7,Chile,909,0,0,1
2020,285,1,1,1,39,4,0,,60,50,70,5,7,15,,,,,,,,3,15,Argentina,910,1,1,0
2021,351,1,1,1,40,4,1,60,70,50,80,5,7,15,,,,,,10,0,2,15,Argentina,910,1,1,0
2020,810,6,3,0,39,4,0,10,20,90,80,10,9,,,,,,8,,,3,8,Peru,911,1,0,1
2020,500,6,1,0,51,5,0,,10,90,100,5,10,,,,,,15,,,2,15,Peru,912,1,1,0
2021,399,6,1,0,52,5,0,40,30,70,40,9,10,,,,,,15,,,2,15,Peru,912,1,1,0
2020,650,4,1,1,65,6,0,60,30,50,70,8,9,,,,13,,,,,1,13,Chile,913,1,1,0
2021,526,4,1,1,66,7,1,,30,50,80,7,9,,,,13,,,0,0,1,13,Chile,913,1,1,0
2020,532,3,3,0,54,5,0,80,70,90,60,0,9,,,1,,,,,,1,1,Colombia,914,1,1,0
2021,1011,3,3,0,55,5,0,100,100,100,100,5,8,,,1,,,,30,,2,1,Colombia,914,1,1,0
2020,173,2,3,0,28,3,0,,30,50,,5,10,,2838,,,,,,,2,2838,Brazil,915,0,1,0
2021,716,2,3,0,29,3,1,40,40,60,60,5,10,,2838,,,,,10,10,3,2838,Brazil,915,0,1,0
2020,432,6,1,1,58,6,0,60,50,80,60,10,9,,,,,,15,,,2,15,Peru,916,1,1,0
2021,539,6,3,1,58,6,1,60,60,90,80,10,9,,,,,,15,10,10,2,15,Peru,916,0,1,0
2020,178,5,1,1,46,5,0,,0,90,,0,10,,,,,30,,,,3,30,Mexico,917,1,0,1
2020,187,6,3,0,26,3,0,9,2,6,6,3,9,,,,,,20,,,3,20,Peru,918,0,0,1
2020,377,1,3,1,51,5,0,70,80,30,80,5,8,2,,,,,,,,3,2,Argentina,919,1,0,1
2020,194,1,3,1,28,3,0,85,60,50,80,6,5,2,,,,,,,,2,2,Argentina,920,1,0,1
2020,249,2,1,1,67,7,0,0,10,40,60,9,5,,2841,,,,,,,3,2841,Brazil,921,1,1,0
2021,316,2,1,1,68,7,1,10,10,20,50,7,5,,2841,,,,,,-20,3,2841,Brazil,921,1,1,0
2020,340,3,3,1,62,6,0,50,49,70,80,5,10,,,6,,,,,,1,6,Colombia,922,0,1,0
2021,711,3,3,1,63,6,0,50,80,50,70,5,9,,,6,,,,31,-20,1,6,Colombia,922,1,1,0
2020,392,3,1,0,20,2,0,,10,70,,5,6,,,2,,,,,,3,2,Colombia,923,0,1,0
2021,361,3,3,0,21,2,0,,10,90,,4,7,,,2,,,,,20,3,2,Colombia,923,1,1,0
2020,314,5,1,0,26,3,0,95,60,60,90,5,9,,,,,30,,,,1,30,Mexico,924,1,0,1
2020,299,4,1,1,58,6,0,50,80,10,80,1,9,,,,13,,,,,2,13,Chile,925,1,1,0
2021,1155,4,1,1,59,6,1,50,80,20,60,1,9,,,,13,,,0,10,2,13,Chile,925,1,1,0
2020,533,4,1,1,78,7,0,60,20,20,80,6,9,,,,13,,,,,3,13,Chile,926,1,1,0
2021,784,4,1,1,79,7,1,60,0,20,60,5,9,,,,13,,,-20,0,2,13,Chile,926,1,1,0
2020,243,6,3,1,51,5,0,80,20,100,90,7,9,,,,,,15,,,2,15,Peru,927,0,0,1
2020,261,2,3,1,53,5,0,50,30,50,50,5,9,,2838,,,,,,,2,2838,Brazil,928,1,1,0
2021,669,2,3,1,53,5,0,,10,70,,5,8,,2838,,,,,,20,1,2838,Brazil,928,1,1,0
2020,259,2,3,1,35,3,0,70,10,80,80,10,9,,2823,,,,,,,2,2823,Brazil,929,1,1,0
2021,618,2,1,1,36,4,0,80,10,70,90,9,9,,2823,,,,,0,-10,2,2823,Brazil,929,1,1,0
2020,697,2,3,0,20,2,0,,10,30,,3,5,,2826,,,,,,,3,2826,Brazil,930,1,0,1
2020,449,5,3,1,35,3,0,70,100,100,70,5,10,,,,,34,,,,2,34,Mexico,931,1,0,1
2020,208,1,3,0,18,2,0,0,50,0,60,1,5,8,,,,,,,,1,8,Argentina,932,0,0,1
2020,382,2,1,0,62,6,0,90,50,50,90,1,9,,2841,,,,,,,1,2841,Brazil,933,0,1,0
2021,1142,2,1,0,63,6,1,70,40,0,50,1,7,,2841,,,,,-10,-50,1,2841,Brazil,933,1,1,0
2020,405,6,2,0,48,5,0,70,50,10,50,8,9,,,,,,15,,,3,15,Peru,934,1,1,0
2021,254,6,3,0,49,5,0,50,20,80,10,10,9,,,,,,15,-30,70,2,15,Peru,934,1,1,0
2020,164,1,3,0,27,3,0,20,30,90,,5,6,1,,,,,,,,1,1,Argentina,935,0,1,0
2021,267,1,3,0,28,3,0,0,3,2,8,5,6,1,,,,,,-27,,1,1,Argentina,935,1,1,0
2020,473,2,3,0,30,3,0,,50,100,50,0,5,,2838,,,,,,,4,2838,Brazil,936,1,1,0
2021,674,2,3,0,31,3,0,50,100,50,100,6,7,,2838,,,,,50,-50,4,2838,Brazil,936,1,1,0
2020,349,2,1,1,60,6,0,40,40,90,50,8,9,,2833,,,,,,,2,2833,Brazil,937,0,1,0
2021,566,2,1,1,60,6,0,68,68,87,90,10,9,,2833,,,,,28,-3,1,2833,Brazil,937,1,1,0
2020,334,2,3,0,22,2,0,50,22,48,22,8,3,,2824,,,,,,,2,2824,Brazil,938,1,0,1
2020,323,2,1,1,63,6,0,20,50,60,40,5,5,,2839,,,,,,,2,2839,Brazil,939,1,1,0
2021,547,2,1,1,64,6,0,30,40,70,50,5,7,,2839,,,,,-10,10,3,2839,Brazil,939,0,1,0
2020,504,6,3,0,40,4,0,60,60,80,70,10,8,,,,,,15,,,3,15,Peru,940,1,1,0
2021,495,6,3,0,40,4,0,60,50,70,80,10,8,,,,,,15,-10,-10,3,15,Peru,940,0,1,0
2020,295,4,3,1,49,5,0,40,50,10,80,1,8,,,,13,,,,,2,13,Chile,941,1,0,1
2020,332,5,3,0,45,4,0,60,60,70,80,3,5,,,,,34,,,,3,34,Mexico,942,1,1,0
2021,267,5,3,0,45,4,0,70,90,70,90,10,6,,,,,34,,30,0,4,34,Mexico,942,1,1,0
2020,580,2,1,0,24,2,0,40,60,60,50,5,8,,2841,,,,,,,2,2841,Brazil,943,1,1,0
2021,202,2,3,0,25,2,0,,50,100,,5,8,,2841,,,,,-10,40,2,2841,Brazil,943,1,1,0
2020,126,6,3,0,39,4,0,,10,90,,6,9,,,,,,15,,,2,15,Peru,944,1,0,1
2020,416,5,3,0,52,5,0,70,50,60,80,7,7,,,,,33,,,,3,33,Mexico,945,1,1,0
2021,606,5,3,0,53,5,0,80,50,70,90,5,6,,,,,33,,0,10,3,33,Mexico,945,1,1,0
2020,349,6,3,1,59,6,0,70,80,80,90,10,10,,,,,,15,,,1,15,Peru,946,0,1,0
2021,228,6,3,1,60,6,0,80,60,90,90,10,10,,,,,,15,-20,10,1,15,Peru,946,1,1,0
2020,259,5,3,0,27,3,0,70,70,30,70,5,9,,,,,34,,,,2,34,Mexico,947,0,0,1
2020,662,6,3,1,52,5,0,70,40,90,90,8,7,,,,,,15,,,1,15,Peru,948,1,0,1
2020,429,6,1,0,18,2,0,90,70,0,80,6,5,,,,,,15,,,1,15,Peru,949,1,0,1
2020,237,2,3,0,22,2,0,50,50,80,100,5,8,,2826,,,,,,,2,2826,Brazil,950,1,1,0
2021,323,2,3,0,23,2,0,50,60,75,90,5,8,,2826,,,,,10,-5,1,2826,Brazil,950,1,1,0
2020,173,6,1,1,31,3,0,,0,90,,5,9,,,,,,2,,,1,2,Peru,951,1,0,1
2020,192,3,3,1,51,5,0,80,20,50,80,7,10,,,1,,,,,,3,1,Colombia,952,0,1,0
2021,353,3,3,1,51,5,0,,20,90,,10,10,,,1,,,,0,40,3,1,Colombia,952,0,1,0
2020,153,6,3,1,38,4,0,10,70,10,10,5,9,,,,,,15,,,2,15,Peru,953,1,0,1
2020,271,2,3,1,44,4,0,70,30,80,100,7,7,,2841,,,,,,,3,2841,Brazil,954,1,0,1
2020,420,6,3,1,42,4,0,75,50,70,85,4,9,,,,,,8,,,2,8,Peru,955,0,0,1
2020,318,1,1,1,52,5,0,50,60,0,50,2,9,1,,,,,,,,2,1,Argentina,956,1,1,0
2021,601,1,1,1,53,5,1,50,70,20,50,5,10,1,,,,,,10,20,1,1,Argentina,956,0,1,0
2020,491,6,3,1,38,4,0,60,100,75,50,5,7,,,,,,4,,,2,4,Peru,957,1,0,1
2020,348,5,1,1,59,6,0,29,80,100,100,1,9,,,,,34,,,,1,34,Mexico,958,0,1,0
2021,281,5,3,1,60,6,1,60,100,20,100,8,9,,,,,34,,20,-80,1,34,Mexico,958,0,1,0
2020,364,6,1,0,77,7,0,90,75,95,95,5,9,,,,,,15,,,3,15,Peru,959,0,0,1
2020,534,6,1,1,43,4,0,90,90,40,90,7,7,,,,,,15,,,2,15,Peru,960,1,0,1
2020,217,1,1,1,23,2,0,50,90,90,80,7,8,2,,,,,,,,1,2,Argentina,961,0,0,1
2020,469,4,3,0,34,3,0,50,0,60,50,9,10,,,,13,,,,,1,13,Chile,962,1,0,1
2020,387,4,3,0,36,4,0,0,50,10,50,0,10,,,,8,,,,,1,8,Chile,963,1,1,0
2021,896,4,3,0,37,4,1,,89,0,100,5,10,,,,8,,,39,-10,2,8,Chile,963,0,1,0
2020,146,3,1,1,41,4,0,70,50,30,70,5,10,,,1,,,,,,1,1,Colombia,964,1,1,0
2021,211,3,1,1,42,4,1,80,70,70,80,7,10,,,1,,,,20,40,1,1,Colombia,964,0,1,0
2020,271,4,1,1,56,6,0,80,70,70,80,5,8,,,,13,,,,,2,13,Chile,965,0,1,0
2021,488,4,1,1,56,6,1,80,90,80,80,4,8,,,,13,,,20,10,2,13,Chile,965,0,1,0
2020,260,3,3,1,21,2,0,85,70,30,80,0,8,,,1,,,,,,2,1,Colombia,966,0,0,1
2020,178,1,3,1,46,5,0,50,50,60,70,7,8,2,,,,,,,,1,2,Argentina,967,1,1,0
2021,706,1,1,1,47,5,0,30,50,50,75,8,7,2,,,,,,0,-10,1,2,Argentina,967,1,1,0
2020,281,1,3,1,51,5,0,70,20,50,90,5,7,2,,,,,,,,2,2,Argentina,968,1,0,1
2020,409,1,3,0,43,4,0,20,20,30,20,5,8,5,,,,,,,,4,5,Argentina,969,1,0,1
2020,255,4,1,1,36,4,0,80,50,50,100,5,5,,,,9,,,,,2,9,Chile,970,1,1,0
2021,230,4,3,1,37,4,1,70,40,70,,5,7,,,,9,,,-10,20,2,9,Chile,970,1,1,0
2020,396,2,3,1,49,5,0,30,30,40,50,5,5,,2841,,,,,,,3,2841,Brazil,971,1,1,0
2021,643,2,3,1,49,5,0,,20,40,50,3,5,,2841,,,,,-10,0,4,2841,Brazil,971,1,1,0
2020,235,3,3,0,29,3,0,50,70,30,50,5,8,,,12,,,,,,3,12,Colombia,972,1,0,1
2020,354,2,3,0,39,4,0,30,50,100,90,0,7,,2834,,,,,,,1,2834,Brazil,973,0,0,1
2020,245,3,1,1,29,3,0,100,100,100,100,5,8,,,2,,,,,,2,2,Colombia,974,1,1,0
2021,233,3,3,1,30,3,0,70,100,100,100,5,9,,,2,,,,0,0,3,2,Colombia,974,1,1,0
2020,306,3,3,1,27,3,0,70,60,80,70,10,8,,,1,,,,,,2,1,Colombia,975,1,0,1
2020,189,3,1,1,39,4,0,70,80,50,70,4,10,,,1,,,,,,2,1,Colombia,976,0,0,1
2020,232,3,3,0,27,3,0,100,90,70,70,7,9,,,4,,,,,,3,4,Colombia,977,1,1,0
2021,466,3,3,0,28,3,0,100,80,30,60,7,9,,,4,,,,-10,-40,3,4,Colombia,977,1,1,0
2020,215,1,1,0,55,5,0,70,70,30,70,2,9,2,,,,,,,,1,2,Argentina,978,0,1,0
2021,538,1,1,0,56,6,0,,70,60,80,2,9,2,,,,,,0,30,1,2,Argentina,978,1,1,0
2020,473,2,3,0,46,5,0,50,50,50,50,5,7,,2841,,,,,,,3,2841,Brazil,979,1,0,1
2020,1162,6,1,0,50,5,0,60,80,40,80,5,9,,,,,,15,,,2,15,Peru,980,1,1,0
2021,1094,6,1,0,51,5,0,70,65,60,85,5,9,,,,,,15,-15,20,2,15,Peru,980,1,1,0
2020,322,4,1,0,49,5,0,70,60,70,70,5,9,,,,5,,,,,2,5,Chile,981,1,1,0
2021,292,4,1,0,50,5,1,95,90,60,90,3,10,,,,5,,,30,-10,2,5,Chile,981,1,1,0
2020,301,1,1,1,23,2,0,60,80,40,80,8,4,2,,,,,,,,3,2,Argentina,982,1,1,0
2021,254,1,1,1,24,2,0,60,70,80,80,6,5,2,,,,,,-10,40,3,2,Argentina,982,1,1,0
2020,710,4,3,0,21,2,0,40,40,65,40,5,5,,,,13,,,,,3,13,Chile,983,0,1,0
2021,406,4,3,0,22,2,1,50,70,60,70,5,5,,,,13,,,30,-5,4,13,Chile,983,0,1,0
2020,270,6,3,1,32,3,0,60,99,15,59,5,8,,,,,,15,,,4,15,Peru,984,1,1,0
2021,680,6,3,1,33,3,0,90,89,95,95,8,9,,,,,,15,-10,80,1,15,Peru,984,1,1,0
2020,944,1,1,0,32,3,0,,10,40,,5,8,12,,,,,,,,3,12,Argentina,985,0,0,1
2020,1056,1,1,1,54,5,0,,10,70,50,5,7,2,,,,,,,,3,2,Argentina,986,0,1,0
2021,513,1,1,1,55,5,0,,10,50,50,5,7,2,,,,,,,-20,3,2,Argentina,986,1,1,0
2020,1209,6,3,1,52,5,0,70,60,80,90,5,9,,,,,,4,,,2,4,Peru,987,0,1,0
2021,497,6,2,1,53,5,0,,75,80,90,6,9,,,,,,4,15,0,2,4,Peru,987,0,1,0
2020,243,4,3,0,54,5,0,40,50,50,30,5,5,,,,13,,,,,3,13,Chile,988,1,1,0
2021,581,4,3,0,55,5,1,,90,20,,5,5,,,,13,,,40,-30,2,13,Chile,988,1,1,0
2020,269,5,1,1,65,6,0,100,50,39,100,5,8,,,,,28,,,,2,28,Mexico,989,1,1,0
2021,540,5,1,1,66,7,1,90,80,40,90,1,8,,,,,28,,30,1,2,28,Mexico,989,0,1,0
2020,164,5,3,1,26,3,0,50,80,89,100,5,9,,,,,28,,,,2,28,Mexico,990,1,1,0
2021,563,5,1,1,27,3,1,10,95,90,100,5,9,,,,,28,,15,1,2,28,Mexico,990,1,1,0
2020,457,4,3,1,53,5,0,68,19,23,57,9,10,,,,5,,,,,3,5,Chile,991,1,0,1
2020,620,4,3,0,25,2,0,75,80,85,70,5,7,,,,9,,,,,2,9,Chile,992,1,0,1
2020,327,6,3,0,31,3,0,,20,50,,6,9,,,,,,12,,,2,12,Peru,993,1,0,1
2020,273,5,3,1,46,5,0,1,1,1,40,2,9,,,,,28,,,,3,28,Mexico,994,1,0,1
2020,979,1,3,0,24,2,0,40,90,90,90,5,5,3,,,,,,,,3,3,Argentina,995,0,0,1
2020,390,3,1,0,22,2,0,50,50,70,50,5,8,,,1,,,,,,3,1,Colombia,996,0,1,0
2021,1143,3,1,0,23,2,1,50,70,70,80,8,8,,,1,,,,20,0,3,1,Colombia,996,1,1,0
2020,217,1,1,1,52,5,0,40,80,30,80,5,9,1,,,,,,,,3,1,Argentina,997,1,1,0
2021,428,1,1,1,52,5,1,80,100,100,100,5,9,1,,,,,,20,70,3,1,Argentina,997,0,1,0
2020,596,4,3,0,48,5,0,0,0,90,0,5,8,,,,4,,,,,3,4,Chile,998,1,0,1
2020,277,5,3,1,50,5,0,80,90,80,60,8,6,,,,,35,,,,2,35,Mexico,999,0,1,0
2021,333,5,3,1,51,5,1,90,90,90,90,5,7,,,,,35,,0,10,1,35,Mexico,999,1,1,0
2020,383,1,3,0,28,3,0,70,30,40,80,5,8,2,,,,,,,,1,2,Argentina,1000,1,1,0
2021,449,1,3,0,29,3,1,80,60,70,80,8,9,2,,,,,,30,30,1,2,Argentina,1000,1,1,0
2020,212,1,3,1,34,3,0,70,80,30,100,4,8,6,,,,,,,,2,6,Argentina,1001,1,0,1
2020,359,3,1,0,40,4,0,50,30,50,70,5,10,,,1,,,,,,2,1,Colombia,1002,1,0,1
2020,335,1,1,1,80,7,0,60,30,80,80,10,7,1,,,,,,,,1,1,Argentina,1003,1,0,1
2020,263,3,1,0,24,2,0,,30,30,,1,8,,,1,,,,,,3,1,Colombia,1004,1,0,1
2020,384,2,3,1,47,5,0,45,40,90,95,10,5,,2838,,,,,,,1,2838,Brazil,1005,1,0,1
2020,194,2,3,1,21,2,0,50,30,70,50,7,5,,2841,,,,,,,3,2841,Brazil,1006,1,0,1
2020,296,6,3,0,22,2,0,93,70,90,75,5,8,,,,,,4,,,1,4,Peru,1007,0,0,1
2020,341,6,3,0,41,4,0,100,30,90,80,5,7,,,,,,15,,,2,15,Peru,1008,0,0,1
2020,261,3,3,0,31,3,0,70,70,90,70,2,7,,,3,,,,,,3,3,Colombia,1009,1,1,0
2021,677,3,1,0,32,3,0,60,100,80,100,2,7,,,3,,,,30,-10,2,3,Colombia,1009,1,1,0
2020,211,4,1,1,38,4,0,20,50,60,80,8,10,,,,13,,,,,1,13,Chile,1010,1,0,1
2020,224,4,3,1,37,4,0,50,10,20,20,5,7,,,,5,,,,,2,5,Chile,1011,0,1,0
2021,297,4,3,1,38,4,1,50,10,30,20,5,5,,,,5,,,0,10,3,5,Chile,1011,1,1,0
2020,256,2,1,1,47,5,0,,10,70,,5,9,,2841,,,,,,,3,2841,Brazil,1012,1,0,1
2020,263,4,3,1,29,3,0,,10,80,,5,5,,,,13,,,,,4,13,Chile,1013,0,0,1
2020,309,2,1,0,23,2,0,70,70,80,80,3,8,,2841,,,,,,,2,2841,Brazil,1014,1,1,0
2021,228,2,3,0,24,2,1,90,70,90,80,3,9,,2841,,,,,0,10,1,2841,Brazil,1014,0,1,0
2020,477,3,3,1,24,2,0,70,85,80,70,4,5,,,17,,,,,,3,17,Colombia,1015,1,0,1
2020,374,5,1,1,46,5,0,,10,90,,5,7,,,,,50,,,,2,50,Mexico,1016,0,1,0
2021,592,5,1,1,47,5,0,,50,50,50,5,7,,,,,50,,,-40,2,50,Mexico,1016,1,1,0
2020,228,6,3,0,32,3,0,70,40,70,80,5,10,,,,,,6,,,1,6,Peru,1017,1,1,0
2021,254,6,3,0,33,3,1,,15,40,39,5,10,,,,,,6,-25,-30,1,6,Peru,1017,1,1,0
2020,251,6,3,1,56,6,0,100,50,0,100,5,7,,,,,,7,,,1,7,Peru,1018,1,1,0
2021,371,6,3,1,57,6,1,2,1,60,20,5,7,,,,,,7,-49,60,1,7,Peru,1018,1,1,0
2020,376,5,1,0,40,4,0,60,40,80,40,7,7,,,,,45,,,,2,45,Mexico,1019,1,0,1
2020,654,6,1,1,47,5,0,90,80,0,85,5,9,,,,,,15,,,2,15,Peru,1020,1,1,0
2021,494,6,1,1,48,5,1,60,60,0,60,5,10,,,,,,15,-20,0,2,15,Peru,1020,1,1,0
2020,315,4,3,0,32,3,0,0,0,10,60,4,9,,,,8,,,,,1,8,Chile,1021,1,0,1
2020,225,1,3,1,42,4,0,80,20,70,100,7,10,2,,,,,,,,2,2,Argentina,1022,1,0,1
2020,460,2,1,1,42,4,0,80,40,100,100,8,9,,2826,,,,,,,3,2826,Brazil,1023,1,0,1
2020,219,6,1,1,61,6,0,,40,90,,5,9,,,,,,4,,,2,4,Peru,1024,1,0,1
2020,444,5,3,0,27,3,0,50,79,80,70,5,10,,,,,48,,,,1,48,Mexico,1025,1,1,0
2021,513,5,3,0,28,3,1,80,88,90,80,5,10,,,,,48,,9,10,1,48,Mexico,1025,1,1,0
2020,182,1,3,0,28,3,0,50,50,50,50,5,9,2,,,,,,,,2,2,Argentina,1026,1,1,0
2021,262,1,3,0,28,3,1,,40,80,50,5,9,2,,,,,,-10,30,2,2,Argentina,1026,1,1,0
2020,650,4,3,1,56,6,0,60,0,0,50,5,5,,,,4,,,,,4,4,Chile,1027,1,1,0
