"","geoid","geoname","distname","district","State_FIPS","state.y","year.x","general2p","general2palt","minorityprimarymargin","incumbentrunning","incumbentwins","womanwins","party","Dem_2pyShare","Total.x","uniquedist_noyear","uniquedist","pctWhite","pctBlack","RDDBlack","pctLatino","RDDLatino","pctAsian","RDDAsian","uncontestedgen","Upper.x","mmd2keep"
"462","61000US09017","State Senate District 17 (2018), Connecticut","17","17",9,"CT",2018,0.498850636882386,0.498850636882386,0.059897848630243,1,0,0,"Democratic",0.568420609352957,72500,"CT 1 17","2018 CT 1 17",0.692413793103448,0.155655172413793,0,0.112965517241379,1,0.0260689655172414,0,NA,1,NA
"463","61000US10017","State Senate District 17 (2018), Delaware","17",NA,10,"DE",2018,0.357295177822109,0.357295177822109,-0.350762527233115,0,0,0,"Republican",0.615895122970533,34725,"DE 1 17","2018 DE 1 17",0.515334773218143,0.375089992800576,1,0.0561555075593952,0,0.0169906407487401,0,NA,1,NA
"464","61000US13017","State Senate District 17 (2018), Georgia","17","17",13,"GA",2018,0.54467552238073,0.54467552238073,-0.845829569406805,1,1,0,"Republican",0.419400204784051,132690,"GA 1 17","2018 GA 1 17",0.597859672921848,0.338495741954933,1,0.0346672695757028,0,0.011945135277715,0,NA,1,NA
"465","61000US16017","State Senate District 17 (2018), Idaho","17",NA,16,"ID",2020,0.617888127306715,0.617888127306715,-0.516383640277446,0,0,1,"Democratic",0.578716512585195,34910,"ID 1 17","2020 ID 1 17",0.840590088799771,0.00802062446290461,0,0.100830707533658,1,0.0190489830993985,0,NA,1,NA
"466","61000US48017","State Senate District 17 (2018), Texas","17","17",48,"TX",2018,0.476368196240748,0.476368196240748,-0.117994470972606,1,0,1,"Democratic",0.495313365023004,578860,"TX 1 17","2018 TX 1 17",0.53611408630757,0.139973395985212,1,0.184345092077532,0,0.124028262446878,0,NA,1,NA
"467","61000US54017","State Senate District 17 (2018), West Virginia","17","17",54,"WV",2018,0.475412630323002,0.475412630323002,-0.153658059467919,1,0,0,"Democratic",0.391926559704908,80215,"WV 1 17","2018 WV 1 17",0.935298884248582,0.0327245527644456,1,0.00666957551580128,0,0.00959920214423736,0,NA,1,NA
"468","61000US15018","State Senate District 18 (2018), Hawaii","18",NA,15,"HI",2018,0.32984441301273,0.32984441301273,0.360902255639098,1,0,0,"Republican",0.627114220087701,42815,"HI 1 18","2018 HI 1 18",0.151815952353147,0.0239402078710732,0,0.0810463622562186,0,0.550157655027444,1,NA,1,NA
"469","61000US44018","State Senate District 18 (2018), Rhode Island","18","18",44,"RI",2020,NA,1,0.231372549019608,1,0,1,"Democratic",0.61058307439225,21990,"RI 1 18","2020 RI 1 18",0.847203274215553,0.0495679854479309,0,0.075943610732151,1,0.0102319236016371,0,1,1,NA
"470","61000US15019","State Senate District 19 (2018), Hawaii","19","19",15,"HI",2020,0.41653275356839,0.41653275356839,NA,0,0,1,"Democratic",0.562822997416021,42290,"HI 1 19","2020 HI 1 19",0.186805391345472,0.0390163159139276,NA,0.109009222038307,NA,0.468668716008513,NA,NA,1,NA
"471","61000US15019","State Senate District 19 (2018), Hawaii","19","19",15,"HI",2018,0.495282251504799,0.495282251504799,-0.341750841750842,0,0,0,"Democratic",0.562822997416021,42290,"HI 1 19","2018 HI 1 19",0.186805391345472,0.0390163159139276,0,0.109009222038307,0,0.468668716008513,0,NA,1,NA
"472","61000US15002","State Senate District 2 (2018), Hawaii","2","2",15,"HI",2020,NA,1,0.56631415542835,0,0,1,"Democratic",0.712428614367298,36420,"HI 1 2","2020 HI 1 2",0.388797364085667,0.0042559033498078,0,0.142915980230643,0,0.276359143327842,1,1,1,NA
"473","61000US26002","State Senate District 2 (2018), Michigan","2",NA,26,"MI",2018,0.757218290079766,0.757218290079766,NA,0,0,0,"Democratic",0.795127619811421,156450,"MI 1 2","2018 MI 1 2",0.325407478427613,0.569383189517418,NA,0.0505592841163311,NA,0.0356983061681048,NA,NA,1,NA
"474","61000US37002","State Senate District 2 (2018), North Carolina","2","2",37,"NC",2018,0.364869266530455,0.364869266530455,-0.00934101087651951,1,0,1,"Democratic",0.33888794806661,144065,"NC 1 2","2018 NC 1 2",0.78402110158609,0.150765279561309,1,0.0352618609655364,0,0.0116266962829278,0,NA,1,NA
"475","61000US39002","State Senate District 2 (2018), Ohio","2","2",39,"OH",2020,0.378150404433488,0.378150404433488,-0.0432024687124979,1,0,0,"Democratic",0.457323154228641,279225,"OH 1 2","2020 OH 1 2",0.903608201271376,0.0358492255349628,0,0.039054525919957,0,0.00959799444892112,0,NA,1,NA
"476","61000US04020","State Senate District 20 (2018), Arizona","20",NA,4,"AZ",2018,0.479132727111164,0.479132727111164,-0.0326147816349384,0,0,0,"Democratic",0.457104677060134,170780,"AZ 1 20","2018 AZ 1 20",0.714603583557794,0.0441210914627006,0,0.177128469375805,1,0.031970956786509,0,NA,1,NA
"477","61000US17020","State Senate District 20 (2018), Illinois","20","20",17,"IL",2018,NA,1,0.467200725513906,1,1,1,"Democratic",0.872430946458961,130640,"IL 1 20","2018 IL 1 20",0.456139007960808,0.0361298224127373,0,0.42043018983466,1,0.0677434170238824,0,1,1,NA
"478","61000US40020","State Senate District 20 (2018), Oklahoma","20",NA,40,"OK",2018,0.700895324416934,0.700895324416934,-0.25999238675295,0,0,0,"Republican",0.21705743509048,61125,"OK 1 20","2018 OK 1 20",0.813333333333333,0.0534969325153374,0,0.0388548057259714,0,0.00343558282208589,1,NA,1,NA
"479","61000US15021","State Senate District 21 (2018), Hawaii","21",NA,15,"HI",2018,0.589225930810591,0.589225930810591,0.735591728992521,1,1,1,"Democratic",0.571894093686354,35620,"HI 1 21","2018 HI 1 21",0.140510948905109,0.0108085345311623,0,0.148933183604716,0,0.437535092644582,1,NA,1,NA
"480","61000US04022","State Senate District 22 (2018), Arizona","22",NA,4,"AZ",2020,0.636347597671182,0.636347597671182,-0.484812976748461,1,1,0,"Republican",0.351800208487397,183945,"AZ 1 22","2020 AZ 1 22",0.826252412405882,0.0333523607600098,0,0.0916850145423904,0,0.0319388947783305,1,NA,1,NA
"481","61000US12022","State Senate District 22 (2018), Florida","22","22",12,"FL",2018,0.47178165807775,0.47178165807775,-0.321254887002956,1,0,0,"Democratic",0.46574382035125,389880,"FL 1 22","2018 FL 1 22",0.648712424335693,0.137580794090489,0,0.179491125474505,1,0.0206089053041962,0,NA,1,NA
"482","61000US17022","State Senate District 22 (2018), Illinois","22","22",17,"IL",2020,NA,1,0.63049369624131,1,1,1,"Democratic",0.666006452096932,122895,"IL 1 22","2020 IL 1 22",0.543553439928394,0.0649741649375483,0,0.273322755197526,1,0.105944098620774,0,1,1,NA
"483","61000US19022","State Senate District 22 (2018), Iowa","22","22",19,"IA",2020,0.498219558797985,0.498219558797985,-0.585108672261674,0,0,0,"Republican",0.519199789109868,52405,"IA 1 22","2020 IA 1 22",0.908024043507299,0.0274782940559107,1,0.0330121171643927,0,0.0221352924339281,0,NA,1,NA
"484","61000US28022","State Senate District 22 (2018), Mississippi","22",NA,28,"MS",2019,0.524159507374485,0.524159507374485,0.21319985168706,0,0,0,"Democratic",NA,46930,"MS 1 22","2019 MS 1 22",0.457809503515875,0.509588749200938,1,0.0215214148732154,0,0.0066055827828681,0,NA,1,NA
"485","61000US08023","State Senate District 23 (2018), Colorado","23","23",8,"CO",2020,0.551399493054539,0.551399493054539,-0.104703105138914,0,0,1,"Republican",0.445992768093259,128625,"CO 1 23","2020 CO 1 23",0.842099125364431,0.00641399416909621,1,0.102818270165209,0,0.0304761904761905,0,NA,1,NA
"486","61000US36023","State Senate District 23 (2018), New York","23","23",36,"NY",2020,NA,1,-0.468648998060763,1,1,1,"Democratic",0.626484567437235,200400,"NY 1 23","2020 NY 1 23",0.493662674650699,0.170508982035928,0,0.200499001996008,0,0.118962075848303,1,1,1,NA
"487","61000US36023","State Senate District 23 (2018), New York","23","23",36,"NY",2018,0.713311878755212,0.713311878755212,-0.471040309446254,1,1,1,"Democratic",0.626484567437235,200400,"NY 1 23","2018 NY 1 23",0.493662674650699,0.170508982035928,1,0.200499001996008,0,0.118962075848303,0,NA,1,NA
"488","61000US44023","State Senate District 23 (2018), Rhode Island","23","23",44,"RI",2018,0.555089285714286,0.555089285714286,0.0117462803445576,0,0,1,"Republican",0.400843546076715,23260,"RI 1 23","2018 RI 1 23",0.947334479793637,0.00644883920894239,0,0.0214961306964746,1,0.00859845227858985,0,NA,1,NA
"489","61000US12025","State Senate District 25 (2018), Florida","25","25",12,"FL",2020,0.412929570970469,0.412929570970469,-0.441793775184792,1,0,1,"Democratic",0.440531674751788,378040,"FL 1 25","2020 FL 1 25",0.727740450745953,0.134496349592636,0,0.114181039043487,1,0.0129880435932706,0,NA,1,NA
"490","61000US18025","State Senate District 25 (2018), Indiana","25",NA,18,"IN",2018,0.540547256813099,0.540547256813099,-0.296571618772884,1,1,0,"Democratic",0.473364400584795,101860,"IN 1 25","2018 IN 1 25",0.854309837031219,0.101659139996073,1,0.0207147064598468,0,0.00785391714117416,0,NA,1,NA
"491","61000US39025","State Senate District 25 (2018), Ohio","25",NA,39,"OH",2018,0.749971155843057,0.749971155843057,-0.200063361317915,1,1,0,"Democratic",0.717041611397009,261535,"OH 1 25","2018 OH 1 25",0.548167549276387,0.407173036113713,1,0.0199017339935381,0,0.0104192555489705,0,NA,1,NA
"492","61000US13026","State Senate District 26 (2018), Georgia","26","26",13,"GA",2020,NA,1,NA,1,1,0,"Democratic",0.642665389694252,119610,"GA 1 26","2020 GA 1 26",0.369826937547028,0.599322799097065,NA,0.0144636736058858,NA,0.00685561407909038,NA,1,1,NA
"493","61000US30026","State Senate District 26 (2018), Montana","26","26",30,"MT",2020,0.525495750708215,0.525495750708215,-0.140103780578206,1,0,0,"Republican",0.400718390804598,15745,"MT 1 26","2020 MT 1 26",0.825976500476342,0.00412829469672912,0,0.0762146713242299,1,0.0117497618291521,0,NA,1,NA
"494","61000US55026","State Senate District 26 (2018), Wisconsin","26","26",55,"WI",2020,NA,1,-0.133749288675717,0,0,1,"Democratic",0.852603159546135,145940,"WI 1 26","2020 WI 1 26",0.835274770453611,0.0471769220227491,1,0.0403933123201316,0,0.0518706317664794,0,1,1,NA
"495","61000US56026","State Senate District 26 (2018), Wyoming","26","26",56,"WY",2020,NA,1,0.2477818653971,0,0,0,"Republican",0.160525048169557,14960,"WY 1 26","2020 WY 1 26",0.857954545454545,0.0113636363636364,0,0.0628342245989305,1,0.00167112299465241,0,1,1,NA
"496","61000US05027","State Senate District 27 (2018), Arkansas","27","27",5,"AR",2020,0.389235162270871,0.389235162270871,0.326962061975094,1,0,1,"Democratic",0.405456728755341,59545,"AR 1 27","2020 AR 1 27",0.649508774876144,0.3226131497187,1,0.0122596355697372,0,0.00302292383911328,0,NA,1,NA
"497","61000US12027","State Senate District 27 (2018), Florida","27","27",12,"FL",2020,0.604989555234178,0.604989555234178,0.496909919470629,0,0,0,"Republican",0.398633849113929,401605,"FL 1 27","2020 FL 1 27",0.794213219456929,0.0649767806675714,0,0.116084212098953,1,0.0155625552470711,0,NA,1,NA
"498","61000US46027","State Senate District 27 (2018), South Dakota","27","27",46,"SD",2018,0.585712007654282,0.585712007654282,0.111504424778761,0,0,1,"Democratic",0.508884575182918,15445,"SD 1 27","2018 SD 1 27",0.289090320492069,0.000971188086759469,0,0.0246034315312399,0,0.00129491744901263,0,NA,1,NA
"499","61000US23028","State Senate District 28 (2018), Maine","28","28",23,"ME",2018,NA,1,-0.171369058890362,0,0,1,"Democratic",0.766254568424852,31665,"ME 1 28","2018 ME 1 28",0.905416074530238,0.0214748144639192,1,0.0192641717985157,0,0.0331596399810516,0,1,1,NA
"500","61000US55028","State Senate District 28 (2018), Wisconsin","28","28",55,"WI",2020,0.59662545319327,0.59662545319327,0.175928662922455,0,0,0,"Republican",0.398136188473404,135355,"WI 1 28","2020 WI 1 28",0.899412655609324,0.0230504968416387,1,0.0440692992501201,0,0.0218314801817443,0,NA,1,NA
"501","61000US13029","State Senate District 29 (2018), Georgia","29","29",13,"GA",2018,0.370073909197272,0.370073909197272,-0.457808097286074,0,0,1,"Democratic",0.36710819908942,136275,"GA 1 29","2018 GA 1 29",0.651403412217942,0.276866629976151,1,0.0379746835443038,0,0.0177582095028435,0,NA,1,NA
"502","61000US44029","State Senate District 29 (2018), Rhode Island","29","29",44,"RI",2020,0.659074011490368,0.659074011490368,-0.163636363636364,1,1,0,"Democratic",0.522810364012081,21610,"RI 1 29","2020 RI 1 29",0.895881536325775,0.0168903285515965,1,0.0543729754743174,0,0.020823692734845,0,NA,1,NA
"503","61000US44029","State Senate District 29 (2018), Rhode Island","29","29",44,"RI",2018,NA,1,-0.311038607939097,1,1,0,"Democratic",0.522810364012081,21610,"RI 1 29","2018 RI 1 29",0.895881536325775,0.0168903285515965,1,0.0543729754743174,0,0.020823692734845,0,1,1,NA
"504","61000US12003","State Senate District 3 (2018), Florida","3","3",12,"FL",2020,0.46618693872801,0.46618693872801,0.574780058651026,0,0,1,"Republican",0.544824560656268,379675,"FL 1 3","2020 FL 1 3",0.621900309475209,0.299558833212616,1,0.0485020082965694,0,0.0141963521432804,0,NA,1,NA
"505","61000US15003","State Senate District 3 (2018), Hawaii","3",NA,15,"HI",2018,NA,1,0.091138601363292,0,0,0,"Democratic",0.637332973410717,38085,"HI 1 3","2018 HI 1 3",0.468819745306551,0.0124721018773795,0,0.0773270316397532,0,0.275305238282789,1,1,1,NA
"506","61000US26003","State Senate District 3 (2018), Michigan","3",NA,26,"MI",2018,0.8423838576147,0.8423838576147,0.0282610122759798,0,0,1,"Democratic",0.833694041105346,165810,"MI 1 3","2018 MI 1 3",0.40208672577046,0.546740244858573,1,0.022495627525481,0,0.00859417405464085,0,NA,1,NA
"507","61000US39003","State Senate District 3 (2018), Ohio","3",NA,39,"OH",2018,0.50266699956874,0.50266699956874,0.436160882094976,0,0,1,"Democratic",0.557306367014106,264190,"OH 1 3","2018 OH 1 3",0.761308149437905,0.162931980771415,0,0.0278776638025663,0,0.0215186040349748,1,NA,1,NA
"508","61000US41003","State Senate District 3 (2018), Oregon","3","3",41,"OR",2018,0.447849735743232,0.447849735743232,0.0466003162496512,0,0,1,"Republican",0.530909964129733,101070,"OR 1 3","2018 OR 1 3",0.86796279806075,0.00648065697041654,0,0.0758385277530425,1,0.0168694963886415,0,NA,1,NA
"509","61000US49003","State Senate District 3 (2018), Utah","3",NA,49,"UT",2018,0.299611626158857,0.299611626158857,0.177814029363785,1,0,0,"Republican",0.705259496850485,68055,"UT 1 3","2018 UT 1 3",0.774520608331497,0.0261553155535964,0,0.118507089853795,0,0.048931011681728,0,NA,1,NA
"510","61000US26030","State Senate District 30 (2018), Michigan","30",NA,26,"MI",2018,0.648980994379311,0.648980994379311,-0.154172629916597,0,0,0,"Republican",0.337027877697842,207595,"MI 1 30","2018 MI 1 30",0.889568631229076,0.0134637154074038,0,0.0612490666923577,1,0.0211469447722729,0,NA,1,NA
"511","61000US47030","State Senate District 30 (2018), Tennessee","30","30",47,"TN",2020,NA,1,-0.409344251014931,1,1,1,"Democratic",0.822374645222327,132450,"TN 1 30","2020 TN 1 30",0.263533408833522,0.688297470743677,1,0.0245375613439034,0,0.0110607776519441,0,1,1,NA
"512","61000US13031","State Senate District 31 (2018), Georgia","31","31",13,"GA",2020,0.708627610931026,0.708627610931026,0.0108020265748972,0,0,0,"Republican",0.245707543331435,133205,"GA 1 31","2020 GA 1 31",0.796066213730716,0.141924101948125,0,0.04286625877407,1,0.00517998573627116,0,NA,1,NA
"513","61000US36031","State Senate District 31 (2018), New York","31","31",36,"NY",2018,0.933101576163346,0.933101576163346,NA,1,0,0,"Democratic",0.928635024443941,216780,"NY 1 31","2018 NY 1 31",0.375034597287573,0.0943814004982009,NA,0.47119199188117,NA,0.0430620905987637,NA,NA,1,NA
"514","61000US47031","State Senate District 31 (2018), Tennessee","31",NA,47,"TN",2018,0.49109184570926,0.49109184570926,0.0525238744884038,1,0,1,"Democratic",0.47441662327827,150985,"TN 1 31","2018 TN 1 31",0.642944663377157,0.290823591747525,0,0.0229824154717356,1,0.0280160280822598,0,NA,1,NA
"515","61000US08032","State Senate District 32 (2018), Colorado","32",NA,8,"CO",2018,0.755045962521777,0.755045962521777,0.0756271059528267,0,0,0,"Democratic",0.763873847698037,116060,"CO 1 32","2018 CO 1 32",0.71269171118387,0.0242977770118904,0,0.205195588488713,1,0.0361450973634327,0,NA,1,NA
"516","61000US36032","State Senate District 32 (2018), New York","32","32",36,"NY",2020,NA,1,NA,1,1,0,"Democratic",0.947766968826,189390,"NY 1 32","2020 NY 1 32",0.0237604942182797,0.351391308939226,NA,0.58094408363694,NA,0.030281429853741,NA,1,1,NA
"517","61000US37033","State Senate District 33 (2018), North Carolina","33","33",37,"NC",2020,0.294616448354012,0.294616448354012,0.134032078767667,0,0,1,"Democratic",0.265918811076864,150955,"NC 1 33","2020 NC 1 33",0.80285515550992,0.144049551190752,1,0.0281540856546653,0,0.00914179722433838,0,NA,1,NA
"518","61000US08034","State Senate District 34 (2018), Colorado","34",NA,8,"CO",2018,0.831348538190724,0.831348538190724,0.440822662010089,0,0,1,"Democratic",0.825335687970039,112410,"CO 1 34","2018 CO 1 34",0.614580553331554,0.0382083444533404,0,0.305622275598256,0,0.0187705720131661,0,NA,1,NA
"519","61000US27034","State Senate District 34 (2018), Minnesota","34","34",27,"MN",2020,0.492178577608583,0.492178577608583,-0.436163638610802,1,0,1,"Democratic",0.48434510349626,64315,"MN 1 34","2020 MN 1 34",0.908186270698904,0.0254217523128353,1,0.0126720049755112,0,0.0417476482935552,0,NA,1,NA
"520","61000US37034","State Senate District 34 (2018), North Carolina","34","34",37,"NC",2018,0.302689180737961,0.302689180737961,0.0621336459554514,0,0,0,"Democratic",0.305699538645305,153810,"NC 1 34","2018 NC 1 34",0.840192445224628,0.104414537416293,1,0.0328977309667772,0,0.0121253494571224,0,NA,1,NA
"521","61000US35035","State Senate District 35 (2018), New Mexico","35","35",35,"NM",2020,0.419524521685318,0.419524521685318,0.0982318271119842,1,0,1,"Democratic",0.449438902743142,33605,"NM 1 35","2020 NM 1 35",0.506918613301592,0.0114566284779051,0,0.454099092396965,1,0.00413628924267222,0,NA,1,NA
"522","61000US21036","State Senate District 36 (2018), Kentucky","36",NA,21,"KY",2018,0.533676803216889,0.533676803216889,-0.806290875116786,1,1,1,"Republican",0.485883736559304,89040,"KY 1 36","2018 KY 1 36",0.843441150044924,0.0925988319856244,0,0.0237533692722372,0,0.0241913746630728,1,NA,1,NA
"523","61000US13037","State Senate District 37 (2018), Georgia","37","37",13,"GA",2020,0.429607605484433,0.429607605484433,0.585877406717309,1,0,1,"Democratic",0.395211148937139,133480,"GA 1 37","2020 GA 1 37",0.70141594246329,0.191339526520827,1,0.0575741684147438,0,0.0336005394066527,0,NA,1,NA
"524","61000US37038","State Senate District 38 (2018), North Carolina","38","38",37,"NC",2020,0.781374342340983,0.781374342340983,NA,1,1,0,"Democratic",0.74397415511976,141435,"NC 1 38","2020 NC 1 38",0.33368685261781,0.556651465337434,NA,0.047689751475943,NA,0.0390992328631527,NA,NA,1,NA
"525","61000US37038","State Senate District 38 (2018), North Carolina","38","38",37,"NC",2018,0.81731898985275,0.81731898985275,NA,1,0,0,"Democratic",0.74397415511976,141435,"NC 1 38","2018 NC 1 38",0.33368685261781,0.556651465337434,NA,0.047689751475943,NA,0.0390992328631527,NA,NA,1,NA
"526","61000US35039","State Senate District 39 (2018), New Mexico","39","39",35,"NM",2020,0.444479609367936,0.444479609367936,-0.0243784697079411,1,0,0,"Republican",0.55620287868403,34280,"NM 1 39","2020 NM 1 39",0.445886814469078,0.0072928821470245,0,0.52085764294049,1,0.00743873978996499,0,NA,1,NA
"527","61000US12004","State Senate District 4 (2018), Florida","4","4",12,"FL",2018,0.649490095457609,0.649490095457609,-0.747206728179465,1,1,0,"Republican",0.358803478836741,378385,"FL 1 4","2018 FL 1 4",0.763283428254291,0.107998467169682,0,0.0686337989085191,1,0.0387700358100876,0,NA,1,NA
"528","61000US26004","State Senate District 4 (2018), Michigan","4","4",26,"MI",2018,0.782881086470319,0.782881086470319,-0.059982126899017,0,0,0,"Democratic",0.769646618804007,171720,"MI 1 4","2018 MI 1 4",0.397827859305847,0.497030048916841,1,0.0788492895411134,0,0.00652224551595621,0,NA,1,NA
"529","61000US29004","State Senate District 4 (2018), Missouri","4","4",29,"MO",2018,0.770667931174638,0.770667931174638,0.143374550805014,0,0,1,"Democratic",0.752460323392381,135045,"MO 1 4","2018 MO 1 4",0.6342330334333,0.314672886815506,1,0.017845903217446,0,0.018179125476693,0,NA,1,NA
"530","61000US13040","State Senate District 40 (2018), Georgia","40","40",13,"GA",2018,0.54755474745314,0.54755474745314,-0.343638313080772,1,0,1,"Democratic",0.571807765669392,117480,"GA 1 40","2018 GA 1 40",0.659261150834185,0.185137895812053,1,0.0643513789581205,0,0.0720122574055158,0,NA,1,NA
"531","61000US17040","State Senate District 40 (2018), Illinois","40","40",17,"IL",2020,0.584687313817165,0.584687313817165,-0.201649975373502,1,1,1,"Democratic",0.557517001881059,156025,"IL 1 40","2020 IL 1 40",0.645088928056401,0.25983015542381,1,0.0761736901137638,0,0.00737061368370453,0,NA,1,NA
"532","61000US40040","State Senate District 40 (2018), Oklahoma","40",NA,40,"OK",2018,0.40103084852681,0.40103084852681,-0.196085048936888,1,0,0,"Republican",0.497149329866991,58380,"OK 1 40","2018 OK 1 40",0.709403905447071,0.112452894826996,0,0.0719424460431655,0,0.0331449126413155,1,NA,1,NA
"533","61000US45040","State Senate District 40 (2018), South Carolina","40","40",45,"SC",2020,NA,1,-0.41918458899591,1,1,0,"Democratic",0.664859552685292,74705,"SC 1 40","2020 SC 1 40",0.458403052004551,0.515092697945251,1,0.00937018941168596,0,0.00542132387390402,0,1,1,NA
"534","61000US13041","State Senate District 41 (2018), Georgia","41","41",13,"GA",2018,NA,1,-0.0080756638777737,1,1,0,"Democratic",0.786642962046842,115550,"GA 1 41","2018 GA 1 41",0.295413241021203,0.560320207702293,1,0.0608827347468628,0,0.0659887494591086,0,1,1,NA
"535","61000US35041","State Senate District 41 (2018), New Mexico","41","41",35,"NM",2020,NA,1,0.0649205906937866,0,0,0,"Republican",0.366551815531407,30815,"NM 1 41","2020 NM 1 41",0.404997566120396,0.0399156255070583,0,0.532046081453837,1,0.00210936232354373,0,1,1,NA
"536","61000US36042","State Senate District 42 (2018), New York","42","42",36,"NY",2018,0.518440672588833,0.518440672588833,-0.233660877513711,0,0,1,"Democratic",0.472738633251164,222950,"NY 1 42","2018 NY 1 42",0.750840995738955,0.0860282574568289,0,0.129423637586903,0,0.015429468490693,1,NA,1,NA
"537","61000US42043","State Senate District 43 (2018), Pennsylvania","43","43",42,"PA",2020,NA,1,0.538163796845609,1,1,0,"Democratic",0.758337203901533,199135,"PA 1 43","2020 PA 1 43",0.717001029452382,0.215281090717353,0,0.0202877444949406,1,0.0255856579707234,0,1,1,NA
"538","61000US27044","State Senate District 44 (2018), Minnesota","44","44",27,"MN",2020,0.58764819218552,0.58764819218552,-0.531834019638898,0,0,1,"Democratic",0.599003104737365,62560,"MN 1 44","2020 MN 1 44",0.881553708439898,0.0377237851662404,1,0.0224584398976982,0,0.0428388746803069,0,NA,1,NA
"539","61000US45044","State Senate District 44 (2018), South Carolina","44","44",45,"SC",2020,0.429224323981211,0.429224323981211,0.711655484474957,0,0,1,"Democratic",0.486218798184821,89500,"SC 1 44","2020 SC 1 44",0.679497206703911,0.215921787709497,1,0.0480446927374302,0,0.0267597765363129,0,NA,1,NA
"540","61000US13045","State Senate District 45 (2018), Georgia","45","45",13,"GA",2020,0.44401608463956,0.44401608463956,NA,0,0,1,"Democratic",0.388434771605719,127885,"GA 1 45","2020 GA 1 45",0.638542440473863,0.171638581538101,NA,0.0778824725339172,NA,0.0985260194706181,NA,NA,1,NA
"541","61000US30046","State Senate District 46 (2018), Montana","46","46",30,"MT",2020,0.660609890978038,0.660609890978038,-0.36316095293434,0,0,1,"Democratic",0.624105934660738,17095,"MT 1 46","2020 MT 1 46",0.938286048552208,0.00467973091547236,0,0.0187189236618894,0,0.0090669786487277,0,NA,1,NA
"542","61000US27047","State Senate District 47 (2018), Minnesota","47","47",27,"MN",2020,0.423004242878026,0.423004242878026,-0.739352640545145,0,0,1,"Democratic",0.410606926505886,62150,"MN 1 47","2020 MN 1 47",0.927514078841512,0.0111826226870475,0,0.0265486725663717,0,0.0218825422365245,1,NA,1,NA
"543","61000US28048","State Senate District 48 (2018), Mississippi","48",NA,28,"MS",2019,0.484128225175919,0.484128225175919,0.174065106268496,1,0,0,"Democratic",NA,45655,"MS 1 48","2019 MS 1 48",0.584163837476728,0.347388018836929,1,0.0331836600591392,0,0.0127039754681853,0,NA,1,NA
"544","61000US37048","State Senate District 48 (2018), North Carolina","48","48",37,"NC",2020,0.41096245368251,0.41096245368251,-0.165629860031104,0,0,0,"Democratic",0.498086760152147,151095,"NC 1 48","2020 NC 1 48",0.909361659882855,0.0349118104503789,0,0.0314702670505311,1,0.0116813925014064,0,NA,1,NA
"545","61000US42049","State Senate District 49 (2018), Pennsylvania","49","49",42,"PA",2020,0.401859070464768,0.401859070464768,-0.236306928487317,1,0,1,"Democratic",0.508436456302245,182495,"PA 1 49","2020 PA 1 49",0.877229513137346,0.0698101317844324,1,0.0314255185073564,0,0.00745225896599907,0,NA,1,NA
"546","61000US10005","State Senate District 5 (2018), Delaware","5","5",10,"DE",2020,0.523138442425654,0.523138442425654,-0.295327652071701,1,0,1,"Democratic",0.609478182053606,31575,"DE 1 5","2020 DE 1 5",0.853840063341251,0.0839271575613618,1,0.0194774346793349,0,0.0363895486935867,0,NA,1,NA
"547","61000US13005","State Senate District 5 (2018), Georgia","5","5",13,"GA",2018,NA,1,0.359782977280434,1,0,0,"Democratic",0.749105192209362,86405,"GA 1 5","2018 GA 1 5",0.286615357907529,0.371390544528673,0,0.188530756321972,0,0.129101325154794,1,1,1,NA
"548","61000US26005","State Senate District 5 (2018), Michigan","5",NA,26,"MI",2018,0.80946709986241,0.80946709986241,0.0899772537502519,1,0,1,"Democratic",0.786478470780265,190855,"MI 1 5","2018 MI 1 5",0.419402163946451,0.539336145241152,1,0.0199104031856645,0,0.00476801760498808,0,NA,1,NA
"549","61000US29005","State Senate District 5 (2018), Missouri","5","5",29,"MO",2020,0.871014089729329,0.871014089729329,0.0303178765958673,0,0,0,"Democratic",0.887078053201469,130940,"MO 1 5","2020 MO 1 5",0.416641209714373,0.513975866809226,1,0.026653429051474,0,0.0247823430578891,0,NA,1,NA
"550","61000US37005","State Senate District 5 (2018), North Carolina","5","5",37,"NC",2018,0.553353240500929,0.553353240500929,0.54703196347032,1,1,0,"Democratic",0.524042939071614,149280,"NC 1 5","2018 NC 1 5",0.596396034297964,0.3440179528403,1,0.028637459807074,0,0.0119239013933548,0,NA,1,NA
"551","61000US56005","State Senate District 5 (2018), Wyoming","5",NA,56,"WY",2018,NA,1,0.0352162609312219,1,0,1,"Republican",0.34830066980898,13595,"WY 1 5","2018 WY 1 5",0.872379551305627,0.0165502022802501,1,0.0746598013975726,0,0.0110334681868334,0,1,1,NA
"552","61000US27053","State Senate District 53 (2018), Minnesota","53","53",27,"MN",2020,0.5413566899989,0.5413566899989,-0.325639949643307,1,1,1,"Democratic",0.568154843421894,60380,"MN 1 53","2020 MN 1 53",0.818317323617092,0.0515899304405432,1,0.0402451142762504,0,0.0712984431931103,0,NA,1,NA
"553","61000US36056","State Senate District 56 (2018), New York","56","56",36,"NY",2020,0.558241424991621,0.558241424991621,NA,0,0,0,"Democratic",0.568720419855524,213660,"NY 1 56","2020 NY 1 56",0.714195450716091,0.163437236731255,NA,0.0867967799307311,NA,0.0191191612842834,NA,NA,1,NA
