year,deaths_drugod,crude_drugod,ageadjust_drugod,statefips,pop,unemp_rate,welf_fs_4p_benefit,ssi_total,pov_rate,state_min_wage,expansion,exp_st,neighbor_st
2010.0,2384.0,22.8,22.9,36.0,19398228.0,8.600000381469727,1485.0,761.0,16.0,7.25,1.0,1.0,2.0
1987.0,241.0,,2.6,36.0,17868848.0,4.900000095367432,763.0,412.0,14.3,3.35,0.0,1.0,2.0
1990.0,504.0,,5.3,36.0,17990778.0,5.300000190734863,899.0,472.0,14.3,3.8,0.0,1.0,2.0
1997.0,994.0,,10.1,36.0,18143184.0,6.5,996.0,570.0,16.5,4.25,0.0,1.0,2.0
2004.0,1484.0,14.5,14.5,36.0,19171567.0,5.800000190734863,1202.0,651.0,15.0,5.15,1.0,1.0,2.0
1986.0,248.0,,2.7,36.0,17833419.0,6.199999809265137,759.0,408.0,13.2,3.35,0.0,1.0,2.0
2002.0,1579.0,15.5,15.6,36.0,19137800.0,6.199999809265137,1079.0,632.0,14.0,5.15,1.0,1.0,2.0
1991.0,874.0,,9.1,36.0,18029532.0,7.300000190734863,924.0,493.0,15.3,4.25,0.0,1.0,2.0
1995.0,997.0,,10.3,36.0,18150928.0,6.400000095367432,976.0,544.0,16.5,4.25,0.0,1.0,2.0
1993.0,1012.0,,10.5,36.0,18140894.0,7.900000095367432,949.0,520.0,16.4,4.25,0.0,1.0,2.0
1989.0,439.0,,4.7,36.0,17983086.0,5.0,829.0,454.0,12.6,3.35,0.0,1.0,2.0
1988.0,274.0,,2.9,36.0,17941309.0,4.300000190734863,816.0,426.0,13.4,3.35,0.0,1.0,2.0
2005.0,1610.0,15.7,15.7,36.0,19132610.0,5.0,1233.0,666.0,14.5,6.0,1.0,1.0,2.0
1984.0,217.0,,2.4,36.0,17745684.0,7.099999904632568,713.0,375.0,16.0,3.35,0.0,1.0,2.0
1992.0,951.0,,10.0,36.0,18082032.0,8.600000381469727,946.0,508.0,15.7,4.25,0.0,1.0,2.0
2001.0,1703.0,16.8,16.9,36.0,19082838.0,4.900000095367432,1045.0,618.0,14.2,5.15,0.0,1.0,2.0
2014.0,3103.0,29.2,29.2,36.0,19746227.0,6.300000190734863,1486.0,,,8.0,1.0,1.0,2.0
1996.0,885.0,,9.1,36.0,18143805.0,6.300000190734863,993.0,556.0,16.7,4.25,0.0,1.0,2.0
2003.0,1588.0,15.5,15.6,36.0,19175939.0,6.400000095367432,1096.0,639.0,14.3,5.15,1.0,1.0,2.0
2008.0,2395.0,23.2,23.2,36.0,19212436.0,5.400000095367432,1292.0,724.0,14.2,7.15,1.0,1.0,2.0
2000.0,1405.0,14.0,14.0,36.0,19001780.0,4.5,1030.0,600.0,13.9,5.15,0.0,1.0,2.0
1984.0,100.0,,3.2,37.0,6164006.0,6.800000190734863,472.0,314.0,14.6,3.35,0.0,0.0,
2002.0,1157.0,25.9,26.2,37.0,8326201.0,6.599999904632568,749.0,545.0,14.3,5.15,0.0,0.0,
1995.0,194.0,,5.0,37.0,7185403.0,4.400000095367432,683.0,458.0,12.6,4.25,0.0,0.0,
2010.0,1735.0,34.1,34.4,37.0,9559533.0,10.800000190734863,965.0,674.0,17.4,7.25,0.0,0.0,
1981.0,107.0,,3.8,37.0,5956653.0,6.599999904632568,440.0,265.0,17.5,2.9,0.0,0.0,
2008.0,1737.0,34.9,35.5,37.0,9309449.0,6.300000190734863,839.0,637.0,13.9,6.55,0.0,0.0,
1980.0,84.0,,3.0,37.0,5881766.0,6.400000095367432,406.0,238.0,15.0,2.9,0.0,0.0,
1994.0,171.0,,4.5,37.0,7060959.0,4.400000095367432,672.0,446.0,14.2,4.25,0.0,0.0,
1983.0,120.0,,4.0,37.0,6077056.0,8.899999618530273,468.0,304.0,15.8,3.35,0.0,0.0,
1988.0,149.0,,4.3,37.0,6480594.0,3.700000047683716,574.0,354.0,12.6,3.35,0.0,0.0,
1982.0,107.0,,3.6,37.0,6019101.0,9.5,440.0,284.0,20.3,3.1,0.0,0.0,
1985.0,111.0,,3.4,37.0,6253954.0,5.800000190734863,504.0,325.0,14.2,3.35,0.0,0.0,
2006.0,1568.0,32.8,33.3,37.0,8917270.0,4.800000190734863,803.0,603.0,13.8,5.15,0.0,0.0,
2004.0,1346.0,29.3,29.8,37.0,8553152.0,5.5,768.0,564.0,14.6,5.15,0.0,0.0,
1989.0,147.0,,4.2,37.0,6565459.0,3.5999999046325684,587.0,368.0,12.2,3.35,0.0,0.0,
2015.0,2263.0,43.0,43.5,37.0,,,,,,,0.0,0.0,
2011.0,1895.0,36.9,37.4,37.0,9651377.0,10.199999809265137,965.0,674.0,15.4,7.25,0.0,0.0,
1987.0,124.0,,3.8,37.0,6403700.0,4.599999904632568,544.0,340.0,13.8,3.35,0.0,0.0,
2012.0,1915.0,37.2,37.4,37.0,9748364.0,9.199999809265137,965.0,,17.2,7.25,0.0,0.0,
1996.0,164.0,,4.2,37.0,7307658.0,4.400000095367432,694.0,470.0,12.2,4.25,0.0,0.0,
1979.0,82.0,,3.0,37.0,,,,,,,0.0,0.0,
1997.0,264.0,,6.5,37.0,7428672.0,3.9000000953674316,697.0,484.0,11.4,5.15,0.0,0.0,
1990.0,153.0,,4.4,37.0,6632448.0,4.199999809265137,626.0,386.0,13.0,3.35,0.0,0.0,
1993.0,112.0,,3.0,37.0,6947412.0,5.199999809265137,667.0,434.0,14.4,4.25,0.0,0.0,
2005.0,1467.0,31.4,31.9,37.0,8705407.0,5.300000190734863,796.0,579.0,13.1,5.15,0.0,0.0,
2000.0,1041.0,24.2,24.3,37.0,8081614.0,3.700000047683716,723.0,513.0,12.5,5.15,0.0,0.0,
1991.0,177.0,,5.0,37.0,6748135.0,5.900000095367432,649.0,407.0,14.5,3.35,0.0,0.0,
2003.0,1280.0,28.3,28.7,37.0,8422501.0,6.5,762.0,552.0,15.7,5.15,0.0,0.0,
1992.0,136.0,,3.8,37.0,6831850.0,6.199999809265137,667.0,422.0,15.8,3.8,0.0,0.0,
1986.0,117.0,,3.7,37.0,6321578.0,5.300000190734863,530.0,336.0,14.3,3.35,0.0,0.0,
2016.0,2539.0,47.8,49.0,37.0,,,,,,,0.0,0.0,
1999.0,859.0,20.1,20.3,37.0,7650789.0,3.299999952316284,716.0,500.0,13.8,5.15,0.0,0.0,
1998.0,261.0,,6.3,37.0,7545828.0,3.5,705.0,494.0,14.0,5.15,0.0,0.0,
2001.0,1032.0,23.5,23.7,37.0,8210122.0,5.599999904632568,731.0,531.0,12.5,5.15,0.0,0.0,
2014.0,2026.0,38.8,39.2,37.0,9943964.0,6.099999904632568,929.0,,,7.25,0.0,0.0,
2009.0,1808.0,35.9,36.4,37.0,9449566.0,10.399999618530273,885.0,674.0,16.9,7.25,0.0,0.0,
2013.0,1964.0,37.9,38.1,37.0,9848060.0,8.0,965.0,,18.6,7.25,0.0,0.0,
2007.0,1579.0,32.3,32.8,37.0,9118037.0,4.800000190734863,815.0,623.0,15.5,6.15,0.0,0.0,
2005.0,60.0,18.8,19.1,38.0,646089.0,3.4000000953674316,1057.0,579.0,11.2,5.15,0.0,0.0,
2011.0,85.0,24.2,23.2,38.0,684867.0,3.4000000953674316,1191.0,674.0,9.9,7.25,0.0,0.0,
2002.0,73.0,23.4,23.4,38.0,638168.0,3.5,983.0,545.0,11.6,5.15,0.0,0.0,
2004.0,56.0,17.7,18.1,38.0,644705.0,3.5,1026.0,564.0,9.7,5.15,0.0,0.0,
2003.0,63.0,20.1,20.2,38.0,638817.0,3.5999999046325684,1016.0,552.0,9.7,5.15,0.0,0.0,
2000.0,49.0,15.7,15.8,38.0,642023.0,2.9000000953674316,933.0,513.0,10.4,5.15,0.0,0.0,
1982.0,3.0,,1.0,38.0,668972.0,5.699999809265137,579.0,284.0,12.9,3.35,0.0,0.0,
1987.0,5.0,,1.5,38.0,661136.0,5.099999904632568,663.0,340.0,11.4,3.35,0.0,0.0,
1985.0,2.0,,0.5,38.0,676980.0,5.699999809265137,651.0,325.0,15.9,3.35,0.0,0.0,
2009.0,92.0,27.2,29.0,38.0,664968.0,4.099999904632568,1161.0,674.0,10.9,7.25,0.0,0.0,
1981.0,4.0,,1.6,38.0,659505.0,4.800000190734863,579.0,265.0,14.2,3.35,0.0,0.0,
2014.0,136.0,36.5,36.7,38.0,739482.0,2.799999952316284,1205.0,,,7.25,0.0,0.0,
2007.0,82.0,25.0,25.4,38.0,652822.0,3.0999999046325684,1086.0,623.0,9.3,5.85,0.0,0.0,
2013.0,100.0,27.3,27.5,38.0,723393.0,2.9000000953674316,1241.0,,9.9,7.25,0.0,0.0,
2012.0,90.0,25.2,26.7,38.0,701345.0,3.0,1191.0,,11.4,7.25,0.0,0.0,
2015.0,153.0,40.2,42.0,38.0,,,,,,,0.0,0.0,
1984.0,7.0,,1.7,38.0,680497.0,5.400000095367432,623.0,314.0,15.4,3.35,0.0,0.0,
1983.0,1.0,,0.2,38.0,676688.0,6.0,619.0,304.0,15.0,3.35,0.0,0.0,
2016.0,164.0,43.1,44.7,38.0,,,,,,,0.0,0.0,
2006.0,61.0,19.0,19.3,38.0,649422.0,3.200000047683716,1067.0,603.0,11.4,5.15,0.0,0.0,
1988.0,5.0,,2.0,38.0,655331.0,4.699999809265137,688.0,354.0,11.6,3.35,0.0,0.0,
2008.0,104.0,31.3,31.9,38.0,657569.0,3.0999999046325684,1115.0,637.0,11.8,6.55,0.0,0.0,
2001.0,61.0,19.5,19.9,38.0,639062.0,2.799999952316284,949.0,531.0,13.8,5.15,0.0,0.0,
1986.0,5.0,,1.8,38.0,669512.0,5.900000095367432,659.0,336.0,13.5,3.35,0.0,0.0,
1980.0,4.0,,1.5,38.0,652717.0,5.0,544.0,238.0,15.5,3.1,0.0,0.0,
1979.0,3.0,,1.0,38.0,,,,,,,0.0,0.0,
1999.0,44.0,14.0,14.0,38.0,633666.0,3.200000047683716,904.0,500.0,13.1,5.15,0.0,0.0,
2010.0,84.0,24.4,25.5,38.0,674344.0,3.799999952316284,1241.0,674.0,12.2,7.25,0.0,0.0,
1988.0,269.0,,4.9,39.0,10798552.0,6.099999904632568,637.0,354.0,12.4,2.3,0.0,0.0,
1991.0,217.0,,3.9,39.0,10933683.0,6.599999904632568,732.0,407.0,13.4,4.25,0.0,0.0,
2000.0,1155.0,19.6,19.6,39.0,11363543.0,4.0,871.0,513.0,10.0,4.25,0.0,0.0,
2005.0,1874.0,31.1,31.4,39.0,11463320.0,5.900000095367432,960.0,579.0,12.3,4.25,0.0,0.0,
2007.0,2264.0,37.3,37.8,39.0,11500468.0,5.599999904632568,1025.0,623.0,12.8,6.85,0.0,0.0,
2003.0,1327.0,22.2,22.4,39.0,11434788.0,6.199999809265137,926.0,552.0,10.9,4.25,0.0,0.0,
1985.0,154.0,,3.0,39.0,10734926.0,8.899999618530273,585.0,325.0,12.8,2.3,0.0,0.0,
1992.0,221.0,,4.0,39.0,11007609.0,7.400000095367432,754.0,422.0,12.5,4.25,0.0,0.0,
1999.0,1045.0,17.8,17.8,39.0,11256654.0,4.300000190734863,836.0,500.0,12.0,4.25,0.0,0.0,
1980.0,155.0,,3.1,39.0,10797630.0,8.5,487.0,238.0,9.8,3.1,0.0,0.0,
2008.0,2458.0,40.5,41.3,39.0,11515391.0,6.599999904632568,1049.0,637.0,13.7,7.0,0.0,0.0,
2001.0,1369.0,23.1,23.2,39.0,11387404.0,4.400000095367432,887.0,531.0,10.5,4.25,0.0,0.0,
2006.0,2158.0,35.7,36.0,39.0,11481213.0,5.400000095367432,1013.0,603.0,12.1,5.15,0.0,0.0,
1987.0,212.0,,3.9,39.0,10760090.0,7.0,607.0,340.0,12.7,2.3,0.0,0.0,
1979.0,195.0,,3.8,39.0,,,,,,,0.0,0.0,
2009.0,1873.0,30.8,31.5,39.0,11528896.0,10.199999809265137,1124.0,674.0,13.3,7.3,0.0,0.0,
2010.0,2574.0,42.3,43.3,39.0,11545435.0,10.0,1204.0,674.0,15.3,7.3,0.0,0.0,
1996.0,262.0,,4.5,39.0,11187032.0,5.0,807.0,470.0,12.7,4.25,0.0,0.0,
1981.0,193.0,,3.7,39.0,10788330.0,9.600000381469727,522.0,265.0,12.7,3.35,0.0,0.0,
2013.0,3077.0,50.8,52.4,39.0,11570808.0,7.400000095367432,1232.0,,13.7,7.85,0.0,0.0,
1984.0,156.0,,2.9,39.0,10737746.0,9.399999618530273,557.0,314.0,13.5,2.3,0.0,0.0,
2004.0,1766.0,29.5,29.6,39.0,11452251.0,6.099999904632568,932.0,564.0,11.6,4.25,0.0,0.0,
1993.0,249.0,,4.4,39.0,11070385.0,6.699999809265137,763.0,434.0,13.0,4.25,0.0,0.0,
2015.0,4013.0,66.4,69.6,39.0,,,,,,,0.0,0.0,
1994.0,240.0,,4.2,39.0,11111451.0,5.599999904632568,778.0,446.0,14.1,4.25,0.0,0.0,
2014.0,3408.0,56.3,58.6,39.0,11594163.0,5.699999809265137,1204.0,,,7.95,0.0,0.0,
2016.0,4948.0,81.9,85.5,39.0,,,,,,,0.0,0.0,
1998.0,310.0,,5.3,39.0,11237752.0,4.300000190734863,818.0,494.0,11.2,4.25,0.0,0.0,
2011.0,2787.0,45.7,46.6,39.0,11549772.0,8.699999809265137,1204.0,674.0,15.1,7.4,0.0,0.0,
1986.0,201.0,,3.7,39.0,10730268.0,8.199999809265137,603.0,336.0,12.8,2.3,0.0,0.0,
2012.0,2940.0,48.5,49.8,39.0,11553031.0,7.400000095367432,1223.0,,15.4,7.7,0.0,0.0,
2002.0,1573.0,26.5,26.6,39.0,11407889.0,5.699999809265137,913.0,545.0,9.8,4.25,0.0,0.0,
1982.0,192.0,,3.7,39.0,10757087.0,12.699999809265137,522.0,284.0,12.8,3.35,0.0,0.0,
1983.0,163.0,,3.2,39.0,10737632.0,12.199999809265137,542.0,304.0,13.4,2.3,0.0,0.0,
1990.0,220.0,,4.0,39.0,10847115.0,5.699999809265137,707.0,386.0,11.5,3.8,0.0,0.0,
1989.0,223.0,,4.0,39.0,10829217.0,5.5,661.0,368.0,10.6,2.3,0.0,0.0,
1997.0,304.0,,5.2,39.0,11212498.0,4.599999904632568,810.0,484.0,11.0,4.25,0.0,0.0,
1995.0,273.0,,4.8,39.0,11155493.0,4.900000095367432,790.0,458.0,11.5,4.25,0.0,0.0,
1989.0,18.0,,1.2,40.0,3150307.0,5.699999809265137,665.0,432.0,14.7,3.35,0.0,0.0,
1991.0,54.0,,3.3,40.0,3166471.0,6.199999809265137,739.0,471.0,17.0,4.25,0.0,0.0,
2011.0,1093.0,56.0,57.1,40.0,3785534.0,5.900000095367432,1029.0,716.0,13.9,7.25,0.0,0.0,
1983.0,52.0,,3.3,40.0,3290402.0,8.600000381469727,557.0,373.0,17.0,3.35,0.0,0.0,
1990.0,35.0,,2.2,40.0,3145576.0,5.699999809265137,700.0,450.0,15.6,3.8,0.0,0.0,
2006.0,826.0,44.8,45.9,40.0,3594090.0,4.099999904632568,867.0,651.0,15.2,5.15,0.0,0.0,
1997.0,123.0,,7.3,40.0,3314259.0,4.199999809265137,780.0,537.0,13.7,5.15,0.0,0.0,
1981.0,62.0,,4.4,40.0,3096164.0,3.700000047683716,537.0,344.0,13.8,3.1,0.0,0.0,
2005.0,722.0,39.8,40.8,40.0,3548597.0,4.5,860.0,627.0,15.6,5.15,0.0,0.0,
2014.0,1200.0,60.9,61.3,40.0,3878051.0,4.5,993.0,,,7.25,0.0,0.0,
2002.0,517.0,29.2,29.5,40.0,3489080.0,4.800000190734863,813.0,598.0,14.1,5.15,0.0,0.0,
2008.0,881.0,46.6,47.2,40.0,3668976.0,3.700000047683716,903.0,683.0,13.6,6.55,0.0,0.0,
1994.0,68.0,,4.2,40.0,3246119.0,5.599999904632568,765.0,506.0,16.7,4.25,0.0,0.0,
2013.0,1145.0,58.3,58.5,40.0,3850568.0,5.400000095367432,1029.0,,14.0,7.25,0.0,0.0,
1999.0,456.0,26.3,26.4,40.0,3358044.0,3.5999999046325684,799.0,553.0,12.8,5.15,0.0,0.0,
2000.0,529.0,30.3,30.6,40.0,3454365.0,3.0999999046325684,787.0,566.0,14.9,5.15,0.0,0.0,
1998.0,115.0,,6.8,40.0,3339478.0,4.400000095367432,788.0,547.0,14.1,5.15,0.0,0.0,
1987.0,29.0,,1.9,40.0,3210122.0,7.5,614.0,404.0,17.0,3.35,0.0,0.0,
1995.0,112.0,,6.9,40.0,3265547.0,4.599999904632568,762.0,513.0,17.1,4.25,0.0,0.0,
2016.0,1284.0,64.6,65.9,40.0,,,,,,,0.0,0.0,
1985.0,41.0,,2.7,40.0,3271332.0,7.400000095367432,577.0,385.0,16.0,3.35,0.0,0.0,
1979.0,41.0,,2.9,40.0,,,,,,,0.0,0.0,
1982.0,46.0,,3.0,40.0,3206123.0,6.199999809265137,537.0,363.0,15.4,3.1,0.0,0.0,
2015.0,1193.0,60.2,61.0,40.0,,,,,,,0.0,0.0,
1993.0,68.0,,4.3,40.0,3228829.0,6.0,750.0,494.0,19.9,4.25,0.0,0.0,
1986.0,37.0,,2.4,40.0,3252735.0,8.5,610.0,400.0,14.7,3.35,0.0,0.0,
2007.0,916.0,49.0,50.1,40.0,3634349.0,4.099999904632568,879.0,670.0,13.4,5.85,0.0,0.0,
2004.0,707.0,39.4,40.3,40.0,3525233.0,5.0,832.0,614.0,10.8,5.15,0.0,0.0,
2001.0,549.0,31.3,31.6,40.0,3467100.0,3.700000047683716,795.0,584.0,15.1,5.15,0.0,0.0,
1984.0,45.0,,2.9,40.0,3285533.0,7.0,562.0,379.0,13.3,3.35,0.0,0.0,
1996.0,123.0,,7.4,40.0,3289634.0,4.199999809265137,777.0,524.0,16.6,4.25,0.0,0.0,
2010.0,1084.0,56.1,56.8,40.0,3759263.0,6.900000095367432,1029.0,716.0,16.3,7.25,0.0,0.0,
2009.0,1080.0,56.4,57.1,40.0,3717572.0,6.699999809265137,949.0,720.0,12.9,7.25,0.0,0.0,
1992.0,69.0,,4.3,40.0,3204174.0,6.199999809265137,761.0,486.0,18.6,4.25,0.0,0.0,
2012.0,1113.0,57.0,57.5,40.0,3815780.0,5.400000095367432,1029.0,,18.0,7.25,0.0,0.0,
1988.0,34.0,,2.1,40.0,3167057.0,6.5,639.0,418.0,17.3,3.35,0.0,0.0,
2003.0,629.0,35.4,36.0,40.0,3504892.0,5.599999904632568,826.0,605.0,12.8,5.15,0.0,0.0,
1980.0,43.0,,3.1,40.0,3025290.0,4.400000095367432,503.0,317.0,13.9,3.1,0.0,0.0,
1990.0,103.0,,6.8,41.0,2842337.0,5.400000095367432,786.0,388.0,9.2,4.25,0.0,0.0,
1998.0,240.0,,13.6,41.0,3282055.0,5.699999809265137,919.0,496.0,15.0,6.0,0.0,0.0,
2010.0,877.0,42.3,42.7,41.0,3837208.0,10.800000190734863,1305.0,674.0,14.2,8.4,0.0,0.0,
1984.0,69.0,,5.0,41.0,2666588.0,9.399999618530273,629.0,316.0,12.8,3.1,0.0,0.0,
1988.0,91.0,,6.3,41.0,2741297.0,5.800000190734863,721.0,356.0,10.4,3.35,0.0,0.0,
1980.0,64.0,,5.2,41.0,2633105.0,8.399999618530273,657.0,250.0,11.5,2.9,0.0,0.0,
2001.0,525.0,28.5,28.7,41.0,3467937.0,6.400000095367432,960.0,533.0,11.8,6.5,0.0,0.0,
1992.0,108.0,,6.9,41.0,2973934.0,7.300000190734863,860.0,424.0,11.4,4.75,0.0,0.0,
2000.0,439.0,24.3,24.3,41.0,3429708.0,5.099999904632568,944.0,515.0,10.9,6.5,0.0,0.0,
1996.0,227.0,,13.1,41.0,3195087.0,5.599999904632568,908.0,472.0,11.8,4.75,0.0,0.0,
2006.0,741.0,37.4,37.6,41.0,3670883.0,5.300000190734863,1108.0,605.0,11.8,7.5,0.0,0.0,
2008.0,801.0,39.3,39.6,41.0,3768748.0,6.5,1156.0,639.0,10.6,7.95,0.0,0.0,
1986.0,87.0,,6.3,41.0,2683528.0,8.0,679.0,338.0,12.3,3.35,0.0,0.0,
2004.0,627.0,32.8,32.8,41.0,3569463.0,7.300000190734863,1020.0,566.0,11.7,7.05,0.0,0.0,
2015.0,910.0,42.6,42.2,41.0,,,,,,,0.0,0.0,
2011.0,887.0,42.4,43.6,41.0,3867937.0,9.699999809265137,1286.0,674.0,14.4,8.5,0.0,0.0,
1983.0,69.0,,5.2,41.0,2653066.0,10.899999618530273,599.0,306.0,16.1,3.1,0.0,0.0,
1989.0,110.0,,7.7,41.0,2790575.0,5.400000095367432,741.0,370.0,11.2,3.85,0.0,0.0,
2003.0,656.0,34.6,34.6,41.0,3547376.0,8.100000381469727,1011.0,554.0,12.5,6.9,0.0,0.0,
2012.0,871.0,41.6,42.2,41.0,3899801.0,8.800000190734863,1287.0,,13.5,8.8,0.0,0.0,
1979.0,53.0,,4.2,41.0,,,,,,,0.0,0.0,
1995.0,180.0,,10.7,41.0,3141421.0,4.900000095367432,891.0,460.0,11.2,4.75,0.0,0.0,
1982.0,73.0,,5.5,41.0,2664922.0,11.600000381469727,579.0,296.0,13.9,3.1,0.0,0.0,
2005.0,642.0,33.0,33.1,41.0,3613202.0,6.199999809265137,1051.0,581.0,12.0,7.25,0.0,0.0,
2009.0,863.0,41.9,42.0,41.0,3808600.0,11.100000381469727,1208.0,676.0,13.4,8.4,0.0,0.0,
2007.0,809.0,40.2,40.4,41.0,3722417.0,5.199999809265137,1127.0,625.0,12.8,7.8,0.0,0.0,
1999.0,474.0,26.5,26.5,41.0,3316154.0,5.5,937.0,502.0,12.6,6.5,0.0,0.0,
1991.0,100.0,,6.6,41.0,2918745.0,6.400000095367432,821.0,409.0,13.5,4.25,0.0,0.0,
1993.0,160.0,,9.9,41.0,3034490.0,6.900000095367432,864.0,436.0,11.8,4.75,0.0,0.0,
1997.0,230.0,,13.1,41.0,3243254.0,5.599999904632568,911.0,486.0,11.6,5.5,0.0,0.0,
2014.0,925.0,43.9,43.9,41.0,3970239.0,6.900000095367432,1253.0,,,9.1,0.0,0.0,
2016.0,890.0,41.0,41.1,41.0,,,,,,,0.0,0.0,
1987.0,80.0,,5.7,41.0,2700991.0,6.300000190734863,683.0,342.0,14.2,3.35,0.0,0.0,
1994.0,188.0,,11.4,41.0,3087142.0,5.5,879.0,448.0,11.8,4.75,0.0,0.0,
2013.0,828.0,39.5,39.5,41.0,3930065.0,7.699999809265137,1289.0,,15.1,8.95,0.0,0.0,
1985.0,94.0,,7.1,41.0,2672652.0,8.699999809265137,660.0,327.0,11.9,3.1,0.0,0.0,
1981.0,57.0,,4.5,41.0,2667982.0,9.800000190734863,579.0,277.0,12.3,3.1,0.0,0.0,
2002.0,586.0,31.3,31.5,41.0,3513424.0,7.599999904632568,994.0,547.0,10.9,6.5,0.0,0.0,
1989.0,462.0,,7.6,42.0,11865996.0,4.699999809265137,726.0,400.0,10.4,3.7,0.0,0.0,1.0
1999.0,1600.0,25.3,25.4,42.0,11994016.0,4.400000095367432,902.0,527.0,9.3,5.15,0.0,0.0,1.0
2011.0,3141.0,46.6,48.1,42.0,12741310.0,8.0,1165.0,696.0,12.6,7.25,0.0,0.0,1.0
1983.0,262.0,,4.6,42.0,11837723.0,11.600000381469727,604.0,336.0,15.4,3.35,0.0,0.0,1.0
1997.0,919.0,,14.6,42.0,12015888.0,5.099999904632568,875.0,511.0,11.2,4.75,0.0,0.0,1.0
1996.0,750.0,,11.9,42.0,12038008.0,5.400000095367432,872.0,497.0,11.6,4.25,0.0,0.0,1.0
1980.0,229.0,,3.9,42.0,11863895.0,7.900000095367432,535.0,270.0,9.8,3.1,0.0,0.0,1.0
2015.0,4076.0,60.7,62.9,42.0,,,,,,,0.0,0.0,1.0
1994.0,708.0,,11.4,42.0,12042545.0,6.300000190734863,843.0,478.0,12.5,4.25,0.0,0.0,1.0
2002.0,1780.0,27.8,28.2,42.0,12331031.0,5.599999904632568,958.0,572.0,9.5,5.15,0.0,0.0,1.0
2012.0,3105.0,46.2,47.5,42.0,12764475.0,7.900000095367432,1165.0,,13.9,7.25,0.0,0.0,1.0
2004.0,2168.0,33.5,34.1,42.0,12410722.0,5.400000095367432,984.0,591.0,11.3,5.15,0.0,0.0,1.0
2007.0,2429.0,36.8,37.5,42.0,12563937.0,4.400000095367432,1015.0,650.0,10.4,6.75,0.0,0.0,1.0
2003.0,1982.0,30.8,31.3,42.0,12374658.0,5.699999809265137,975.0,579.0,10.5,5.15,0.0,0.0,1.0
2001.0,1616.0,25.4,25.6,42.0,12298970.0,4.800000190734863,924.0,558.0,9.6,5.15,0.0,0.0,1.0
1979.0,203.0,,3.7,42.0,,,,,,,0.0,0.0,1.0
1987.0,398.0,,6.5,42.0,11810866.0,5.699999809265137,672.0,372.0,10.6,3.35,0.0,0.0,1.0
2010.0,2670.0,39.9,40.7,42.0,12710472.0,8.5,1165.0,701.0,12.2,7.25,0.0,0.0,1.0
1991.0,539.0,,8.7,42.0,11943160.0,6.900000095367432,802.0,439.0,11.0,4.25,0.0,0.0,1.0
1998.0,751.0,,12.0,42.0,12002329.0,4.599999904632568,883.0,521.0,11.3,5.15,0.0,0.0,1.0
2013.0,3246.0,48.3,49.7,42.0,12773801.0,7.400000095367432,1165.0,,12.4,7.25,0.0,0.0,1.0
1990.0,424.0,,6.9,42.0,11882842.0,5.400000095367432,778.0,418.0,11.0,3.8,0.0,0.0,1.0
2006.0,2236.0,34.1,35.1,42.0,12510809.0,4.5,1003.0,630.0,11.3,5.15,0.0,0.0,1.0
2016.0,5319.0,79.4,83.3,42.0,,,,,,,0.0,0.0,1.0
1982.0,255.0,,4.4,42.0,11845146.0,11.300000190734863,570.0,316.0,13.5,3.35,0.0,0.0,1.0
1981.0,237.0,,4.1,42.0,11858567.0,8.399999618530273,560.0,297.0,11.6,3.35,0.0,0.0,1.0
2000.0,1786.0,28.2,28.3,42.0,12284173.0,4.199999809265137,909.0,540.0,8.6,5.15,0.0,0.0,1.0
2009.0,2712.0,40.7,41.3,42.0,12666858.0,7.900000095367432,1085.0,701.0,11.1,7.25,0.0,0.0,1.0
1988.0,526.0,,8.5,42.0,11845752.0,5.0,713.0,386.0,10.3,3.35,0.0,0.0,1.0
1995.0,815.0,,13.0,42.0,12044780.0,5.900000095367432,843.0,490.0,12.2,4.25,0.0,0.0,1.0
1984.0,263.0,,4.4,42.0,11815172.0,9.100000381469727,608.0,346.0,15.6,3.35,0.0,0.0,1.0
1993.0,689.0,,11.2,42.0,12022128.0,7.099999904632568,828.0,466.0,13.2,4.25,0.0,0.0,1.0
2005.0,2233.0,34.3,35.0,42.0,12449990.0,5.0,1013.0,606.0,11.2,5.15,0.0,0.0,1.0
1986.0,306.0,,5.1,42.0,11782752.0,6.900000095367432,668.0,368.0,10.1,3.35,0.0,0.0,1.0
1985.0,292.0,,4.8,42.0,11770862.0,8.100000381469727,644.0,357.0,10.5,3.35,0.0,0.0,1.0
2014.0,3548.0,52.8,54.0,42.0,12787209.0,5.800000190734863,1129.0,,,7.25,0.0,0.0,1.0
1992.0,612.0,,9.9,42.0,11980819.0,7.699999809265137,825.0,454.0,11.9,4.25,0.0,0.0,1.0
2008.0,2595.0,39.1,40.0,42.0,12612285.0,5.300000190734863,1039.0,664.0,11.0,7.15,0.0,0.0,1.0
1980.0,26.0,,6.1,44.0,947154.0,7.099999904632568,531.0,280.0,10.7,2.9,0.0,0.0,
2016.0,397.0,70.9,71.9,44.0,,,,,,,0.0,0.0,
2013.0,315.0,56.5,57.4,44.0,1051511.0,9.5,1301.0,,13.5,7.75,0.0,0.0,
1988.0,33.0,,6.5,44.0,996408.0,3.0,772.0,413.0,9.8,4.0,0.0,0.0,
1992.0,50.0,,9.4,44.0,1000571.0,8.800000190734863,907.0,489.0,12.4,4.45,0.0,0.0,
