province,countyid,community,gender,born_year,level_edu,year_edu,han,party,year_party,urban,inter_income,out_income,elder_brother,elder_sister,young_brother,young_sister,total_income,edu_father,party_father,urban_father,dum_job_father,attr_job_father,edu_mother,party_mother,dum_job_mother,year_nojob_mother,attr_job_mother,sib_brother,sib_sister,sib,non_father,job_father,non_mother,job_mother,period
辽宁省,211321,103.0,男,1972,初中,9.0,汉,群众,,6,10000,0,0,0,0,1,20000,没有上过学,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,103.0,男,1976,高中或职高,13.0,其他,群众,,6,10000,0,1,1,0,0,20000,初中,群众,0.0,全职就业,事业,小学,党员,全业务农,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
辽宁省,211321,103.0,女,1940,小学,6.0,汉,群众,,6,4000,0,2,1,0,0,8000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,103.0,女,1963,小学,7.0,其他,群众,,6,10000,0,3,1,0,1,20000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,103.0,女,1973,初中,7.0,汉,群众,,6,4000,0,2,0,1,0,10000,小学,党员,0.0,全职就业,事业,没有上过学,群众,全业务农,,,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
辽宁省,211321,103.0,女,1944,小学,6.0,汉,群众,,6,600,0,1,0,1,3,600,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,103.0,男,1952,高中或职高,12.0,汉,群众,,6,5000,0,0,1,3,3,15000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,103.0,男,1945,小学,6.0,汉,群众,,6,2000,0,2,1,0,2,4000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,441.0,男,1980,初中,9.0,汉,群众,,6,10000,0,0,0,0,1,16000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,441.0,女,1943,没有上过学,,汉,群众,,6,1000,0,2,0,1,2,2000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,441.0,女,1987,初中,9.0,汉,群众,,6,20000,0,1,0,0,0,100000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,441.0,女,1982,初中,9.0,汉,群众,,6,5000,0,0,0,1,1,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,441.0,女,1975,初中,9.0,汉,群众,,6,4000,0,1,0,0,0,20000,初中,党员,0.0,全业务农,,小学,党员,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,441.0,男,1956,小学,6.0,汉,群众,,6,4000,0,0,0,3,3,19000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,441.0,男,1963,初中,7.0,汉,群众,,6,3000,0,2,0,0,2,13000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,441.0,女,1978,小学,4.0,汉,群众,,6,5000,0,0,0,1,1,12000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,441.0,男,1952,小学,6.0,汉,群众,,6,3000,0,0,0,2,2,13000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,441.0,男,1964,初中,9.0,汉,群众,,6,5000,0,2,2,1,1,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,330.0,女,1954,小学,6.0,汉,群众,,6,3500,0,3,2,0,0,7000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,330.0,女,1947,小学,2.0,汉,群众,,6,1000,0,1,2,0,3,3000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,330.0,女,1974,小学,7.0,汉,群众,,6,2000,0,3,1,0,0,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,330.0,女,1962,小学,3.0,汉,群众,,6,2000,0,2,2,0,1,20000,,,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,330.0,女,1939,没有上过学,,汉,群众,,6,1000,0,0,0,3,2,2000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,330.0,女,1971,初中,8.0,汉,群众,,6,8000,0,0,1,0,0,20000,小学,党员,直辖市城区户口,全职就业,事业,小学,群众,全业务农,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
辽宁省,211321,330.0,男,1972,初中,7.0,汉,群众,,6,10000,0,1,1,0,0,15000,没有上过学,群众,0.0,全业务农,,高中或职高,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,330.0,男,1939,小学,6.0,汉,群众,,6,8000,0,0,0,0,2,8000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,330.0,女,1961,小学,6.0,汉,群众,,6,5000,0,2,3,0,0,10000,小学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,1.0,,0.0,0.0,0.0
辽宁省,211321,330.0,女,1970,初中,9.0,汉,群众,,6,5000,0,3,1,0,0,15000,小学,党员,0.0,全职就业,事业,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
辽宁省,211321,275.0,男,1943,小学,6.0,汉,群众,,6,5000,0,1,1,0,3,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,275.0,女,1988,高中或职高,12.0,汉,群众,,6,不适用,不适用,0,1,0,0,20000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,275.0,男,1960,初中,9.0,汉,群众,,6,10000,0,1,0,0,0,10000,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,1.0,,0.0,0.0,0.0
辽宁省,211321,275.0,男,1960,小学,4.0,汉,群众,,6,2000,0,0,0,1,1,3500,小学,群众,0.0,全业务农,,小学,群众,兼业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,275.0,男,1962,小学,8.0,汉,群众,,6,5000,0,3,1,1,1,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,275.0,男,1969,初中,8.0,汉,群众,,6,2000,0,1,2,0,0,4000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,275.0,女,1956,没有上过学,,汉,群众,,6,3000,0,2,0,1,1,8000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,275.0,男,1963,小学,2.0,汉,群众,,6,1000,2000,0,1,1,1,4000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,275.0,女,1950,小学,6.0,汉,群众,,6,2000,0,1,1,2,1,5000,小学,群众,0.0,已去世,,小学,群众,全业务农,,,3.0,2.0,5.0,1.0,,0.0,0.0,0.0
辽宁省,211321,275.0,女,1965,小学,6.0,汉,群众,,6,5000,0,0,1,1,1,20000,小学,群众,0.0,全业务农,,小学,群众,从未工作过,,,1.0,2.0,3.0,0.0,0.0,0.0,,1.0
辽宁省,211321,41.0,男,1951,小学,6.0,汉,群众,,6,3000,0,0,0,0,1,10000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,41.0,女,1946,小学,4.0,汉,群众,,6,1000,0,1,3,1,0,3000,没有上过学,群众,0.0,已去世,,没有上过学,群众,全业务农,,,2.0,3.0,5.0,1.0,,0.0,0.0,0.0
辽宁省,211321,41.0,男,1951,初中,9.0,汉,群众,,6,1000,0,1,0,0,0,2000,小学,群众,0.0,丧失劳动力,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0
辽宁省,211321,41.0,女,1965,小学,7.0,汉,群众,,6,1600,0,1,1,2,1,3200,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,41.0,女,1955,小学,4.0,汉,群众,,6,1200,0,1,1,1,0,3000,,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,41.0,女,1962,小学,6.0,汉,群众,,6,3600,0,0,2,1,1,15000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,41.0,女,1946,小学,6.0,汉,党员,1962.0,6,1000,0,0,0,3,1,3000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,41.0,女,1971,小学,6.0,汉,群众,,6,0,0,0,0,2,1,15000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,41.0,女,1971,小学,6.0,汉,群众,,6,1000,0,1,0,0,2,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,41.0,男,1989,初中,9.0,汉,群众,,6,不适用,不适用,0,2,0,0,10000,小学,群众,0.0,全职就业,私企,高中或职高,群众,全职就业,,私企,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
辽宁省,211321,168.0,男,1953,初中,7.0,汉,群众,,6,4000,0,1,1,0,0,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,168.0,男,1978,初中,9.0,汉,党员,2008.0,6,30000,0,0,0,1,1,40000,初中,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,168.0,女,1970,小学,7.0,汉,群众,,6,2000,0,2,4,0,0,14000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,168.0,女,1947,小学,4.0,汉,群众,,6,2000,0,0,0,0,2,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
辽宁省,211321,168.0,女,1973,小学,5.0,汉,群众,,6,0,0,0,0,1,0,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,168.0,女,1982,初中,9.0,汉,群众,,6,1500,0,0,0,0,3,10000,小学,群众,0.0,全业务农,,初中,群众,全业务农,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,168.0,男,1985,小学,2.0,汉,群众,,6,3000,0,0,0,1,0,20000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,168.0,男,1959,小学,5.0,汉,群众,,6,3000,2000,1,1,1,1,11000,小学,群众,0.0,已去世,,小学,群众,全业务农,,,2.0,2.0,4.0,1.0,,0.0,0.0,0.0
辽宁省,211321,168.0,男,1990,高中或职高,13.0,汉,群众,,6,不适用,不适用,0,2,0,0,7000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
辽宁省,211321,168.0,男,1944,小学,6.0,汉,群众,,6,3000,0,0,0,0,2,6000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,已去世,,,0.0,2.0,2.0,0.0,0.0,1.0,,0.0
吉林省,220181,440.0,女,1962,小学,3.0,汉,群众,,6,2000,不适用,0,1,1,2,10000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,440.0,女,1951,小学,3.0,其他,群众,,4,9600,不适用,0,1,3,1,30000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,440.0,女,1979,初中,12.0,汉,群众,,4,10000,不适用,0,1,0,2,40000,高中或职高,党员,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,0.0,3.0,3.0,0.0,1.0,0.0,,1.0
吉林省,220181,440.0,女,1960,高中或职高,12.0,汉,群众,,4,不适用,不适用,1,2,0,1,8200,小学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,3.0,4.0,0.0,1.0,0.0,,0.0
吉林省,220181,440.0,男,1943,初中,9.0,汉,党员,1965.0,4,9000,不适用,2,2,1,0,9000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,440.0,男,1971,本科,16.0,汉,党员,2007.0,4,16000,不适用,2,2,1,1,28000,高中或职高,群众,0.0,全业务农,,小学,群众,全业务农,,,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,440.0,男,1974,高中或职高,12.0,汉,群众,,4,16000,不适用,1,1,0,0,30000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
吉林省,220181,440.0,男,1972,高中或职高,12.0,汉,党员,1991.0,4,20000,10000,2,1,0,0,40000,小学,群众,直辖市城区户口,全职就业,事业,初中,群众,全业务农,,,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
吉林省,220181,440.0,女,1941,本科,16.0,汉,党员,1976.0,4,12000,不适用,1,0,0,0,30000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,440.0,女,1963,专科,12.0,汉,群众,,4,50000,不适用,0,0,2,0,200000,专科,群众,直辖市城区户口,已去世,,初中,群众,全职就业,,事业,2.0,0.0,2.0,1.0,,0.0,1.0,1.0
吉林省,220181,230.0,男,1967,高中或职高,10.0,汉,群众,,4,5000,不适用,0,1,1,0,5000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
吉林省,220181,230.0,男,1975,专科,18.0,汉,党员,2000.0,4,10000,不适用,0,1,0,0,10000,专科,党员,直辖市城区户口,全职就业,事业,初中,群众,全职就业,,事业,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
吉林省,220181,230.0,女,1969,初中,7.0,汉,群众,,6,拒绝回答,不知道,1,0,1,0,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,230.0,男,1963,高中或职高,10.0,其他,群众,,4,15000,不适用,1,1,0,0,15000,初中,群众,0.0,全业务农,,小学,群众,已去世,,,1.0,1.0,2.0,0.0,0.0,1.0,,1.0
吉林省,220181,230.0,男,1969,本科,15.0,汉,群众,,4,12000,不适用,1,1,0,0,24000,高中或职高,群众,直辖市城区户口,已去世,,初中,群众,从未工作过,,,1.0,1.0,2.0,1.0,,0.0,,1.0
吉林省,220181,230.0,男,1937,高中或职高,10.0,汉,党员,1980.0,3,不适用,不适用,0,0,1,1,40000,小学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,0.0
吉林省,220181,230.0,女,1969,高中或职高,11.0,汉,群众,,3,6600,不适用,1,3,1,0,20000,初中,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,3.0,5.0,0.0,1.0,0.0,,1.0
吉林省,220181,230.0,女,1979,高中或职高,12.0,汉,群众,,3,不适用,不适用,0,1,0,0,18000,高中或职高,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0
吉林省,220181,230.0,女,1971,高中或职高,12.0,汉,群众,,4,20000,不适用,0,0,1,0,20000,初中,群众,直辖市城区户口,全职就业,事业,高中或职高,群众,从未工作过,,,1.0,0.0,1.0,0.0,1.0,0.0,,1.0
吉林省,220181,230.0,女,1948,高中或职高,16.0,汉,群众,,3,18000,不适用,2,0,1,1,18000,小学,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,3.0,1.0,4.0,0.0,1.0,0.0,,0.0
吉林省,220181,365.0,男,1931,没有上过学,,汉,党员,1956.0,城市,10000,不适用,0,0,0,0,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,从未工作过,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
吉林省,220181,365.0,男,1961,初中,8.0,汉,群众,,4,4000,不适用,2,3,2,0,4000,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,全职就业,,事业,4.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0
吉林省,220181,365.0,男,1948,初中,8.0,汉,群众,,2,8400,0,1,0,1,1,19600,没有上过学,群众,0.0,全业务农,,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,0.0,0.0,,0.0
吉林省,220181,365.0,男,1936,小学,4.0,汉,党员,1974.0,4,11000,不适用,1,0,0,0,11000,没有上过学,群众,0.0,已去世,,没有上过学,群众,从未工作过,,,1.0,0.0,1.0,1.0,,0.0,,0.0
吉林省,220181,365.0,女,1953,高中或职高,10.0,汉,群众,,4,不适用,不适用,0,1,2,3,9600,没有上过学,党员,0.0,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,4.0,6.0,0.0,1.0,0.0,,0.0
吉林省,220181,365.0,女,1942,小学,5.0,汉,群众,,4,不适用,不适用,1,0,1,1,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,365.0,女,1969,初中,8.0,汉,群众,,3,10000,不适用,0,1,1,0,20000,初中,党员,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
吉林省,220181,365.0,女,1975,小学,6.0,汉,群众,,6,不适用,不适用,0,0,1,1,18000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,365.0,男,1950,高中或职高,10.0,汉,群众,,3,12000,拒绝回答,0,0,3,1,30000,没有上过学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,3.0,1.0,4.0,0.0,1.0,0.0,,0.0
吉林省,220181,365.0,男,1933,没有上过学,,汉,党员,1967.0,4,13200,不适用,0,0,1,1,12000,没有上过学,群众,0.0,全职就业,私企,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,0.0
吉林省,220181,120.0,男,1979,高中或职高,12.0,汉,群众,,4,7000,不适用,0,0,0,1,7200,高中或职高,群众,直辖市城区户口,全职就业,私企,初中,群众,全职就业,,私企,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
吉林省,220181,120.0,女,1965,初中,8.0,汉,群众,,4,不适用,不适用,0,1,1,0,8400,专科,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,1.0,1.0,2.0,0.0,1.0,0.0,,1.0
吉林省,220181,120.0,女,1939,没有上过学,,其他,群众,,4,不适用,不适用,0,0,0,1,10080,没有上过学,群众,直辖市城区户口,全业务农,,没有上过学,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,120.0,女,1978,高中或职高,12.0,汉,群众,,4,8400,不适用,0,0,0,1,16000,高中或职高,群众,直辖市城区户口,全职就业,事业,小学,群众,从未工作过,,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0
吉林省,220181,120.0,女,1949,小学,5.0,汉,群众,,4,不适用,不适用,1,1,1,0,4800,小学,群众,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,1.0,3.0,0.0,1.0,0.0,,0.0
吉林省,220181,120.0,女,1966,初中,9.0,汉,群众,,4,不适用,不适用,2,2,1,0,4800,没有上过学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,3.0,2.0,5.0,0.0,1.0,0.0,,1.0
吉林省,220181,120.0,女,1949,小学,6.0,汉,群众,,4,1560,不适用,0,0,0,0,1560,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,120.0,女,1944,小学,4.0,汉,群众,,4,2160,不适用,0,0,0,0,2160,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,120.0,男,1954,初中,8.0,汉,群众,,4,7200,不适用,0,1,2,2,7200,没有上过学,党员,直辖市城区户口,全职就业,事业,没有上过学,群众,从未工作过,,,2.0,3.0,5.0,0.0,1.0,0.0,,0.0
吉林省,220181,120.0,女,1937,专科,10.0,汉,党员,1956.0,4,9840,不适用,0,1,0,1,9840,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,215.0,女,1966,高中或职高,11.0,汉,群众,,6,5000,不适用,1,0,0,3,15000,初中,群众,0.0,全业务农,,小学,群众,全业务农,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,女,1975,高中或职高,13.0,汉,群众,,3,10000,不适用,0,0,1,0,20000,初中,党员,0.0,全业务农,,初中,群众,全业务农,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,女,1976,初中,9.0,汉,群众,,6,20000,不适用,2,0,0,1,40000,初中,群众,0.0,全业务农,,初中,群众,全业务农,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,女,1978,初中,9.0,汉,群众,,5,5000,不适用,0,0,0,1,15000,小学,党员,0.0,全业务农,,初中,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,男,1982,初中,9.0,汉,群众,,6,15000,不适用,0,0,0,0,30000,小学,群众,0.0,全业务农,,初中,群众,全业务农,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,男,1960,高中或职高,9.0,汉,党员,1993.0,6,20000,不适用,2,1,0,1,32000,高中或职高,群众,0.0,全业务农,,初中,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,215.0,男,1988,小学,7.0,汉,群众,,6,14000,不适用,0,0,1,0,14000,初中,群众,0.0,全职就业,私企,小学,群众,全业务农,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
吉林省,220181,215.0,男,1966,初中,9.0,汉,群众,,6,5000,不适用,2,2,2,0,15000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,女,1985,初中,9.0,汉,群众,,6,10000,不适用,0,1,0,0,20000,小学,群众,0.0,全业务农,,高中或职高,群众,全业务农,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
吉林省,220181,215.0,女,1957,高中或职高,12.0,汉,群众,,6,不适用,不适用,1,0,1,4,10000,小学,群众,0.0,全业务农,,小学,群众,全业务农,,,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,102.0,女,1961,小学,6.0,汉,群众,,6,不适用,不适用,1,3,1,2,15000,小学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,102.0,女,1952,没有上过学,,汉,群众,,6,2500,不适用,0,0,2,2,5000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,102.0,女,1971,小学,4.0,汉,群众,,6,7000,不适用,3,3,0,0,20000,小学,群众,0.0,已去世,,小学,群众,已去世,,,3.0,3.0,6.0,1.0,,1.0,,1.0
吉林省,220181,102.0,男,1948,小学,6.0,汉,群众,,6,3000,不适用,2,0,0,0,10000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,102.0,男,1954,小学,8.0,汉,群众,,6,1500,不适用,1,1,0,1,13000,没有上过学,群众,0.0,全业务农,,没有上过学,群众,全业务农,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
吉林省,220181,102.0,男,1975,本科,15.0,汉,群众,,6,9600,不适用,1,0,0,0,30000,专科,党员,0.0,全业务农,,小学,群众,从未工作过,,,1.0,0.0,1.0,0.0,0.0,0.0,,1.0
吉林省,220181,102.0,女,1962,初中,8.0,汉,群众,,6,5000,不适用,0,0,1,2,10000,小学,群众,0.0,全业务农,,小学,群众,从未工作过,,,1.0,2.0,3.0,0.0,0.0,0.0,,0.0
