state,year,office,dist,type,dem_share,dem_win,dem_share_next,dem_win_next,state_type2,gov_dem,st_dem
GA,1972,PUB SRV C,2.0,G,,,,,D,1.0,1.0
GA,1972,PUB SRV C,9.0,G,0.0,0.0,,,D,1.0,1.0
GA,1972,S,2.0,G,0.5397348,1.0,0.8313389,1.0,D,1.0,1.0
GA,1972,S,2.0,S,0.5276189,1.0,0.5397348,1.0,D,1.0,1.0
GA,1974,AGRIC,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1974,ATTY GENL,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1974,COMPTROLL,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1974,EDUCATION,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1974,G,,G,0.6910823,1.0,0.8066442,1.0,D,1.0,1.0
GA,1974,H,1.0,G,0.8610209,1.0,,1.0,D,1.0,1.0
GA,1974,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1974,H,3.0,G,0.87705976,1.0,0.8873461,1.0,D,1.0,1.0
GA,1974,H,4.0,G,0.5507905,1.0,0.6831494,1.0,D,1.0,1.0
GA,1974,H,5.0,G,0.71644,1.0,0.6668055,1.0,D,1.0,1.0
GA,1974,H,6.0,G,0.5145403,1.0,0.5171144,1.0,D,1.0,1.0
GA,1974,H,7.0,G,0.50284463,1.0,0.55093336,1.0,D,1.0,1.0
GA,1974,H,8.0,G,1.0,1.0,0.6974743,1.0,D,1.0,1.0
GA,1974,H,9.0,G,0.74847025,1.0,0.79082257,1.0,D,1.0,1.0
GA,1974,H,10.0,G,0.68364227,1.0,,1.0,D,1.0,1.0
GA,1974,LT GOV,,G,0.66196847,1.0,0.8238431,1.0,D,1.0,1.0
GA,1974,PUB SRV C,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1974,S,3.0,G,0.7176228,1.0,0.4912829,0.0,D,1.0,1.0
GA,1974,SEC STATE,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1976,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1976,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1976,H,3.0,G,0.8873461,1.0,,1.0,D,1.0,1.0
GA,1976,H,4.0,G,0.6831494,1.0,0.8091269,1.0,D,1.0,1.0
GA,1976,H,5.0,G,0.6668055,1.0,,1.0,D,1.0,1.0
GA,1976,H,6.0,G,0.5171144,1.0,0.45592806,0.0,D,1.0,1.0
GA,1976,H,7.0,G,0.55093336,1.0,0.66522574,1.0,D,1.0,1.0
GA,1976,H,8.0,G,0.6974743,1.0,,1.0,D,1.0,1.0
GA,1976,H,9.0,G,0.79082257,1.0,0.7693209,1.0,D,1.0,1.0
GA,1976,H,10.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1976,PUB SRV C,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1976,PUB SRV C,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1977,H,5.0,S,1.0,1.0,0.75480527,1.0,D,1.0,1.0
GA,1978,AGRIC,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1978,ATTY GENL,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1978,COMPTROLL,,G,1.0,1.0,0.7134042,1.0,D,1.0,1.0
GA,1978,EDUCATION,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1978,G,,G,0.8066442,1.0,0.6281865,1.0,D,1.0,1.0
GA,1978,H,1.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1978,H,2.0,G,1.0,1.0,0.73592776,1.0,D,1.0,1.0
GA,1978,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1978,H,4.0,G,0.8091269,1.0,0.69433755,1.0,D,1.0,1.0
GA,1978,H,5.0,G,0.75480527,1.0,0.74039596,1.0,D,1.0,1.0
GA,1978,H,6.0,G,0.45592806,0.0,0.40943712,0.0,D,1.0,1.0
GA,1978,H,7.0,G,0.66522574,1.0,0.6811807,1.0,D,1.0,1.0
GA,1978,H,8.0,G,1.0,1.0,0.7459144,1.0,D,1.0,1.0
GA,1978,H,9.0,G,0.7693209,1.0,0.6801909,1.0,D,1.0,1.0
GA,1978,H,10.0,G,1.0,1.0,0.8021999,1.0,D,1.0,1.0
GA,1978,LT GOV,,G,0.8238431,1.0,0.73024905,1.0,D,1.0,1.0
GA,1978,PUB SRV C,1.0,G,1.0,1.0,0.6450897,1.0,D,1.0,1.0
GA,1978,PUB SRV C,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1978,S,2.0,G,0.8313389,1.0,0.7994433,1.0,D,1.0,1.0
GA,1978,SEC STATE,,G,1.0,1.0,0.80393434,1.0,D,1.0,1.0
GA,1980,H,1.0,G,1.0,1.0,,,D,1.0,1.0
GA,1980,H,2.0,G,0.73592776,1.0,,,D,1.0,1.0
GA,1980,H,3.0,G,1.0,1.0,,,D,1.0,1.0
GA,1980,H,4.0,G,0.69433755,1.0,,,D,1.0,1.0
GA,1980,H,5.0,G,0.74039596,1.0,,,D,1.0,1.0
GA,1980,H,6.0,G,0.40943712,0.0,,,D,1.0,1.0
GA,1980,H,7.0,G,0.6811807,1.0,,,D,1.0,1.0
GA,1980,H,8.0,G,0.7459144,1.0,,,D,1.0,1.0
GA,1980,H,9.0,G,0.6801909,1.0,,,D,1.0,1.0
GA,1980,H,10.0,G,0.8021999,1.0,,,D,1.0,1.0
GA,1980,PUB SRV C,2.0,G,1.0,1.0,0.5856396,1.0,D,1.0,1.0
GA,1980,PUB SRV C,2.0,S,1.0,1.0,,1.0,D,1.0,1.0
GA,1980,PUB SRV C,3.0,G,1.0,1.0,0.6411883,1.0,D,1.0,1.0
GA,1980,S,3.0,G,0.4912829,0.0,0.5091702,1.0,D,1.0,1.0
GA,1982,AGRIC,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1982,ATTY GENL,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1982,COMPTROLL,,G,0.7134042,1.0,,,D,1.0,1.0
GA,1982,EDUCATION,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1982,G,,G,0.6281865,1.0,0.7050904,1.0,D,1.0,1.0
GA,1982,H,1.0,G,0.640719,1.0,0.8158429,1.0,D,1.0,1.0
GA,1982,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1982,H,3.0,G,0.7096222,1.0,0.8138066,1.0,D,1.0,1.0
GA,1982,H,4.0,G,0.65496147,1.0,0.4689638,0.0,D,1.0,1.0
GA,1982,H,5.0,G,0.93614775,1.0,,1.0,D,1.0,1.0
GA,1982,H,5.0,S,,,,,D,1.0,1.0
GA,1982,H,6.0,G,0.44728795,0.0,0.30857182,0.0,D,1.0,1.0
GA,1982,H,7.0,G,0.6112391,1.0,,,D,1.0,1.0
GA,1982,H,8.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1982,H,9.0,G,0.7695537,1.0,0.67480713,1.0,D,1.0,1.0
GA,1982,H,10.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1982,LT GOV,,G,0.73024905,1.0,,1.0,D,1.0,1.0
GA,1982,PUB SRV C,5.0,G,1.0,1.0,0.5759371,1.0,D,1.0,1.0
GA,1982,PUB SRV C,6.0,G,1.0,1.0,0.5621149,1.0,D,1.0,1.0
GA,1982,SEC STATE,,G,0.80393434,1.0,,1.0,D,1.0,1.0
GA,1983,H,7.0,S,1.0,1.0,0.55221045,1.0,D,1.0,1.0
GA,1984,H,1.0,G,0.8158429,1.0,,1.0,D,1.0,1.0
GA,1984,H,2.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1984,H,3.0,G,0.8138066,1.0,,1.0,D,1.0,1.0
GA,1984,H,4.0,G,0.4689638,0.0,0.46772423,0.0,D,1.0,1.0
GA,1984,H,5.0,G,1.0,1.0,0.75311613,1.0,D,1.0,1.0
GA,1984,H,6.0,G,0.30857182,0.0,0.4045535,0.0,D,1.0,1.0
GA,1984,H,7.0,G,0.55221045,1.0,0.66380584,1.0,D,1.0,1.0
GA,1984,H,8.0,G,1.0,1.0,0.8639582,1.0,D,1.0,1.0
GA,1984,H,9.0,G,0.67480713,1.0,,1.0,D,1.0,1.0
GA,1984,H,10.0,G,1.0,1.0,0.6726421,1.0,D,1.0,1.0
GA,1984,PUB SRV C,1.0,G,0.6450897,1.0,,1.0,D,1.0,1.0
GA,1984,PUB SRV C,2.0,G,0.5856396,1.0,0.6124518,1.0,D,1.0,1.0
GA,1984,S,2.0,G,0.7994433,1.0,,1.0,D,1.0,1.0
GA,1986,AGRIC,,G,1.0,1.0,0.63072103,1.0,D,1.0,1.0
GA,1986,ATTY GENL,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1986,EDUCATION,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1986,G,,G,0.7050904,1.0,0.5428514,1.0,D,1.0,1.0
GA,1986,H,1.0,G,1.0,1.0,0.6700382,1.0,D,1.0,1.0
GA,1986,H,2.0,G,1.0,1.0,0.6168853,1.0,D,1.0,1.0
GA,1986,H,3.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1986,H,4.0,G,0.46772423,0.0,0.602887,1.0,D,1.0,1.0
GA,1986,H,5.0,G,0.75311613,1.0,0.78197896,1.0,D,1.0,1.0
GA,1986,H,6.0,G,0.4045535,0.0,0.4108389,0.0,D,1.0,1.0
GA,1986,H,7.0,G,0.66380584,1.0,0.6478096,1.0,D,1.0,1.0
GA,1986,H,8.0,G,0.8639582,1.0,,1.0,D,1.0,1.0
GA,1986,H,9.0,G,1.0,1.0,0.6287912,1.0,D,1.0,1.0
GA,1986,H,10.0,G,0.6726421,1.0,0.6397981,1.0,D,1.0,1.0
GA,1986,LT GOV,,G,1.0,1.0,0.6459371,1.0,D,1.0,1.0
GA,1986,PUB SRV C,3.0,G,0.6411883,1.0,,,D,1.0,1.0
GA,1986,PUB SRV C,4.0,G,0.6245949,1.0,0.49635354,0.0,D,1.0,1.0
GA,1986,S,3.0,G,0.5091702,1.0,0.508052,1.0,D,1.0,1.0
GA,1986,SEC STATE,,G,1.0,1.0,,1.0,D,1.0,1.0
GA,1988,H,1.0,G,0.6700382,1.0,0.7122259,1.0,D,1.0,1.0
GA,1988,H,2.0,G,0.6168853,1.0,0.7302397,1.0,D,1.0,1.0
GA,1988,H,3.0,G,1.0,1.0,0.63157666,1.0,D,1.0,1.0
GA,1988,H,4.0,G,0.602887,1.0,0.5243271,1.0,D,1.0,1.0
GA,1988,H,5.0,G,0.78197896,1.0,0.7559174,1.0,D,1.0,1.0
GA,1988,H,6.0,G,0.4108389,0.0,0.4968894,0.0,D,1.0,1.0
GA,1988,H,7.0,G,0.6478096,1.0,0.60109156,1.0,D,1.0,1.0
GA,1988,H,8.0,G,1.0,1.0,0.6874683,1.0,D,1.0,1.0
GA,1988,H,9.0,G,0.6287912,1.0,0.55825275,1.0,D,1.0,1.0
GA,1988,H,10.0,G,0.6397981,1.0,0.5828605,1.0,D,1.0,1.0
GA,1988,PUB SRV C,5.0,G,0.5759371,1.0,0.43784872,0.0,D,1.0,1.0
GA,1988,PUB SRV C,6.0,G,0.5621149,1.0,0.4955016,0.0,D,1.0,1.0
GA,1988,PUB SRV C,7.0,G,0.56915355,1.0,,,D,1.0,1.0
GA,1990,AGRIC,,G,0.63072103,1.0,,1.0,D,1.0,1.0
GA,1990,ATTY GENL,,G,1.0,1.0,0.33886406,0.0,D,1.0,1.0
GA,1990,EDUCATION,,G,1.0,1.0,0.49234116,0.0,D,1.0,1.0
GA,1990,G,,G,0.5428514,1.0,0.5105336,1.0,D,1.0,1.0
GA,1990,H,1.0,G,0.7122259,1.0,,,D,1.0,1.0
GA,1990,H,2.0,G,0.7302397,1.0,,,D,1.0,1.0
GA,1990,H,3.0,G,0.63157666,1.0,,,D,1.0,1.0
GA,1990,H,4.0,G,0.5243271,1.0,,,D,1.0,1.0
GA,1990,H,5.0,G,0.7559174,1.0,,,D,1.0,1.0
GA,1990,H,6.0,G,0.4968894,0.0,,,D,1.0,1.0
GA,1990,H,7.0,G,0.60109156,1.0,,,D,1.0,1.0
GA,1990,H,8.0,G,0.6874683,1.0,,,D,1.0,1.0
GA,1990,H,9.0,G,0.55825275,1.0,,,D,1.0,1.0
GA,1990,H,10.0,G,0.5828605,1.0,,,D,1.0,1.0
GA,1990,LT GOV,,G,0.6459371,1.0,0.56112254,1.0,D,1.0,1.0
GA,1990,PUB SRV C,1.0,G,1.0,1.0,0.48103085,0.0,D,1.0,1.0
GA,1990,PUB SRV C,2.0,G,0.6124518,1.0,0.5278536,1.0,D,1.0,1.0
GA,1990,S,2.0,G,1.0,1.0,0.5068927,1.0,D,1.0,1.0
GA,1990,SEC STATE,,G,1.0,1.0,0.70131814,1.0,D,1.0,1.0
GA,1992,H,1.0,G,0.42176476,0.0,,,D,1.0,1.0
GA,1992,H,2.0,G,0.6369712,1.0,,,D,1.0,1.0
GA,1992,H,3.0,G,0.4524038,0.0,,,D,1.0,1.0
GA,1992,H,4.0,G,0.49465472,0.0,,,D,1.0,1.0
GA,1992,H,5.0,G,0.72133756,1.0,,,D,1.0,1.0
GA,1992,H,6.0,G,0.422597,0.0,,,D,1.0,1.0
GA,1992,H,7.0,G,0.57323885,1.0,,,D,1.0,1.0
GA,1992,H,8.0,G,0.5299279,1.0,,,D,1.0,1.0
GA,1992,H,9.0,G,0.5919253,1.0,,,D,1.0,1.0
GA,1992,H,10.0,G,0.53813434,1.0,,,D,1.0,1.0
GA,1992,H,11.0,G,0.7309978,1.0,,,D,1.0,1.0
GA,1992,PUB SRV C,4.0,G,0.49635354,0.0,0.44574696,0.0,D,1.0,1.0
GA,1992,S,3.0,G,0.508052,1.0,0.46298155,0.0,D,1.0,1.0
GA,1994,AGRIC,,G,1.0,1.0,0.6495879,1.0,D,1.0,1.0
GA,1994,ATTY GENL,,G,0.33886406,0.0,0.5291102,1.0,D,1.0,1.0
GA,1994,EDUCATION,,G,0.49234116,0.0,0.48092902,0.0,D,1.0,1.0
GA,1994,G,,G,0.5105336,1.0,0.5435733,1.0,D,1.0,1.0
GA,1994,H,1.0,G,0.23448722,0.0,0.3179015,0.0,D,1.0,1.0
GA,1994,H,2.0,G,0.6616909,1.0,0.5396666,1.0,D,1.0,1.0
GA,1994,H,3.0,G,0.3447231,0.0,0.38813838,0.0,D,1.0,1.0
GA,1994,H,4.0,G,0.42129308,0.0,0.57761353,1.0,D,1.0,1.0
GA,1994,H,5.0,G,0.6912984,1.0,,1.0,D,1.0,1.0
GA,1994,H,6.0,G,0.35834783,0.0,0.42196888,0.0,D,1.0,1.0
GA,1994,H,7.0,G,0.48073855,0.0,0.42196062,0.0,D,1.0,1.0
GA,1994,H,8.0,G,0.37348512,0.0,0.47441965,0.0,D,1.0,1.0
GA,1994,H,9.0,G,0.5789135,1.0,0.3445305,0.0,D,1.0,1.0
GA,1994,H,10.0,G,0.3475569,0.0,0.476542,0.0,D,1.0,1.0
GA,1994,H,11.0,G,0.6559541,1.0,0.35693967,0.0,D,1.0,1.0
GA,1994,LT GOV,,G,0.56112254,1.0,0.5942206,1.0,D,1.0,1.0
GA,1994,PUB SRV C,5.0,G,0.43784872,0.0,0.55541426,1.0,D,1.0,1.0
GA,1994,PUB SRV C,6.0,G,0.4955016,0.0,0.43662193,0.0,D,1.0,1.0
GA,1994,SEC STATE,,G,0.70131814,1.0,0.55422205,1.0,D,1.0,1.0
GA,1996,H,1.0,G,0.3179015,0.0,,0.0,D,1.0,1.0
GA,1996,H,2.0,G,0.5396666,1.0,0.5714296,1.0,D,1.0,1.0
GA,1996,H,3.0,G,0.38813838,0.0,,0.0,D,1.0,1.0
GA,1996,H,4.0,G,0.57761353,1.0,0.61850864,1.0,D,1.0,1.0
GA,1996,H,5.0,G,1.0,1.0,0.7916147,1.0,D,1.0,1.0
GA,1996,H,6.0,G,0.42196888,0.0,0.29782248,0.0,D,1.0,1.0
GA,1996,H,7.0,G,0.42196062,0.0,0.44625986,0.0,D,1.0,1.0
GA,1996,H,8.0,G,0.47441965,0.0,0.37613565,0.0,D,1.0,1.0
GA,1996,H,9.0,G,0.3445305,0.0,,0.0,D,1.0,1.0
GA,1996,H,10.0,G,0.476542,0.0,0.403516,0.0,D,1.0,1.0
GA,1996,H,11.0,G,0.35693967,0.0,0.3103016,0.0,D,1.0,1.0
GA,1996,PUB SRV C,1.0,G,0.48103085,0.0,0.4751052,0.0,D,1.0,1.0
GA,1996,PUB SRV C,2.0,G,0.5278536,1.0,0.5407871,1.0,D,1.0,1.0
GA,1996,S,2.0,G,0.5068927,1.0,0.46533293,0.0,D,1.0,1.0
GA,1996,SEC STATE,,S,0.55422205,1.0,0.5829353,1.0,D,1.0,1.0
GA,1998,AGRIC,,G,0.6495879,1.0,0.59415865,1.0,,1.0,
GA,1998,ATTY GENL,,G,0.5291102,1.0,0.555216,1.0,,1.0,
GA,1998,EDUCATION,,G,0.48092902,0.0,0.4415864,0.0,,1.0,
GA,1998,G,,G,0.5435733,1.0,0.4733295,0.0,,1.0,
GA,1998,H,1.0,G,0.0,0.0,0.30860022,0.0,,1.0,
GA,1998,H,2.0,G,0.5714296,1.0,0.5348308,1.0,,1.0,
GA,1998,H,3.0,G,0.0,0.0,0.36492902,0.0,,1.0,
GA,1998,H,4.0,G,0.61850864,1.0,0.6072454,1.0,,1.0,
GA,1998,H,5.0,G,0.7916147,1.0,0.7717982,1.0,,1.0,
GA,1998,H,6.0,G,0.29782248,0.0,0.07224362,0.0,,1.0,
GA,1998,H,7.0,G,0.44625986,0.0,0.44741538,0.0,,1.0,
GA,1998,H,8.0,G,0.37613565,0.0,0.4108018,0.0,,1.0,
GA,1998,H,9.0,G,0.0,0.0,0.24785346,0.0,,1.0,
GA,1998,H,10.0,G,0.403516,0.0,0.36776364,0.0,,1.0,
GA,1998,H,11.0,G,0.3103016,0.0,,0.0,,1.0,
GA,1998,LT GOV,,G,0.5942206,1.0,0.5321185,1.0,,1.0,
GA,1998,PUB SRV C,2.0,S,0.5407871,1.0,,,,1.0,
GA,1998,PUB SRV C,4.0,G,0.44574696,0.0,0.497625,0.0,,1.0,
GA,1998,S,3.0,G,0.46298155,0.0,0.60557175,1.0,,1.0,
GA,1998,SEC STATE,,G,0.5829353,1.0,0.6304131,1.0,,1.0,
GA,1999,H,6.0,S,0.07224362,0.0,0.25247842,0.0,D,1.0,1.0
GA,2000,H,1.0,G,0.30860022,0.0,,,D,1.0,1.0
GA,2000,H,2.0,G,0.5348308,1.0,,,D,1.0,1.0
GA,2000,H,3.0,G,0.36492902,0.0,,,D,1.0,1.0
GA,2000,H,4.0,G,0.6072454,1.0,,,D,1.0,1.0
GA,2000,H,5.0,G,0.7717982,1.0,,,D,1.0,1.0
GA,2000,H,6.0,G,0.25247842,0.0,,,D,1.0,1.0
GA,2000,H,7.0,G,0.44741538,0.0,,,D,1.0,1.0
GA,2000,H,8.0,G,0.4108018,0.0,,,D,1.0,1.0
GA,2000,H,9.0,G,0.24785346,0.0,,,D,1.0,1.0
GA,2000,H,10.0,G,0.36776364,0.0,,,D,1.0,1.0
GA,2000,H,11.0,G,0.0,0.0,,,D,1.0,1.0
GA,2000,PUB SRV C,5.0,G,0.55541426,1.0,0.4233005,0.0,D,1.0,1.0
GA,2000,PUB SRV C,6.0,G,0.43662193,0.0,,,D,1.0,1.0
GA,2000,S,3.0,S,0.60557175,1.0,0.40854508,0.0,D,1.0,1.0
GA,2002,AGRIC,,G,0.59415865,1.0,0.5799041,1.0,D,1.0,1.0
GA,2002,ATTY GENL,,G,0.555216,1.0,0.57163155,1.0,D,1.0,1.0
GA,2002,EDUCATION,,G,0.4415864,0.0,0.36883777,0.0,D,1.0,1.0
GA,2002,G,,G,0.4733295,0.0,0.39742243,0.0,D,1.0,1.0
GA,2002,H,1.0,G,0.27856383,0.0,,0.0,D,1.0,1.0
GA,2002,H,2.0,G,1.0,1.0,0.66785526,1.0,D,1.0,1.0
GA,2002,H,3.0,G,0.5051186,1.0,0.62883234,1.0,D,1.0,1.0
GA,2002,H,4.0,G,0.7702924,1.0,0.6375714,1.0,D,1.0,1.0
GA,2002,H,5.0,G,1.0,1.0,,1.0,D,1.0,1.0
GA,2002,H,6.0,G,0.20126118,0.0,,0.0,D,1.0,1.0
GA,2002,H,7.0,G,0.21078691,0.0,,0.0,D,1.0,1.0
GA,2002,H,8.0,G,0.21669132,0.0,0.24449787,0.0,D,1.0,1.0
GA,2002,H,9.0,G,0.27157432,0.0,0.25705606,0.0,D,1.0,1.0
GA,2002,H,10.0,G,0.0,0.0,,0.0,D,1.0,1.0
GA,2002,H,11.0,G,0.4835607,0.0,0.42604154,0.0,D,1.0,1.0
GA,2002,H,12.0,G,0.44808844,0.0,0.5181145,1.0,D,1.0,1.0
GA,2002,H,13.0,G,0.59626454,1.0,,1.0,D,1.0,1.0
GA,2002,LT GOV,,G,0.5321185,1.0,0.43891984,0.0,D,1.0,1.0
GA,2002,PUB SRV C,1.0,G,0.4751052,0.0,,,D,1.0,1.0
GA,2002,PUB SRV C,4.0,G,0.497625,0.0,0.50336736,1.0,D,1.0,1.0
GA,2002,S,2.0,G,0.46533293,0.0,0.4848663,0.0,D,1.0,1.0
GA,2002,SEC STATE,,G,0.6304131,1.0,0.43586364,0.0,D,1.0,1.0
GA,2004,H,1.0,G,0.0,0.0,0.314999,0.0,D,0.0,1.0
GA,2004,H,2.0,G,0.66785526,1.0,0.6787314,1.0,D,0.0,1.0
GA,2004,H,3.0,G,0.62883234,1.0,0.32350272,0.0,D,0.0,1.0
GA,2004,H,4.0,G,0.6375714,1.0,0.7535747,1.0,D,0.0,1.0
GA,2004,H,5.0,G,1.0,1.0,,1.0,D,0.0,1.0
GA,2004,H,6.0,G,0.0,0.0,0.2761221,0.0,D,0.0,1.0
GA,2004,H,7.0,G,0.0,0.0,0.2908687,0.0,D,0.0,1.0
GA,2004,H,8.0,G,0.24449787,0.0,0.5054898,1.0,D,0.0,1.0
GA,2004,H,9.0,G,0.25705606,0.0,0.23367575,0.0,D,0.0,1.0
GA,2004,H,10.0,G,0.0,0.0,0.32635778,0.0,D,0.0,1.0
GA,2004,H,11.0,G,0.42604154,0.0,0.28936055,0.0,D,0.0,1.0
GA,2004,H,12.0,G,0.5181145,1.0,0.5030329,1.0,D,0.0,1.0
GA,2004,H,13.0,G,1.0,1.0,0.69238317,1.0,D,0.0,1.0
GA,2004,PUB SRV C,,G,0.40887052,0.0,0.42260912,0.0,D,0.0,1.0
GA,2004,S,3.0,G,0.40854508,0.0,0.40078345,0.0,D,0.0,1.0
GA,2006,AGRIC,,G,0.5799041,1.0,0.4186321,0.0,D,0.0,1.0
GA,2006,ATTY GENL,,G,0.57163155,1.0,0.45147634,0.0,D,0.0,1.0
GA,2006,EDUCATION,,G,0.36883777,0.0,0.43713003,0.0,D,0.0,1.0
GA,2006,G,,G,0.39742243,0.0,0.44766733,0.0,D,0.0,1.0
GA,2006,H,1.0,G,0.314999,0.0,0.33466756,0.0,D,0.0,1.0
GA,2006,H,2.0,G,0.6787314,1.0,0.68948936,1.0,D,0.0,1.0
GA,2006,H,3.0,G,0.32350272,0.0,0.3430528,0.0,D,0.0,1.0
GA,2006,H,4.0,G,0.7535747,1.0,,1.0,D,0.0,1.0
GA,2006,H,5.0,G,1.0,1.0,,1.0,D,0.0,1.0
GA,2006,H,6.0,G,0.2761221,0.0,0.31517345,0.0,D,0.0,1.0
GA,2006,H,7.0,G,0.2908687,0.0,0.37971574,0.0,D,0.0,1.0
GA,2006,H,8.0,G,0.5054898,1.0,0.572437,1.0,D,0.0,1.0
GA,2006,H,9.0,G,0.23367575,0.0,0.24489462,0.0,D,0.0,1.0
GA,2006,H,10.0,G,0.32635778,0.0,0.39272636,0.0,D,0.0,1.0
GA,2006,H,11.0,G,0.28936055,0.0,0.3181402,0.0,D,0.0,1.0
GA,2006,H,12.0,G,0.5030329,1.0,0.6600036,1.0,D,0.0,1.0
GA,2006,H,13.0,G,0.69238317,1.0,0.6904496,1.0,D,0.0,1.0
GA,2006,LT GOV,,G,0.43891984,0.0,0.4335607,0.0,D,0.0,1.0
GA,2006,PUB SRV C,3.0,G,0.5136521,1.0,0.45278496,0.0,D,0.0,1.0
GA,2006,PUB SRV C,5.0,G,0.4233005,0.0,,0.0,D,0.0,1.0
GA,2006,SEC STATE,,G,0.43586364,0.0,0.41135103,0.0,D,0.0,1.0
GA,2008,H,1.0,G,0.33466756,0.0,0.28371173,0.0,,0.0,
GA,2008,H,2.0,G,0.68948936,1.0,0.51440907,1.0,,0.0,
GA,2008,H,3.0,G,0.3430528,0.0,0.3052065,0.0,,0.0,
GA,2008,H,4.0,G,1.0,1.0,0.74665517,1.0,,0.0,
GA,2008,H,5.0,G,1.0,1.0,0.7371987,1.0,,0.0,
GA,2008,H,6.0,G,0.31517345,0.0,,0.0,,0.0,
GA,2008,H,7.0,G,0.37971574,0.0,0.32929543,0.0,,0.0,
GA,2008,H,8.0,G,0.572437,1.0,0.47302842,0.0,,0.0,
GA,2008,H,9.0,G,0.24489462,0.0,,0.0,,0.0,
GA,2008,H,10.0,G,0.39272636,0.0,0.3264184,0.0,,0.0,
GA,2008,H,11.0,G,0.3181402,0.0,,0.0,,0.0,
GA,2008,H,12.0,G,0.6600036,1.0,0.56585497,1.0,,0.0,
GA,2008,H,13.0,G,0.6904496,1.0,0.69430137,1.0,,0.0,
GA,2008,PUB SRV C,1.0,G,0.0,0.0,,,,0.0,
GA,2008,PUB SRV C,4.0,G,0.50336736,1.0,,,,0.0,
GA,2008,S,2.0,G,0.4848663,0.0,,,,0.0,
GA,2010,AGRIC,,G,0.4186321,0.0,,,R,0.0,0.0
GA,2010,ATTY GENL,,G,0.45147634,0.0,,,R,0.0,0.0
GA,2010,EDUCATION,,G,0.43713003,0.0,,,R,0.0,0.0
GA,2010,G,,G,0.44766733,0.0,,,R,0.0,0.0
GA,2010,H,1.0,G,0.28371173,0.0,,,R,0.0,0.0
GA,2010,H,2.0,G,0.51440907,1.0,,,R,0.0,0.0
GA,2010,H,3.0,G,0.3052065,0.0,,,R,0.0,0.0
GA,2010,H,4.0,G,0.74665517,1.0,,,R,0.0,0.0
GA,2010,H,5.0,G,0.7371987,1.0,,,R,0.0,0.0
GA,2010,H,6.0,G,0.0,0.0,,,R,0.0,0.0
GA,2010,H,7.0,G,0.32929543,0.0,,,R,0.0,0.0
GA,2010,H,8.0,G,0.47302842,0.0,,,R,0.0,0.0
GA,2010,H,9.0,G,0.0,0.0,,,R,0.0,0.0
GA,2010,H,9.0,S,0.0,0.0,,0.0,R,0.0,0.0
GA,2010,H,10.0,G,0.3264184,0.0,,,R,0.0,0.0
GA,2010,H,11.0,G,0.0,0.0,,,R,0.0,0.0
GA,2010,H,12.0,G,0.56585497,1.0,,,R,0.0,0.0
GA,2010,H,13.0,G,0.69430137,1.0,,,R,0.0,0.0
GA,2010,LT GOV,,G,0.4335607,0.0,,,R,0.0,0.0
GA,2010,PUB SRV C,,G,0.42260912,0.0,,,R,0.0,0.0
GA,2010,S,3.0,G,0.40078345,0.0,,,R,0.0,0.0
GA,2010,SEC STATE,,G,0.41135103,0.0,,,R,0.0,0.0
GA,2012,H,1.0,G,0.37021798,0.0,,,,0.0,
GA,2012,H,2.0,G,0.6378365,1.0,,,,0.0,
GA,2012,H,3.0,G,0.0,0.0,,,,0.0,
GA,2012,H,4.0,G,0.7330977,1.0,,,,0.0,
GA,2012,H,5.0,G,0.84393066,1.0,,,,0.0,
GA,2012,H,6.0,G,0.35494193,0.0,,,,0.0,
GA,2012,H,7.0,G,0.37838107,0.0,,,,0.0,
GA,2012,H,8.0,G,0.0,0.0,,,,0.0,
