,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
2283,0,26,11,1,0,1,1,13714.868,13248.387,11082.949
2284,0,31,11,0,0,1,1,13714.868,13785.484,20688.172
2285,0,21,10,0,0,1,1,13714.868,14080.887,7249.7266
2286,0,52,8,0,0,1,1,13714.868,14322.581,8748.1413
2287,0,30,10,1,0,0,1,13714.868,14322.581,2364.3625
2288,0,20,11,0,0,0,1,13714.868,14322.581,36943.164
2289,0,52,5,0,0,1,1,13714.868,14322.581,14777.266
2290,0,45,3,0,1,1,1,13714.868,16112.903,23643.625
2291,0,46,10,1,0,1,1,13714.868,16112.903,15522.04
2292,0,32,7,0,0,1,1,13714.868,17008.065,19613.865
2293,0,50,7,1,0,1,1,13714.868,17903.226,16254.992
2294,0,28,6,0,0,1,1,13734.46,6395.0323,10048.541
2295,0,33,10,1,0,0,1,13754.053,13964.516,16905.192
2296,0,53,5,1,0,1,1,14008.758,2660.4194,11082.949
2297,0,44,9,0,0,1,1,14051.862,13905.435,16373.21
2298,0,28,11,0,0,1,1,14106.721,10741.935,20392.627
2299,0,53,8,0,0,1,1,14106.721,14322.581,14843.763
2300,0,53,7,0,0,1,1,14106.721,14322.581,13299.539
2301,0,52,4,0,0,1,1,14106.721,15074.516,14422.611
2302,0,23,11,0,1,1,1,14263.462,8414.5161,26599.078
2303,0,25,9,0,0,1,1,14263.462,12890.323,16254.992
2304,0,54,8,0,1,1,1,14302.648,0,8866.3594
2305,0,54,8,0,1,1,1,14302.648,0,8866.3594
2306,0,40,10,0,0,1,1,14302.648,24169.355,21427.035
2307,0,40,10,0,0,1,1,14302.648,24169.355,21427.035
2308,0,21,11,0,0,1,1,14400.611,11458.065,0
2309,0,51,8,0,0,1,1,14465.267,21752.419,0
2310,0,24,10,1,0,1,1,14482.9,10741.935,11821.813
2311,0,46,8,0,0,1,1,14498.574,10741.935,14186.175
2312,0,55,3,1,0,1,1,14547.556,13463.226,10344.086
2313,0,41,10,1,0,0,1,14678.827,15253.548,11821.813
2314,0,25,11,1,0,1,1,14694.501,6624.1935,7107.8648
2315,0,39,8,0,0,1,1,14694.501,12532.258,16254.992
2316,0,19,8,0,0,1,1,14694.501,12532.258,18539.558
2317,0,23,11,1,0,1,1,14694.501,13427.419,17732.719
2318,0,49,10,0,0,1,1,14694.501,14322.581,8423.0415
2319,0,38,11,0,0,1,1,14694.501,14322.581,28076.805
2320,0,42,11,1,0,0,1,14694.501,15217.742,11821.813
2321,0,24,11,0,0,1,1,14694.501,15575.806,14777.266
2322,0,36,7,1,0,1,1,14694.501,15754.839,19210.445
2323,0,39,6,1,0,1,1,14694.501,16470.968,28076.805
2324,0,20,11,0,0,1,1,14694.501,17008.065,0
2325,0,31,10,0,0,1,1,14890.428,12532.258,16254.992
2326,0,29,9,0,0,1,1,14890.428,19693.548,25860.215
2327,0,53,9,1,0,1,1,14945.287,13697.758,14186.175
2328,0,45,4,0,0,1,1,15004.065,13586.758,17686.909
2329,0,28,9,0,0,0,1,15086.354,13248.387,19210.445
2330,0,53,8,1,0,1,1,15086.354,15649.21,12921.241
2331,0,43,3,0,0,1,1,15086.354,15933.871,14038.402
2332,0,50,7,0,0,1,1,15160.807,15933.871,17732.719
2333,0,50,7,0,0,1,1,15160.807,15933.871,17732.719
2334,0,31,8,1,0,1,1,15176.481,10851.145,19604.998
2335,0,34,11,0,0,1,1,15184.318,0,19210.445
2336,0,46,8,0,0,0,1,15282.281,13158.871,10048.541
2337,0,20,9,0,0,1,1,15282.281,15933.871,20614.286
2338,0,30,9,0,0,1,1,15478.208,7877.4194,8866.3594
2339,0,34,6,0,1,1,1,15478.208,16112.903,16254.992
2340,0,27,9,0,0,1,1,15478.208,16470.968,15516.129
2341,0,19,11,1,0,0,1,15587.927,10741.935,0
2342,0,49,8,0,1,0,1,15674.134,1074.1935,0
2343,0,31,11,1,0,0,1,15674.134,4316.4677,7093.0876
2344,0,25,11,1,0,0,1,15674.134,6982.2581,13890.63
2345,0,23,11,1,0,1,1,15674.134,8414.5161,8866.3594
2346,0,18,10,0,1,1,1,15674.134,10741.935,20688.172
2347,0,34,10,1,0,0,1,15674.134,12532.258,25121.352
2348,0,46,4,0,0,1,1,15674.134,14322.581,8866.3594
2349,0,46,7,0,0,1,1,15674.134,14680.645,9605.2227
2350,0,53,6,0,0,1,1,15674.134,15217.742,14777.266
2351,0,54,7,0,0,1,1,15674.134,16112.903,18841.014
2352,0,37,9,1,0,1,1,15674.134,16112.903,19210.445
2353,0,24,9,0,0,1,1,15674.134,16112.903,36943.164
2354,0,53,6,1,0,1,1,15674.134,16112.903,9974.6544
2355,0,21,10,0,0,1,1,15674.134,16112.903,20141.413
2356,0,35,10,1,0,1,1,15674.134,16470.968,23643.625
2357,0,54,2,1,0,1,1,15674.134,16990.161,18096.24
2358,0,43,10,0,0,1,1,15674.134,17903.226,19709.917
2359,0,46,8,0,0,1,1,15674.134,17903.226,17732.719
2360,0,35,11,1,0,1,1,15674.134,17903.226,0
2361,0,50,8,0,0,1,1,15674.134,18109.113,17437.174
2362,0,47,10,0,0,1,1,15674.134,19693.548,22165.899
2363,0,47,10,0,0,1,1,15674.134,19693.548,22165.899
2364,0,21,9,0,0,1,1,15674.134,19693.548,1773.2719
2365,0,18,10,0,0,1,1,15674.134,21483.871,24973.579
2366,0,37,8,0,0,1,1,15674.134,26317.742,36943.164
2367,0,41,7,1,0,1,1,15674.134,32225.806,11082.949
2368,0,31,11,0,0,1,1,15870.061,15602.661,17732.719
2369,0,35,10,0,0,1,1,15921.002,16148.71,16606.691
2370,0,51,8,1,0,1,1,15987.617,5800.6452,0
2371,0,30,7,1,0,1,1,15995.454,15387.823,13151.767
2372,0,30,11,0,0,1,1,16065.988,17989.161,23052.535
2373,0,30,11,0,0,1,1,16065.988,17989.161,23052.535
2374,0,53,4,1,0,1,1,16142.399,984.67742,0
2375,0,24,10,0,0,1,1,16144.358,20767.742,22904.762
2376,0,48,8,1,0,1,1,16261.914,11637.097,5172.043
2377,0,48,8,1,0,1,1,16261.914,11637.097,5172.043
2378,0,47,6,1,0,1,1,16261.914,14412.097,14260.061
2379,0,45,4,0,1,1,1,16261.914,28108.065,28076.805
2380,0,47,8,1,0,1,1,16301.1,17129.806,17732.719
2381,0,47,8,1,0,1,1,16301.1,17129.806,17732.719
2382,0,31,11,1,0,1,1,16453.923,19693.548,14777.266
2383,0,46,8,0,0,1,1,16457.841,16112.903,16254.992
2384,0,22,11,0,0,0,1,16653.768,3759.6774,0
2385,0,21,11,0,0,1,1,16653.768,13427.419,10344.086
2386,0,33,10,0,0,1,1,16653.768,16112.903,12560.676
2387,0,28,9,0,0,1,1,16653.768,17158.452,17957.333
2388,0,20,10,0,0,1,1,16849.695,11995.161,17880.492
2389,0,47,11,0,0,1,1,16928.065,15409.306,17732.719
2390,0,23,11,0,0,1,1,17045.621,11986.21,5910.9063
2391,0,35,10,1,0,0,1,17045.621,14322.581,16846.083
2392,0,25,7,1,0,0,1,17045.621,16137.968,11821.813
2393,0,23,11,1,0,1,1,17116.155,10741.935,8866.3594
2394,0,31,8,0,0,1,1,17241.548,15754.839,16210.661
2395,0,55,8,1,0,1,1,17241.548,17903.226,16254.992
2396,0,33,11,1,0,1,1,17370.859,15844.355,14753.622
2397,0,31,9,1,0,0,1,17437.475,13427.419,11326.774
2398,0,34,7,0,0,0,1,17619.686,20481.29,19432.104
2399,0,22,11,0,0,1,1,17633.401,0,13299.539
2400,0,21,9,0,0,1,1,17633.401,3202.8871,3250.9985
2401,0,42,8,1,0,0,1,17633.401,10562.903,0
2402,0,46,10,0,1,1,1,17633.401,10741.935,5910.9063
2403,0,23,9,1,0,1,1,17633.401,12532.258,14777.266
2404,0,33,8,0,0,1,1,17633.401,12890.323,22165.899
2405,0,43,11,1,0,1,1,17633.401,14322.581,17732.719
2406,0,43,11,1,0,1,1,17633.401,14322.581,17732.719
2407,0,29,8,0,0,1,1,17633.401,16112.903,11821.813
2408,0,35,9,0,0,1,1,17633.401,16112.903,17732.719
2409,0,50,9,1,0,1,1,17633.401,16112.903,16254.992
2410,0,18,9,0,0,1,1,17633.401,16112.903,17584.946
2411,0,44,11,0,0,1,1,17633.401,16470.968,14555.607
2412,0,34,6,0,0,1,1,17633.401,17903.226,4876.4977
2413,0,26,8,0,0,1,1,17633.401,18440.323,886.63594
2414,0,47,10,0,0,1,1,17633.401,19693.548,30884.485
2415,0,25,11,1,0,1,1,17633.401,21483.871,26599.078
2416,0,44,8,1,0,1,1,17633.401,21483.871,19210.445
2417,0,36,10,1,0,0,1,17633.401,21483.871,17732.719
2418,0,40,2,1,0,1,1,17645.157,13427.419,8866.3594
2419,0,46,11,0,0,1,1,17684.342,16112.903,19210.445
2420,0,44,5,1,0,1,1,17688.261,17903.226,19210.445
2421,0,38,9,0,0,1,1,17829.328,7877.4194,20688.172
2422,0,54,11,0,0,1,1,17829.328,15754.839,18102.151
2423,0,32,8,0,0,1,1,17829.328,21483.871,20688.172
2424,0,23,10,0,0,1,1,17829.328,21483.871,23643.625
2425,0,46,11,1,0,1,1,17868.513,17903.226,13326.138
2426,0,44,11,1,0,1,1,17929.251,18588.919,19210.445
2427,0,41,10,1,0,1,1,18025.255,17366.129,21427.035
2428,0,44,8,0,0,1,1,18025.255,18798.387,28076.805
2429,0,36,11,1,0,1,1,18025.255,21483.871,26599.078
2430,0,23,8,0,0,1,1,18221.181,25073.468,12117.358
2431,0,20,9,0,0,1,1,18285.837,20767.742,23643.625
2432,0,46,3,1,0,1,1,18319.145,14322.581,19949.309
2433,0,36,10,1,0,1,1,18417.108,16112.903,22165.899
2434,0,40,10,0,0,1,1,18417.108,17903.226,20688.172
2435,0,40,10,0,0,1,1,18417.108,17903.226,20688.172
2436,0,27,8,1,0,1,1,18417.108,22916.129,31032.258
2437,0,24,11,1,0,0,1,18613.035,20230.645,31032.258
2438,0,34,11,1,0,1,1,18808.961,17903.226,14777.266
2439,0,47,10,0,0,1,1,19004.888,17903.226,21722.581
2440,0,47,10,0,0,1,1,19004.888,17903.226,21722.581
2441,0,49,4,0,0,1,1,19200.815,7161.2903,2955.4531
2442,0,35,9,0,0,1,1,19200.815,17706.29,8866.3594
2443,0,33,9,1,0,1,1,19396.741,16112.903,19210.445
2444,0,51,11,0,0,1,1,19592.668,6982.2581,26599.078
2445,0,33,10,0,0,1,1,19592.668,10741.935,26599.078
2446,0,20,7,1,0,1,1,19592.668,11637.097,14777.266
2447,0,36,8,0,1,1,1,19592.668,11995.161,16993.856
2448,0,36,8,0,1,1,1,19592.668,11995.161,16993.856
2449,0,28,11,1,0,1,1,19592.668,12890.323,7130.0307
2450,0,44,6,1,0,1,1,19592.668,14322.581,5615.361
2451,0,22,10,0,0,1,1,19592.668,15217.742,0
2452,0,50,10,0,0,1,1,19592.668,15933.871,29554.531
2453,0,52,9,0,0,1,1,19592.668,16112.903,24045.567
2454,0,25,5,1,0,1,1,19592.668,16650,28076.805
2455,0,52,8,0,0,1,1,19592.668,17903.226,17289.401
2456,0,38,8,0,0,1,1,19592.668,17903.226,30207.687
2457,0,53,7,0,0,1,1,19592.668,19693.548,22165.899
2458,0,38,8,0,0,1,1,19592.668,19693.548,23643.625
2459,0,38,8,0,0,1,1,19592.668,19693.548,23643.625
2460,0,22,11,0,0,1,1,19592.668,20588.71,27929.032
2461,0,41,9,0,0,1,1,19592.668,21483.871,20303.963
2462,0,30,11,1,0,1,1,19592.668,24547.113,22165.899
2463,0,24,10,0,0,1,1,19592.668,25064.516,29554.531
2464,0,43,6,1,0,1,1,19912.029,16112.903,20688.172
2465,0,55,6,1,0,1,1,19962.969,26854.839,14777.266
2466,0,27,7,0,0,1,1,19984.521,20409.677,31032.258
2467,0,23,10,0,0,1,1,19984.521,21483.871,17732.719
2468,0,53,10,0,0,1,1,19984.521,21483.871,4433.1797
2469,0,48,8,0,0,1,1,19984.521,21483.871,19210.445
2470,0,53,10,1,0,1,1,20062.892,15502.403,13299.539
2471,0,50,7,0,0,1,1,20180.448,14322.581,0
2472,0,40,11,1,0,1,1,20278.411,16112.903,19210.445
2473,0,50,7,1,0,1,1,20384.212,17008.065,17732.719
2474,0,38,9,1,0,1,1,20388.13,22407.677,16254.992
2475,0,52,5,0,0,1,1,20572.301,16112.903,19210.445
2476,0,36,10,0,0,1,1,20572.301,17366.129,14481.72
2477,0,40,11,0,0,1,1,20572.301,21483.871,27485.714
2478,0,38,11,0,0,1,1,20572.301,21483.871,19210.445
2479,0,41,8,0,0,1,1,20572.301,22379.032,19633.075
2480,0,43,11,0,0,1,1,20629.12,31330.645,26599.078
2481,0,46,10,0,0,1,1,20944.562,21338.855,21131.49
2482,0,53,8,0,0,1,1,20964.155,22033.5,23195.874
2483,0,25,10,0,0,1,1,20964.155,23632.258,23495.853
2484,0,44,10,1,0,1,1,20993.544,19190.468,25068.154
2485,0,44,10,1,0,1,1,20993.544,19190.468,25068.154
2486,0,37,8,0,0,1,1,21481.401,14322.581,23643.625
2487,0,34,10,1,0,1,1,21551.935,10083.097,18471.582
2488,0,46,11,0,0,1,1,21551.935,16112.903,13299.539
2489,0,48,6,1,0,1,1,21551.935,16112.903,17732.719
2490,0,42,10,0,0,1,1,21551.935,18798.387,22165.899
2491,0,55,10,0,0,1,1,21551.935,19693.548,14777.266
2492,0,39,9,0,0,1,1,21551.935,19693.548,20688.172
2493,0,41,10,1,0,1,1,21551.935,20767.742,25121.352
2494,0,33,8,1,0,1,1,21551.935,22379.032,27485.714
2495,0,22,10,1,0,1,1,21551.935,25064.516,31032.258
2496,0,25,8,0,0,1,1,21551.935,25959.677,25121.352
2497,0,54,9,1,0,0,1,21551.935,30435.484,33987.711
2498,0,49,8,0,0,0,1,21551.935,36316.694,44331.797
2499,0,35,10,0,0,1,1,21583.283,23847.097,22756.989
2500,0,43,9,0,0,1,1,21630.305,11565.484,11821.813
2501,0,39,7,0,0,1,1,21712.595,24065.516,23643.625
2502,0,47,10,0,1,1,1,21943.788,18977.419,19210.445
2503,0,51,10,0,0,1,1,21943.788,23274.194,25860.215
2504,0,51,10,0,0,1,1,21943.788,23274.194,25860.215
2505,0,49,5,0,1,1,1,22041.752,23274.194,20392.627
2506,0,48,11,0,0,1,1,22178.9,19693.548,16254.992
2507,0,48,11,0,0,1,1,22178.9,19693.548,16254.992
2508,0,30,10,1,0,1,1,22335.642,0,121173.58
2509,0,31,9,0,0,1,1,22531.568,21483.871,0
2510,0,28,9,0,0,1,1,22727.495,20767.742,22904.762
2511,0,49,10,0,0,1,1,22727.495,23095.161,24086.943
2512,0,48,10,0,0,1,1,22727.495,26854.839,27042.396
2513,0,49,9,0,0,1,1,22727.495,30435.484,29554.531
2514,0,49,4,1,0,1,1,22968.485,28645.161,22165.899
2515,0,32,10,0,0,1,1,23025.303,21483.871,33987.711
2516,0,30,11,0,0,1,1,23119.348,20051.613,22018.126
2517,0,47,10,0,0,1,1,23236.904,17903.226,35364.952
2518,0,31,10,0,0,1,1,23315.275,2467.0645,15220.584
2519,0,48,10,0,0,1,1,23511.202,2864.5161,0
2520,0,28,11,0,0,1,1,23511.202,5370.9677,21796.467
2521,0,33,10,1,0,1,1,23511.202,12532.258,18471.582
2522,0,52,8,1,0,0,1,23511.202,15217.742,7093.0876
2523,0,53,5,0,0,1,1,23511.202,17903.226,20215.3
2524,0,42,6,0,0,1,1,23511.202,17903.226,23643.625
2525,0,42,6,0,0,1,1,23511.202,17903.226,23643.625
2526,0,42,6,0,0,1,1,23511.202,17903.226,23643.625
2527,0,42,8,0,0,1,1,23511.202,18798.387,26569.524
2528,0,30,9,0,0,1,1,23511.202,19441.113,26599.078
2529,0,36,7,1,0,1,1,23511.202,21483.871,13299.539
2530,0,54,8,0,0,1,1,23511.202,21483.871,19210.445
2531,0,42,9,0,0,1,1,23511.202,21841.935,26303.533
2532,0,51,8,1,0,1,1,23511.202,23274.194,23643.625
2533,0,24,10,0,0,1,1,23511.202,25062.726,29678.661
2534,0,23,10,0,0,1,1,23511.202,25064.516,25121.352
2535,0,50,8,0,0,1,1,23511.202,25243.548,26155.76
2536,0,51,11,0,0,1,1,23511.202,25780.645,27190.169
2537,0,51,8,0,0,1,1,23511.202,26407.258,22165.899
2538,0,51,8,0,0,1,1,23511.202,27019.548,27337.942
2539,0,30,10,0,0,1,1,23511.202,28645.161,28047.25
2540,0,52,11,0,0,1,1,23568.02,0,0
2541,0,50,8,1,0,1,1,23707.128,28913.71,31032.258
2542,0,29,10,0,0,1,1,23711.047,26854.839,13299.539
2543,0,48,9,0,0,1,1,23859.951,25064.516,26968.51
2544,0,30,9,0,0,1,1,23903.055,23900.806,23791.398
2545,0,37,8,0,0,1,1,24098.982,22823.032,23145.631
2546,0,28,11,0,0,1,1,24098.982,24169.355,35465.438
2547,0,44,11,1,0,1,1,24294.908,35806.452,29554.531
2548,0,44,11,1,0,1,1,24294.908,35806.452,29554.531
2549,0,54,3,0,0,1,1,24530.02,19514.516,30549.041
2550,0,52,9,0,0,1,1,24627.984,25064.516,19210.445
2551,0,35,9,1,0,1,1,24686.762,16829.032,20392.627
2552,0,32,10,0,0,1,1,24686.762,27033.871,22904.762
2553,0,47,7,0,0,1,1,24784.725,23811.29,25860.215
2554,0,30,11,0,0,1,1,24882.688,26854.839,33248.848
2555,0,49,6,0,0,1,1,25274.542,21841.935,29111.214
2556,0,48,8,0,0,1,1,25470.468,0,13299.539
2557,0,32,9,0,0,1,1,25470.468,1432.2581,24803.641
2558,0,44,6,0,0,1,1,25470.468,7619.6129,11821.813
2559,0,48,8,0,1,1,1,25470.468,16112.903,23643.625
2560,0,52,7,1,0,0,1,25470.468,17903.226,25121.352
2561,0,49,11,0,0,1,1,25470.468,19693.548,481.73886
2562,0,38,9,0,0,1,1,25470.468,21483.871,47287.25
2563,0,46,8,1,0,1,1,25470.468,21483.871,11390.316
2564,0,40,8,0,0,1,1,25470.468,21483.871,16254.992
2565,0,44,3,1,0,1,1,25470.468,21483.871,26599.078
2566,0,40,10,1,0,0,1,25470.468,23274.194,20688.172
2567,0,26,8,1,0,1,1,25470.468,23274.194,23643.625
2568,0,49,11,0,0,1,1,25470.468,25064.516,25121.352
2569,0,51,11,0,0,1,1,25470.468,25064.516,26599.078
2570,0,44,8,0,0,1,1,25470.468,26854.839,25860.215
2571,0,47,8,0,0,1,1,25707.54,25064.516,19062.673
2572,0,49,8,0,0,1,1,25862.322,22916.129,16254.992
2573,0,40,8,0,0,1,1,25862.322,26138.71,26155.76
2574,0,48,10,0,0,0,1,26058.248,26854.839,33043.444
2575,0,35,9,1,0,1,1,26134.66,24169.355,26599.078
2576,0,44,6,0,1,1,1,26450.102,3580.6452,0
2577,0,42,11,0,0,1,1,26450.102,22379.032,23327.392
2578,0,31,8,0,0,1,1,26450.102,32225.806,26953.733
2579,0,46,11,0,0,1,1,26841.955,29361.29,36943.164
2580,0,51,10,1,0,1,1,27037.882,21483.871,26894.624
2581,0,50,8,0,0,0,1,27084.904,21125.806,26599.078
2582,0,46,11,0,0,1,1,27429.735,9846.7742,16993.856
2583,0,51,10,1,0,1,1,27429.735,25064.516,24382.488
2584,0,41,7,1,0,1,1,27429.735,26708.032,14777.266
2585,0,39,8,1,0,1,1,27429.735,26854.839,28076.805
2586,0,48,10,1,0,1,1,27429.735,30435.484,29554.531
2587,0,48,10,1,0,1,1,27429.735,30435.484,29554.531
2588,0,50,10,0,0,1,1,27429.735,32225.806,33987.711
2589,0,49,6,1,0,1,1,27429.735,34016.129,32509.985
2590,0,49,8,0,0,1,1,27482.635,25064.516,27337.942
2591,0,47,7,0,0,1,1,27821.589,27929.032,28925.02
2592,0,42,9,0,0,1,1,28017.515,23453.226,26377.419
2593,0,42,9,0,0,1,1,28017.515,23453.226,26377.419
2594,0,45,10,0,0,1,1,28017.515,32225.806,36943.164
2595,0,55,10,0,0,1,1,28330.998,28602.194,28815.668
2596,0,40,11,0,0,1,1,28409.369,12532.258,13299.539
2597,0,48,8,0,0,1,1,28409.369,26317.742,28076.805
2598,0,36,10,0,1,1,1,28409.369,28645.161,39159.754
2599,0,46,9,1,0,1,1,28605.295,32225.806,41376.344
2600,0,46,10,0,0,1,1,28765.955,19514.516,25676.977
2601,0,45,9,1,0,1,1,28863.919,26854.839,36943.164
2602,0,49,7,0,0,1,1,29247.935,20767.742,21341.327
2603,0,37,10,0,0,1,1,29369.409,27750,39898.618
2604,0,48,9,0,0,1,1,29389.002,19693.548,23052.535
2605,0,37,11,1,0,1,1,29389.002,21483.871,13063.103
2606,0,28,10,0,0,1,1,29389.002,23274.194,22904.762
2607,0,36,11,1,0,0,1,29389.002,25982.952,45809.524
2608,0,40,11,0,0,1,1,29389.002,26407.258,31032.258
2609,0,44,10,0,0,1,1,29389.002,26854.839,23643.625
2610,0,47,10,1,0,1,1,29389.002,26854.839,0
2611,0,47,10,1,0,1,1,29389.002,26854.839,0
2612,0,30,11,0,1,1,1,29389.002,26854.839,36943.164
2613,0,33,10,0,0,1,1,29389.002,28645.161,36499.846
2614,0,48,9,0,0,1,1,29389.002,32225.806,31032.258
2615,0,19,11,1,0,0,1,29725.996,8806.5968,9457.4501
2616,0,38,9,0,0,1,1,29976.782,25064.516,47287.25
2617,0,42,9,0,0,0,1,30368.635,19693.548,35465.438
2618,0,32,10,1,0,1,1,30930.945,35806.452,38125.346
2619,0,55,11,0,0,1,1,31048.501,31053.145,28076.805
2620,0,37,11,0,0,1,1,31250.305,26854.839,36943.164
2621,0,21,10,0,0,1,1,31348.269,10741.935,44331.797
2622,0,51,11,1,0,1,1,31348.269,21483.871,26007.988
2623,0,42,6,1,0,1,1,31348.269,28645.161,20688.172
2624,0,42,5,1,0,1,1,31348.269,32225.806,23643.625
2625,0,52,11,0,0,1,1,31348.269,33120.968,28076.805
2626,0,45,5,0,0,1,1,31348.269,37596.774,31477.054
2627,0,49,8,0,0,1,1,31348.269,37596.774,38420.891
2628,0,48,8,0,0,1,1,31510.888,35795.71,28076.805
2629,0,48,8,0,0,1,1,31510.888,35795.71,28076.805
2630,0,55,7,1,0,1,1,32504.236,26854.839,31918.894
2631,0,55,7,1,0,1,1,32504.236,26854.839,31918.894
2632,0,47,11,0,0,1,1,32719.756,30435.484,36943.164
2633,0,51,8,0,0,1,1,33111.609,27750,32362.212
2634,0,54,11,0,0,1,1,33158.631,32225.806,36943.164
2635,0,42,9,0,0,1,1,33221.328,32225.806,33987.711
2636,0,42,9,0,0,1,1,33221.328,32225.806,33987.711
2637,0,51,8,1,0,1,1,33299.699,25064.516,25121.352
2638,0,55,2,1,0,1,1,33307.536,20946.774,28076.805
2639,0,32,10,0,0,1,1,33307.536,25064.516,29554.531
2640,0,38,8,0,0,1,1,33307.536,35448.387,33987.711
2641,0,42,11,0,0,1,1,33307.536,44758.065,54675.883
2642,0,49,8,0,0,1,1,33699.389,28645.161,2955.4531
2643,0,35,7,0,0,1,1,34091.242,28287.097,25121.352
2644,0,46,11,0,0,1,1,34287.169,30077.419,39898.618
2645,0,46,11,0,0,1,1,34287.169,30077.419,39898.618
2646,0,31,11,0,0,1,1,34483.096,35806.452,36943.164
2647,0,52,10,0,0,1,1,35266.802,17187.097,39159.754
2648,0,51,8,1,0,1,1,35266.802,25064.516,1182.1813
2649,0,51,9,0,0,0,1,35266.802,32225.806,39898.618
2650,0,52,8,1,0,1,1,35266.802,33120.968,44147.081
2651,0,49,6,0,0,1,1,35266.802,33120.968,26894.624
2652,0,48,10,0,0,1,1,35266.802,34911.29,38568.664
2653,0,31,10,0,0,1,1,35266.802,35806.452,44331.797
2654,0,42,11,0,0,1,1,35266.802,44758.065,38420.891
2655,0,50,11,0,0,1,1,36205.291,38563.548,31032.258
2656,0,50,11,0,0,1,1,36205.291,38563.548,31032.258
2657,0,37,10,0,0,1,1,36246.436,17545.161,17732.719
2658,0,37,10,0,0,1,1,36246.436,17545.161,17732.719
2659,0,55,11,0,0,1,1,36638.289,37417.742,32177.496
2660,0,50,11,0,0,1,1,36677.475,46548.387,47287.25
2661,0,41,8,1,0,1,1,36691.189,32888.226,42262.98
2662,0,49,8,0,0,1,1,37226.069,14322.581,23643.625
2663,0,48,8,1,0,1,1,37226.069,26854.839,30569.73
2664,0,48,8,1,0,1,1,37226.069,26854.839,30569.73
2665,0,48,6,0,1,1,1,38670.049,42967.742,36943.164
2666,0,48,6,0,1,1,1,38670.049,42967.742,36943.164
2667,0,46,11,0,0,1,1,39185.336,39387.097,35465.438
2668,0,29,10,0,0,1,1,41144.603,8951.6129,31032.258
2669,0,55,8,0,0,1,1,43025.499,37972.742,51580.046
2670,0,32,10,0,0,1,1,43103.87,39387.097,36943.164
2671,0,47,8,0,0,1,1,44667.365,33837.097,38568.664
2672,0,32,8,0,0,1,1,47022.403,67137.097,59109.063
2673,0,47,10,0,0,1,1,48197.963,47968.113,55710.292
2674,0,54,0,0,1,1,1,49228.538,44220.968,20540.399
2675,0,40,8,0,0,1,1,50940.937,55500,53198.157
